time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/clip_fraction,train/value_loss,train/n_updates,train/std,train/explained_variance,train/entropy_loss,train/approx_kl,train/loss,train/policy_gradient_loss,train/clip_range,eval/mean_reward,eval/mean_ep_length
43658,491520,240,11,141.4,153.63006918,0.00036084224,0.13962240014225244,45.022262763977054,2390,0.3073819875717163,0.7189640402793884,-0.47813117653131487,0.031162659,18.352590560913086,0.0035798703647742514,0.3,,
43819,493568,241,11,142.78,161.58932683999998,0.00036067840000000005,0.1444010445382446,44.04259605407715,2400,0.3060975670814514,0.7343013882637024,-0.4685577854514122,0.026165374,22.931236267089844,-0.005875631704693696,0.3,,
43981,495616,242,11,141.8,161.24008945,0.00036051456,0.10562500326777809,54.22974052429199,2410,0.30523020029067993,0.7085224390029907,-0.4608956053853035,0.025867015,23.917770385742188,-0.0016459185301209267,0.3,,
44141,497664,243,11,142.95,188.83988345999998,0.00036035072000000005,0.08861979350913315,76.85699691772462,2420,0.3047311305999756,0.6293799579143524,-0.45558117479085924,0.03511868,42.04453659057617,-0.00306385997690084,0.3,,
44306,499712,244,11,152.49,203.89719409,0.00036018688000000003,0.2555859427433461,35.3581582069397,2430,0.3046105206012726,0.7833688706159592,-0.4531151011586189,0.078569435,17.732847213745117,0.010050411265110592,0.3,,
,500000,,,,,0.00036002304,0.20354167018085717,37.27671890258789,2440,0.3049255907535553,0.6596578657627106,-0.4539715349674225,0.06333388,15.022783279418945,-0.0012139171769376845,0.3,593.9739671648946,301.8
44587,501760,245,11,145.85,189.64262852000005,,,,,,,,,,,,,
44743,503808,246,11,149.02,192.06389467999998,0.00035985920000000004,0.42080730088055135,59.86720371246338,2450,0.3055340647697449,0.6986328661441803,-0.45736337304115293,0.14243951,21.86872100830078,0.035894064623862486,0.3,,
44906,505856,247,11,158.38,208.92250797999998,0.00035969536,0.4874479308724403,44.76509428024292,2460,0.30601978302001953,0.739915132522583,-0.46047135144472123,0.16899571,16.018108367919922,0.06910702326335014,0.3,,
45061,507904,248,11,163.5,217.83958985,0.00035953152,0.4100651130080223,38.7227087020874,2470,0.30629584193229675,0.6882684528827667,-0.46336278021335603,0.07863643,17.176631927490234,0.030390179669484495,0.3,,
45221,509952,249,11,177.62,242.65225517000002,0.00035936768,0.27196614909917116,28.86629934310913,2480,0.3055288791656494,0.6908295154571533,-0.46178178787231444,0.08312597,14.116573333740234,0.013090581864817086,0.3,,
45379,512000,250,11,187.97,267.80188077,0.00035920384,0.3391015712171793,79.19722862243653,2490,0.3053617477416992,0.5614731311798096,-0.4572949528694153,0.020634413,28.81285285949707,0.02630615386646241,0.3,,
45544,514048,251,11,197.47,291.04413850000003,0.00035904,0.21292969286441804,27.5031476020813,2500,0.30474045872688293,0.653563380241394,-0.45485511869192125,0.047349103,13.358893394470215,-0.014524281255435234,0.3,,
45694,516096,252,11,205.95,298.20855428999994,0.00035887616,0.2604296937584877,39.559781551361084,2510,0.3041573166847229,0.7171743214130402,-0.44959625601768494,0.02884994,13.218829154968262,0.005685485044959931,0.3,,
45845,518144,253,11,217.11,281.80220707,0.00035871232000000004,0.282395840639947,153.33711738586425,2520,0.3037060797214508,0.5986170172691345,-0.44556979537010194,0.06330207,78.16641998291016,9.087759244721382e-05,0.3,,
,520000,,,,,0.00035854848,0.07983073056675494,343.28026123046874,2530,0.3035588562488556,0.6602382659912109,-0.44375457167625426,0.018595876,147.54124450683594,0.011237659467151384,0.3,354.44741568658503,231.2
46113,520192,254,11,207.61,258.88598785,,,,,,,,,,,,,
46271,522240,255,11,219.76,285.82802462,0.00035838464000000005,0.057526043290272354,60.02837448120117,2540,0.3030499815940857,0.5489801466464996,-0.442179736495018,0.016527442,29.376379013061523,-0.00606021719282579,0.3,,
46427,524288,256,11,225.36,299.71101795,0.0003582208,0.09167969026602804,99.76228561401368,2550,0.3026481866836548,0.5364784598350525,-0.4382848858833313,0.0322377,46.68156814575195,-0.0071109286003048664,0.3,,
46623,526336,257,11,226.28,307.21054710000004,0.00035805696,0.04778645962360315,56.58777370452881,2560,0.3020018935203552,0.6183804273605347,-0.4358222305774689,0.012411106,27.48122787475586,-0.005524022165591358,0.3,,
47253,528384,258,11,234.5,330.11635532,0.00035789312000000003,0.16744792112149298,52.19967536926269,2570,0.30162152647972107,0.6390316486358643,-0.43068678975105285,0.050330557,25.756023406982422,-0.008985761815856641,0.3,,
47411,530432,259,11,223.9,312.30068420000003,0.00035772928,0.10648437810014003,44.367878913879395,2580,0.3013001084327698,0.665921539068222,-0.4290252551436424,0.026291315,17.879457473754883,-0.004846025005681476,0.3,,
47570,532480,260,11,223.04,309.93524957,0.00035756544,0.21901042284443975,47.25783023834229,2590,0.3006707429885864,0.6920171678066254,-0.4249623820185661,0.15228695,25.586374282836914,0.01357816452989935,0.3,,
47729,534528,261,11,230.59,325.04741676,0.0003574016,0.2423046924173832,22.110142326354982,2600,0.2999480068683624,0.7634218335151672,-0.41987865418195724,0.060320143,9.462547302246094,-0.00814017616445204,0.3,,
47896,536576,262,11,227.54,321.25124608000004,0.00035723776,0.17373698391020298,40.50711250305176,2610,0.2994547486305237,0.6665264666080475,-0.4154483050107956,0.059880827,14.395336151123047,-0.001973645999387408,0.3,,
48050,538624,263,11,229.46,334.95285918999997,0.00035707392,0.2043880247976631,42.95630779266357,2620,0.2991105616092682,0.6746869683265686,-0.41217357069253924,0.04263829,22.48971939086914,-0.016158500580932066,0.3,,
,540000,,,,,0.00035691008000000006,0.1337890660390258,63.48370513916016,2630,0.2987135946750641,0.6347565650939941,-0.4098524212837219,0.025922615,26.454967498779297,-0.0037993308679142414,0.3,462.4444057457149,257.6
48314,540672,264,11,211.63,342.54301798,,,,,,,,,,,,,
48465,542720,265,11,224.44,371.28548495999996,0.00035674624000000003,0.13100260659120977,58.81894779205322,2640,0.29795926809310913,0.6826971173286438,-0.40577431619167326,0.025449634,25.191085815429688,-0.011734244583640318,0.3,,
48625,544768,266,11,226.92,380.28020162,0.0003565824,0.15842448226176203,32.753490352630614,2650,0.29588037729263306,0.6993694007396698,-0.39619499295949934,0.053024862,17.686256408691406,-0.009955628979951125,0.3,,
48779,546816,267,11,221.49,358.29357917999994,0.00035641856000000004,0.2917968817986548,32.59270553588867,2660,0.29478734731674194,0.742702066898346,-0.38325873017311096,1.0143784,14.023083686828613,0.03717314025241649,0.3,,
48931,548864,268,11,236.34,380.69154123,0.00035625472,0.2600781303830445,41.42701950073242,2670,0.29539501667022705,0.48261553049087524,-0.38013034462928774,0.09588927,16.227670669555664,-0.0027485622398671695,0.3,,
49087,550912,269,11,244.29,394.97749488,0.00035609088,0.25962239975924606,15.962339687347413,2680,0.29762810468673706,0.62627774477005,-0.38787600994110105,0.06974309,5.534894943237305,-0.009652549580496262,0.3,,
49234,552960,270,11,239.58,387.70827987999996,0.00035592704,0.28100261054933073,34.31468439102173,2690,0.29893428087234497,0.5176387429237366,-0.402280730009079,0.085680954,15.526102066040039,0.01326613717279539,0.3,,
49384,555008,271,11,249.06,410.01292745000006,0.0003557632,0.15869792085140944,35.44016752243042,2700,0.2991529703140259,0.698554515838623,-0.4065093442797661,0.023426333,15.393773078918457,-0.012989086522720772,0.3,,
49542,557056,272,11,255.51,424.77358119999997,0.00035559936,0.1264843782177195,45.505928707122806,2710,0.2987927794456482,0.6622828245162964,-0.40554801374673843,0.041971788,16.984256744384766,-0.0045921209384687245,0.3,,
49690,559104,273,11,242.87,398.4767705600001,0.00035543552,0.4003255270421505,24.800955295562744,2720,0.29817378520965576,0.7343469560146332,-0.4005228117108345,0.17712912,11.63495922088623,0.03393359407666139,0.3,,
,560000,,,,,0.00035527168,0.45648438632488253,40.02369060516357,2730,0.2987326383590698,0.6671474277973175,-0.39938785135746,0.12377291,20.083152770996094,0.04274612905457616,0.3,244.99095070110633,437.4
50071,561152,274,11,250.49,344.0592725,,,,,,,,,,,,,
50227,563200,275,11,263.13,315.78129263000005,0.00035510784,0.2660416731610894,424.7213668823242,2740,0.2988207936286926,0.6077156960964203,-0.4011669412255287,0.20700319,118.4921875,0.06342042737756856,0.3,,
50394,565248,276,11,265.68,245.08552765000002,0.00035494400000000005,0.09712239838263485,210.17016067504883,2750,0.2988499402999878,0.8059071451425552,-0.401274049282074,0.02623818,74.61792755126953,-0.015850661883596295,0.3,,
50551,567296,277,11,279.8,247.49377637999999,0.00035478016,0.244088545255363,222.2638038635254,2760,0.298833966255188,0.7447685599327087,-0.4014213025569916,0.06575594,111.87110137939453,-0.008777711143484357,0.3,,
50704,569344,278,11,292.47,261.7499863,0.00035461632,0.13386719203554093,69.09766845703125,2770,0.29873454570770264,0.46693044900894165,-0.4010165214538574,0.0138215665,30.000946044921875,-0.008744630356086436,0.3,,
50890,571392,279,11,287.1,242.90689526999998,0.00035445248000000003,0.1292317741899751,40.16385383605957,2780,0.29907697439193726,0.6215395331382751,-0.4009152963757515,0.0356438,17.580280303955078,-0.01427018946269527,0.3,,
51051,573440,280,11,299.6,261.44607514,0.00035428864,0.18143229531124233,36.48970127105713,2790,0.29869216680526733,0.6488013565540314,-0.4009581759572029,0.044244356,13.41182804107666,-0.01215353123377998,0.3,,
51215,575488,281,11,301.97,264.92613733,0.0003541248,0.19355469257570804,43.86018600463867,2800,0.29805365204811096,0.5953901708126068,-0.3964636266231537,0.03815511,14.967069625854492,-0.010999279702082277,0.3,,
51372,577536,282,11,318.0,298.17937541000003,0.00035396096,0.23925781659781933,25.57048921585083,2810,0.29751938581466675,0.7287977635860443,-0.39287031888961793,0.052275717,11.277536392211914,-0.016180319300037826,0.3,,
51529,579584,283,11,319.36,309.10191644,0.00035379712,0.37171875461936,17.63881196975708,2820,0.29681289196014404,0.753519594669342,-0.38828325271606445,0.29173538,7.496009349822998,0.01779062976827852,0.3,,
,580000,,,,,0.00035363328,0.41298177763819693,33.26256332397461,2830,0.29723650217056274,0.6977978050708771,-0.38673861026763917,0.3347937,13.704756736755371,0.0387598159420304,0.3,1197.7289027046413,786.4
51991,581632,284,11,304.47,273.44488566,,,,,,,,,,,,,
52149,583680,285,11,286.85,223.39624597999997,0.00035346944000000006,0.17959635922452435,75.41273403167725,2840,0.2972233295440674,0.5278328061103821,-0.3889211893081665,0.024619395,34.3194465637207,-0.004964851175900531,0.3,,
52292,585728,286,11,289.62,208.45750804999997,0.00035330560000000003,0.09597656473633834,100.96727104187012,2850,0.2972429394721985,0.5529965162277222,-0.38891741037368777,0.025225662,41.150325775146484,-0.008293272044975274,0.3,,
52436,587776,287,11,289.48,203.79633866,0.00035314176,0.13298177421092988,90.56019134521485,2860,0.2973100244998932,0.8285834789276123,-0.3891273677349091,0.02188966,44.72718048095703,-0.011423811963759346,0.3,,
52582,589824,288,11,269.92,286.94561847,0.00035297792000000004,0.13384114820510148,44.585890483856204,2870,0.29715150594711304,0.5787714719772339,-0.3891920864582062,0.0348093,23.753952026367188,-0.014856231289450083,0.3,,
52723,591872,289,11,271.97,369.1061850000001,0.00035281408,0.2741015648469329,34.632596015930176,2880,0.2969666123390198,0.7416219115257263,-0.38687918782234193,0.19012341,16.909318923950195,0.0014866669895127415,0.3,,
52864,593920,290,11,262.5,377.57867704000006,0.00035265024,0.08375000227242708,35.13008985519409,2890,0.2971256971359253,0.6642939448356628,-0.3863173365592957,0.026524458,15.428425788879395,-0.008262031867343467,0.3,,
53013,595968,291,11,266.23,395.33218292999993,0.00035248640000000003,0.14282552494551054,57.00761337280274,2900,0.29738110303878784,0.6661400496959686,-0.3855238020420074,0.015202573,21.516521453857422,-0.012189504776033599,0.3,,
53156,598016,292,11,268.37,409.8052787499999,0.00035232256,0.164830731600523,44.67546119689941,2910,0.2972790002822876,0.6537391543388367,-0.38594297766685487,0.041273527,22.02232551574707,-0.011058536118362206,0.3,,
,600000,,,,,0.00035215872000000004,0.18621094161644577,23.605539894104005,2920,0.29743868112564087,0.629836231470108,-0.38377314805984497,0.0503759,9.004562377929688,-0.012133940143976351,0.3,1636.5483766331338,687.4
53614,600064,293,11,272.72,432.73212406,,,,,,,,,,,,,
53766,602112,294,11,272.94,438.5078880899999,0.00035199488,0.31042969450354574,33.1315577507019,2930,0.2976345121860504,0.6866360008716583,-0.3827657103538513,0.051338412,12.746926307678223,0.01361816660501063,0.3,,
53912,604160,295,11,270.98,435.92215819999996,0.00035183104,0.3221484448760748,22.686336851119997,2940,0.29780787229537964,0.7766605317592621,-0.38286973237991334,0.19416039,7.518293857574463,0.01639006827375855,0.3,,
54055,606208,296,11,270.78,443.68649501000004,0.0003516672,0.5211458370089531,27.04223518371582,2950,0.2984185516834259,0.7472143173217773,-0.385021448135376,0.26643953,14.787141799926758,0.04045613959780896,0.3,,
54201,608256,297,11,281.26,472.46570149,0.00035150336,0.1951041704043746,22.40207028388977,2960,0.29802173376083374,0.7248420119285583,-0.38665313124656675,0.04307279,7.584593772888184,0.0012133979849022537,0.3,,
54343,610304,298,11,290.33,497.67689927999993,0.00035133952000000003,0.1318880245089531,35.07228860855103,2970,0.29731911420822144,0.7277118563652039,-0.3815561175346375,0.028183157,13.631272315979004,-0.005576963969506288,0.3,,
54495,612352,299,11,301.68,532.92084944,0.00035117568,0.1471354211680591,23.37340717315674,2980,0.29720601439476013,0.7133520543575287,-0.3772204041481018,0.033025227,8.089568138122559,-0.013735978063195908,0.3,,
54638,614400,300,11,311.63,558.69479764,0.00035101184000000004,0.16291667092591525,40.616858100891115,2990,0.2972339689731598,0.6158165037631989,-0.37575520277023317,0.033819675,20.246978759765625,-0.018281849035993235,0.3,,
54780,616448,301,11,336.0,619.84866555,0.000350848,0.14518229346722364,25.14071092605591,3000,0.29671794176101685,0.7123723924160004,-0.3740396320819855,0.041199863,9.496089935302734,-0.010694744236388942,0.3,,
54931,618496,302,11,339.72,645.1535674599999,0.00035068416000000004,0.23558594165369867,18.31732110977173,3010,0.2965788245201111,0.7239216268062592,-0.3710525095462799,0.047813747,8.999975204467773,-0.002805576581740743,0.3,,
,620000,,,,,0.00035052032,0.11828125128522515,27.776979541778566,3020,0.2956898808479309,0.6619181036949158,-0.36783865094184875,0.03826149,13.00442123413086,-0.007318002334795892,0.3,2653.5194412541578,1000.0
55522,620544,303,11,351.21,694.35255773,,,,,,,,,,,,,
55658,622592,304,11,344.97,693.1836324499999,0.00035035648,0.1649869829416275,67.30326061248779,3030,0.29540586471557617,0.6054844558238983,-0.3619952261447906,0.024375916,30.19035530090332,-0.0033296556782443252,0.3,,
55804,624640,305,11,355.94,725.7742963899999,0.00035019264000000003,0.1990625056438148,31.60032949447632,3040,0.2959020733833313,0.749412328004837,-0.36251681447029116,0.07024735,17.92137908935547,-0.01834438046440483,0.3,,
55957,626688,306,11,361.99,741.1407671899998,0.0003500288,0.1696484407177195,18.810425281524658,3050,0.29606130719184875,0.8464986830949783,-0.36449310183525085,0.043381594,6.013912200927734,-0.0074151009508932495,0.3,,
56106,628736,307,11,365.55,758.42329937,0.00034986496000000004,0.17752604633569719,19.460193634033203,3060,0.2959195077419281,0.8161773979663849,-0.3631395876407623,0.086876296,10.453801155090332,0.00217709600416125,0.3,,
56252,630784,308,11,368.66,774.7845286099999,0.00034970112,0.18013021340593696,25.281265258789062,3070,0.2952672839164734,0.782578632235527,-0.3590745985507965,0.03346383,14.109028816223145,-0.010793887148611247,0.3,,
56397,632832,309,11,390.44,831.41781806,0.00034953728000000004,0.20552083756774664,17.26748957633972,3080,0.2940886318683624,0.8174712806940079,-0.3507830023765564,0.046879135,6.698690891265869,0.0010101985302753747,0.3,,
56544,634880,310,11,391.28,835.7311912299999,0.00034937344,0.19188802689313889,15.653824090957642,3090,0.29309767484664917,0.8134477287530899,-0.3420215368270874,0.05169405,5.4088945388793945,-0.011471011834073574,0.3,,
56689,636928,311,11,409.6,886.35277565,0.00034920960000000005,0.14130208715796472,15.384503269195557,3100,0.2920505106449127,0.7197525203227997,-0.33283271789550783,0.03457438,7.722231864929199,-0.006668550573522225,0.3,,
56834,638976,312,11,420.69,915.00353359,0.00034904576000000003,0.22022135965526105,25.917778968811035,3110,0.2909105718135834,0.6820235848426819,-0.3242822468280792,0.090543956,10.59260368347168,-0.0008516107074683533,0.3,,
,640000,,,,,0.00034888192,0.25364583930931983,19.57646064758301,3120,0.29091230034828186,0.7861147522926331,-0.3179009914398193,0.0631807,10.300470352172852,0.004439042117446679,0.3,2256.132132948004,886.2
57378,641024,313,11,418.82,910.7467017400002,,,,,,,,,,,,,
57525,643072,314,11,430.76,940.47245574,0.00034871808000000004,0.307773445174098,14.44746470451355,3130,0.2911260426044464,0.7622963935136795,-0.3167858362197876,0.13991496,5.670264720916748,0.002697533229365945,0.3,,
57680,645120,315,11,428.88,939.4426874999999,0.00034855424,0.26574219241738317,20.723387575149538,3140,0.29134249687194824,0.7273313105106354,-0.3162301599979401,0.046844542,8.662322998046875,-0.0017560618440620069,0.3,,
57836,647168,316,11,405.12,884.38006814,0.0003483904,0.1665104219689965,27.949120903015135,3150,0.29191914200782776,0.7546422779560089,-0.3159757316112518,0.059600487,13.214214324951172,-0.011175195373361913,0.3,,
57982,649216,317,11,401.71,877.5560420900001,0.00034822656,0.16001302329823375,29.718355560302733,3160,0.29278764128685,0.7971388697624207,-0.3187255382537842,0.034365445,15.356124877929688,-0.011211482036742382,0.3,,
58131,651264,318,11,381.49,835.1861427300001,0.00034806272,0.1547916704788804,28.14953966140747,3170,0.2933426797389984,0.755196675658226,-0.3209777534008026,0.029494576,11.491291999816895,-0.005869213675323404,0.3,,
58287,653312,319,11,360.69,785.52092088,0.00034789888,0.2380338592454791,33.47864389419556,3180,0.293538361787796,0.760454460978508,-0.32074832618236543,0.05829481,13.403018951416016,0.0023142478965746728,0.3,,
58436,655360,320,11,352.37,764.00139384,0.00034773504,0.14867187887430192,33.36476459503174,3190,0.2927864193916321,0.6242145597934723,-0.3165207341313362,0.037049007,14.801614761352539,-0.011543664073687943,0.3,,
58583,657408,321,11,350.62,753.0951650100001,0.00034757120000000004,0.13548177313059567,24.5577054977417,3200,0.2922273278236389,0.7481224238872528,-0.30916937440633774,0.02432813,10.914274215698242,-0.006468770645151389,0.3,,
58730,659456,322,11,350.55,754.9793267099999,0.00034740736,0.14075521118938922,23.993620300292967,3210,0.2916722297668457,0.755132183432579,-0.303399932384491,0.030166369,8.921576499938965,-0.015788099491037412,0.3,,
,660000,,,,,0.00034724352000000005,0.19895833855262027,22.921177291870116,3220,0.29157644510269165,0.7617300748825073,-0.2984678313136101,0.054053042,8.488449096679688,0.00012542375130575323,0.3,1811.3636781449663,681.8
59179,661504,323,11,336.95,719.8957030899999,,,,,,,,,,,,,
59322,663552,324,11,339.16,722.7281223099999,0.00034707968,0.18712240243330597,27.026439666748047,3230,0.2919669449329376,0.7822188585996628,-0.29689133912324905,0.047197916,10.747469902038574,0.0024417330071446475,0.3,,
59473,665600,325,11,317.93,666.7227787,0.00034691584,0.17580729755572974,17.991162109375,3240,0.2915841341018677,0.8369997888803482,-0.29613636136054994,0.04999502,8.5232515335083,-0.012114893806283344,0.3,,
59624,667648,326,11,298.64,616.14089939,0.00034675200000000003,0.16877604387700557,24.04097671508789,3250,0.2911657392978668,0.7813963741064072,-0.292043137550354,0.029558945,13.736326217651367,-0.010372234846581651,0.3,,
59768,669696,327,11,304.14,630.8750100699999,0.00034658816,0.17113281671190633,24.86931390762329,3260,0.2909083068370819,0.7831147015094757,-0.28941391557455065,0.06970087,11.424070358276367,-0.00948610419232864,0.3,,
59914,671744,328,11,314.16,660.73456726,0.00034642432,0.29947917312383654,14.815640497207642,3270,0.2911241352558136,0.8383753150701523,-0.2870614767074585,0.1452183,6.698173999786377,0.011128260101904531,0.3,,
60063,673792,329,11,307.58,646.50665057,0.00034626048000000007,0.4537760492414236,15.782838535308837,3280,0.2915148138999939,0.7505538165569305,-0.2870934471487999,0.6266474,7.722586154937744,0.04431733052828344,0.3,,
60212,675840,330,11,320.14,678.4203732199999,0.00034609664000000005,0.39605469107627866,23.398469161987304,3290,0.2917138934135437,0.7295338213443756,-0.2868080481886864,0.20639075,9.210734367370605,0.01919852811843157,0.3,,
60365,677888,331,11,325.52,682.5645365399998,0.0003459328,0.3357291760854423,14.54308853149414,3300,0.29151543974876404,0.8129387944936752,-0.2868296727538109,0.37113842,6.372403621673584,0.007736811710055913,0.3,,
60515,679936,332,11,326.45,674.7125468599999,0.00034576896000000005,0.2649088606238365,15.613525581359863,3310,0.2900799512863159,0.7964889705181122,-0.2837862566113472,0.10555884,7.026869297027588,0.012158276381087418,0.3,,
,680000,,,,,0.00034560512000000003,0.20808594189584256,30.685565948486328,3320,0.28881126642227173,0.6512499451637268,-0.2708319708704948,0.0370434,12.646125793457031,-0.006732978577056237,0.3,558.9676709475461,328.8
60792,681984,333,11,335.37,685.1871782400001,,,,,,,,,,,,,
60944,684032,334,11,340.33,698.08405471,0.00034544128,0.17292968928813934,30.963044548034667,3330,0.2874831557273865,0.7235318422317505,-0.26474152207374574,0.03233256,14.828883171081543,-0.011648954681586474,0.3,,
61102,686080,335,11,326.25,654.6217433200001,0.00034527744000000004,0.22359375497326256,23.430699253082274,3340,0.28719088435173035,0.7336007058620453,-0.25845628380775454,0.081974655,11.382353782653809,-0.015399870161200013,0.3,,
61257,688128,336,11,323.25,647.3325421300001,0.0003451136,0.09255208456888794,44.99860553741455,3350,0.2875203490257263,0.707139253616333,-0.2580943048000336,0.020849546,17.990142822265625,-0.009901927374303376,0.3,,
61404,690176,337,11,332.98,674.63187126,0.00034494976,0.16980469338595866,39.14810924530029,3360,0.2872869074344635,0.7082306444644928,-0.2580485939979553,0.022573028,17.083694458007812,-0.015140412969049066,0.3,,
61550,692224,338,11,339.31,694.7680236799999,0.00034478592,0.22316406685858964,11.959364652633667,3370,0.2862195372581482,0.8425105661153793,-0.2523859694600105,0.14661825,4.165706157684326,-0.007522887927479971,0.3,,
61700,694272,339,11,349.97,719.10490938,0.00034462208,0.3310286521911621,13.560275316238403,3380,0.28569015860557556,0.8098198473453522,-0.2428865037858486,0.055480223,6.263026237487793,0.011506610737415029,0.3,,
61844,696320,340,11,350.74,722.24114206,0.00034445824,0.22756510954350234,16.05567765235901,3390,0.28595632314682007,0.8308835923671722,-0.23985240384936332,0.03078588,5.3532304763793945,0.0009419248855556895,0.3,,
61988,698368,341,11,359.43,742.0889029599999,0.0003442944,0.2499479226768017,26.956785869598388,3400,0.28599268198013306,0.7903911173343658,-0.2394542761147022,0.053333566,13.414251327514648,0.0008254500766633477,0.3,,
,700000,,,,,0.00034413056,0.21024739872664214,17.2128475189209,3410,0.2856852412223816,0.8062102198600769,-0.23529956936836244,0.036680825,6.1517014503479,3.415640443558132e-05,0.3,2387.946492170077,846.6
62516,700416,342,11,365.37,760.4697710099999,,,,,,,,,,,,,
62659,702464,343,11,377.74,797.91524069,0.00034396672,0.20109375640749932,28.39434871673584,3420,0.28528502583503723,0.7580665200948715,-0.2310074009001255,0.027311625,10.708837509155273,0.004492517800535989,0.3,,
62809,704512,344,11,368.68,778.2744787099999,0.00034380288000000005,0.17222656616941096,22.39226188659668,3430,0.28511756658554077,0.7255886495113373,-0.2282916098833084,0.030718386,10.631296157836914,-0.006676793027145323,0.3,,
62954,706560,345,11,372.35,791.9810156299999,0.00034363904,0.14229166945442556,24.6334529876709,3440,0.2845197319984436,0.7209673225879669,-0.22460350021719933,0.0365494,10.17418384552002,-0.012377991290995816,0.3,,
63109,708608,346,11,369.47,786.55862385,0.0003434752,0.205468756146729,26.41928548812866,3450,0.28365418314933777,0.7419678568840027,-0.21834730058908464,0.058783405,9.852039337158203,-0.01291883159428835,0.3,,
63255,710656,347,11,367.54,784.4001130500004,0.00034331136000000003,0.1167447948246263,19.33396997451782,3460,0.28318408131599426,0.7708938419818878,-0.21276294887065889,0.024276793,8.532644271850586,-0.011227676659182251,0.3,,
63398,712704,348,11,384.04,830.8304781400001,0.00034314752,0.1074479192495346,25.340106630325316,3470,0.2827933132648468,0.5933482646942139,-0.20821411833167075,0.033220105,10.110404014587402,-0.0032455193553687423,0.3,,
63537,714752,349,11,384.19,839.5314481,0.00034298368,0.05279947987291962,24.45442614555359,3480,0.28292325139045715,0.6232303380966187,-0.2053783692419529,0.020645801,6.76076078414917,-0.006499370515812198,0.3,,
63686,716800,350,11,387.35,858.76229993,0.00034281984,0.318242191337049,20.535349225997926,3490,0.2823493480682373,0.8050842583179474,-0.20321579203009604,0.15158483,8.722771644592285,0.012295190683507828,0.3,,
63828,718848,351,11,398.5,903.91964362,0.00034265600000000005,0.44890626668930056,11.384003496170044,3500,0.28277823328971863,0.7762672454118729,-0.20074530690908432,0.08523673,4.34002161026001,0.032724030346144,0.3,,
,720000,,,,,0.00034249216,0.3605338618159294,14.76626214981079,3510,0.282897412776947,0.7960629612207413,-0.20190862268209459,0.17793092,7.493592739105225,0.01678366552805528,0.3,2332.064927759487,821.0
64290,720896,352,11,400.0,916.8228921000002,,,,,,,,,,,,,
64441,722944,353,11,420.21,979.8119494899998,0.00034232832000000006,0.25901042148470876,16.000012969970705,3520,0.2827659845352173,0.82329261302948,-0.19935061335563659,0.02668485,7.575985431671143,0.004220473138848324,0.3,,
64596,724992,354,11,424.6,994.0646597399998,0.00034216448000000003,0.20029948316514493,40.09165782928467,3530,0.2821541428565979,0.6631658673286438,-0.19528254866600037,0.041887403,14.677978515625,-0.004450853472008021,0.3,,
64740,727040,355,11,427.15,1006.7192527899999,0.00034200064,0.24130208995193242,17.135519886016844,3540,0.28131628036499023,0.7516298443078995,-0.19019941091537476,0.15098721,8.310772895812988,0.019382111955201252,0.3,,
64892,729088,356,11,443.68,1057.3536184699997,0.00034183680000000004,0.29389323592185973,23.128882360458373,3550,0.2811411917209625,0.6944150626659393,-0.18617268800735473,0.03654382,9.361166000366211,0.01190982990461631,0.3,,
65044,731136,357,11,463.39,1116.7709670899999,0.00034167296,0.22575521394610404,28.74178342819214,3560,0.2807244658470154,0.6768364012241364,-0.18369351625442504,0.043990552,10.728384971618652,-0.006085607465356624,0.3,,
65208,733184,358,11,476.07,1158.8057470699998,0.00034150912,0.21763021526858212,28.504240131378175,3570,0.2804613709449768,0.49564605951309204,-0.17981891632080077,0.04948081,10.560060501098633,-0.011386609015753456,0.3,,
65448,735232,359,11,494.81,1214.57335293,0.00034134528,0.19113281629979612,19.42465147972107,3580,0.28090131282806396,0.7254539132118225,-0.17917120456695557,0.048842087,9.554505348205566,-0.012466131972323602,0.3,,
65620,737280,360,11,513.41,1267.04488322,0.00034118144,0.30347656887024643,12.476803588867188,3590,0.27906233072280884,0.8010263741016388,-0.1750116765499115,0.24132594,4.5444793701171875,0.005595209157327208,0.3,,
65777,739328,361,11,523.79,1293.72618304,0.0003410176,0.5375260539352894,12.295273160934448,3600,0.2802363336086273,0.8054166734218597,-0.16690682768821716,0.3994073,4.759605407714844,0.057082012653700075,0.3,,
,740000,,,,,0.00034085376,0.4422526121139526,22.719433498382568,3610,0.2816457748413086,0.702351987361908,-0.17594727873802185,0.19503391,5.9694013595581055,0.030024428393226187,0.3,1375.9991346135735,532.4
66163,741376,362,11,527.33,1297.82502407,,,,,,,,,,,,,
66330,743424,363,11,530.68,1307.3784053999998,0.00034068992,0.2438932329416275,56.2338623046875,3620,0.28184688091278076,0.5083702504634857,-0.1799698978662491,0.039910123,22.20063591003418,-0.0005210886479471543,0.3,,
66479,745472,364,11,533.75,1314.4692057,0.00034052608,0.1772395858541131,20.465935516357423,3630,0.2805291414260864,0.6536591649055481,-0.17776670753955842,0.04375156,8.56873893737793,-0.01801412586355582,0.3,,
