train/learning_rate,time/episodes,time/time_elapsed,train/ent_coef_loss,train/ent_coef,train/actor_loss,train/n_updates,time/fps,train/critic_loss,time/total_timesteps,eval/mean_reward,eval/mean_ep_length
0.0001,992,19976,-1.8763246536254883,0.027396151795983315,-10.549598693847656,131244,13,1.1596797704696655,262590,,
0.0001,996,20261,1.9797042608261108,0.026801684871315956,-13.114662170410156,133127,13,9.077776908874512,266355,,
0.0001,1000,20446,1.0041868686676025,0.029658420011401176,-16.196352005004883,134399,13,4.912793159484863,268899,,
0.0001,1004,20750,0.2671891450881958,0.034465491771698,-19.431171417236328,136399,13,1.0538891553878784,272899,,
0.0001,1008,21045,1.0487945079803467,0.03593602031469345,-19.270662307739258,138399,13,2.4693403244018555,276899,,
0.0001,1012,21191,-0.0554574579000473,0.03636746108531952,-19.720247268676758,139442,13,0.9694162607192993,278986,,
0.0001,1016,21494,-1.2838740348815918,0.03219645470380783,-13.154647827148438,141453,13,1.3340551853179932,283008,,
0.0001,1020,21584,-0.3024052083492279,0.03212743252515793,-16.519317626953125,142083,13,1.3336107730865479,284267,,
0.0001,1024,21744,0.08275569975376129,0.03298942372202873,-17.519433975219727,143105,13,1.8025128841400146,286312,,
0.0001,1028,22034,1.006196141242981,0.03611105680465698,-15.581616401672363,145105,13,1.6551536321640015,290312,,
0.0001,1032,22330,0.003571130335330963,0.03942496329545975,-16.113597869873047,147105,13,1.6298092603683472,294312,,
0.0001,1036,22623,-0.3849787712097168,0.038345176726579666,-17.796642303466797,149105,13,1.0652257204055786,298312,,
0.0001,,,-0.6600635051727295,0.03664979711174965,-19.591655731201172,149949,,1.2604888677597046,300000,2216.4983303211657,802.2
0.0001,1040,23176,-0.13484469056129456,0.03493594750761986,-17.532657623291016,150781,13,0.8721153736114502,301664,,
0.0001,1044,23461,-0.3805544376373291,0.033090803772211075,-17.69989013671875,152682,13,3.1253502368927,305466,,
0.0001,1048,23768,-0.5547752380371094,0.032535914331674576,-20.850271224975586,154688,13,1.6661168336868286,309477,,
0.0001,1052,24051,-0.09047558903694153,0.0349554680287838,-20.098037719726562,156688,13,1.437744140625,313477,,
0.0001,1056,24216,-0.29146474599838257,0.03633572533726692,-18.011045455932617,157814,13,6.531754493713379,315729,,
0.0001,1060,24432,-0.410563200712204,0.03522828221321106,-16.804973602294922,159216,13,1.0487406253814697,318533,,
0.0001,1064,24721,0.0691855326294899,0.03315554931759834,-19.869853973388672,161216,13,0.8978896737098694,322533,,
0.0001,1068,25014,0.5882415175437927,0.032982781529426575,-14.963476181030273,163216,13,1.028395175933838,326533,,
0.0001,1072,25188,-0.0016795024275779724,0.03472084924578667,-15.974481582641602,164416,13,0.879982590675354,328934,,
0.0001,1076,25475,0.041601285338401794,0.03499065712094307,-13.968090057373047,166417,13,0.9987205266952515,332935,,
0.0001,1080,25683,-0.3642188310623169,0.0329747311770916,-10.735918045043945,167843,13,0.96177738904953,335788,,
0.0001,1084,25968,-0.36470744013786316,0.03394921496510506,-12.889461517333984,169847,13,6.967147350311279,339796,,
0.0001,1088,26170,1.2513840198516846,0.0384853258728981,-14.810192108154297,171353,13,0.58160001039505,342808,,
0.0001,1092,26434,0.10866004228591919,0.04558972269296646,-17.269336700439453,173353,13,0.6068924069404602,346808,,
0.0001,1096,26543,0.8062653541564941,0.04792803153395653,-18.268173217773438,174133,13,0.5539684295654297,348368,,
0.0001,1100,26698,0.6001493334770203,0.05031897872686386,-17.79579734802246,175284,13,3.484827995300293,350670,,
0.0001,1104,26851,-0.3189222812652588,0.04766140878200531,-13.236661911010742,176473,13,0.6681721210479736,353048,,
0.0001,1108,27083,-0.48345187306404114,0.0423567071557045,-10.626058578491211,178129,13,0.8278438448905945,356360,,
0.0001,1112,27316,-0.27604103088378906,0.03904704377055168,-10.323393821716309,179663,13,1.2799897193908691,359427,,
0.0001,1116,27485,-0.8354630470275879,0.0364454984664917,-10.794983863830566,180750,13,2.4787724018096924,361602,,
0.0001,1120,27773,-0.3100354075431824,0.03152422606945038,-13.977680206298828,182750,13,1.344205379486084,365602,,
0.0001,1124,27992,1.4624969959259033,0.032774683088064194,-11.810548782348633,184258,13,2.0015199184417725,368618,,
0.0001,1128,28215,0.24001580476760864,0.034867554903030396,-14.270645141601562,185764,13,3.958937883377075,371630,,
0.0001,1132,28494,0.740959882736206,0.03726625442504883,-16.355079650878906,187590,13,1.01132071018219,375282,,
0.0001,1136,28772,-0.29976943135261536,0.03814229369163513,-17.81980323791504,189590,13,1.446244239807129,379282,,
0.0001,1140,28949,0.8633140921592712,0.03760945051908493,-18.256465911865234,190890,13,0.626645565032959,381881,,
0.0001,1144,29228,0.9483346343040466,0.039289750158786774,-20.40080451965332,192892,13,0.9972793459892273,385886,,
0.0001,1148,29357,0.7545568943023682,0.04210274666547775,-18.440324783325195,193872,13,5.486730575561523,387845,,
0.0001,1152,29545,0.42701566219329834,0.0480484776198864,-17.591812133789062,195222,13,0.6619492769241333,390546,,
0.0001,1156,29665,0.20168374478816986,0.04989056661725044,-14.00713062286377,196092,13,1.6935064792633057,392286,,
0.0001,1160,29896,-0.26542261242866516,0.048825282603502274,-13.640266418457031,197616,13,1.261967658996582,395333,,
0.0001,1164,30220,-0.9813687801361084,0.041171517223119736,-10.288397789001465,199616,13,1.0011239051818848,399333,,
0.0001,,,-0.44061627984046936,0.03977357968688011,-10.034578323364258,199949,,0.511796772480011,400000,2682.6796381679364,1000.0
0.0001,1168,30881,-0.702426016330719,0.0346568264067173,-9.031211853027344,201470,13,0.8654288053512573,403041,,
0.0001,1172,31112,-0.9156163930892944,0.031182585284113884,-11.023405075073242,202969,13,0.7757770419120789,406039,,
0.0001,1176,31318,0.7359830737113953,0.03101346455514431,-15.881818771362305,204252,13,0.8364030122756958,408605,,
0.0001,1180,31461,0.12341783940792084,0.03265374153852463,-16.98077964782715,205179,13,1.9555368423461914,410459,,
0.0001,1184,31535,0.6979104280471802,0.03406630456447601,-18.87220001220703,205667,13,1.3440682888031006,411435,,
0.0001,1188,31641,0.8528943061828613,0.035413648933172226,-16.269535064697266,206378,13,1.8880892992019653,412858,,
0.0001,1192,31746,0.4650593400001526,0.036745551973581314,-19.092195510864258,207023,13,2.9063777923583984,414148,,
0.0001,1196,32038,0.7105441689491272,0.04096079617738724,-17.08450698852539,208945,13,0.797697901725769,417992,,
0.0001,1200,32294,-0.2382810264825821,0.04370494186878204,-13.353107452392578,210632,13,0.8419500589370728,421366,,
0.0001,1204,32600,0.3899267315864563,0.04713700711727142,-17.572681427001953,212632,13,0.4995144009590149,425366,,
0.0001,1208,32748,0.1336824893951416,0.049991630017757416,-14.741561889648438,213623,13,2.2938055992126465,427348,,
0.0001,1212,33046,0.06429901719093323,0.05380837991833687,-19.373401641845703,215583,13,1.20087468624115,431267,,
0.0001,1216,33346,0.1243898794054985,0.05514873191714287,-18.457942962646484,217583,13,10.48271656036377,435267,,
0.0001,1220,33510,0.03745254874229431,0.05769657716155052,-18.901752471923828,218679,13,1.5535051822662354,437460,,
0.0001,1224,33714,0.026158355176448822,0.05566957965493202,-18.93743133544922,219999,13,1.1414200067520142,440100,,
0.0001,1228,33820,0.15209339559078217,0.054515741765499115,-17.49696159362793,220670,13,0.8210786581039429,441442,,
0.0001,1232,34085,-0.4492340683937073,0.05525674298405647,-16.90615463256836,222670,13,0.8608894348144531,445442,,
0.0001,1236,34285,0.31122976541519165,0.0603785440325737,-19.420146942138672,224176,13,1.7149145603179932,448454,,
0.0001,1240,34427,0.2715841233730316,0.06330112367868423,-20.406368255615234,225189,13,0.24582591652870178,450480,,
0.0001,1244,34643,-0.5347244143486023,0.06121150404214859,-18.29328155517578,226695,13,1.6042799949645996,453491,,
0.0001,1248,34877,0.28685426712036133,0.054503243416547775,-14.92111873626709,228430,13,0.4157249331474304,456961,,
0.0001,1252,35038,-0.36264169216156006,0.05095024034380913,-13.69622802734375,229583,13,0.3584436774253845,459268,,
0.0001,1256,35207,0.49118223786354065,0.052129846066236496,-17.422502517700195,230859,13,0.4624759256839752,461820,,
0.0001,1260,35342,1.3026677370071411,0.054131880402565,-21.238279342651367,231877,13,0.3823464810848236,463855,,
0.0001,1264,35559,0.3750975728034973,0.06070049852132797,-18.01003074645996,233432,13,1.5771265029907227,466965,,
0.0001,1268,35749,0.26151806116104126,0.06268639117479324,-20.29724884033203,234855,13,4.306413173675537,469812,,
0.0001,1272,36020,0.8005673885345459,0.06031382456421852,-20.596214294433594,236788,13,1.527997612953186,473677,,
0.0001,1276,36294,0.8009634613990784,0.060851093381643295,-21.55178451538086,238788,13,3.797740936279297,477677,,
0.0001,1280,36598,0.5169840455055237,0.06033319979906082,-19.81000518798828,240788,13,1.1600902080535889,481677,,
0.0001,1284,36901,-1.1907482147216797,0.05509072542190552,-21.676130294799805,242788,13,0.8395057916641235,485677,,
0.0001,1288,37121,-0.7422916889190674,0.05012538656592369,-15.446683883666992,244219,13,2.0015480518341064,488539,,
0.0001,1292,37365,-0.6519237756729126,0.04384687542915344,-13.054364204406738,245830,13,2.2693397998809814,491761,,
0.0001,1296,37554,-0.14786827564239502,0.03959319368004799,-12.826436996459961,247050,13,1.2823832035064697,494202,,
0.0001,1300,37738,-1.4375786781311035,0.03606007993221283,-8.449807167053223,248273,13,0.7502666711807251,496648,,
0.0001,,,-0.02671217918395996,0.03443034365773201,-13.692639350891113,249949,,1.6889311075210571,500000,2156.478656062484,821.8
0.0001,1304,38375,-0.12943032383918762,0.03531086817383766,-13.53759765625,250449,13,3.2505152225494385,501000,,
0.0001,1308,38651,0.5072410106658936,0.03882889077067375,-20.822607040405273,252258,13,1.113330602645874,504618,,
0.0001,1312,38947,-0.2798824906349182,0.04030750319361687,-20.270055770874023,254258,13,0.5682302713394165,508618,,
0.0001,1316,39242,-0.7144371271133423,0.039608534425497055,-19.606258392333984,256258,13,0.49801313877105713,512618,,
0.0001,1320,39548,-0.1510532647371292,0.04002461954951286,-18.919471740722656,258259,13,6.426858901977539,516620,,
0.0001,1324,39716,0.26759734749794006,0.04034915566444397,-21.485916137695312,259474,13,1.52736496925354,519050,,
0.0001,1328,39985,0.28357064723968506,0.04338037967681885,-20.47066879272461,261352,13,0.6411538124084473,522805,,
0.0001,1332,40185,0.6940313577651978,0.04877850040793419,-20.940683364868164,262858,13,8.447732925415039,525817,,
0.0001,1336,40459,0.430489718914032,0.051537416875362396,-19.37249755859375,264858,13,0.9279600977897644,529817,,
0.0001,1340,40648,0.5357924699783325,0.04770781844854355,-18.809415817260742,266363,13,5.97648811340332,532827,,
0.0001,1344,40826,-0.5106776356697083,0.046500056982040405,-17.0415096282959,267703,13,1.815615177154541,535507,,
0.0001,1348,40946,-0.7719761729240417,0.044112980365753174,-13.276840209960938,268419,13,0.5915317535400391,536940,,
0.0001,1352,41255,0.21790669858455658,0.040011607110500336,-10.53140640258789,270419,13,2.5992538928985596,540940,,
0.0001,1356,41386,0.3777836263179779,0.03905366361141205,-10.393651962280273,271224,13,0.7850930094718933,542550,,
0.0001,1360,41437,0.8518703579902649,0.03940003737807274,-7.756128311157227,271563,13,0.96096271276474,543227,,
0.0001,1364,41613,-0.4284976124763489,0.042591676115989685,-11.767212867736816,272696,13,3.535355567932129,545494,,
0.0001,1368,41832,1.0563952922821045,0.04718198627233505,-17.976404190063477,274149,13,3.0291965007781982,548400,,
0.0001,1372,42027,0.6778255105018616,0.05440278351306915,-16.93170928955078,275522,13,5.8974528312683105,551145,,
0.0001,1376,42242,0.6743993759155273,0.06167033314704895,-18.724061965942383,277123,13,0.7790657877922058,554347,,
0.0001,1380,42452,-0.3675162196159363,0.06697429716587067,-20.47909164428711,278722,13,0.6414886713027954,557546,,
0.0001,1384,42660,-0.7550060749053955,0.062199704349040985,-21.146343231201172,280224,13,0.7983921766281128,560550,,
0.0001,1388,42926,-0.600691556930542,0.058440160006284714,-23.31063461303711,282224,13,0.4926850497722626,564550,,
0.0001,1392,43188,0.517570436000824,0.051046937704086304,-23.558765411376953,284224,13,0.7758868336677551,568550,,
0.0001,1396,43458,-1.0082423686981201,0.04843653738498688,-18.697410583496094,286224,13,0.905876100063324,572550,,
0.0001,1400,43625,-0.9927983283996582,0.04343237355351448,-11.800657272338867,287349,13,0.5393891334533691,574800,,
0.0001,1404,43742,-0.957490086555481,0.04112229868769646,-11.724345207214355,288140,13,1.3966035842895508,576382,,
0.0001,1408,43942,1.786813735961914,0.03973402827978134,-13.52763843536377,289452,13,1.0095927715301514,579005,,
0.0001,1412,44182,0.3809753656387329,0.04035958647727966,-15.483890533447266,291007,13,0.6726577281951904,582115,,
0.0001,1416,44484,0.4831022024154663,0.047346167266368866,-19.416820526123047,293007,13,0.5609010457992554,586115,,
0.0001,1420,44692,-0.3788549304008484,0.04991484805941582,-17.908939361572266,294340,13,0.5093129277229309,588782,,
0.0001,1424,44854,0.00785854458808899,0.0475577786564827,-18.275854110717773,295571,13,0.5933939218521118,591243,,
0.0001,1428,45130,-0.233341246843338,0.04961946979165077,-20.479198455810547,297571,13,7.88929557800293,595243,,
0.0001,1432,45297,0.9276860356330872,0.047638725489377975,-21.273616790771484,298836,13,0.42982128262519836,597773,,
0.0001,,,-0.605013370513916,0.04851439967751503,-17.236743927001953,299949,,0.31984275579452515,600000,2061.7086299001844,625.4
0.0001,1436,45788,-0.34605076909065247,0.049644771963357925,-20.419509887695312,300949,13,0.47205623984336853,602000,,
0.0001,1440,46056,0.8553893566131592,0.05402885749936104,-21.39723777770996,302949,13,0.4969557225704193,606000,,
0.0001,1444,46326,0.20207351446151733,0.06359884887933731,-27.588966369628906,304956,13,0.32485878467559814,610013,,
0.0001,1448,46529,0.6438809037208557,0.07034241408109665,-22.609464645385742,306459,13,1.011326551437378,613019,,
0.0001,1452,46764,0.44941845536231995,0.07305039465427399,-24.296775817871094,308175,13,4.107994079589844,616452,,
0.0001,1456,46899,0.13734577596187592,0.06932424753904343,-23.26032257080078,309157,13,0.7492226362228394,618415,,
0.0001,1460,47101,-0.1089673638343811,0.06312530487775803,-22.453269958496094,310663,13,1.3094370365142822,621428,,
0.0001,1464,47309,-0.5401213765144348,0.06847339868545532,-22.96002960205078,312201,13,3.568449020385742,624504,,
0.0001,1468,47540,-0.27778178453445435,0.07021420449018478,-22.237857818603516,313736,13,0.49226194620132446,627574,,
0.0001,1472,47771,-0.1523486077785492,0.06966913491487503,-18.435178756713867,315250,13,0.5407024025917053,630601,,
0.0001,1476,48079,-0.9374027848243713,0.05947476625442505,-15.968398094177246,317250,13,0.28212428092956543,634601,,
0.0001,1480,48311,-1.6812493801116943,0.04841723293066025,-11.328423500061035,318805,13,0.4192327857017517,637711,,
0.0001,1484,48569,-1.2097879648208618,0.03998437896370888,-8.664091110229492,320499,13,0.7366529703140259,641100,,
0.0001,1488,48800,0.15366269648075104,0.0364273339509964,-13.371744155883789,322009,13,0.6542213559150696,644119,,
0.0001,1492,49061,1.6133899688720703,0.03941461816430092,-19.633499145507812,323654,13,1.2055606842041016,647410,,
0.0001,1496,49252,2.511833667755127,0.043073322623968124,-21.024091720581055,324350,13,0.9578462839126587,648802,,
0.0001,1500,49450,1.6827806234359741,0.04881724342703819,-24.508792877197266,325564,13,2.1077942848205566,651229,,
0.0001,1504,49761,1.2738014459609985,0.0571892186999321,-24.39800262451172,327396,13,0.9168713688850403,654893,,
0.0001,1508,50021,0.349575936794281,0.06545642763376236,-24.194629669189453,328954,13,1.3036017417907715,658010,,
0.0001,1512,50284,-0.1151602640748024,0.07107171416282654,-22.974075317382812,330612,13,0.8871755003929138,661326,,
0.0001,1516,50589,-0.3517844080924988,0.06941595673561096,-19.899364471435547,332612,13,1.0375723838806152,665326,,
0.0001,1520,50816,-0.09448425471782684,0.0685015320777893,-19.87044906616211,334172,13,0.8051630854606628,668445,,
0.0001,1524,51116,-0.36604952812194824,0.06971361488103867,-20.721349716186523,336172,13,1.6460323333740234,672445,,
0.0001,1528,51266,0.16842883825302124,0.0701349601149559,-21.167861938476562,337213,13,0.8876670598983765,674528,,
0.0001,1532,51430,-0.2071789801120758,0.07028792798519135,-22.1616268157959,338396,13,1.17942214012146,676894,,
0.0001,1536,51598,0.3158468008041382,0.06889170408248901,-20.539459228515625,339583,13,1.0421292781829834,679268,,
0.0001,1540,51848,-0.708694338798523,0.06505467742681503,-17.392091751098633,341231,13,0.8880437016487122,682563,,
0.0001,1544,52063,-0.7336845993995667,0.05567260831594467,-12.743683815002441,342742,13,0.9530571699142456,685586,,
0.0001,1548,52289,-0.3218232989311218,0.05185580998659134,-13.706100463867188,344253,13,1.7406446933746338,688607,,
0.0001,1552,52578,-0.01005767285823822,0.05082748085260391,-16.419998168945312,346253,13,0.8738535642623901,692607,,
0.0001,1556,52872,-0.11750911176204681,0.058798205107450485,-20.584495544433594,348253,13,6.59952449798584,696607,,
0.0001,1560,53095,-0.1663367599248886,0.05876440554857254,-20.190086364746094,349807,13,0.4333692193031311,699716,,
0.0001,,,-0.4099300801753998,0.058393947780132294,-20.367429733276367,349949,,0.2987246513366699,700000,1777.924622944463,776.6
0.0001,1564,53636,-0.1192069798707962,0.0546080507338047,-19.77986717224121,351504,13,0.5400002002716064,703110,,
0.0001,1568,53797,0.37111756205558777,0.054800402373075485,-19.345436096191406,352594,13,0.41088101267814636,705290,,
0.0001,1572,54012,1.0643272399902344,0.05936409533023834,-17.699764251708984,354128,13,0.5641986131668091,708358,,
0.0001,1576,54189,-0.25834745168685913,0.06480994820594788,-20.89270782470703,355377,13,1.3574541807174683,710856,,
0.0001,1580,54447,0.05010408163070679,0.0627998635172844,-18.035720825195312,357054,13,0.7084338068962097,714210,,
0.0001,1584,54642,-0.1469271034002304,0.060781337320804596,-19.27633285522461,358274,13,1.6546199321746826,716650,,
0.0001,1588,54829,-0.1956382393836975,0.058586373925209045,-16.662137985229492,359565,13,6.133502006530762,719232,,
0.0001,1592,55058,-0.0334484800696373,0.06298913061618805,-19.776809692382812,361120,13,0.8320608139038086,722341,,
0.0001,1596,55284,-0.2388947606086731,0.06975270062685013,-21.291292190551758,362644,13,1.329509973526001,725390,,
0.0001,1600,55405,0.3350193500518799,0.07299710065126419,-20.42349624633789,363444,13,2.4598379135131836,726990,,
0.0001,1604,55584,0.7886053323745728,0.07913293689489365,-22.691951751708984,364662,13,4.618313789367676,729426,,
0.0001,1608,55708,0.2450053095817566,0.08267534524202347,-22.725950241088867,365424,13,0.8437750339508057,730950,,
0.0001,1612,55873,0.2819631099700928,0.08751805126667023,-22.57988166809082,366547,13,2.4543981552124023,733195,,
0.0001,1616,56171,-0.21637707948684692,0.09087248891592026,-20.78221893310547,368547,13,1.7799010276794434,737195,,
0.0001,1620,56468,-0.12194566428661346,0.07610726356506348,-16.058853149414062,370547,13,0.6611229777336121,741195,,
0.0001,1624,56762,-0.5293372869491577,0.06581477075815201,-17.876277923583984,372547,13,0.8719379901885986,745195,,
0.0001,1628,57060,-0.4670732021331787,0.06247575953602791,-21.025598526000977,374547,13,0.3719142973423004,749195,,
0.0001,1632,57189,0.15821295976638794,0.06375732272863388,-23.383102416992188,375435,13,1.0027704238891602,750972,,
0.0001,1636,57480,-0.44389620423316956,0.06817450374364853,-24.302074432373047,377386,13,1.1129040718078613,754874,,
0.0001,1640,57776,0.3639812767505646,0.0686541274189949,-24.252849578857422,379386,13,0.8507798910140991,758874,,
0.0001,1644,58003,0.13605503737926483,0.06605218350887299,-22.394325256347656,380896,13,0.37565135955810547,761893,,
0.0001,1648,58162,-0.12211340665817261,0.06381269544363022,-22.032278060913086,381963,13,0.6300990581512451,764027,,
0.0001,1652,58400,-0.10693307220935822,0.06182465702295303,-19.189979553222656,383578,13,8.172896385192871,767257,,
0.0001,1656,58629,-0.31323039531707764,0.057573527097702026,-15.009912490844727,385084,13,1.4532006978988647,770269,,
0.0001,1660,58895,0.05011099576950073,0.04977311193943024,-15.675722122192383,386907,13,1.0691672563552856,773915,,
0.0001,1664,59139,-0.2944498658180237,0.04756857082247734,-19.603818893432617,388599,13,0.825092077255249,777299,,
0.0001,1668,59326,0.9812658429145813,0.04995931684970856,-18.613357543945312,389894,13,6.8094682693481445,779889,,
0.0001,1672,59546,0.5341476798057556,0.05878870561718941,-25.32010269165039,391416,13,5.571815490722656,782934,,
0.0001,1676,59673,0.10428549349308014,0.06124616041779518,-23.451419830322266,392270,13,2.114009380340576,784642,,
0.0001,1680,59935,0.6804745197296143,0.07014061510562897,-22.88654899597168,394122,13,1.0017139911651611,788345,,
0.0001,1684,60162,0.14384660124778748,0.07872229069471359,-22.22416114807129,395628,13,1.037156105041504,791358,,
0.0001,1688,60325,0.6731948852539062,0.08355963230133057,-22.91616439819336,396689,13,0.5814206600189209,793479,,
0.0001,1692,60555,0.7232369780540466,0.090178944170475,-23.005935668945312,398272,13,0.772329568862915,796646,,
0.0001,1696,60795,-0.12442295253276825,0.0909690335392952,-20.792133331298828,399828,13,0.6164484024047852,799758,,
0.0001,,,0.051117293536663055,0.09085989743471146,-21.651592254638672,399949,,0.7469576597213745,800000,1672.037491421285,651.4
0.0001,1700,61219,-0.3615419864654541,0.08710043132305145,-18.810373306274414,401060,13,1.3684673309326172,802221,,
0.0001,1704,61529,-0.09887751936912537,0.08307070285081863,-22.98867416381836,403060,13,1.958256721496582,806221,,
0.0001,1708,61738,-0.031280092895030975,0.08653847128152847,-20.344934463500977,404421,13,0.9162091016769409,808943,,
0.0001,1712,61819,-0.21533885598182678,0.08921556174755096,-21.87575340270996,404940,13,0.896389365196228,809981,,
0.0001,1716,61865,0.22456863522529602,0.09180191904306412,-19.074077606201172,405236,13,2.900768518447876,810573,,
0.0001,1720,61915,0.41699355840682983,0.0935424193739891,-18.240558624267578,405526,13,1.8201696872711182,811154,,
0.0001,1724,61939,0.28430894017219543,0.0948377326130867,-20.321531295776367,405693,13,3.2092270851135254,811487,,
0.0001,1728,62182,0.30628907680511475,0.09386574476957321,-15.594524383544922,407365,13,7.881047248840332,814831,,
0.0001,1732,62431,-0.44137880206108093,0.09372375905513763,-17.93958854675293,409365,13,0.8288532495498657,818831,,
0.0001,1736,62690,-0.8956508636474609,0.07542765140533447,-17.58385467529297,411365,13,0.4314844012260437,822831,,
0.0001,1740,62892,-1.7745521068572998,0.06285551190376282,-18.516185760498047,412919,13,0.4396139979362488,825939,,
0.0001,1744,63090,-1.072119116783142,0.054180994629859924,-14.821443557739258,414424,13,0.37926024198532104,828950,,
0.0001,1748,63228,-0.9209244251251221,0.05029832571744919,-16.01959228515625,415495,13,0.42294207215309143,831092,,
0.0001,1752,63499,-0.04461638256907463,0.047694772481918335,-16.34950828552246,417495,13,0.29599249362945557,835092,,
0.0001,1756,63751,0.5380948185920715,0.05080318823456764,-16.798139572143555,419212,13,6.114980220794678,838525,,
0.0001,1760,63976,-0.05923160910606384,0.05352287366986275,-17.614906311035156,420724,13,0.7464607357978821,841550,,
0.0001,1764,64065,0.020814016461372375,0.05499615892767906,-18.472816467285156,421341,13,1.0680702924728394,842784,,
0.0001,1768,64288,0.1945396512746811,0.059156328439712524,-17.384510040283203,422861,13,1.380942702293396,845824,,
0.0001,1772,64558,0.8512001037597656,0.07000063359737396,-21.779239654541016,424646,13,0.7283788919448853,849393,,
0.0001,1776,64594,0.8733834028244019,0.0722682923078537,-21.82181167602539,424892,13,1.3710228204727173,849886,,
0.0001,1780,64868,0.2396569550037384,0.07977242767810822,-21.603622436523438,426892,13,0.5549861192703247,853886,,
0.0001,1784,65008,0.3118627667427063,0.0820029228925705,-19.580463409423828,427954,13,1.1081526279449463,856009,,
0.0001,1788,65216,-0.38692882657051086,0.08586230129003525,-15.420984268188477,429563,13,0.42954614758491516,859227,,
0.0001,1792,65415,-0.32839804887771606,0.0763668566942215,-15.63415813446045,431030,13,1.1379395723342896,862162,,
0.0001,1796,65548,0.4693269729614258,0.07547735422849655,-21.550357818603516,432043,13,0.3624005913734436,864187,,
0.0001,1800,65705,0.5975273847579956,0.08255751430988312,-23.364349365234375,433208,13,0.31891387701034546,866518,,
0.0001,1804,65808,-0.42578163743019104,0.0852874144911766,-21.116371154785156,433946,13,1.2557852268218994,867994,,
0.0001,1808,65823,-0.11198226362466812,0.08561781048774719,-20.064956665039062,434038,13,5.9756388664245605,868177,,
0.0001,1812,65944,0.129591703414917,0.08850108087062836,-21.60696792602539,434837,13,1.0647857189178467,869775,,
0.0001,1816,66022,0.5743069648742676,0.0902063399553299,-22.725873947143555,435341,13,5.4831438064575195,870784,,
0.0001,1820,66137,-0.19226107001304626,0.09344958513975143,-20.50109100341797,436105,13,3.4997711181640625,872312,,
0.0001,1824,66384,-0.9887991547584534,0.0788344070315361,-12.16206169128418,437785,13,0.9582197666168213,875671,,
0.0001,1828,66553,-1.3703553676605225,0.07003649324178696,-8.955840110778809,438844,13,7.718069076538086,877789,,
0.0001,1832,66800,-1.4454848766326904,0.058339063078165054,-9.84572696685791,440462,13,0.5949980020523071,881026,,
0.0001,1836,66941,-1.6550474166870117,0.05255109444260597,-8.01114559173584,441402,13,0.38147950172424316,882905,,
0.0001,1840,67099,-1.2596244812011719,0.04820295050740242,-9.676990509033203,442466,13,0.563300609588623,885034,,
0.0001,1844,67330,0.7545987367630005,0.046881984919309616,-13.759469985961914,443973,13,0.48257243633270264,888047,,
0.0001,1848,67637,0.796837568283081,0.052245523780584335,-16.93634796142578,445973,13,5.218245506286621,892047,,
0.0001,1852,67866,0.6076178550720215,0.06106515973806381,-19.8536319732666,447530,13,11.68153190612793,895161,,
0.0001,1856,68123,0.9084818363189697,0.07205387204885483,-24.029726028442383,449530,13,6.292743682861328,899161,,
0.0001,,,0.38445720076560974,0.07332558929920197,-23.698265075683594,449949,,0.6411601305007935,900000,2324.808466968697,808.0
0.0001,1860,68699,0.2917209267616272,0.08188646286725998,-22.93218994140625,451949,13,0.45901063084602356,904000,,
0.0001,1864,68951,-1.2395126819610596,0.07344113290309906,-19.846683502197266,453949,13,5.763034820556641,908000,,
0.0001,1868,69178,-1.6267409324645996,0.05906868353486061,-12.814666748046875,455683,13,5.684144973754883,911468,,
0.0001,1872,69396,-0.959342896938324,0.05114155635237694,-17.22035026550293,457220,13,0.33779340982437134,914541,,
0.0001,1876,69465,-0.2068934142589569,0.05028720945119858,-21.328134536743164,457650,13,0.36501675844192505,915402,,
0.0001,1880,69613,-0.029051467776298523,0.04969806224107742,-16.699630737304688,458586,13,0.4450591802597046,917273,,
0.0001,1884,69713,0.5237454175949097,0.05192061886191368,-17.278959274291992,459247,13,0.5630685091018677,918595,,
0.0001,1888,69800,1.35435950756073,0.05574619024991989,-18.107696533203125,459846,13,1.0438636541366577,919794,,
0.0001,1892,69912,1.497396469116211,0.06088314950466156,-23.543739318847656,460607,13,1.4056836366653442,921316,,
0.0001,1896,69962,1.7879425287246704,0.06276773661375046,-23.59444808959961,460909,13,1.0131758451461792,921919,,
0.0001,1900,70147,1.590303897857666,0.07125077396631241,-20.369281768798828,462127,13,2.130422353744507,924356,,
0.0001,1904,70283,1.2363808155059814,0.07787508517503738,-21.471067428588867,463025,13,1.2192392349243164,926152,,
0.0001,1908,70455,0.5406180024147034,0.08433190733194351,-21.867727279663086,464153,13,3.304610013961792,928407,,
0.0001,1912,70522,0.8401162624359131,0.08712778240442276,-22.217573165893555,464580,13,1.0465162992477417,929261,,
0.0001,1916,70674,-0.09808847308158875,0.0916462391614914,-22.155576705932617,465565,13,5.078717231750488,931231,,
0.0001,1920,70931,-0.28637972474098206,0.09613034129142761,-24.816020965576172,467282,13,0.8902599811553955,934665,,
0.0001,1924,71173,-0.13799867033958435,0.09349045902490616,-23.292428970336914,468820,13,1.496397852897644,937742,,
0.0001,1928,71366,-0.267338365316391,0.09100847691297531,-22.3096923828125,470087,13,0.5665850639343262,940275,,
