time/episodes,rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/actor_loss,train/learning_rate,train/n_updates,time/total_timesteps,eval/mean_reward,eval/mean_ep_length
2272,95.21,8.003265380859375,4.827543129999998,6206,7,-1.9262375831604004,0.0002,48792,48893,,
2276,106.0,7.154760360717773,11.183954879999998,6322,7,-2.625195026397705,0.0002,50053,50154,,
2280,114.36,9.210683822631836,14.090076220000004,6423,7,-3.075831651687622,0.0002,51047,51148,,
2284,132.13,7.476434707641602,15.85977473,6602,8,-3.3788771629333496,0.0002,52938,53039,,
2288,151.42,10.80851936340332,34.56688992,6790,8,-4.366452693939209,0.0002,54943,55044,,
2292,157.49,7.7506890296936035,43.12114493000001,6858,8,-4.792691707611084,0.0002,55710,55811,,
2296,168.13,7.0266218185424805,39.30272293,6980,8,-4.448429584503174,0.0002,56998,57099,,
2300,174.86,8.074373245239258,47.017016170000005,7067,8,-3.151063919067383,0.0002,57812,57913,,
2304,203.77,6.963709831237793,68.05677036,7336,8,-4.843700408935547,0.0002,60827,60928,,
2308,218.33,9.082612991333008,87.43978649,7477,8,-4.685911178588867,0.0002,62512,62613,,
2312,232.06,6.492205619812012,113.72171093000001,7625,8,-5.838172912597656,0.0002,64150,64251,,
2316,252.59,5.907474517822266,137.47101518,7821,8,-6.750478744506836,0.0002,66355,66456,,
2320,266.01,7.307985305786133,158.50847587,7955,8,-6.478903770446777,0.0002,67838,67939,,
2324,287.87,7.449434280395508,187.57290100999998,8186,8,-7.0940961837768555,0.0002,70290,70391,,
2328,296.1,6.872980117797852,202.29374772999995,8300,8,-8.505311012268066,0.0002,71459,71560,,
2332,310.19,7.238478660583496,215.40560930999996,8451,8,-7.262786388397217,0.0002,73288,73389,,
2336,324.17,6.542921543121338,230.56364087000003,8596,8,-7.2261199951171875,0.0002,74963,75064,,
2340,339.1,6.835470199584961,226.10271992999998,8747,8,-6.417674541473389,0.0002,76763,76864,,
2344,373.98,5.224343299865723,279.48188133,9098,8,-7.291013717651367,0.0002,80763,80864,,
2348,412.42,4.409419536590576,311.95639216999996,9414,9,-8.02267837524414,0.0002,84763,84864,,
2352,445.23,5.220757961273193,356.99418954999993,9765,9,-7.674183368682861,0.0002,88600,88701,,
2356,457.82,5.709634780883789,377.02757407999997,9902,9,-7.673675060272217,0.0002,90074,90175,,
2360,473.75,5.446905136108398,401.55942452999994,10079,9,-7.877962589263916,0.0002,92109,92210,,
2364,496.32,5.235252380371094,450.10099306000006,10365,9,-9.285701751708984,0.0002,95125,95226,,
2368,499.61,4.787248611450195,479.54284011,10604,9,-10.958940505981445,0.0002,97819,97920,,
2372,510.49,5.018077850341797,492.94656366,10790,9,-10.792261123657227,0.0002,99841,99942,,
,,5.3871660232543945,,,,-9.5912446975708,0.0002,99899,100000,1033.643182,664.4
2376,537.19,3.538330554962158,535.1035642299998,11434,9,-9.242477416992188,0.0002,103772,103873,,
2380,538.2,3.608856439590454,550.16958897,11532,9,-11.026885986328125,0.0002,104867,104968,,
2384,548.84,5.441040515899658,595.08572829,11805,9,-11.630066871643066,0.0002,107822,107923,,
2388,537.51,3.284381628036499,591.41935365,11892,9,-11.316167831420898,0.0002,108694,108795,,
2392,550.91,4.790483474731445,609.64936817,12073,9,-12.308773040771484,0.0002,110801,110902,,
2396,571.6,4.1729583740234375,672.2634252400001,12394,9,-11.956435203552246,0.0002,114158,114259,,
2400,580.34,5.073814868927002,689.2533407400001,12546,9,-12.411500930786133,0.0002,115846,115947,,
2404,568.0,6.003263473510742,695.0472336800001,12704,9,-14.976258277893066,0.0002,117627,117728,,
2408,582.46,2.983945846557617,725.2285771299998,12976,9,-11.975177764892578,0.0002,120758,120859,,
2412,576.43,3.8052544593811035,712.80735985,13074,9,-13.727388381958008,0.0002,121793,121894,,
2416,563.37,6.126108169555664,700.6734244699999,13160,9,-12.583075523376465,0.0002,122692,122793,,
2420,586.34,2.321845531463623,737.8180813499999,13509,9,-14.03377628326416,0.0002,126472,126573,,
2424,575.7,3.483839750289917,724.7858427000001,13644,9,-15.168737411499023,0.0002,127860,127961,,
2428,574.37,2.6593286991119385,728.34973909,13741,9,-13.36027717590332,0.0002,128896,128997,,
2432,570.27,2.3185312747955322,739.7751083799998,13874,9,-15.367267608642578,0.0002,130315,130416,,
2436,573.55,2.2941975593566895,750.9704661999999,14049,9,-15.417922973632812,0.0002,132318,132419,,
2440,568.83,1.8410230875015259,778.1847083600001,14171,9,-14.91985034942627,0.0002,133646,133747,,
2444,552.17,4.380212306976318,765.5434620499999,14402,9,-14.351888656616211,0.0002,135980,136081,,
2448,523.64,2.7409205436706543,745.77299811,14507,9,-16.22475814819336,0.0002,137127,137228,,
2452,508.36,1.7059487104415894,734.0253973499999,14722,9,-15.36922836303711,0.0002,139436,139537,,
2456,516.75,2.325958251953125,745.2945768700001,14943,9,-15.262237548828125,0.0002,141749,141850,,
2460,503.9,1.1293132305145264,729.81116335,15020,9,-15.19957447052002,0.0002,142499,142600,,
2464,492.48,1.2429765462875366,702.3261772299999,15196,9,-16.952314376831055,0.0002,144373,144474,,
2468,473.24,1.1675803661346436,675.9745361199999,15273,9,-17.943195343017578,0.0002,145143,145244,,
2472,463.91,2.67952823638916,652.1868604200001,15368,9,-15.771562576293945,0.0002,146232,146333,,
2476,432.63,1.5474379062652588,608.2073581199999,15438,9,-16.114395141601562,0.0002,147035,147136,,
2480,429.78,1.3473691940307617,591.3469854900001,15506,9,-15.481834411621094,0.0002,147845,147946,,
2484,427.82,1.2679839134216309,569.7559830900001,15730,9,-15.752195358276367,0.0002,150604,150705,,
2488,432.73,1.7867869138717651,567.22700392,15837,9,-17.41570472717285,0.0002,151967,152068,,
2492,430.71,1.987053632736206,573.25908902,15995,9,-15.709972381591797,0.0002,153872,153973,,
2496,408.47,1.4435932636260986,527.57640308,16099,9,-16.309589385986328,0.0002,155005,155106,,
2500,403.73,1.2403805255889893,529.1096600599999,16213,9,-18.46282196044922,0.0002,156219,156320,,
2504,412.88,0.8337023258209229,548.4455124899999,16455,9,-17.68463706970215,0.0002,158915,159016,,
2508,407.13,2.325059652328491,547.4915604299999,16700,9,-17.96803855895996,0.0002,161471,161572,,
2512,408.13,2.418208122253418,548.4782460299999,16805,9,-17.204330444335938,0.0002,162606,162707,,
2516,429.83,1.8724253177642822,594.0348933099999,17085,9,-16.88141632080078,0.0002,165675,165776,,
2520,401.75,5.127962112426758,550.1172616499999,17216,9,-17.47582244873047,0.0002,166647,166748,,
2524,416.12,1.697667121887207,595.7109721999999,17459,9,-17.23984718322754,0.0002,169472,169573,,
2528,434.85,2.39626145362854,639.5317874,17712,9,-18.106374740600586,0.0002,172381,172482,,
2532,443.95,2.7862637042999268,674.6768624000001,17916,9,-17.05394744873047,0.0002,174710,174811,,
2536,439.9,1.896356225013733,680.83467556,18062,9,-18.92784881591797,0.0002,176308,176409,,
2540,436.32,1.1983857154846191,676.40211744,18146,9,-17.85775375366211,0.0002,177278,177379,,
2544,429.73,1.349535346031189,670.15497224,18298,9,-19.121143341064453,0.0002,178953,179054,,
2548,432.61,2.7181456089019775,681.8350747400001,18428,9,-18.18989372253418,0.0002,180388,180489,,
2552,427.91,2.043813943862915,685.78439128,18591,9,-19.51917266845703,0.0002,182227,182328,,
2556,416.45,1.372310757637024,674.3445162199998,18690,9,-19.59371566772461,0.0002,183394,183495,,
2560,419.44,1.210758090019226,683.7019793499999,18778,9,-19.24666976928711,0.0002,184443,184544,,
2564,412.64,2.6603994369506836,682.2618538300001,18879,9,-19.329587936401367,0.0002,185637,185738,,
2568,429.28,1.5236550569534302,713.3219683299999,19096,9,-20.537681579589844,0.0002,188071,188172,,
2572,440.2,1.8274742364883423,760.4378335900001,19296,9,-19.19715690612793,0.0002,190252,190353,,
2576,453.89,3.4131298065185547,807.6851937499999,19492,9,-20.4575252532959,0.0002,192424,192525,,
2580,454.45,1.6988987922668457,805.2562883200001,19572,9,-20.60013198852539,0.0002,193290,193391,,
2584,445.12,2.460660696029663,815.725345,19743,9,-21.226016998291016,0.0002,195116,195217,,
2588,446.76,1.9951703548431396,835.8119996400002,19890,9,-20.374902725219727,0.0002,196643,196744,,
2592,446.11,1.110101342201233,844.47654852,20068,9,-21.238271713256836,0.0002,198483,198584,,
,,2.1871471405029297,,,,-21.13121795654297,0.0002,199899,200000,2230.1890326000002,834.0
2596,470.04,2.482224225997925,913.5504885999998,20766,9,-21.418411254882812,0.0002,202009,202110,,
2600,487.4,2.122591733932495,955.1826195,21021,9,-20.954265594482422,0.0002,204959,205060,,
2604,500.44,2.083313465118408,918.03268339,21400,9,-22.362014770507812,0.0002,208959,209060,,
2608,507.81,1.8507580757141113,952.8464776599999,21689,9,-22.040000915527344,0.0002,212252,212353,,
2612,522.14,1.309292197227478,1005.37202275,21906,9,-22.347532272338867,0.0002,214820,214921,,
2616,521.69,2.682504653930664,1025.03066053,22194,9,-22.18953514099121,0.0002,217844,217945,,
2620,543.0,1.3741531372070312,1086.2098885,22489,9,-22.08043098449707,0.0002,220947,221048,,
2624,554.75,1.4267451763153076,1128.7778503800002,22859,9,-22.583026885986328,0.0002,224947,225048,,
2628,557.6,1.6337686777114868,1152.55151518,23161,9,-23.672229766845703,0.0002,228141,228242,,
2632,565.38,1.2261556386947632,1176.28512481,23444,9,-23.975635528564453,0.0002,231248,231349,,
2636,569.83,4.919741630554199,1200.0037585300001,23633,9,-23.79092025756836,0.0002,233291,233392,,
2640,586.94,1.6454455852508545,1246.12877411,23904,9,-23.978057861328125,0.0002,235972,236073,,
2644,602.8,1.8186936378479004,1301.7278260199998,24183,9,-25.192359924316406,0.0002,239233,239334,,
2648,612.62,1.1413482427597046,1341.31673943,24390,9,-24.82476043701172,0.0002,241650,241751,,
2652,616.15,6.184946060180664,1363.7592380699998,24590,9,-25.329593658447266,0.0002,243842,243943,,
2656,635.41,1.4400925636291504,1424.50112849,24869,9,-25.367969512939453,0.0002,246935,247036,,
2660,650.78,4.52775764465332,1465.1746376300005,25101,9,-25.720703125,0.0002,249521,249622,,
2664,669.93,1.0216342210769653,1528.9767485600003,25376,9,-26.461179733276367,0.0002,252630,252731,,
2668,679.42,3.9174609184265137,1565.87602776,25659,9,-26.97403335571289,0.0002,256013,256114,,
2672,688.71,2.5778236389160156,1611.65531651,25902,10,-26.033878326416016,0.0002,259123,259224,,
2676,690.02,2.075279474258423,1628.6086995199998,26086,10,-27.995731353759766,0.0002,261426,261527,,
2680,685.65,1.4075944423675537,1625.26805711,26121,10,-27.77471160888672,0.0002,261855,261956,,
2684,707.39,0.7741493582725525,1708.8833948200004,26434,10,-27.514293670654297,0.0002,265855,265956,,
2688,722.23,1.658036708831787,1772.10278288,26680,10,-27.79344367980957,0.0002,268866,268967,,
2692,726.18,1.2149302959442139,1785.94092064,26888,10,-28.216064453125,0.0002,271101,271202,,
2696,721.48,1.8239810466766357,1788.7084441999998,27161,10,-27.3631591796875,0.0002,274157,274258,,
2700,723.05,1.0763331651687622,1796.9980638800002,27433,10,-28.5826416015625,0.0002,277264,277365,,
2704,723.05,5.097728729248047,1904.8509136,27779,10,-28.143436431884766,0.0002,281264,281365,,
2708,728.58,0.9204951524734497,1937.2494608200002,28118,10,-29.27077865600586,0.0002,285110,285211,,
2712,741.1,0.8422496914863586,1986.90421389,28446,10,-28.738941192626953,0.0002,288930,289031,,
2716,742.46,2.314149856567383,2014.0426195999999,28690,10,-28.68962860107422,0.0002,292090,292191,,
2720,751.43,0.971049427986145,2068.54275125,29001,10,-30.49732208251953,0.0002,296090,296191,,
2724,735.85,0.7434056997299194,2042.50934078,29197,10,-29.341081619262695,0.0002,298532,298633,,
,,2.14493465423584,,,,-30.888530731201172,0.0002,299899,300000,2782.0964248000005,802.2
2728,737.99,0.44377896189689636,2059.15525182,29789,10,-29.18832015991211,0.0002,301940,302041,,
2732,740.59,0.8702670931816101,2072.64588473,30083,10,-29.752134323120117,0.0002,305307,305408,,
2736,751.75,1.8402132987976074,2097.48203698,30334,10,-31.585723876953125,0.0002,308466,308567,,
2740,735.68,0.8955907821655273,2066.79379307,30428,10,-30.663307189941406,0.0002,309540,309641,,
2744,734.17,4.864494800567627,2073.1707545300005,30680,10,-30.407806396484375,0.0002,312650,312751,,
2748,736.48,0.7555408477783203,2091.73049335,30900,10,-30.98580551147461,0.0002,315298,315399,,
2752,754.6,2.935701370239258,2119.20741253,31236,10,-30.136289596557617,0.0002,319302,319403,,
2756,759.49,1.159358024597168,2122.58974268,31536,10,-30.50478744506836,0.0002,322884,322985,,
2760,761.98,0.6857987642288208,2150.71829706,31801,10,-31.31214141845703,0.0002,325719,325820,,
2764,767.83,0.8703717589378357,2172.4388744899998,32138,10,-30.260719299316406,0.0002,329413,329514,,
2768,755.67,0.6185488700866699,2139.06595448,32338,10,-32.560359954833984,0.0002,331580,331681,,
2772,747.23,0.6204800605773926,2107.04906025,32548,10,-31.0793399810791,0.0002,333846,333947,,
2776,755.98,2.6165177822113037,2134.9901144399996,32839,10,-30.604909896850586,0.0002,337024,337125,,
2780,774.11,5.077755928039551,2206.41712247,33036,10,-32.05803680419922,0.0002,339266,339367,,
2784,752.7,0.6736606359481812,2137.85606269,33223,10,-29.98843002319336,0.0002,341125,341226,,
2788,728.25,0.67039954662323,2049.78986399,33273,10,-31.737321853637695,0.0002,341691,341792,,
2792,741.33,5.508145809173584,2101.8497180900004,33600,10,-32.11322021484375,0.0002,345234,345335,,
2796,733.72,0.4734267294406891,2075.9073800799997,33817,10,-31.284048080444336,0.0002,347529,347630,,
2800,723.27,0.681294322013855,2007.17061702,33998,10,-31.552810668945312,0.0002,349591,349692,,
2804,713.81,0.5958601832389832,1981.4970101699998,34263,10,-29.903661727905273,0.0002,352645,352746,,
2808,715.35,0.638399600982666,1986.6885408900002,34634,10,-31.202327728271484,0.0002,356645,356746,,
2812,717.15,1.3196585178375244,1992.7769197300001,35003,10,-31.51146697998047,0.0002,360645,360746,,
2816,716.89,8.913825035095215,1981.89191636,35274,10,-31.891830444335938,0.0002,363779,363880,,
2820,716.89,0.9070729613304138,1975.2267422600003,35630,10,-31.647884368896484,0.0002,367779,367880,,
2824,732.47,3.9491569995880127,2020.6061079500005,35982,10,-30.174179077148438,0.0002,371779,371880,,
2828,726.89,0.7721360921859741,2006.4030349500003,36236,10,-31.617101669311523,0.0002,374629,374730,,
2832,714.58,0.5310247540473938,1968.0212163100002,36436,10,-31.194599151611328,0.0002,376765,376866,,
2836,714.22,0.4663539528846741,1990.0146688599998,36685,10,-31.651424407958984,0.0002,379888,379989,,
2840,743.48,1.1346700191497803,2078.78432093,37011,10,-31.26589584350586,0.0002,383888,383989,,
2844,743.48,0.5065183639526367,2079.9101862599996,37267,10,-31.25939178466797,0.0002,386998,387099,,
2848,729.44,5.329670429229736,2032.10184261,37373,10,-30.909412384033203,0.0002,388242,388343,,
2852,702.61,4.199166297912598,1945.9465497,37475,10,-31.49698257446289,0.0002,389563,389664,,
2856,696.73,0.5242116451263428,1932.40747038,37715,10,-29.5279483795166,0.0002,392557,392658,,
2860,698.99,0.7350257635116577,1902.6798736299997,37964,10,-31.603418350219727,0.0002,395618,395719,,
2864,702.05,0.5928924679756165,1921.02077137,38282,10,-31.559127807617188,0.0002,399618,399719,,
,,0.6501017808914185,,,,-30.351646423339844,0.0002,399899,400000,2629.138336,810.6
2868,688.44,5.217091083526611,1882.3580877,38672,10,-30.82111358642578,0.0002,400424,400525,,
2872,699.01,0.7496329545974731,1899.72634111,38932,10,-30.611473083496094,0.0002,403747,403848,,
2876,700.17,0.683817446231842,1895.1273988100002,39209,10,-30.301677703857422,0.0002,407041,407142,,
2880,704.41,4.521636486053467,1901.85943985,39453,10,-30.405960083007812,0.0002,409707,409808,,
2884,725.82,0.7485861778259277,1969.0468196200004,39822,10,-30.99921226501465,0.0002,413707,413808,,
2888,744.11,0.8313673734664917,2032.3598944700002,40033,10,-29.741546630859375,0.0002,416102,416203,,
2892,738.73,0.5584969520568848,2019.1033557399999,40294,10,-30.91356086730957,0.0002,419107,419208,,
2896,735.37,4.975680351257324,2010.3039484900003,40482,10,-30.434328079223633,0.0002,421066,421167,,
2900,744.03,5.0225653648376465,2067.41695133,40750,10,-32.18637466430664,0.0002,423994,424095,,
2904,735.67,0.9761921167373657,2034.2465452800002,40968,10,-31.21807289123535,0.0002,426212,426313,,
2908,706.73,0.5081189870834351,1934.4094434599997,41078,10,-31.26908302307129,0.0002,427318,427419,,
2912,693.85,3.71720814704895,1891.1381360600003,41338,10,-30.76511001586914,0.0002,430030,430131,,
2916,679.42,0.8630422949790955,1843.2205477300004,41491,10,-30.97827911376953,0.0002,431721,431822,,
2920,652.81,0.5025540590286255,1754.43341835,41619,10,-30.88043212890625,0.0002,433060,433161,,
2924,635.86,3.677656412124634,1685.57996755,41845,10,-30.90431785583496,0.0002,435365,435466,,
2928,634.42,0.8359403610229492,1668.5144744499996,42105,10,-31.29476547241211,0.0002,438071,438172,,
2932,639.48,0.5968418717384338,1692.3940233299998,42347,10,-30.12457275390625,0.0002,440713,440814,,
2936,613.87,0.8951380252838135,1583.6097159199999,42397,10,-30.978300094604492,0.0002,441275,441376,,
2940,591.04,0.8052616119384766,1503.7010985499999,42550,10,-30.696014404296875,0.0002,442992,443093,,
2944,582.72,1.0167980194091797,1462.5925548,42756,10,-30.665029525756836,0.0002,445270,445371,,
2948,593.54,4.594716548919678,1485.8053914600002,42966,10,-29.88155746459961,0.0002,447596,447697,,
2952,593.6,0.8609878420829773,1519.91269211,43094,10,-29.32018280029297,0.0002,448923,449024,,
2956,594.75,1.4505198001861572,1548.7386220299998,43338,10,-31.522937774658203,0.0002,452032,452133,,
2960,593.24,5.4075188636779785,1573.93567781,43575,10,-30.15182876586914,0.0002,454942,455043,,
2964,588.58,0.7772300243377686,1549.1564091799999,43843,10,-31.43117332458496,0.0002,458476,458577,,
2968,603.77,0.9839271306991577,1613.61340205,44028,10,-31.007793426513672,0.0002,460801,460902,,
2972,610.54,1.2887241840362549,1666.80368643,44348,10,-30.963470458984375,0.0002,464801,464902,,
2976,600.46,1.4264172315597534,1641.87025305,44546,10,-30.428943634033203,0.0002,467087,467188,,
2980,592.08,1.4006062746047974,1602.4163835,44725,10,-30.605152130126953,0.0002,468915,469016,,
2984,570.23,2.1309988498687744,1524.5126614000003,44894,10,-32.27240753173828,0.0002,470730,470831,,
2988,568.16,0.6721768975257874,1512.6184204100002,45105,10,-30.31162452697754,0.0002,472918,473019,,
2992,557.88,1.4042425155639648,1469.5718556599998,45295,10,-29.51322364807129,0.0002,474895,474996,,
2996,558.52,1.4085742235183716,1480.0551707599998,45487,10,-31.924976348876953,0.0002,476918,477019,,
3000,545.19,1.5201313495635986,1460.3417635399999,45634,10,-29.95734405517578,0.0002,478513,478614,,
3004,539.19,3.660438299179077,1450.3926918299999,45787,10,-29.449249267578125,0.0002,480131,480232,,
3008,540.63,1.1974122524261475,1460.42839495,45899,10,-31.299049377441406,0.0002,481381,481482,,
3012,539.37,0.771522045135498,1446.82842882,46144,10,-32.06245040893555,0.0002,483967,484068,,
3016,544.28,3.3885157108306885,1465.7096464699998,46353,10,-30.796741485595703,0.0002,486149,486250,,
3020,543.74,0.7584819793701172,1463.7584367900001,46475,10,-31.89664077758789,0.0002,487434,487535,,
3024,555.41,0.6699712872505188,1519.7747254099997,46806,10,-30.983985900878906,0.0002,490906,491007,,
3028,544.22,0.898777961730957,1489.4992053100002,46967,10,-31.171401977539062,0.0002,492493,492594,,
3032,546.99,0.7426860332489014,1507.13565582,47247,10,-32.37484359741211,0.0002,495412,495513,,
3036,554.43,4.397947788238525,1537.11334422,47373,10,-31.04587173461914,0.0002,496718,496819,,
3040,551.13,1.4412758350372314,1533.7898182199997,47503,10,-31.29416847229004,0.0002,498105,498206,,
3044,539.06,0.798171877861023,1501.6898773199998,47598,10,-31.082420349121094,0.0002,499176,499277,,
,,1.4120153188705444,,,,-29.69561195373535,0.0002,499899,500000,2080.2580969999995,664.6
3048,547.31,1.2098392248153687,1526.1326872999998,48206,10,-31.165517807006836,0.0002,502327,502428,,
3052,567.77,1.222571849822998,1599.6993098599999,48506,10,-31.19007682800293,0.0002,505700,505801,,
3056,543.68,0.7910795211791992,1505.1443072699997,48581,10,-30.58729362487793,0.0002,506400,506501,,
3060,545.33,5.201162338256836,1514.84365061,48878,10,-31.748991012573242,0.0002,509475,509576,,
3064,537.66,0.653990626335144,1500.037854,49137,10,-31.367822647094727,0.0002,512242,512343,,
3068,523.8,0.8485592603683472,1445.5462825499997,49229,10,-30.984230041503906,0.0002,513181,513282,,
3072,499.49,1.0643084049224854,1340.0561101700002,49398,10,-30.97470474243164,0.0002,514750,514851,,
3076,507.29,2.7138166427612305,1371.41134984,49688,10,-30.813785552978516,0.0002,517816,517917,,
3080,511.9,1.2510981559753418,1404.5558304300005,49902,10,-31.111215591430664,0.0002,520105,520206,,
3084,514.9,1.6105120182037354,1426.04070868,50098,10,-31.670185089111328,0.0002,522220,522321,,
3088,520.79,0.9143176674842834,1451.8079002700001,50363,10,-31.682010650634766,0.0002,524997,525098,,
3092,541.02,2.0290660858154297,1508.0748059700002,50742,10,-32.43488311767578,0.0002,528997,529098,,
3096,550.51,2.6452159881591797,1536.2259519400004,51026,10,-31.56029510498047,0.0002,531969,532070,,
3100,556.82,8.071690559387207,1549.2466240000003,51253,10,-31.48162078857422,0.0002,534195,534296,,
3104,557.04,1.0062576532363892,1539.5336486400004,51414,10,-31.860721588134766,0.0002,535835,535936,,
3108,573.45,0.7570955753326416,1592.99020088,51698,10,-30.82534408569336,0.0002,538726,538827,,
3112,570.73,1.0618592500686646,1587.5363232200002,51923,10,-31.557266235351562,0.0002,541040,541141,,
3116,578.36,0.8175352811813354,1605.1106621600002,52215,10,-31.152273178100586,0.0002,543985,544086,,
3120,592.49,0.5865493416786194,1641.6386706600001,52484,10,-32.459556579589844,0.0002,546683,546784,,
3124,581.89,0.4711460471153259,1609.4768606600003,52690,10,-31.023006439208984,0.0002,549095,549196,,
3128,606.02,0.5214458703994751,1692.41850574,53025,10,-31.447622299194336,0.0002,553095,553196,,
3132,600.77,1.7051433324813843,1672.3685953600004,53226,10,-32.223140716552734,0.0002,555489,555590,,
3136,627.71,2.098475456237793,1787.5006281400003,53558,10,-31.375530242919922,0.0002,559489,559590,,
3140,651.42,0.3831678032875061,1868.7463443600002,53872,10,-32.80724334716797,0.0002,563247,563348,,
3144,672.26,0.7054611444473267,1950.0321782200003,54131,10,-32.26545333862305,0.0002,566402,566503,,
3148,668.95,0.8305402398109436,1949.15254215,54389,10,-31.291101455688477,0.0002,569222,569323,,
3152,655.91,0.9603437781333923,1874.8175734100003,54581,10,-32.07830810546875,0.0002,571291,571392,,
3156,689.35,3.109642505645752,1984.2272405999997,54961,10,-31.41555404663086,0.0002,575335,575436,,
3160,668.86,0.506782054901123,1922.3036104700002,55055,10,-33.03096008300781,0.0002,576361,576462,,
3164,658.71,1.0413613319396973,1879.9550349899998,55219,10,-31.728343963623047,0.0002,578113,578214,,
3168,681.15,2.207045078277588,1957.9902323499998,55500,10,-32.413169860839844,0.0002,581296,581397,,
3172,699.89,2.8837053775787354,2028.4645514300003,55820,10,-32.53443908691406,0.0002,584739,584840,,
3176,702.54,1.3426525592803955,2017.1339959200004,56132,10,-31.881532669067383,0.0002,588070,588171,,
3180,690.5,2.5027685165405273,1976.8128614900002,56236,10,-32.100162506103516,0.0002,589155,589256,,
3184,688.43,0.33413904905319214,1960.14973952,56416,10,-32.73666763305664,0.0002,591063,591164,,
3188,677.97,0.7092124223709106,1916.56251252,56585,10,-31.327024459838867,0.0002,592794,592895,,
3192,659.26,0.7090540528297424,1867.5591696100005,56793,10,-31.85430145263672,0.0002,594923,595024,,
3196,644.93,0.7104058265686035,1821.5350365499999,56946,10,-31.34911346435547,0.0002,596462,596563,,
3200,626.91,0.6679282188415527,1766.39752176,56986,10,-31.565324783325195,0.0002,596886,596987,,
3204,631.32,0.6943730115890503,1770.95498758,57189,10,-31.586925506591797,0.0002,598967,599068,,
,,9.506977081298828,,,,-31.010498046875,0.0002,599899,600000,2488.1352254,823.6
3208,643.3,0.7082734107971191,1811.1338818800002,57930,10,-31.271944046020508,0.0002,603056,603157,,
3212,645.42,5.282238006591797,1805.2669740499998,58171,10,-31.59590721130371,0.0002,605582,605683,,
3216,637.58,6.129183769226074,1792.4675992099997,58363,10,-31.523544311523438,0.0002,607743,607844,,
3220,650.6,1.0234841108322144,1857.6855395500002,58694,10,-30.771560668945312,0.0002,611743,611844,,
3224,666.48,0.7449389696121216,1907.80991162,59031,10,-32.39945983886719,0.0002,615743,615844,,
3228,658.69,0.9157850742340088,1889.9386263099996,59297,10,-31.54037857055664,0.0002,618964,619065,,
3232,667.63,5.238823413848877,1929.74163292,59565,10,-32.665225982666016,0.0002,622252,622353,,
3236,650.76,0.46727609634399414,1843.8229374,59750,10,-32.77959442138672,0.0002,624565,624666,,
3240,637.43,2.3787684440612793,1785.50998508,59951,10,-31.914703369140625,0.0002,626990,627091,,
3244,642.64,1.1490753889083862,1762.3721286400005,60246,10,-32.13169860839844,0.0002,630666,630767,,
3248,654.44,0.42517414689064026,1821.3271442300002,60567,10,-32.69317626953125,0.0002,634666,634767,,
3252,664.78,1.392371654510498,1891.59067806,60811,10,-31.430217742919922,0.0002,637769,637870,,
3256,637.64,0.665274977684021,1810.1232134999998,60923,10,-32.746307373046875,0.0002,639099,639200,,
3260,645.42,0.5317967534065247,1812.9385272200002,61076,10,-33.18726348876953,0.0002,640903,641004,,
3264,650.59,1.1981569528579712,1832.83272466,61266,10,-30.899030685424805,0.0002,643172,643273,,
3268,640.21,0.9776027202606201,1796.11377539,61473,10,-32.946571350097656,0.0002,645317,645418,,
3272,629.59,0.5084929466247559,1749.94770903,61700,10,-32.5240478515625,0.0002,647698,647799,,
3276,627.37,0.5134959816932678,1750.2883755599998,61988,10,-32.10005187988281,0.0002,650807,650908,,
3280,640.37,0.6247177124023438,1787.8552903200002,62219,10,-31.721965789794922,0.0002,653192,653293,,
3284,656.14,0.625953197479248,1845.4265848500002,62549,10,-32.379783630371094,0.0002,656677,656778,,
3288,670.75,0.46601787209510803,1904.5772984799996,62851,10,-32.164817810058594,0.0002,659869,659970,,
3292,665.73,1.4141936302185059,1887.27944745,63012,10,-30.221513748168945,0.0002,661496,661597,,
3296,674.62,4.656921863555908,1900.8824892699997,63241,10,-31.21292495727539,0.0002,663924,664025,,
3300,693.98,0.7686822414398193,1969.6856074099999,63463,10,-31.461612701416016,0.0002,666284,666385,,
3304,694.72,1.7106009721755981,1995.61720806,63665,10,-32.11901092529297,0.0002,668439,668540,,
3308,681.45,0.8297816514968872,1953.3831299199996,63919,10,-32.41421890258789,0.0002,671201,671302,,
