rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/fps,rollout/ep_len_mean,time/total_timesteps,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/clip_range,train/value_loss,train/std,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/loss,eval/mean_reward,eval/mean_ep_length
2238.80894167,826,146396,11,750.91,1691648,-0.00548791901092045,0.18287760801613331,0.7472440034151078,0.25,6.95751256942749,0.19733265042304993,0.7818163931369781,0.00019862399999999997,0.029916264,8250,3.0429024696350098,,
2231.30853045,827,146520,11,746.95,1693696,0.0019345736328977737,0.2740364643977955,0.7523786425590515,0.25,7.0069903373718265,0.19708099961280823,0.7158624529838562,0.00019850111999999997,0.06435163,8260,4.285391807556152,,
2155.4498860100002,828,146653,11,720.73,1695744,-0.004539766707847548,0.1923828162252903,0.7573950737714767,0.25,3.8764967739582064,0.19662025570869446,0.871452271938324,0.00019837823999999997,0.036034964,8270,1.1342092752456665,,
2172.6946608800004,829,146777,11,724.56,1697792,-0.003384097104717654,0.25949219390749934,0.7634106308221817,0.25,8.47479281425476,0.19645847380161285,0.8631913959980011,0.00019825535999999996,0.035429686,8280,4.193778991699219,,
2179.7104997600004,830,146903,11,724.56,1699840,0.0028157567654852667,0.22093750545755028,0.7655284404754639,0.25,5.1380133628845215,0.19680672883987427,0.6340820491313934,0.00019813247999999996,0.05477055,8290,2.812803030014038,,
,,,,,1700000,0.007766279655334074,0.27528646439313886,0.7680925846099853,0.25,5.828728914260864,0.19673559069633484,0.7763069570064545,0.00019800959999999995,0.04692753,8300,2.374417543411255,2528.230031149088,722.6
2169.9336142800003,831,147322,11,720.12,1701888,,,,,,,,,,,,,
2168.58839251,832,147461,11,720.12,1703936,-0.004183454750454984,0.2657812528312206,0.7719029307365417,0.25,6.793821978569031,0.1964121311903,0.8486108183860779,0.00019788671999999998,0.06919643,8310,2.7199127674102783,,
2189.6952039499997,833,147604,11,726.43,1705984,-1.3371431268804912e-05,0.28641927912831305,0.7761688709259034,0.25,4.661776232719421,0.19614149630069733,0.9180684462189674,0.00019776383999999997,0.029981714,8320,2.275489330291748,,
2189.88796806,834,147746,11,726.43,1708032,-0.005586804873601014,0.26632813066244126,0.7790556907653808,0.25,5.442947125434875,0.19612008333206177,0.9083376824855804,0.00019764095999999997,0.03479267,8330,2.441593647003174,,
2191.7659079,835,147885,11,726.43,1710080,0.0034938851257903638,0.25641927868127823,0.7817497432231904,0.25,6.284906554222107,0.1958041787147522,0.8463698625564575,0.00019751808,0.05710424,8340,2.467731475830078,,
2160.5562620600003,836,148033,11,716.76,1712128,-0.009793284310726413,0.25481771379709245,0.7855639904737473,0.25,5.012558960914612,0.19569307565689087,0.8956770226359367,0.0001973952,0.023133429,8350,2.284381628036499,,
2193.69836578,837,148172,11,726.75,1714176,-0.006521341457846575,0.23997396491467954,0.7869521111249924,0.25,7.799069356918335,0.1956184357404709,0.8665890842676163,0.00019727231999999999,0.023359518,8360,3.27123761177063,,
2219.45720944,838,148309,11,734.53,1716224,-0.005665408383356408,0.14096354423090815,0.7889875888824462,0.25,6.3342228651046755,0.1954653114080429,0.8179695159196854,0.00019714943999999998,0.018965388,8370,2.424736261367798,,
2218.85096553,839,148451,11,733.99,1718272,-0.007056700353568868,0.1848567768931389,0.7919741630554199,0.25,4.634664142131806,0.1953449249267578,0.9235456809401512,0.00019702655999999998,0.040055946,8380,1.8122233152389526,,
,,,,,1720000,-0.004902711916947844,0.1535677129868418,0.7953461706638336,0.25,3.9813736200332643,0.19520503282546997,0.9201264455914497,0.00019690367999999997,0.025836362,8390,1.7471967935562134,1926.2593775796238,604.4
2195.17358758,840,148870,11,724.92,1720320,,,,,,,,,,,,,
2245.76315527,841,149006,11,742.11,1722368,-0.007004933963471549,0.2719661554321647,0.7984985262155533,0.25,10.005126976966858,0.19522066414356232,0.8936081454157829,0.0001967808,0.03120799,8400,3.203211784362793,,
2250.02298354,842,149146,11,742.11,1724416,-0.0051966239157263784,0.21369792316108943,0.7992137879133224,0.25,5.288620722293854,0.19534380733966827,0.9047417491674423,0.00019665792,0.07212305,8410,2.8979315757751465,,
2255.82258313,843,149286,11,743.21,1726464,-0.007325067460769797,0.14960937686264514,0.8030984997749329,0.25,4.722406709194184,0.19453546404838562,0.9042277410626411,0.00019653504,0.022172764,8420,1.8535386323928833,,
2282.5155561599995,844,149423,11,751.64,1728512,0.005897282609366528,0.26028646565973756,0.8120960831642151,0.25,5.903759658336639,0.1939176470041275,0.8796160146594048,0.00019641216,0.067138866,8430,2.068948268890381,,
2285.79279985,845,149562,11,753.11,1730560,0.001261509690666429,0.25210938081145284,0.815400505065918,0.25,6.664357256889343,0.19400522112846375,0.874605193734169,0.00019628927999999998,0.03315896,8440,4.483524799346924,,
2294.80104712,846,149704,11,756.38,1732608,-0.007009996274136921,0.14990885723382236,0.8161641061306,0.25,7.124166655540466,0.19399496912956238,0.8493777811527252,0.00019616639999999998,0.024463426,8450,3.4976344108581543,,
2332.64335442,847,149843,11,768.62,1734656,-0.012399044659687419,0.22350260689854623,0.8181211411952972,0.25,5.396023750305176,0.1937718689441681,0.9099731892347336,0.00019604351999999998,0.03180293,8460,2.33210825920105,,
2350.95346709,848,149986,11,774.67,1736704,0.006095889899297546,0.3183984450995922,0.8206744879484177,0.25,4.425089550018311,0.19354858994483948,0.9237098023295403,0.00019592063999999997,0.047004744,8470,2.4867725372314453,,
2378.59820122,849,150130,11,783.48,1738752,-0.001099987701745775,0.2729036519303918,0.8234550535678864,0.25,4.737694787979126,0.19347883760929108,0.9286037459969521,0.00019579776,0.112708084,8480,1.8019074201583862,,
,,,,,1740000,-0.00028087445345590376,0.39458333924412725,0.8269067674875259,0.25,6.288769555091858,0.19291910529136658,0.8767499625682831,0.00019567488,0.16580862,8490,2.854759931564331,2876.719070757431,815.2
2395.97123705,850,150590,11,787.91,1740800,,,,,,,,,,,,,
2396.95480552,851,150717,11,787.91,1742848,-0.0006371780112385039,0.2608854221820366,0.8326248317956925,0.25,4.939012265205383,0.19270716607570648,0.8664625138044357,0.000195552,0.14190233,8500,2.652601957321167,,
2412.53607131,852,150867,11,791.13,1744896,-0.0035799982683965225,0.2820052145048976,0.8375281363725662,0.25,5.4754955768585205,0.19249869883060455,0.7752126753330231,0.00019542911999999998,0.08965072,8510,2.341312885284424,,
2447.6039568999995,853,151333,11,802.41,1746944,-0.0006277596973815136,0.22277344167232513,0.8415065050125122,0.25,8.836953234672546,0.1921129822731018,0.8135627955198288,0.00019530623999999998,0.028801192,8520,4.077868461608887,,
2478.1891046100004,854,151770,11,812.12,1748992,0.0022327221192654178,0.24468750655651092,0.8454095035791397,0.25,6.195631289482117,0.19182145595550537,0.845734566450119,0.00019518335999999998,0.055742167,8530,2.9715158939361572,,
2466.05022554,855,151894,11,807.39,1751040,-0.0022484179557068274,0.18649740163236855,0.8491051495075226,0.25,10.668174409866333,0.1916799396276474,0.7741503119468689,0.00019506047999999997,0.028170642,8540,5.983215808868408,,
2495.2405118200004,856,152033,11,815.64,1753088,-0.012849966482026432,0.1970572954742238,0.8527531117200852,0.25,5.626195311546326,0.19128607213497162,0.7906165570020676,0.00019493759999999997,0.04767365,8550,2.0285439491271973,,
2503.4784186300003,857,152177,11,818.05,1755136,0.0006755931617952627,0.22169271397287957,0.8577556490898133,0.25,5.321341109275818,0.19103507697582245,0.7444463670253754,0.00019481472,0.050522193,8560,2.7093136310577393,,
2524.1590716500004,858,152316,11,824.72,1757184,-0.0076651826506713315,0.21682291999459266,0.8605189204216004,0.25,7.066269874572754,0.1909053474664688,0.8461730927228928,0.00019469184,0.039362963,8570,3.1580429077148438,,
2522.8336601,859,152456,11,824.72,1759232,-0.0037110110127833275,0.2583724018186331,0.8629013359546661,0.25,6.113045716285706,0.19081754982471466,0.8558460474014282,0.00019456895999999998,0.071253754,8580,3.4942855834960938,,
,,,,,1760000,-0.0029015995466033393,0.23720052540302278,0.8663039982318879,0.25,7.409205150604248,0.190378800034523,0.8939725011587143,0.00019444607999999998,0.042243376,8590,3.1139373779296875,2215.4701207122534,709.6
2525.2556326599997,860,152916,11,826.4,1761280,,,,,,,,,,,,,
2535.99505516,861,153057,11,830.0,1763328,0.0010842377762308787,0.2896614622324705,0.8704819262027741,0.25,8.284267401695251,0.19023919105529785,0.8504391759634018,0.00019432319999999998,0.043482795,8600,5.980526447296143,,
2534.72415033,862,153258,11,830.0,1765376,-0.014944339776411653,0.1903125036507845,0.8739315271377563,0.25,5.340221047401428,0.18977373838424683,0.8990262299776077,0.00019420031999999997,0.04263344,8610,3.071157217025757,,
2516.76508451,863,153405,11,824.9,1767424,0.019283911351776623,0.29348958730697633,0.878815484046936,0.25,5.055248177051544,0.18959370255470276,0.910994827747345,0.00019407744,0.129243,8620,1.527665615081787,,
2563.0638727099995,864,153557,11,838.77,1769472,0.002666962505109005,0.3371354229748249,0.8813295751810074,0.25,5.274789237976075,0.18939603865146637,0.8945470154285431,0.00019395456,0.107998565,8630,2.246804714202881,,
2613.41449074,865,153714,11,853.92,1771520,-0.0031160393636696427,0.2254296936094761,0.883210226893425,0.25,5.874351167678833,0.1893884390592575,0.858854666352272,0.00019383168,0.014488464,8640,2.745417594909668,,
2618.94404013,866,153861,11,856.48,1773568,-0.009051311771036108,0.23082031756639482,0.8854378759860992,0.25,7.736299443244934,0.1890641152858734,0.876922495663166,0.00019370879999999998,0.046833,8650,3.788135051727295,,
2633.99396503,867,154008,11,863.04,1775616,-0.0077163213302265275,0.20808594180271028,0.889987388253212,0.25,4.529103338718414,0.18870609998703003,0.9251576885581017,0.00019358592,0.026337115,8660,1.8765021562576294,,
2632.73648018,868,154160,11,863.04,1777664,0.021393240386387336,0.4016927175223827,0.894873172044754,0.25,4.502697670459748,0.1882290244102478,0.9288743585348129,0.00019346304,0.16936573,8670,2.64469051361084,,
2637.71401701,869,154307,11,865.52,1779712,0.014247819012962282,0.4316015735268593,0.899814036488533,0.25,5.964713454246521,0.18797914683818817,0.8813723549246788,0.00019334016,0.053984933,8680,2.5136337280273438,,
,,,,,1780000,-0.009462859729828832,0.19867187924683094,0.9026638358831406,0.25,4.975402784347534,0.18775269389152527,0.9013452529907227,0.00019321728,0.036278654,8690,2.0784459114074707,3005.4036168876687,931.2
2654.5103545099996,870,154871,11,871.41,1781760,,,,,,,,,,,,,
2665.43949589,871,155012,11,876.12,1783808,-0.0038777947826019953,0.23923177756369113,0.9058867931365967,0.25,5.374772953987121,0.18771278858184814,0.8901123180985451,0.0001930944,0.05435376,8700,3.0283617973327637,,
2657.68131237,872,155155,11,875.4,1785856,-0.0037464262370484392,0.27011719159781933,0.9083137392997742,0.25,5.883743524551392,0.18763501942157745,0.900093600153923,0.00019297152,0.22773111,8710,2.3038291931152344,,
2627.76184151,873,155286,11,871.05,1787904,0.0032319182879291474,0.29157552495598793,0.9116232126951218,0.25,5.623253881931305,0.18736150860786438,0.9143830239772797,0.00019284863999999998,0.030375635,8720,2.749821424484253,,
2621.26053598,874,155409,11,868.23,1789952,-0.010906759389908949,0.1147916688292753,0.9139967709779739,0.25,37.83185408115387,0.18739944696426392,0.6093580722808838,0.00019272575999999998,0.24270365,8730,6.617784023284912,,
2630.7582144699995,875,155534,11,871.81,1792000,-0.003402004553208826,0.22928386144340038,0.9148156911134719,0.25,7.40705680847168,0.18714338541030884,0.8443570286035538,0.00019260287999999998,0.06305475,8740,3.139058828353882,,
2632.663869769999,876,155661,11,871.81,1794048,0.024365300345234608,0.3761588609777391,0.9187142640352249,0.25,4.761859989166259,0.18694084882736206,0.8254797160625458,0.00019247999999999997,0.031208731,8750,2.9716684818267822,,
2606.23953898,877,155784,11,862.56,1796096,0.02663650343019981,0.4293359450995922,0.921220001578331,0.25,5.156096863746643,0.18703128397464752,0.8210134208202362,0.00019235711999999997,0.38599288,8760,1.7843120098114014,,
2609.71317654,878,155911,11,862.56,1798144,0.0016308225260581954,0.3066666741855443,0.9225193530321121,0.25,5.9836897373199465,0.18704655766487122,0.7500616163015366,0.00019223423999999997,0.06412037,8770,3.652210235595703,,
,,,,,1800000,0.009481777214095998,0.337786465883255,0.9250948995351791,0.25,5.81796658039093,0.18684601783752441,0.756288692355156,0.00019211135999999996,0.08734641,8780,2.053738832473755,2537.614861287657,813.0
2610.59907415,879,156355,11,863.25,1800192,,,,,,,,,,,,,
2581.47277661,880,156499,11,853.23,1802240,0.018966131054330582,0.4151302188634872,0.9281816422939301,0.25,7.591890859603882,0.18664658069610596,0.7617930620908737,0.00019198847999999999,0.08696334,8790,4.153755187988281,,
2578.28973753,881,156640,11,853.23,1804288,0.04912596004782248,0.5120703309774399,0.9290224581956863,0.25,7.127923130989075,0.186608225107193,0.8892080336809158,0.00019186559999999998,0.44680166,8800,3.525526285171509,,
2605.45073499,882,156778,11,862.85,1806336,-0.002844874882139159,0.24945312961935998,0.9297102123498917,0.25,6.751271677017212,0.18646880984306335,0.8556261360645294,0.00019174271999999998,0.042340968,8810,2.8773064613342285,,
2625.1165979800003,883,156916,11,869.85,1808384,-0.0024672403896692785,0.22600260879844428,0.9324893921613693,0.25,6.043635678291321,0.1863032579421997,0.9017548114061356,0.00019161983999999997,0.035801694,8820,2.177835464477539,,
2623.05362927,884,157055,11,869.85,1810432,0.0016817971853198444,0.24878906793892383,0.9347315996885299,0.25,5.695457422733307,0.18617099523544312,0.9101393595337868,0.00019149695999999997,0.0780438,8830,2.573906898498535,,
2619.89802255,885,157195,11,869.85,1812480,0.011879953544994493,0.3130208395421505,0.9374800890684127,0.25,5.899215865135193,0.18621492385864258,0.8962084352970123,0.00019137408000000002,0.13392958,8840,1.907270908355713,,
2640.6442851999996,886,157333,11,877.32,1814528,0.0031954514354582742,0.2587630294263363,0.9392733633518219,0.25,5.027688825130463,0.18593630194664001,0.9133218973875046,0.00019125120000000002,0.036861844,8850,1.867393136024475,,
2640.16031028,887,157471,11,877.32,1816576,0.0073243228027422445,0.3336458418518305,0.9434249460697174,0.25,4.213316607475281,0.18539507687091827,0.9263235256075859,0.00019112832,0.12942353,8860,1.5450717210769653,,
2641.2957753400005,888,157613,11,877.32,1818624,0.00616953496151833,0.34316407069563865,0.948152270913124,0.25,5.997536134719849,0.1850948929786682,0.8923396840691566,0.00019100544,0.06262338,8870,2.802734375,,
,,,,,1820000,0.006653728326782638,0.31183594167232515,0.9513232499361038,0.25,5.540862274169922,0.18518652021884918,0.9048013165593147,0.00019088256,0.029046364,8880,2.349271774291992,3312.3232289083767,1000.0
2611.3484239800005,889,158177,11,867.47,1820672,,,,,,,,,,,,,
2580.7479039,890,158321,11,857.57,1822720,-0.006387659922402378,0.18470052480697632,0.9525636523962021,0.25,6.105971956253052,0.1852782517671585,0.902658000588417,0.00019075968,0.035966188,8890,1.8467111587524414,,
2580.28566732,891,158460,11,857.57,1824768,-0.0013780310016590746,0.2497786521911621,0.9556487023830413,0.25,5.724486899375916,0.18468737602233887,0.921302393078804,0.0001906368,0.08666316,8900,2.443049907684326,,
2599.16839501,892,158598,11,864.73,1826816,0.004537929618382108,0.2548958372324705,0.9623608350753784,0.25,3.0502867579460142,0.1840994954109192,0.9490940161049366,0.00019051392,0.042019792,8910,1.7901324033737183,,
2612.47343216,893,158740,11,870.1,1828864,-0.007034295964986015,0.17582031562924386,0.9682908833026886,0.25,6.464423871040344,0.18346312642097473,0.8667416423559189,0.00019039104,0.049582995,8920,1.2774800062179565,,
2610.15166615,894,158880,11,870.1,1830912,-0.0025274306320170583,0.2055338591337204,0.9738208651542664,0.25,5.904908227920532,0.1830550730228424,0.9019321948289871,0.00019026815999999999,0.0400622,8930,2.2178773880004883,,
2658.60994493,895,159025,11,885.07,1832960,-0.004151123346528074,0.184518233127892,0.9783234357833862,0.25,6.512401735782623,0.1826688051223755,0.9037994369864464,0.00019014527999999998,0.033100605,8940,3.054779052734375,,
2631.6645068899998,896,159168,11,877.47,1835008,-0.0028393121203407643,0.2680989641696215,0.9821308821439743,0.25,6.534790849685669,0.1827874779701233,0.8844792917370796,0.00019002239999999998,0.038242623,8950,3.4200048446655273,,
2659.1531492,897,159311,11,887.35,1837056,-0.01154146023793139,0.2010026078671217,0.9830259054899215,0.25,7.036282420158386,0.18257562816143036,0.8986443132162094,0.00018989951999999997,0.031041626,8960,3.3383307456970215,,
2687.5861527199995,898,159462,11,896.11,1839104,-0.007516937773034371,0.24253906905651093,0.9860508352518081,0.25,8.239144420623779,0.18256188929080963,0.8646180331707001,0.00018977663999999997,0.024941556,8970,4.422842025756836,,
,,,,,1840000,-0.005342159361607629,0.11781250257045031,0.9874012410640717,0.25,5.245806419849396,0.18231047689914703,0.894063375890255,0.00018965375999999997,0.024925696,8980,1.4531607627868652,3225.8486241158157,1000.0
2685.5947174400003,899,160030,11,895.9,1841152,,,,,,,,,,,,,
2674.0834758899996,900,160173,11,893.2,1843200,0.0031618636093480035,0.23257813267409802,0.9924348264932632,0.25,4.371876502037049,0.1817569136619568,0.914707712829113,0.00018953087999999996,0.07758039,8990,1.7397555112838745,,
2675.2502689699995,901,160314,11,893.2,1845248,-0.010070000845298632,0.22742187855765222,0.9970595568418503,0.25,2.217662000656128,0.18169590830802917,0.9603321552276611,0.00018940799999999996,0.031602226,9000,0.5846544504165649,,
2674.934780010001,902,160460,11,893.2,1847296,-0.005304798751603812,0.18076823353767396,0.998339718580246,0.25,4.03219747543335,0.18165382742881775,0.9285238534212112,0.00018928511999999998,0.023109812,9010,2.436418056488037,,
2642.8816605800002,903,160951,11,882.68,1849344,0.007683904748409987,0.2974088592454791,1.0011549770832062,0.25,6.118725156784057,0.1814354658126831,0.875700831413269,0.00018916223999999998,0.100969836,9020,3.291177272796631,,
2643.97978909,904,161501,11,882.68,1851392,-8.260339091066271e-05,0.2271484427154064,1.002946102619171,0.25,13.358726263046265,0.1814671754837036,0.8248949646949768,0.00018903935999999997,0.024402443,9030,5.23196268081665,,
2624.33233273,905,161818,11,875.66,1853440,-0.00024539121659472585,0.2258854210842401,1.0041157245635985,0.25,6.736404871940612,0.18116454780101776,0.8746182769536972,0.00018891647999999997,0.058003154,9040,3.015897035598755,,
2610.4302980899997,906,161949,11,869.7,1855488,-0.008080973866162822,0.16149740098044277,1.0067944526672363,0.25,10.20214147567749,0.18098153173923492,0.8068183660507202,0.00018879359999999997,0.033842213,9050,4.028606414794922,,
2613.41376565,907,162075,11,869.7,1857536,0.00398618369945325,0.2586458396166563,1.008483237028122,0.25,6.270002245903015,0.18087878823280334,0.7500820457935333,0.00018867071999999996,0.016650882,9060,1.595173954963684,,
2620.46541771,908,162195,11,869.7,1859584,0.024759756461716975,0.42041667699813845,1.009857952594757,0.25,6.006400012969971,0.1809053122997284,0.7873096466064453,0.00018854784000000001,0.15609562,9070,2.2935268878936768,,
,,,,,1860000,0.005615203345660102,0.31406250819563863,1.0099258482456208,0.25,6.371821856498718,0.18114830553531647,0.6253330111503601,0.00018842496,0.034210693,9080,2.7443935871124268,3531.223696786671,1000.0
2608.93195801,909,162681,11,865.1,1861632,,,,,,,,,,,,,
2615.9164475800003,910,162804,11,865.1,1863680,0.0016702128795436978,0.21470052525401115,1.0087519586086273,0.25,6.94707190990448,0.18132959306240082,0.5982196927070618,0.00018830208,0.06466919,9090,2.904421091079712,,
2624.9966952999994,911,162920,11,866.58,1865728,1.6240981349469054e-05,0.22082031648606062,1.009776669740677,0.25,5.505074167251587,0.1810043454170227,0.7650391608476639,0.0001881792,0.016032923,9100,2.4764838218688965,,
2643.5265991499996,912,163040,11,870.0,1867776,0.014867874121155155,0.33597657456994057,1.013210904598236,0.25,5.601420617103576,0.18086501955986023,0.7978604435920715,0.00018805632,0.029226353,9110,3.6267075538635254,,
2648.28910836,913,163157,11,870.0,1869824,0.008766428155358863,0.36046875491738317,1.0155388414859772,0.25,5.5387998700141905,0.18080340325832367,0.7658676952123642,0.00018793344,0.14660476,9120,2.484468936920166,,
2642.8375144099996,914,163301,11,867.0,1871872,0.026820769774494747,0.41158855287358165,1.0192962348461152,0.25,4.765617620944977,0.18080034852027893,0.8411531448364258,0.00018781056,0.16843551,9130,2.2005128860473633,,
2650.02476144,915,163443,11,868.73,1873920,-0.010611800905899037,0.17837240137159824,1.0207296371459962,0.25,8.211793279647827,0.180837020277977,0.8110249489545822,0.00018768768,0.021183357,9140,3.326803684234619,,
2688.99989105,916,163585,11,877.52,1875968,-0.005711484667845035,0.12330729432869703,1.0213682949543,0.25,7.0304197549819945,0.18096306920051575,0.8653497099876404,0.00018756479999999998,0.026660437,9150,3.69022798538208,,
2698.3156886099996,917,163729,11,880.34,1878016,-0.009858389182481987,0.19549479745328427,1.0209875106811523,0.25,5.98840434551239,0.18130704760551453,0.8788054883480072,0.00018744191999999998,0.04215406,9160,3.731102466583252,,
,,,,,1880000,-0.003278324839193392,0.20651042191311716,1.0208906888961793,0.25,4.7886153817176815,0.18142464756965637,0.9123247787356377,0.00018731903999999998,0.02016112,9170,2.508261203765869,3322.8738238547585,1000.0
2672.8016260699997,918,164291,11,871.77,1880064,,,,,,,,,,,,,
2671.830280020001,919,164431,11,871.77,1882112,0.003024503715641913,0.2682682345621288,1.0222150564193726,0.25,7.538594532012939,0.18125316500663757,0.8919543772935867,0.00018719615999999997,0.038140193,9180,3.383683204650879,,
2699.6859386300002,920,164571,11,881.02,1884160,0.004190824918914693,0.28632813021540643,1.0245888710021973,0.25,7.343309140205383,0.1810014396905899,0.8361062705516815,0.00018707327999999997,0.047669075,9190,5.273952960968018,,
2697.3620009199994,921,164715,11,881.02,1886208,0.010745910763507638,0.25420573744922875,1.02614905834198,0.25,5.921575999259948,0.18107569217681885,0.8609330803155899,0.00018695039999999996,0.084628254,9200,3.921729803085327,,
2715.0771623200003,922,164862,11,886.64,1888256,0.018900542655028475,0.37406250908970834,1.0264550268650054,0.25,4.9948202013969425,0.18114778399467468,0.9198573306202888,0.00018682751999999996,0.1292117,9210,1.8996191024780273,,
2740.582079970001,923,165004,11,894.66,1890304,-0.00018132533819879005,0.2608203187584877,1.0271166265010834,0.25,5.4964552283287045,0.18140484392642975,0.8913684710860252,0.00018670463999999996,0.08264621,9220,2.525050163269043,,
2742.2629838800003,924,165144,11,894.66,1892352,0.0022363360403687693,0.30876302570104597,1.028123939037323,0.25,7.193152379989624,0.18144676089286804,0.8630494624376297,0.00018658175999999998,0.058224037,9230,2.388885021209717,,
2745.914390630001,925,165284,11,894.66,1894400,0.01521254997438497,0.38217448368668555,1.02973011136055,0.25,7.0011537075042725,0.18140645325183868,0.8669144958257675,0.00018645887999999998,0.21292634,9240,4.486443996429443,,
2765.548404430001,926,165425,11,900.31,1896448,-0.0038198185840156106,0.23912761099636554,1.0301224052906037,0.25,5.432143270969391,0.18155476450920105,0.8496055901050568,0.00018633599999999997,0.025150973,9250,3.3913745880126953,,
2773.84368538,927,165566,11,901.45,1898496,-0.006063097286387276,0.14765625149011613,1.0310771942138672,0.25,6.0622690439224245,0.18131592869758606,0.854183241724968,0.00018621312,0.04820866,9260,2.979811906814575,,
,,,,,1900000,-4.563952563323426e-05,0.26954427286982535,1.0354794144630433,0.25,3.790395665168762,0.1811148226261139,0.9383883252739906,0.00018609024,0.0963998,9270,1.50039803981781,3038.3756807416676,908.6
2741.2897441299997,928,166097,11,890.15,1900544,,,,,,,,,,,,,
2744.84802435,929,166242,11,890.15,1902592,0.005227227887371555,0.2798177145421505,1.038558876514435,0.25,7.5753401756286625,0.18097245693206787,0.8603670448064804,0.00018596736,0.043447398,9280,2.6741676330566406,,
2747.98316772,930,166388,11,890.15,1904640,-0.003270497510675341,0.23559896349906922,1.041135561466217,0.25,5.326255309581756,0.18106397986412048,0.8858004584908485,0.00018584448,0.030220907,9290,1.9009196758270264,,
2748.3948990599997,931,166531,11,890.15,1906688,-0.002359959708483039,0.25256510991603137,1.0407497525215148,0.25,3.9398443341255187,0.18163242936134338,0.9177895337343216,0.0001857216,0.050717212,9300,2.0343899726867676,,
2721.06410725,932,166677,11,880.26,1908736,0.0025221148079435096,0.30407552756369116,1.0384403705596923,0.25,4.432756531238556,0.18197567760944366,0.9119942709803581,0.00018559872,0.07355884,9310,2.0008487701416016,,
2754.6994202299998,933,166819,11,890.11,1910784,-0.003586100349202681,0.17778646238148213,1.039673638343811,0.25,6.7926414012908936,0.18189379572868347,0.8681541979312897,0.00018547584,0.025042465,9320,2.7653236389160156,,
2786.8642145800004,934,166962,11,900.01,1912832,0.0007154117617755417,0.2367708407342434,1.0433002710342407,0.25,5.7868341445922855,0.1818978190422058,0.8767397627234459,0.00018535296,0.055360187,9330,2.234473466873169,,
2767.69325966,935,167111,11,892.3,1914880,-0.01209577163186637,0.2522005274891853,1.0443290948867798,0.25,6.356760060787201,0.18190553784370422,0.8737488687038422,0.00018523008,0.037893586,9340,2.6846518516540527,,
2769.0747394199993,936,167253,11,892.3,1916928,0.00015391773922601715,0.3043099042028189,1.0490571796894073,0.25,6.224868988990783,0.18143907189369202,0.883354939520359,0.0001851072,0.06581653,9350,2.1253421306610107,,
2771.2753346099994,937,167395,11,892.3,1918976,0.008140104066405928,0.3581901132129133,1.0538131415843963,0.25,6.187927150726319,0.1813942790031433,0.8755998685956001,0.00018498431999999998,0.061729357,9360,3.766672134399414,,
,,,,,1920000,0.018085077099967782,0.38675781888887284,1.052525168657303,0.25,6.1374438285827635,0.18197667598724365,0.8805266544222832,0.00018486143999999998,0.05529562,9370,2.8126745223999023,3173.408437834354,1000.0
2733.44556722,938,167964,11,879.9,1921024,,,,,,,,,,,,,
2765.9469391699995,939,168104,11,889.79,1923072,-0.0026694698311622743,0.24714844170957803,1.048826628923416,0.25,8.247930073738098,0.1821904182434082,0.8747541308403015,0.00018473855999999998,0.10374765,9380,3.3991470336914062,,
2740.6633842700003,940,168250,11,879.9,1925120,0.007418077662587175,0.30588542073965075,1.0488837957382202,0.25,5.393394351005554,0.1823570877313614,0.884492538869381,0.00018461567999999997,0.057989985,9390,3.168834924697876,,
2741.5597879099996,941,168397,11,879.9,1927168,-0.003140165838995035,0.21085938096512108,1.0486896276473998,0.25,6.0284007549285885,0.18237654864788055,0.8559978902339935,0.00018449279999999997,0.02841214,9400,2.994117021560669,,
2738.5519511099997,942,168543,11,878.32,1929216,-0.002516755929100345,0.224062504991889,1.0506065726280212,0.25,5.034770309925079,0.18223434686660767,0.8564010560512543,0.00018436991999999997,0.039151963,9410,1.6659537553787231,,
2749.89015347,943,168687,11,881.02,1931264,-0.005192633530532476,0.17289062831550836,1.0545942068099976,0.25,4.010946524143219,0.18182361125946045,0.9263388365507126,0.00018424703999999996,0.03637118,9420,1.5724594593048096,,
2751.32775716,944,168831,11,881.02,1933312,-0.0010419370899032998,0.2588281325995922,1.0583869755268096,0.25,6.535990357398987,0.18182000517845154,0.8853899240493774,0.00018412415999999996,0.08097448,9430,2.5435783863067627,,
2753.1828150600004,945,168974,11,881.02,1935360,0.01706009889836437,0.4128255292773247,1.0594308435916902,0.25,6.505351853370667,0.18173417448997498,0.8753802701830864,0.00018400127999999995,0.24369049,9440,1.8844823837280273,,
2787.33426193,946,169116,11,891.0,1937408,-0.002770027055958124,0.270468757301569,1.060917282104492,0.25,7.1185606002807615,0.18156860768795013,0.8523940593004227,0.00018387839999999995,0.08427228,9450,2.6746017932891846,,
2806.58702987,947,169263,11,895.64,1939456,0.007529362450004485,0.4169531375169754,1.0629776477813722,0.25,5.319556069374085,0.18170076608657837,0.8894155696034431,0.00018375552,0.114044935,9460,3.0904364585876465,,
,,,,,1940000,0.0016740133764688637,0.2392187550663948,1.0646177291870118,0.25,5.38488118648529,0.18149183690547943,0.8991536498069763,0.00018363264,0.07268573,9470,2.3535969257354736,3272.439612018876,1000.0
2795.6770407800004,948,169828,11,891.17,1941504,,,,,,,,,,,,,
