train/actor_loss,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,time/fps,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
6.477385520935059,86.96,9546,5.918802738189697,11,108164,1140,38.85942472999999,108063,0.00035,,
5.776337623596191,89.24,9585,4.989958763122559,11,108599,1144,41.490549,108498,0.00035,,
5.663550853729248,93.8,9635,4.645889759063721,11,109204,1148,41.84580497000001,109103,0.00035,,
5.736917018890381,92.3,9666,6.915104866027832,11,109596,1152,45.34740794,109495,0.00035,,
5.802755355834961,97.52,9727,6.3691511154174805,11,110328,1156,45.865016700000005,110227,0.00035,,
5.194911003112793,96.87,9748,14.611312866210938,11,110581,1160,45.24867566999999,110480,0.00035,,
5.264551162719727,99.84,9791,11.006512641906738,11,111126,1164,46.068959680000006,111025,0.00035,,
4.649024963378906,102.96,9834,20.53971290588379,11,111652,1168,48.72528083,111551,0.00035,,
4.877442359924316,106.88,9892,11.488317489624023,11,112277,1172,53.291687679999995,112176,0.00035,,
4.761205673217773,106.07,9933,15.162776947021484,11,112763,1176,53.936085750000004,112662,0.00035,,
4.733319282531738,111.64,10008,11.554187774658203,11,113651,1180,68.45446883000001,113550,0.00035,,
4.8848557472229,115.8,10057,7.321796417236328,11,114252,1184,73.79887613,114151,0.00035,,
4.460850715637207,117.57,10101,10.17080020904541,11,114808,1188,78.08261528000001,114707,0.00035,,
3.1508493423461914,120.41,10151,13.865835189819336,11,115381,1192,81.43393584,115280,0.00035,,
4.124163627624512,124.54,10217,5.615747451782227,11,116111,1196,92.90823943,116010,0.00035,,
3.0588138103485107,136.73,10353,21.626298904418945,11,117715,1200,117.78612544000002,117614,0.00035,,
2.387803554534912,137.55,10393,7.862213611602783,11,118159,1204,121.53716118,118058,0.00035,,
4.108695030212402,141.56,10461,19.06598472595215,11,118941,1208,132.40856941,118840,0.00035,,
2.063652515411377,159.08,10630,7.182188034057617,11,121009,1212,162.04542322,120908,0.00035,,
0.2567111849784851,179.13,10825,11.542766571044922,11,123434,1216,193.29416449999997,123333,0.00035,,
-0.006323978304862976,207.5,11112,12.615227699279785,11,126757,1220,253.30086303000004,126656,0.00035,,
-2.5480117797851562,226.67,11314,5.798737525939941,11,129104,1224,298.6367005,129003,0.00035,,
-2.106729507446289,235.85,11413,5.171558380126953,11,130294,1228,318.29715881,130193,0.00035,,
-2.3093204498291016,256.15,11629,10.58515453338623,11,132845,1232,374.67911026,132744,0.00035,,
-3.6407060623168945,277.4,11846,4.611978530883789,11,135405,1236,422.93538220999994,135304,0.00035,,
-5.148065567016602,305.86,12129,7.738698959350586,11,138750,1240,487.3562879000001,138649,0.00035,,
-6.176746368408203,331.54,12386,5.800528526306152,11,141753,1244,544.4617724200001,141652,0.00035,,
-6.636322975158691,337.58,12492,7.207221031188965,11,142962,1248,564.9782626199999,142861,0.00035,,
-7.385943412780762,364.91,12760,5.690407752990723,11,146087,1252,637.0824387199998,145986,0.00035,,
-7.825863361358643,387.18,13016,13.648599624633789,11,149046,1256,699.74173951,148945,0.00035,,
-7.760699272155762,419.21,13308,10.575422286987305,11,152502,1260,780.10658201,152401,0.00035,,
-10.622159004211426,453.76,13648,8.890668869018555,11,156502,1264,879.2695927799998,156401,0.00035,,
-11.163487434387207,461.24,13758,5.15252685546875,11,157776,1268,901.35626595,157675,0.00035,,
-11.170215606689453,461.79,13820,7.2130513191223145,11,158456,1272,903.5565004800003,158355,0.00035,,
-10.392814636230469,488.4,14086,7.084137439727783,11,161603,1276,968.7247640800001,161502,0.00035,,
-11.181729316711426,504.3,14289,6.706470489501953,11,164081,1280,1004.5367046800001,163980,0.00035,,
-12.952402114868164,528.69,14544,10.648216247558594,11,167121,1284,1056.1785535800002,167020,0.00035,,
-15.011134147644043,548.24,14754,8.270430564880371,11,169632,1288,1097.9312703399999,169531,0.00035,,
-14.547733306884766,572.64,15009,7.627996444702148,11,172645,1292,1161.81610178,172544,0.00035,,
-14.92097282409668,601.62,15293,5.895501613616943,11,176273,1296,1228.5138620799999,176172,0.00035,,
-16.131284713745117,599.67,15406,4.582145690917969,11,177682,1300,1237.79498633,177581,0.00035,,
-16.629318237304688,635.23,15695,7.154871940612793,11,181682,1304,1336.17439057,181581,0.00035,,
-16.944639205932617,667.41,15990,6.597317218780518,11,185682,1308,1432.4010725599996,185581,0.00035,,
-19.48294448852539,682.47,16249,5.125723838806152,11,189256,1312,1497.5165054,189155,0.00035,,
-19.25140380859375,685.14,16447,7.05974006652832,11,191948,1316,1519.5504570599996,191847,0.00035,,
-20.496368408203125,692.02,16765,3.496792793273926,11,195959,1320,1560.5784768699998,195858,0.00035,,
-21.29955291748047,706.65,17077,8.328391075134277,11,199769,1324,1606.0471531499998,199668,0.00035,,
-20.784090042114258,,,3.2555904388427734,,200000,,,199899,0.00035,445.6,906.2332450000001
-21.084501266479492,736.93,17605,5.320067405700684,11,203987,1328,1685.21615263,203886,0.00035,,
-20.897676467895508,739.04,17825,4.939319133758545,11,206749,1332,1693.12854922,206648,0.00035,,
-22.315631866455078,746.2,18086,3.044926881790161,11,210025,1336,1724.05144239,209924,0.00035,,
-21.64118766784668,752.75,18401,8.819493293762207,11,214025,1340,1762.0364095500001,213924,0.00035,,
-23.078754425048828,755.47,18636,7.082165718078613,11,217300,1344,1798.8017836599997,217199,0.00035,,
-23.33259391784668,783.38,18934,2.8921616077423096,11,221300,1348,1898.0759729499998,221199,0.00035,,
-23.533607482910156,791.1,19216,7.519009590148926,11,225197,1352,1933.9903958599998,225096,0.00035,,
-23.969684600830078,801.51,19500,6.546942234039307,11,229197,1356,1987.1124614799999,229096,0.00035,,
-23.79057502746582,806.95,19790,6.398642539978027,11,233197,1360,2026.6056221499998,233096,0.00035,,
-24.19313621520996,806.95,20081,1.9375228881835938,11,237197,1364,2049.85366586,237096,0.00035,,
-23.51457405090332,834.21,20371,2.7372565269470215,11,241197,1368,2145.60936717,241096,0.00035,,
-23.82823944091797,867.41,20672,1.6284635066986084,11,245197,1372,2252.64895059,245096,0.00035,,
-24.259567260742188,871.01,20931,2.6741881370544434,11,248704,1376,2293.6541540599997,248603,0.00035,,
-25.139644622802734,886.23,21234,1.6778582334518433,11,252704,1380,2369.2463513700004,252603,0.00035,,
-25.77060890197754,895.4,21527,10.437671661376953,11,256661,1384,2429.39873879,256560,0.00035,,
-24.946903228759766,910.29,21824,2.8789730072021484,11,260661,1388,2507.0889685300003,260560,0.00035,,
-24.662109375,903.05,22013,2.5952696800231934,11,262950,1392,2499.8588825399997,262849,0.00035,,
-25.213457107543945,906.77,22339,1.8262805938720703,11,266950,1396,2531.2760704400002,266849,0.00035,,
-26.194894790649414,932.68,22660,3.24910831451416,11,270950,1400,2612.0723997600003,270849,0.00035,,
-25.928443908691406,920.79,22893,4.368995666503906,11,273761,1404,2582.0961996399997,273660,0.00035,,
-26.501375198364258,920.79,23219,3.0897343158721924,11,277761,1408,2588.3532438199995,277660,0.00035,,
-26.769622802734375,916.56,23474,7.97998571395874,11,280912,1412,2581.02224025,280811,0.00035,,
-26.250185012817383,929.64,23804,8.424877166748047,11,284912,1416,2639.2034829299996,284811,0.00035,,
-26.120365142822266,929.53,24124,7.887298583984375,11,288912,1420,2648.01792772,288811,0.00035,,
-26.489341735839844,931.43,24445,2.7634894847869873,11,292912,1424,2668.8438573700005,292811,0.00035,,
-27.05400848388672,929.25,24775,3.3557357788085938,11,296912,1428,2681.94130393,296811,0.00035,,
-26.213197708129883,,,2.231027126312256,,300000,,,299899,0.00035,935.4,2818.5571182
-25.14999771118164,942.51,25487,1.9201864004135132,11,301000,1432,2738.21949518,300899,0.00035,,
-26.024616241455078,947.15,25789,2.5896830558776855,11,304740,1436,2764.3083502599998,304639,0.00035,,
-27.10574722290039,942.22,26069,1.7021315097808838,11,308247,1440,2760.17458401,308146,0.00035,,
-27.043376922607422,940.58,26317,3.554652214050293,11,311358,1444,2747.78776293,311257,0.00035,,
-26.479341506958008,921.8,26484,2.2722396850585938,11,313480,1448,2686.12135343,313379,0.00035,,
-26.0806884765625,903.88,26651,2.972081184387207,11,315585,1452,2636.0851619300006,315484,0.00035,,
-26.46681022644043,898.32,26932,2.896087169647217,11,319029,1456,2620.97196293,318928,0.00035,,
-25.70575523376465,891.38,27205,8.023303031921387,11,322335,1460,2597.4117118599997,322234,0.00035,,
-25.79773712158203,882.47,27453,3.8155431747436523,11,325444,1464,2559.2246287,325343,0.00035,,
-26.608909606933594,866.62,27647,3.2369141578674316,11,327859,1468,2496.15713874,327758,0.00035,,
-26.71709632873535,859.76,27917,7.3775129318237305,11,331173,1472,2477.90536984,331072,0.00035,,
-26.892221450805664,856.04,28169,4.379787445068359,11,334308,1476,2447.3006038199997,334207,0.00035,,
-26.177032470703125,846.26,28409,2.766528844833374,11,337330,1480,2407.53036516,337229,0.00035,,
-26.293636322021484,836.98,28663,6.824613094329834,11,340359,1484,2376.99061255,340258,0.00035,,
-25.713481903076172,828.07,28913,3.1532859802246094,11,343468,1488,2337.0634720200005,343367,0.00035,,
-26.169755935668945,836.21,29161,8.747039794921875,11,346571,1492,2355.03471134,346470,0.00035,,
-24.451675415039062,836.21,29487,10.9070405960083,11,350571,1496,2368.55134729,350470,0.00035,,
-27.006153106689453,827.31,29735,3.449258804321289,11,353681,1500,2337.45553399,353580,0.00035,,
-25.906251907348633,839.2,30070,3.092404365539551,11,357681,1504,2382.4057630800003,357580,0.00035,,
-26.1661376953125,839.2,30509,3.679811954498291,11,361681,1508,2387.21634528,361580,0.00035,,
-26.223575592041016,845.59,30757,3.4854092597961426,11,365471,1512,2418.25144349,365370,0.00035,,
-25.37944984436035,841.9,30994,5.990166664123535,11,369102,1516,2415.48271432,369001,0.00035,,
-25.18061065673828,841.9,31249,9.268260955810547,11,373102,1520,2434.4087908,373001,0.00035,,
-26.825273513793945,841.9,31497,2.6883227825164795,11,377102,1524,2455.78214883,377001,0.00035,,
-26.30329132080078,841.9,31740,9.221993446350098,12,381102,1528,2476.82820318,381001,0.00035,,
-26.11593246459961,835.3,31957,2.5126824378967285,12,384530,1532,2455.3824002300003,384429,0.00035,,
-24.73855972290039,829.15,32149,5.610690116882324,12,387655,1536,2448.7207229100004,387554,0.00035,,
-25.310714721679688,834.08,32394,7.145853519439697,12,391655,1540,2485.95361748,391554,0.00035,,
-25.68366813659668,834.06,32577,3.044684886932373,12,394764,1544,2505.2497977000003,394663,0.00035,,
-26.092348098754883,852.84,32829,6.331389427185059,12,398764,1548,2557.15501111,398663,0.00035,,
-25.426223754882812,,,6.142372131347656,,400000,,,399899,0.00035,724.8,2171.9308474
-24.923377990722656,865.09,33278,4.719005107879639,12,402094,1552,2593.3571245499998,401993,0.00035,,
-24.721473693847656,860.82,33490,5.704933166503906,12,405111,1556,2581.79950918,405010,0.00035,,
-25.34266471862793,862.46,33728,9.409244537353516,12,408581,1560,2587.94103025,408480,0.00035,,
-25.66584587097168,862.45,33952,7.618805885314941,12,411689,1564,2586.50346774,411588,0.00035,,
-24.583572387695312,878.3,34235,10.098188400268555,12,415689,1568,2644.3914638,415588,0.00035,,
-26.410362243652344,885.16,34510,5.772537708282471,12,419689,1572,2668.53115154,419588,0.00035,,
-25.878435134887695,880.13,34694,3.959893226623535,12,422321,1576,2667.8249361300004,422220,0.00035,,
-26.299715042114258,870.26,34834,3.9228286743164062,12,424356,1580,2644.4578784299997,424255,0.00035,,
-25.669384002685547,862.19,34989,11.053730010986328,12,426578,1584,2623.12693341,426477,0.00035,,
-23.90936279296875,861.25,35198,6.024038314819336,12,429593,1588,2628.8829195099997,429492,0.00035,,
-24.916778564453125,842.46,35288,3.8757355213165283,12,430817,1592,2568.62715792,430716,0.00035,,
-23.931507110595703,813.55,35369,10.763031959533691,12,431926,1596,2469.34447374,431825,0.00035,,
-23.960372924804688,816.04,35608,8.082989692687988,12,435285,1600,2476.9583298,435184,0.00035,,
-24.437055587768555,799.44,35778,13.159948348999023,12,437625,1604,2416.02289437,437524,0.00035,,
-23.023542404174805,787.35,35974,5.091985702514648,12,440416,1608,2371.69267027,440315,0.00035,,
-23.00922393798828,786.47,36237,9.862678527832031,12,444118,1612,2363.51460319,444017,0.00035,,
-23.955183029174805,783.05,36471,4.233926296234131,12,447407,1616,2351.27164402,447306,0.00035,,
-24.60428237915039,774.13,36692,4.1887431144714355,12,450515,1620,2304.46629439,450414,0.00035,,
-23.866506576538086,774.13,36969,9.271028518676758,12,454515,1624,2291.14998909,454414,0.00035,,
-23.726482391357422,772.15,37220,3.4252915382385254,12,458317,1628,2279.00626255,458216,0.00035,,
-23.575538635253906,774.7,37449,4.316094398498535,12,462000,1632,2299.1459643900002,461899,0.00035,,
-24.30355453491211,777.13,37656,8.250720024108887,12,465368,1636,2302.3264404,465267,0.00035,,
-22.62582778930664,759.33,37792,9.6248779296875,12,467588,1640,2231.2930542300005,467487,0.00035,,
-23.141685485839844,759.34,37982,13.222119331359863,12,470698,1644,2224.79316189,470597,0.00035,,
-24.41214370727539,759.34,38231,14.670754432678223,12,474698,1648,2245.40992378,474597,0.00035,,
-23.744598388671875,756.23,38430,7.164268493652344,12,477717,1652,2244.8031670299997,477616,0.00035,,
-23.495214462280273,742.43,38546,6.817048072814941,12,479354,1656,2197.82348821,479253,0.00035,,
-23.46643829345703,738.83,38759,13.64461612701416,12,482464,1660,2175.95017128,482363,0.00035,,
-21.915977478027344,747.75,39037,11.616575241088867,12,486464,1664,2208.2534255299997,486363,0.00035,,
-22.404685974121094,747.75,39311,7.7193779945373535,12,490464,1668,2207.83637504,490363,0.00035,,
-22.371145248413086,747.75,39587,5.435130596160889,12,494464,1672,2204.9633264999998,494363,0.00035,,
-22.083755493164062,741.68,39730,4.427621364593506,12,496489,1676,2181.71749538,496388,0.00035,,
-22.55992889404297,754.08,39955,4.293272018432617,12,499764,1680,2203.6079032,499663,0.00035,,
-22.711963653564453,,,4.1755266189575195,,500000,,,499899,0.00035,1000.0,3024.76954
-23.308269500732422,774.22,40590,10.224977493286133,12,504000,1684,2265.79762278,503899,0.00035,,
-21.94400405883789,775.15,40803,4.163002967834473,12,507108,1688,2256.4154051699998,507007,0.00035,,
-23.238462448120117,793.0,41011,5.063193321228027,12,510117,1692,2323.4414704299993,510016,0.00035,,
-22.0242862701416,821.91,41289,9.617223739624023,12,514117,1696,2417.602339,514016,0.00035,,
-22.797954559326172,812.05,41450,4.209085464477539,12,516490,1700,2381.36521588,516389,0.00035,,
-23.350234985351562,809.04,41594,3.979896068572998,12,518529,1704,2367.5735731700006,518428,0.00035,,
-23.11101531982422,816.35,41840,4.678840637207031,12,522051,1708,2400.29351583,521950,0.00035,,
-22.80466079711914,819.33,42114,4.1565046310424805,12,526051,1712,2405.8532696700004,525950,0.00035,,
-21.97278594970703,826.44,42384,8.149293899536133,12,530051,1716,2424.89007957,529950,0.00035,,
-22.741992950439453,835.36,42659,5.8034257888793945,12,534051,1720,2454.0447402400005,533950,0.00035,,
-22.581823348999023,835.36,42937,4.7230424880981445,12,538051,1724,2451.6043575599997,537950,0.00035,,
-22.826881408691406,837.34,43212,4.730367660522461,12,542051,1728,2452.6511432699995,541950,0.00035,,
-22.83789825439453,831.61,43422,7.48100471496582,12,545161,1732,2416.86910516,545060,0.00035,,
-23.002132415771484,837.93,43697,4.845024108886719,12,549161,1736,2430.57084093,549060,0.00035,,
-23.496578216552734,854.82,43965,5.649099349975586,12,553070,1740,2475.20053612,552969,0.00035,,
-23.27934455871582,845.02,44117,3.5863771438598633,12,555200,1744,2431.31914604,555099,0.00035,,
-22.94291114807129,844.86,44382,10.397688865661621,12,559184,1748,2409.2424882299997,559083,0.00035,,
-22.04290008544922,854.67,44625,7.870941638946533,12,563184,1752,2438.2281954600003,563083,0.00035,,
-22.563919067382812,878.3,44875,7.974789142608643,12,567184,1756,2520.7674704200003,567083,0.00035,,
-24.328067779541016,870.07,45061,6.296386241912842,12,569471,1760,2501.54583059,569370,0.00035,,
-22.02960777282715,870.07,45304,6.04286003112793,12,573471,1764,2516.16910694,573370,0.00035,,
-22.580421447753906,870.07,45551,9.167665481567383,12,577471,1768,2529.34659002,577370,0.00035,,
-21.759607315063477,860.72,45761,5.489718437194824,12,580536,1772,2506.5639998999995,580435,0.00035,,
-23.13071060180664,876.18,46005,2.850050210952759,12,584107,1776,2554.7586476899996,584006,0.00035,,
-22.834131240844727,883.43,46268,6.492035388946533,12,588107,1780,2592.21741234,588006,0.00035,,
-23.044231414794922,865.5,46429,4.1944780349731445,12,590550,1784,2537.46833026,590449,0.00035,,
-21.768924713134766,859.71,46609,6.990627288818359,12,593079,1788,2523.62903082,592978,0.00035,,
-21.676889419555664,862.08,46834,7.042574882507324,12,596325,1792,2522.6605632600003,596224,0.00035,,
-22.022449493408203,843.61,46984,5.921043395996094,12,598478,1796,2468.16302426,598377,0.00035,,
-21.009193420410156,,,6.223710060119629,,600000,,,599899,0.00035,377.2,1110.0303344
-20.582195281982422,845.67,47297,4.544706344604492,12,601057,1800,2486.79242537,600956,0.00035,,
-21.917800903320312,865.28,47573,6.95339822769165,12,605057,1804,2564.2824326100003,604956,0.00035,,
-22.212753295898438,868.92,47842,4.059678077697754,12,608943,1808,2575.8629966400003,608842,0.00035,,
-22.308238983154297,859.86,48063,4.425940990447998,12,612037,1812,2553.76213976,611936,0.00035,,
-21.945484161376953,858.89,48329,13.461309432983398,12,615940,1816,2561.0179555000004,615839,0.00035,,
-22.584552764892578,856.21,48569,6.698514938354492,12,619672,1820,2554.33810064,619571,0.00035,,
-20.62163734436035,856.21,48830,7.634499549865723,12,623672,1824,2570.0181687900003,623571,0.00035,,
-21.763145446777344,856.21,49081,6.310178756713867,12,627672,1828,2580.4996554400004,627571,0.00035,,
-21.487613677978516,865.11,49346,4.880074501037598,12,631672,1832,2628.7011208599997,631571,0.00035,,
-22.90855598449707,865.11,49603,5.892617225646973,12,635672,1836,2641.3560423,635571,0.00035,,
-21.748855590820312,862.6,49989,10.900912284851074,12,639330,1840,2636.76908116,639229,0.00035,,
-22.119287490844727,881.3,50276,6.478221893310547,12,643330,1844,2703.46913551,643229,0.00035,,
-21.84716033935547,881.46,50564,4.923677444458008,12,647330,1848,2713.9146868,647229,0.00035,,
-21.566551208496094,881.46,50850,13.809728622436523,12,651330,1852,2708.4019758499994,651229,0.00035,,
-21.64986228942871,875.34,51095,7.478677272796631,12,654718,1856,2679.0025795,654617,0.00035,,
-21.959856033325195,892.47,51390,7.514207363128662,12,658718,1860,2737.0530147100003,658617,0.00035,,
-21.89582061767578,887.21,51650,4.154294013977051,12,662192,1864,2706.1156715600005,662091,0.00035,,
-21.546175003051758,881.98,51895,5.866011619567871,12,665669,1868,2673.1273786000006,665568,0.00035,,
-21.751285552978516,882.4,52113,4.598255157470703,12,668776,1872,2657.235050969999,668675,0.00035,,
-21.887327194213867,886.69,52397,5.892506122589111,12,672776,1876,2669.3535592900002,672675,0.00035,,
-21.496231079101562,886.69,52677,4.652672290802002,12,676776,1880,2661.91391841,676675,0.00035,,
-21.8785400390625,898.31,52925,4.371409893035889,12,680381,1884,2687.7173827,680280,0.00035,,
-21.893627166748047,913.02,53204,6.264630317687988,12,684381,1888,2733.9136647899995,684280,0.00035,,
-21.665184020996094,920.56,53468,3.7228989601135254,12,688381,1892,2776.3733133500004,688280,0.00035,,
-19.929828643798828,939.03,53715,9.656357765197754,12,692381,1896,2819.7098127500003,692280,0.00035,,
-20.960494995117188,943.46,53900,6.373087406158447,12,695403,1900,2823.8676303799994,695302,0.00035,,
-21.382883071899414,943.46,54167,6.042396545410156,12,699403,1904,2819.97518636,699302,0.00035,,
-21.651878356933594,,,6.034621715545654,,700000,,,699899,0.00035,1000.0,2731.9197648
-20.807798385620117,950.57,54775,10.317852973937988,12,704000,1908,2830.6784165900003,703899,0.00035,,
-21.657188415527344,955.35,55034,5.182340621948242,12,707572,1912,2820.77145311,707471,0.00035,,
-21.647598266601562,949.76,55277,4.892054557800293,12,710916,1916,2782.11595078,710815,0.00035,,
-21.23984718322754,938.53,55469,4.931224822998047,12,713525,1920,2735.2585165900005,713424,0.00035,,
-21.358413696289062,920.03,55626,8.214455604553223,12,715675,1924,2648.6291871599997,715574,0.00035,,
-20.186161041259766,914.25,55873,4.534213542938232,12,719097,1928,2586.4122474899996,718996,0.00035,,
-21.740751266479492,892.69,56002,4.007319450378418,12,720941,1932,2501.88743452,720840,0.00035,,
-20.114599227905273,892.69,56272,8.578668594360352,12,724941,1936,2458.66565326,724840,0.00035,,
-19.092405319213867,896.11,56535,6.802387714385986,12,728941,1940,2449.3561278399998,728840,0.00035,,
-19.19649887084961,896.11,56785,9.497269630432129,12,732941,1944,2423.76460615,732840,0.00035,,
-19.03510856628418,896.11,57038,4.93234395980835,12,736941,1948,2407.73514616,736840,0.00035,,
-18.889328002929688,896.11,57290,3.832909107208252,12,740941,1952,2393.3481082000003,740840,0.00035,,
-18.985260009765625,885.46,57438,3.9542949199676514,12,743264,1956,2359.2898901400004,743163,0.00035,,
-21.190523147583008,875.66,57645,8.981634140014648,12,746284,1960,2324.67267102,746183,0.00035,,
-19.695817947387695,874.39,57890,6.871947765350342,12,749631,1964,2303.0163598,749530,0.00035,,
-20.381988525390625,859.86,58035,9.917821884155273,12,751655,1968,2258.9543141599997,751554,0.00035,,
-19.796566009521484,860.7,58259,4.372004985809326,12,754846,1972,2252.9752668,754745,0.00035,,
-18.830299377441406,854.17,58507,3.4521822929382324,12,758193,1976,2226.6417465600002,758092,0.00035,,
-17.867237091064453,845.7,58735,6.593258380889893,12,761346,1980,2193.17374255,761245,0.00035,,
-20.463865280151367,849.65,59008,3.1257729530334473,12,765346,1984,2186.67195267,765245,0.00035,,
-18.441661834716797,849.65,59265,5.5246782302856445,12,769346,1988,2173.34860852,769245,0.00035,,
-17.729591369628906,849.65,59522,6.995146751403809,12,773346,1992,2157.0288762,773245,0.00035,,
-17.462785720825195,850.15,59783,5.7579827308654785,13,777396,1996,2149.7895279599998,777295,0.00035,,
-18.537761688232422,859.93,60035,6.860899925231934,13,781396,2000,2173.53490244,781295,0.00035,,
-19.00262451171875,859.93,60277,7.046350955963135,13,785396,2004,2141.88797034,785295,0.00035,,
-17.33123779296875,844.16,60471,4.952361583709717,13,788416,2008,2082.4593233099995,788315,0.00035,,
-16.489688873291016,838.84,60667,4.622195720672607,13,791456,2012,2071.29767768,791355,0.00035,,
-16.53723907470703,835.52,60855,8.00040054321289,13,794468,2016,2046.6162481100005,794367,0.00035,,
-17.483768463134766,849.43,61116,3.616631507873535,13,798468,2020,2074.51021838,798367,0.00035,,
-16.384355545043945,,,6.587281227111816,,800000,,,799899,0.00035,984.8,2331.6948072
-16.36521339416504,873.25,61713,6.353787422180176,13,803000,2024,2128.87371152,802899,0.00035,,
-16.464160919189453,869.17,61915,11.169685363769531,13,806014,2028,2129.44374728,805913,0.00035,,
-13.08651065826416,890.73,62171,4.707581520080566,13,810014,2032,2177.64873867,809913,0.00035,,
-14.893766403198242,880.9,62372,7.60350227355957,13,813031,2036,2168.05800594,812930,0.00035,,
-16.418426513671875,880.9,62630,6.172136306762695,13,817031,2040,2168.9121354999997,816930,0.00035,,
-14.642382621765137,880.9,62890,5.335749626159668,13,821031,2044,2185.5774641900002,820930,0.00035,,
-15.068008422851562,877.56,63125,4.051552772521973,13,824697,2048,2169.62620342,824596,0.00035,,
-15.203376770019531,877.56,63383,9.729578018188477,13,828697,2052,2168.35361541,828596,0.00035,,
-15.483582496643066,884.61,63611,2.961599588394165,13,831725,2056,2179.33943952,831624,0.00035,,
-14.604296684265137,894.41,63893,6.2674150466918945,13,835725,2060,2193.35828413,835624,0.00035,,
-15.549530029296875,900.94,64183,7.637139797210693,13,839725,2064,2219.67188586,839624,0.00035,,
-16.171405792236328,920.7,64469,6.5423784255981445,13,843725,2068,2264.26225672,843624,0.00035,,
-15.053271293640137,919.1,64691,3.5408437252044678,13,846756,2072,2269.5292411600003,846655,0.00035,,
-16.743148803710938,925.63,64981,8.383899688720703,13,850756,2076,2284.6684586100005,850655,0.00035,,
-13.608747482299805,934.1,65259,5.456500053405762,13,854756,2080,2300.9521183,854655,0.00035,,
-16.765295028686523,924.62,65458,4.894066333770752,13,857808,2084,2282.31779047,857707,0.00035,,
-15.786714553833008,924.62,65723,6.670536041259766,13,861808,2088,2281.56370979,861707,0.00035,,
-15.205049514770508,924.62,65986,5.957090377807617,13,865808,2092,2274.35712383,865707,0.00035,,
-15.844060897827148,924.12,66251,4.599499702453613,13,869808,2096,2270.9246259400006,869707,0.00035,,
-15.64401626586914,924.12,66509,4.045937538146973,13,873808,2100,2269.0754212899997,873707,0.00035,,
-16.063793182373047,924.12,66797,3.068359851837158,13,877808,2104,2296.50488668,877707,0.00035,,
-16.712995529174805,933.92,67090,3.6279056072235107,13,881808,2108,2337.86590433,881707,0.00035,,
-16.584823608398438,943.52,67386,3.6807472705841064,13,885808,2112,2373.78714129,885707,0.00035,,
-16.71253204345703,943.48,67609,5.4889068603515625,13,888816,2116,2395.2932901699996,888715,0.00035,,
-16.65980339050293,943.48,67909,4.370308876037598,13,892816,2120,2416.34269933,892715,0.00035,,
-17.009967803955078,938.16,68207,4.245502471923828,13,896816,2124,2419.16630971,896715,0.00035,,
-17.26980972290039,936.38,68419,4.3806681632995605,13,899652,2128,2422.6118640400005,899551,0.00035,,
-17.618459701538086,,,5.634011268615723,,900000,,,899899,0.00035,635.6,1707.1210514000002
-18.635597229003906,922.09,68830,3.916250228881836,13,902223,2132,2394.6472245799996,902122,0.00035,,
-17.984813690185547,912.44,68982,4.406429290771484,13,904275,2136,2373.1062389500007,904174,0.00035,,
-18.397541046142578,910.77,69264,4.737858295440674,13,908108,2140,2373.6079302400003,908007,0.00035,,
-17.532636642456055,910.35,69552,4.118769645690918,13,912066,2144,2367.28021358,911965,0.00035,,
-18.162399291992188,913.69,69850,7.577625751495361,13,916066,2148,2386.44124956,915965,0.00035,,
-18.252954483032227,913.69,70151,3.5921082496643066,13,920066,2152,2396.6597467499996,919965,0.00035,,
-18.541976928710938,923.11,70444,7.737081527709961,13,924036,2156,2432.3911481699997,923935,0.00035,,
-18.037303924560547,923.11,70741,4.392233848571777,13,928036,2160,2445.33528529,927935,0.00035,,
-17.603315353393555,923.11,71042,4.757608413696289,13,932036,2164,2438.71303592,931935,0.00035,,
-18.540313720703125,913.34,71268,6.054115295410156,13,935059,2168,2423.3658372600003,934958,0.00035,,
-19.497116088867188,910.18,71472,5.044494152069092,13,937774,2172,2417.02154002,937673,0.00035,,
-18.36284637451172,910.18,71750,3.488968849182129,13,941774,2176,2422.14842181,941673,0.00035,,
-17.511037826538086,910.18,72032,4.13159704208374,13,945774,2180,2432.5480225200004,945673,0.00035,,
-19.553682327270508,919.66,72313,6.05082893371582,13,949774,2184,2468.7042978499994,949673,0.00035,,
-18.661231994628906,919.66,72601,5.030786514282227,13,953774,2188,2482.46183783,953673,0.00035,,
-19.614227294921875,900.01,72750,4.556570053100586,13,955809,2192,2434.94222313,955708,0.00035,,
-19.22449493408203,900.01,73040,5.607658386230469,13,959809,2196,2449.3122742699998,959708,0.00035,,
-17.885028839111328,900.01,73299,6.515300750732422,13,963809,2200,2433.162702,963708,0.00035,,
-17.936477661132812,900.01,73537,5.77471923828125,13,967809,2204,2397.86238479,967708,0.00035,,
-18.707305908203125,900.01,73799,5.860518932342529,13,971809,2208,2388.9769437500004,971708,0.00035,,
-19.018117904663086,900.01,74041,6.866276741027832,13,975809,2212,2365.4422762000004,975708,0.00035,,
-17.659040451049805,900.14,74238,13.244869232177734,13,978830,2216,2352.82094251,978729,0.00035,,
-18.134275436401367,900.14,74507,4.950371265411377,13,982830,2220,2349.23525686,982729,0.00035,,
