rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/value_loss,train/clip_fraction,train/std,train/approx_kl,train/loss,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
1247.00163717,933888,9,456,588.64,102347,4550,11.125861263275146,0.5685937628149986,0.32190269231796265,0.04356768,5.6528167724609375,0.2,-0.48604425638914106,0.7698863744735718,0.00024408959999999997,0.09181125917471941,,
1265.2942696999999,935936,9,457,597.13,102513,4560,13.137138271331787,0.20701823495328425,0.3214171230792999,0.010972753,6.007410049438477,0.2,-0.48498513996601106,0.8316109329462051,0.00024396671999999997,0.0018585804046597377,,
1303.10801023,937984,9,458,610.85,102703,4570,13.383466958999634,0.1361328164115548,0.32110121846199036,0.009476732,6.134241580963135,0.2,-0.4813312619924545,0.741985946893692,0.00024384383999999997,-0.010802167211659252,,
,940000,,,,,4580,8.955648756027221,0.2186718819430098,0.32004013657569885,0.12956959,3.7187886238098145,0.2,-0.476423068344593,0.8535836637020111,0.00024372095999999996,0.004938953260716516,547.0,1535.6779529837427
1283.72971048,940032,9,459,600.0,103252,,,,,,,,,,,,,
1212.7732173999998,942080,9,460,569.05,103445,4590,12.222341918945313,0.40515626072883604,0.3200163245201111,0.028065216,5.246208667755127,0.2,-0.47041191458702086,0.9016109704971313,0.00024359807999999999,0.02800271676620465,,
1162.39021572,944128,9,461,543.7,103639,4600,18.038414192199706,0.19046875275671482,0.3195500671863556,0.027279198,9.549034118652344,0.2,-0.46893114894628524,0.8411096036434174,0.00024347519999999998,0.005837885155342537,,
1173.7285574999999,946176,9,462,543.83,103838,4610,14.57015027999878,0.27804688066244126,0.31851887702941895,0.041132838,6.671975135803223,0.2,-0.4627313777804375,0.854507252573967,0.00024335231999999998,0.004118648972944361,,
1149.53246167,948224,9,463,534.37,104035,4620,8.918798565864563,0.2609895896166563,0.3176857829093933,0.025861911,3.9451639652252197,0.2,-0.4561944276094437,0.8733791559934616,0.00024322944,0.005278394372435357,,
1172.86818662,950272,9,464,543.48,104218,4630,11.116565942764282,0.21122396501596086,0.3165702819824219,0.029885884,5.096664905548096,0.2,-0.4492239519953728,0.8713255971670151,0.00024310656,-0.002110332206939347,,
1202.0504156900001,952320,9,465,553.57,104417,4640,8.25450611114502,0.1599218792282045,0.3153735101222992,0.012444598,3.9499990940093994,0.2,-0.4409560814499855,0.8879581987857819,0.00024298368,-0.0049012285537900265,,
1232.8086854399999,954368,9,466,565.13,104605,4650,12.054817152023315,0.1773958381265402,0.3143576979637146,0.035632983,5.108509063720703,0.2,-0.43290836960077284,0.8127013891935349,0.0002428608,-0.0005337413819506808,,
1242.65808276,956416,9,467,568.1,104791,4660,9.908445167541505,0.13316406545927748,0.3133353888988495,0.012352659,4.3110857009887695,0.2,-0.42514352649450304,0.8394460380077362,0.00024273792,-0.007217421251116285,,
1278.9788882599998,958464,9,468,579.5,104976,4670,7.415531635284424,0.17335937824100256,0.31264135241508484,0.021578979,3.349104881286621,0.2,-0.4183066874742508,0.8847203999757767,0.00024261503999999998,-0.004304877915419647,,
,960000,,,,,4680,7.184497594833374,0.18388021122664214,0.3114628791809082,0.020892845,2.8909523487091064,0.2,-0.4097907587885857,0.8939634263515472,0.00024249215999999998,0.0045794260525144626,928.2,2771.933247459377
1287.97477855,960512,9,469,582.49,105721,,,,,,,,,,,,,
1281.6216867100002,962560,9,470,578.84,105930,4690,8.3549480676651,0.255625007301569,0.3110907971858978,0.013868397,3.116286277770996,0.2,-0.401370444893837,0.8559841364622116,0.00024236927999999998,-0.0005911815851868951,,
1291.17338437,964608,9,471,579.71,106138,4700,7.350955390930176,0.16257812871481292,0.3094857931137085,0.011600043,4.065268039703369,0.2,-0.3944859683513641,0.900410421192646,0.00024224639999999997,-0.002639314174884877,,
1311.003239,966656,9,472,586.84,106343,4710,8.063302278518677,0.257838549092412,0.30877405405044556,0.052476063,3.4760632514953613,0.2,-0.38506221026182175,0.8932655230164528,0.00024212351999999997,0.007931813410668865,,
1317.79223845,968704,9,473,588.63,106538,4720,10.903084325790406,0.29940105266869066,0.3079284429550171,0.087331,5.132681369781494,0.2,-0.38140330761671065,0.8268386423587799,0.00024200063999999996,0.009641964911716094,,
1341.09429141,970752,9,474,599.32,106730,4730,10.459865951538086,0.25420573689043524,0.306324303150177,0.031265154,4.7576189041137695,0.2,-0.3729418650269508,0.8385408073663712,0.00024187775999999996,0.01129234393069054,,
1320.05651834,972800,9,475,587.77,106944,4740,11.24400281906128,0.16979167126119138,0.3047175109386444,0.023556339,5.08350944519043,0.2,-0.36222427487373354,0.8525548130273819,0.00024175487999999996,-0.0037379487475845963,,
1351.05941879,974848,9,476,599.13,107140,4750,9.95832405090332,0.2145052120089531,0.3036516606807709,0.014554024,4.073816299438477,0.2,-0.3524400293827057,0.8531520813703537,0.00024163199999999995,-0.0053884394071063825,,
1359.4222741500002,976896,9,477,601.89,107345,4760,8.169818663597107,0.3036328203976154,0.30359458923339844,0.04138376,5.054847240447998,0.2,-0.3479841649532318,0.8411256819963455,0.00024150911999999998,0.0026196237641851637,,
1366.03015105,978944,9,478,599.68,107546,4770,7.806724309921265,0.30500000417232515,0.3033962547779083,0.029995468,3.70733904838562,0.2,-0.34569247514009477,0.874143198132515,0.00024138624,0.0047111347282771,,
,980000,,,,,4780,8.625086808204651,0.3971614696085453,0.3036416172981262,0.074839815,4.535150051116943,0.2,-0.3431710064411163,0.8643974512815475,0.00024126336,0.02487535874359299,910.8,2660.2015939329985
1350.46036168,980992,9,479,593.0,108301,,,,,,,,,,,,,
1373.9041015200003,983040,9,480,599.83,108513,4790,15.833413743972779,0.34894532337784767,0.3039822280406952,0.029683916,7.197656154632568,0.2,-0.3430255904793739,0.737415611743927,0.00024114048,0.013973055125097745,,
1410.5939009500005,985088,9,481,611.1,108714,4800,6.08248610496521,0.20281250551342964,0.30275702476501465,0.03109466,2.927474021911621,0.2,-0.3404761776328087,0.895628422498703,0.0002410176,-0.0008908331510610878,,
1437.3698921199998,987136,9,482,620.39,108923,4810,8.658747148513793,0.20145833697170018,0.3018937110900879,0.014362511,3.987884521484375,0.2,-0.3313984140753746,0.8071112632751465,0.00024089471999999998,-0.006789668883575395,,
1432.3969869399998,989184,9,483,615.8,109114,4820,8.917576456069947,0.27920573465526105,0.3013966679573059,0.028679457,4.163887023925781,0.2,-0.32629356533288956,0.8592026084661484,0.00024077183999999998,0.000929537110787404,,
1439.33562779,991232,9,484,619.41,109321,4830,9.23460829257965,0.3115625061094761,0.3011607825756073,0.03474162,3.7750468254089355,0.2,-0.3239292770624161,0.8616835325956345,0.00024064895999999998,0.01857012091670187,,
1447.4520362600006,993280,9,485,618.99,109530,4840,8.69418978691101,0.24571615271270275,0.3006032407283783,0.056131735,4.066264629364014,0.2,-0.32100788354873655,0.8496306538581848,0.00024052608,-0.003828306874420395,,
1465.21325745,995328,9,486,623.72,109739,4850,9.715861511230468,0.2620833408087492,0.2999887764453888,0.017648384,4.256468772888184,0.2,-0.3151734948158264,0.8669524937868118,0.0002404032,0.002208440653048438,,
1512.5981038099999,997376,9,487,641.72,109935,4860,10.837416982650756,0.19050781643018128,0.2989959120750427,0.027860004,4.016795635223389,0.2,-0.3086239412426949,0.8336668759584427,0.00024028032,-0.0012936387729132637,,
1547.1005028499997,999424,9,488,653.36,110127,4870,8.673073148727417,0.17082031685858964,0.2983924150466919,0.032135542,4.1012187004089355,0.2,-0.30185953825712203,0.8209579288959503,0.00024015744,0.0002755069693375134,,
,1000000,,,,,4880,8.282674860954284,0.21876302565797232,0.2980651259422302,0.044835575,3.026563882827759,0.2,-0.2985474199056625,0.840392455458641,0.00024003455999999998,0.0007996000559068684,946.0,2932.8883536416106
1533.3341406599998,1001472,9,489,642.85,110922,,,,,,,,,,,,,
1536.3569922000001,1003520,9,490,643.17,111127,4890,8.58969144821167,0.2850130252540112,0.298022985458374,0.08296108,3.4118926525115967,0.2,-0.2957184389233589,0.8536775261163712,0.00023991167999999998,0.008755966567114193,,
1570.4288529200003,1005568,9,491,655.31,111335,4900,6.275190758705139,0.2323046915233135,0.29755091667175293,0.069206074,2.8486368656158447,0.2,-0.29315604120492933,0.8727322518825531,0.00023978879999999998,0.002451284767594153,,
1603.77777376,1007616,9,492,666.68,111543,4910,8.801849722862244,0.4978776142001152,0.29745519161224365,0.037501376,3.4145913124084473,0.2,-0.2894457310438156,0.879298098385334,0.00023966591999999997,0.04578117891680449,,
1629.9891993499998,1009664,9,493,675.28,111750,4920,7.241772246360779,0.24998698458075524,0.29705995321273804,0.02657335,3.4203782081604004,0.2,-0.2876422807574272,0.8720067143440247,0.00023954303999999997,-0.004164551025314722,,
1656.3006214599998,1011712,9,494,683.81,111960,4930,9.523585629463195,0.2612630270421505,0.2959256172180176,0.16223714,4.514403820037842,0.2,-0.2808499798178673,0.8417994827032089,0.00023942015999999997,0.010758087607100553,,
1696.8525869499995,1013760,9,495,698.87,112168,4940,9.0251788854599,0.320169279165566,0.2957143783569336,0.08297035,3.6979901790618896,0.2,-0.2747873798012733,0.8255726099014282,0.00023929727999999996,0.0148552000170457,,
1724.1095401399996,1015808,9,496,710.34,112378,4950,9.169589066505432,0.3196354232728481,0.29534226655960083,0.07349691,4.701977252960205,0.2,-0.273296432197094,0.8590423464775085,0.00023917439999999996,0.018118957480182905,,
1733.4502741900003,1017856,9,497,714.93,112583,4960,11.595723342895507,0.1617317756637931,0.29507964849472046,0.01626523,5.895359992980957,0.2,-0.26996319442987443,0.8367087095975876,0.00023905151999999995,-0.00628162829845671,,
1753.53598585,1019904,9,498,723.11,112783,4970,14.597515773773193,0.1421744829043746,0.29496869444847107,0.018490914,5.701028347015381,0.2,-0.26740257292985914,0.7506174743175507,0.00023892863999999995,-0.00686734178249031,,
,1020000,,,,,4980,9.578684067726135,0.14194010719656944,0.29485633969306946,0.012625409,4.146376132965088,0.2,-0.26572567224502563,0.7817610204219818,0.00023880576,-0.007571820069570023,670.0,2031.3041372961657
1753.2454980600003,1021952,9,499,724.35,113351,,,,,,,,,,,,,
1724.89866698,1024000,9,500,710.66,113548,4990,11.191642093658448,0.23386719338595868,0.294645756483078,0.016816344,5.291040420532227,0.2,-0.263492488861084,0.778940737247467,0.00023868288,-0.005784826982708191,,
1711.2173846399999,1026048,9,501,703.65,113748,5000,13.296539449691773,0.2567708373069763,0.2940709590911865,0.020510621,6.469519138336182,0.2,-0.2602399349212646,0.702232837677002,0.00023856,-0.0011267294327263143,,
1699.9890827,1028096,9,502,699.15,113960,5010,9.985321092605592,0.17850260622799397,0.2941807806491852,0.014508095,4.377644062042236,0.2,-0.2564694955945015,0.823173999786377,0.00023843712,-0.0037844026912353,,
1705.38351905,1030144,9,503,700.47,114159,5020,8.6804527759552,0.14804687947034836,0.2943146824836731,0.013699774,4.124636173248291,0.2,-0.2556145846843719,0.8375899344682693,0.00023831423999999999,-0.004198243571445204,,
1723.95689866,1032192,9,504,707.39,114361,5030,11.166211414337159,0.2430989656597376,0.29414936900138855,0.015768114,5.180904865264893,0.2,-0.2543796330690384,0.8088122308254242,0.00023819135999999998,-0.00043028063257217753,,
1717.1516069900003,1034240,9,505,703.48,114550,5040,7.567420744895935,0.20358073376119137,0.2932104468345642,0.01997218,3.4420413970947266,0.2,-0.2512208014726639,0.7822386622428894,0.00023806847999999998,0.001677456478355488,,
1720.07939454,1036288,9,506,704.2,114759,5050,19.25750823020935,0.17287760879844427,0.29278427362442017,0.008134505,6.9568071365356445,0.2,-0.2448372557759285,0.6360843181610107,0.00023794559999999997,0.0067375159298535435,,
1716.4717941199995,1038336,9,507,702.59,114960,5060,9.571431970596313,0.08627604283392429,0.29242900013923645,0.010989383,4.393862724304199,0.2,-0.24281130582094193,0.7922912836074829,0.00023782272,-0.004223714773470366,,
,1040000,,,,,5070,6.47402925491333,0.29526042233919725,0.2915450930595398,0.067334324,2.577972173690796,0.2,-0.23854387551546097,0.8562359809875488,0.00023769984,0.009164309339830635,923.0,2797.1230486693794
1734.5475754699999,1040384,8,508,706.44,115646,,,,,,,,,,,,,
1732.0439103500003,1042432,8,509,705.83,115860,5080,12.258781957626343,0.32352865263819697,0.2911248207092285,0.05470144,7.005967617034912,0.2,-0.23296174556016921,0.7085930109024048,0.00023757696,0.008119590744608995,,
1702.67181597,1044480,8,510,694.12,116065,5090,11.811275243759155,0.25208333767950536,0.2908468544483185,0.13890947,5.645915985107422,0.2,-0.22982021868228913,0.793184444308281,0.00023745407999999999,0.013665475410052752,,
1695.1695924300002,1046528,9,511,692.06,116275,5100,10.336058712005615,0.4776562597602606,0.29104503989219666,0.026869312,6.618117332458496,0.2,-0.22756129801273345,0.8564644902944565,0.00023733119999999998,0.034805056913755905,,
1680.7355486099998,1048576,9,512,687.74,116486,5110,9.840895414352417,0.22714844197034836,0.290603905916214,0.018353317,4.351842403411865,0.2,-0.22654084265232086,0.8641792088747025,0.00023720831999999998,-0.0003214678412769345,,
1720.8541330399999,1050624,9,513,699.5,116694,5120,7.149606323242187,0.3158072970807552,0.2899528443813324,0.021404076,3.4766037464141846,0.2,-0.2206466428935528,0.8775064200162888,0.00023708543999999997,0.014128226979082692,,
1715.3828428200002,1052672,9,514,696.99,116903,5130,9.722382307052612,0.25582031793892385,0.28906679153442383,0.019368827,4.556117534637451,0.2,-0.21492033079266548,0.8444280177354813,0.00023696255999999997,0.0014613130752696435,,
1719.1510401100002,1054720,9,515,696.99,117116,5140,8.047914838790893,0.2432031286880374,0.2888365089893341,0.022988843,3.8973045349121094,0.2,-0.2092947967350483,0.8632166385650635,0.00023683967999999997,0.0011341678911413132,,
1727.65430395,1056768,9,516,696.53,117329,5150,6.79173264503479,0.3420703197538387,0.28861871361732483,0.094971195,2.4042465686798096,0.2,-0.20645361617207528,0.8700916469097137,0.00023671679999999996,0.014682751154177786,,
1727.3547143399999,1058816,9,517,696.79,117540,5160,7.785046625137329,0.3323697991669178,0.2886742353439331,0.03167157,3.74444317817688,0.2,-0.20394643843173982,0.8746182322502136,0.00023659391999999996,0.010797681818294214,,
,1060000,,,,,5170,9.127757549285889,0.1520833358168602,0.2882831394672394,0.01776762,3.678013324737549,0.2,-0.20211701095104218,0.8633706271648407,0.00023647103999999996,-0.007358898986130846,632.0,1865.4854770690667
1741.9978642300002,1060864,8,518,699.07,118092,,,,,,,,,,,,,
1749.77297085,1062912,8,519,701.82,118290,5180,12.43092474937439,0.20696615017950534,0.2880719006061554,0.024203114,5.967382431030273,0.2,-0.19754413962364198,0.8280501216650009,0.00023634815999999995,-0.0056690248192171385,,
1751.02147906,1064960,8,520,699.92,118506,5190,11.812186813354492,0.1691796923056245,0.2877958416938782,0.021142589,5.428202152252197,0.2,-0.195194011926651,0.7416620850563049,0.00023622527999999997,0.0006713281269185245,,
1674.48877588,1067008,8,521,670.53,118714,5200,8.957294988632203,0.3233203198760748,0.2874753773212433,0.18768391,3.4944329261779785,0.2,-0.19260041713714598,0.8296497911214828,0.0002361024,0.013414467296097498,,
1687.3492158299996,1069056,8,522,674.93,118929,5210,12.45431432723999,0.32057292610406873,0.2874138355255127,0.018973034,5.598260402679443,0.2,-0.1899603635072708,0.8060944080352783,0.00023597952,0.013739651461874036,,
1671.7770567699997,1071104,8,523,667.66,119142,5220,9.811515283584594,0.15416667219251395,0.2873784899711609,0.013797136,4.158269882202148,0.2,-0.18829784393310547,0.8377752602100372,0.00023585664,-0.0026600434009742546,,
1697.7128083599996,1073152,8,524,675.16,119349,5230,8.919603323936462,0.1799739622976631,0.2872388958930969,0.044761807,4.383157253265381,0.2,-0.18379446864128113,0.8457860052585602,0.00023573375999999999,-0.003627482242300184,,
1707.6375954299997,1075200,8,525,677.7,119557,5240,10.096969199180602,0.2386328162625432,0.2866688072681427,0.05566532,5.467563629150391,0.2,-0.1802138328552246,0.845446914434433,0.00023561087999999998,-0.0012112178932874862,,
1708.0604239299998,1077248,8,526,676.91,119768,5250,11.434163236618042,0.3631901077926159,0.2864190340042114,0.041544896,5.968193054199219,0.2,-0.17618876099586486,0.8425998389720917,0.00023548799999999998,0.013384615232935193,,
1730.7544515600002,1079296,8,527,683.88,119985,5260,8.213266253471375,0.16773437997326254,0.2853960692882538,0.016076317,2.9899251461029053,0.2,-0.17152592539787292,0.8669863194227219,0.00023536511999999997,-0.0014150640321894058,,
,1080000,,,,,5270,8.160527682304382,0.22281250469386576,0.28451821208000183,0.022564791,4.336523532867432,0.2,-0.1640274465084076,0.8679637014865875,0.00023524223999999997,0.0008557818373082782,822.4,2496.076160753425
1729.43448592,1081344,8,528,680.94,120705,,,,,,,,,,,,,
1731.4166225899999,1083392,8,529,680.64,120876,5280,8.36593713760376,0.16502604652196168,0.2837253212928772,0.018335184,3.9695348739624023,0.2,-0.15827022790908812,0.8519265353679657,0.00023511935999999997,-0.005248760239337358,,
1731.90837795,1085440,8,530,680.64,121039,5290,9.318297791481019,0.1656770870089531,0.28286367654800415,0.012111036,4.417082786560059,0.2,-0.15120913684368134,0.7939554303884506,0.00023499648,-0.00433230922964869,,
1759.61850267,1087488,8,531,687.15,121203,5300,8.21872456073761,0.4246354216011241,0.28189194202423096,0.10043059,3.9712605476379395,0.2,-0.1432013750076294,0.6001675724983215,0.0002348736,0.05538789335696492,,
1769.7114654099998,1089536,8,532,687.15,121385,5310,10.575002765655517,0.43457032218575475,0.2815627455711365,0.08277414,4.315929889678955,0.2,-0.13716723918914794,0.6928107440471649,0.00023475071999999998,0.05219595200382173,,
1799.8654553699996,1091584,8,533,695.66,121544,5320,8.207776999473571,0.2264713579788804,0.280640572309494,0.039605126,3.8112306594848633,0.2,-0.1331893563270569,0.7399847507476807,0.00023462783999999998,0.0021053001167456397,,
1828.84965055,1093632,8,534,705.89,121707,5330,9.110045003890992,0.30757813481613994,0.2796580195426941,0.11785205,4.2506279945373535,0.2,-0.12422552406787872,0.5453998148441315,0.00023450495999999998,0.01525818290887404,,
1829.53922199,1095680,8,535,705.32,121876,5340,7.833718109130859,0.4470703288912773,0.27968910336494446,0.07225301,3.845140218734741,0.2,-0.11774749159812928,0.6569876670837402,0.00023438207999999997,0.04547761541332864,,
1835.91543298,1097728,8,536,705.32,122038,5350,10.573974323272704,0.5566406458616256,0.2794398069381714,0.10727836,5.158936500549316,0.2,-0.11463207900524139,0.7557523846626282,0.00023425919999999997,0.06832958564162261,,
1859.85061731,1099776,8,537,714.42,122206,5360,7.92179126739502,0.32792969346046447,0.2794833481311798,0.038672153,4.131548881530762,0.2,-0.11245448589324951,0.7584686428308487,0.00023413631999999996,0.00762109346280333,,
,1100000,,,,,5370,8.733422756195068,0.30828125551342966,0.279128760099411,0.0587372,4.241525650024414,0.2,-0.11085804104804993,0.4711114168167114,0.00023401344,0.004104995598900185,807.4,2416.7958904564694
1840.9016808099998,1101824,8,538,706.2,122839,,,,,,,,,,,,,
1800.6585728500002,1103872,8,539,689.21,123027,5380,12.691819286346435,0.19261719174683095,0.2788220942020416,0.03497853,5.6808648109436035,0.2,-0.1076643407344818,0.7664213925600052,0.00023389055999999998,0.0014199266328069448,,
1742.98889916,1105920,8,540,668.64,123215,5390,9.833031845092773,0.16604166976176202,0.27906447649002075,0.013674814,4.350539207458496,0.2,-0.105987748503685,0.8182201236486435,0.00023376767999999998,-0.004332518546143582,,
1762.0515559900002,1107968,8,541,676.61,123398,5400,16.159424114227296,0.1672135442495346,0.2793717682361603,0.012905372,8.120415687561035,0.2,-0.10711429119110108,0.8084282577037811,0.00023364479999999998,-0.00418158985376067,,
1736.49324241,1110016,8,542,666.21,123590,5410,8.00206151008606,0.31736979745328425,0.2789119780063629,0.015508277,3.778700351715088,0.2,-0.10591208338737487,0.8335984647274017,0.00023352191999999997,0.01260363954585042,,
1752.7973024,1112064,8,543,672.26,123785,5420,8.762912392616272,0.24563802555203437,0.27864983677864075,0.029210977,4.041306018829346,0.2,-0.10153278112411498,0.8717422783374786,0.00023339903999999997,0.00033975989092143165,,
1778.48165583,1114112,8,544,679.77,123986,5430,10.824354219436646,0.1880208369344473,0.278637558221817,0.016058344,4.275357723236084,0.2,-0.09991392493247986,0.8353918343782425,0.00023327616,-0.00750380670884625,,
1785.0754051600002,1116160,8,545,680.65,124189,5440,7.458126497268677,0.1429166669026017,0.2789800763130188,0.022110373,3.3241806030273438,0.2,-0.09935942888259888,0.8284991234540939,0.00023315328,-0.004268902094336014,,
1767.31402004,1118208,8,546,675.78,124395,5450,9.466884660720826,0.2441536534577608,0.2797490358352661,0.030105969,4.938583850860596,0.2,-0.09998278617858887,0.833003357052803,0.00023303039999999998,-0.002865293355716858,,
,1120000,,,,,5460,7.725872945785523,0.2072786506265402,0.27986830472946167,0.016888142,3.240863561630249,0.2,-0.09987385869026184,0.885430134832859,0.00023290751999999998,-0.004699884351575712,769.2,2296.169227079209
1693.84538228,1120256,8,547,649.19,125043,,,,,,,,,,,,,
1679.2010459400003,1122304,8,548,643.38,125246,5470,9.775897932052612,0.18747396267717703,0.27928322553634644,0.029595435,4.490108013153076,0.2,-0.096837717294693,0.8868159353733063,0.00023278463999999998,-0.004431861915509217,,
1695.0238812300004,1124352,8,549,648.66,125419,5480,11.344583320617676,0.1978776093572378,0.27893197536468506,0.019652257,6.251063346862793,0.2,-0.09228380918502807,0.8117742836475372,0.00023266175999999997,-0.007334738975041511,,
1717.3688879200001,1126400,8,550,656.88,125599,5490,8.344380831718444,0.2857682364527136,0.2784351408481598,0.07996455,4.154372215270996,0.2,-0.08763781189918518,0.8110528588294983,0.00023253887999999997,0.009422146996948832,,
1742.7405875599998,1128448,8,551,664.65,125758,5500,6.3115105628967285,0.30533854602836075,0.27791476249694824,0.07303154,3.1730871200561523,0.2,-0.08196108043193817,0.8293969482183456,0.00023241599999999996,0.004254921927349642,,
1768.6479242900002,1130496,8,552,672.27,125934,5510,8.69088943004608,0.23347656726837157,0.2774854600429535,0.014665044,3.5020012855529785,0.2,-0.07634979486465454,0.7079042196273804,0.00023229312,0.002125804886454574,,
1772.07402456,1132544,8,553,671.64,126104,5520,9.787060403823853,0.2655989609658718,0.27637219429016113,0.048388865,4.593436241149902,0.2,-0.07000881731510163,0.6870019435882568,0.00023217023999999998,0.0012038436265720653,,
1806.8454266799997,1134592,8,554,683.91,126273,5530,7.351056146621704,0.42643230734393,0.27565115690231323,0.18944225,3.686112880706787,0.2,-0.06153773665428162,0.732140839099884,0.00023204735999999998,0.03020612643682403,,
1851.37336791,1136640,8,555,700.05,126440,5540,7.588706660270691,0.42528647035360334,0.27553075551986694,0.045333028,3.1373486518859863,0.2,-0.05689509809017181,0.7791672050952911,0.00023192448,0.03595750452543145,,
1875.5912710000002,1138688,8,556,707.56,126604,5550,8.073174095153808,0.33532552868127824,0.2755414843559265,0.019274566,3.9103167057037354,0.2,-0.05386948585510254,0.5944972336292267,0.0002318016,0.027918680722941503,,
,1140000,,,,,5560,8.109644961357116,0.34339844696223737,0.27489355206489563,0.05058513,4.464778900146484,0.2,-0.04725601077079773,0.7677055597305298,0.00023167872,0.015931705773109605,992.0,3141.737983254039
1834.0439475000003,1140736,8,557,692.34,127255,,,,,,,,,,,,,
1794.01713765,1142784,8,558,677.87,127445,5570,12.73459596633911,0.2648958392441273,0.2741089165210724,0.031215452,5.401048183441162,0.2,-0.03940019607543945,0.7439897060394287,0.00023155584,0.01002320309111383,,
1794.1079945299998,1144832,8,559,677.19,127629,5580,11.51043496131897,0.22769531905651091,0.27310100197792053,0.024546918,4.8857598304748535,0.2,-0.03290899395942688,0.829293355345726,0.00023143296,-0.0014151320210658014,,
1760.8218643599998,1146880,8,560,666.64,127819,5590,7.97362494468689,0.17248698342591523,0.2726205587387085,0.019128002,3.1022467613220215,0.2,-0.02673473060131073,0.8346162140369415,0.00023131007999999998,-0.009213996344478836,,
1766.0839158899998,1148928,8,561,668.12,128014,5600,10.973298597335816,0.11838542027398943,0.2723490595817566,0.015877407,5.371710300445557,0.2,-0.022886645793914796,0.8315916061401367,0.00023118719999999998,-0.0016996413374727125,,
1768.29502448,1150976,8,562,667.17,128212,5610,8.290111994743347,0.25427083745598794,0.27162402868270874,0.01925373,4.321145057678223,0.2,-0.01733231544494629,0.8133855611085892,0.00023106431999999998,0.005493497711140716,,
1766.9562690100001,1153024,8,563,667.17,128422,5620,9.878390121459962,0.13716146014630795,0.27086594700813293,0.012979668,4.005984783172607,0.2,-0.010371693968772888,0.8092755973339081,0.00023094143999999997,-0.0011760038055944832,,
1782.9171677700003,1155072,8,564,671.85,128634,5630,7.734279942512512,0.1776562544517219,0.27024197578430176,0.015752373,3.6571829319000244,0.2,-0.004429873824119568,0.8378677368164062,0.00023081855999999997,-0.004981708447448874,,
1778.9919077200002,1157120,8,565,671.85,128843,5640,10.104681968688965,0.2110286496579647,0.2696531414985657,0.019387282,3.291869878768921,0.2,0.0011896193027496338,0.71232870221138,0.00023069567999999997,-0.008518129962030585,,
1756.56268885,1159168,8,566,663.23,129052,5650,9.097702527046204,0.1853125040885061,0.26940929889678955,0.019504635,3.356985330581665,0.2,0.005176150798797607,0.821575865149498,0.0002305728,-0.005284035527001763,,
,1160000,,,,,5660,8.299067091941833,0.18019531518220902,0.26956692337989807,0.018953498,3.374255895614624,0.2,0.008037304878234864,0.8776391074061394,0.00023044991999999999,-0.009670075536705625,903.2,2808.0937961739123
1747.0349144900001,1161216,8,567,658.41,129861,,,,,,,,,,,,,
1766.16592385,1163264,8,568,667.88,130076,5670,9.767018795013428,0.11981771138962358,0.2697259783744812,0.013075425,5.092883586883545,0.2,0.009627243876457215,0.8704629987478256,0.00023032703999999998,-0.006466991940978916,,
1773.24961546,1165312,8,569,667.88,130292,5680,10.03859052658081,0.17450521318241954,0.26946794986724854,0.017845146,4.638526439666748,0.2,0.011432668566703797,0.8606239408254623,0.00023020415999999998,-0.00398310768941883,,
1772.28730236,1167360,8,570,666.43,130507,5690,6.923436331748962,0.235377611592412,0.2689564526081085,0.021406656,4.0475358963012695,0.2,0.014953398704528808,0.8333559632301331,0.00023008127999999997,0.0027237044140928646,,
1773.20809461,1169408,8,571,666.05,130711,5700,8.758069133758545,0.18539062980562449,0.26857441663742065,0.013494807,3.1269381046295166,0.2,0.01969689130783081,0.828498363494873,0.00022995839999999997,-0.0024713237513786625,,
1816.36759399,1171456,8,572,681.71,130913,5710,10.163025712966919,0.2230729205533862,0.26825737953186035,0.044919595,4.960238933563232,0.2,0.023702916502952576,0.8598658591508865,0.00022983551999999997,0.0029832427178189567,,
1824.74736486,1173504,8,573,684.79,131115,5720,7.096631693840027,0.28795573525130747,0.26811590790748596,0.022542208,2.7791271209716797,0.2,0.02698858976364136,0.834920272231102,0.00022971263999999996,0.007118686286849041,,
1851.9197911000003,1175552,8,574,693.85,131319,5730,9.127087783813476,0.36571615748107433,0.2680818736553192,0.0256349,4.461028575897217,0.2,0.029027059674263,0.7897574007511139,0.00022958976,0.018672733195126058,,
1834.90388485,1177600,8,575,686.98,131516,5740,9.296185207366943,0.15087239779531955,0.2683156132698059,0.015536029,3.5101704597473145,0.2,0.03057517111301422,0.7698122709989548,0.00022946688,-0.005863255131698608,,
1881.5922824900001,1179648,8,576,703.05,131708,5750,9.217213654518128,0.3387630257755518,0.268638014793396,0.12448524,4.905783653259277,0.2,0.031554651260375974,0.8550882041454315,0.000229344,0.01357006248450503,,
,1180000,,,,,5760,8.057691287994384,0.24651042371988297,0.2686237692832947,0.035525225,3.7535629272460938,0.2,0.032004240155220035,0.7544359713792801,0.00022922112,4.163942590822423e-05,806.4,2564.192212594906
1894.3876638899997,1181696,8,577,705.95,132436,,,,,,,,,,,,,
