train/learning_rate,time/fps,train/ent_coef,train/actor_loss,time/time_elapsed,time/episodes,time/total_timesteps,train/n_updates,train/ent_coef_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
0.0001,12,0.06052291393280029,-13.938509941101074,27367,2932,346220,173059,-0.4334360957145691,2.370384454727173,,
0.0001,12,0.0628347396850586,-13.494749069213867,27450,2936,347388,173643,0.2985285222530365,8.129810333251953,,
0.0001,12,0.0642697736620903,-14.620944023132324,27511,2940,348228,174063,-0.5457298755645752,5.476058483123779,,
0.0001,12,0.06481347233057022,-15.584281921386719,27593,2944,349302,174600,0.20647886395454407,4.11373233795166,,
0.0001,12,0.06451039761304855,-14.709716796875,27657,2948,350122,175010,0.9373608827590942,10.964109420776367,,
0.0001,12,0.064722441136837,-13.127619743347168,27755,2952,351399,175649,0.38696444034576416,4.350917339324951,,
0.0001,12,0.06451307237148285,-13.907428741455078,27795,2956,351947,175923,0.33056122064590454,7.340651512145996,,
0.0001,12,0.06398336589336395,-14.77553653717041,27883,2960,353099,176499,1.087949514389038,2.0016307830810547,,
0.0001,12,0.06323236972093582,-17.475353240966797,27941,2964,353913,176906,-0.25202620029449463,4.195234298706055,,
0.0001,12,0.0636947751045227,-14.418146133422852,28031,2968,355056,177477,0.16442421078681946,5.591100692749023,,
0.0001,12,0.06442031264305115,-14.176037788391113,28096,2972,355998,177948,-0.5257831811904907,2.3692574501037598,,
0.0001,12,0.06438940763473511,-17.739364624023438,28136,2976,356488,178193,-0.4873349666595459,2.2862296104431152,,
0.0001,12,0.06403737515211105,-13.945273399353027,28179,2980,357078,178488,0.5963118076324463,6.6108598709106445,,
0.0001,12,0.0630730465054512,-16.075122833251953,28259,2984,358023,178961,0.09406642615795135,1.5177452564239502,,
0.0001,12,0.0620463490486145,-14.68345832824707,28290,2988,358434,179166,-0.6253396272659302,4.587825298309326,,
0.0001,12,0.05914609506726265,-14.816133499145508,28366,2992,359464,179681,-0.4564458727836609,2.004140615463257,,
0.0001,12,0.055638983845710754,-14.77163314819336,28462,2996,360738,180318,-0.6950250864028931,1.7921204566955566,,
0.0001,12,0.05246680602431297,-14.60996150970459,28561,3000,362049,180974,-0.2514151334762573,1.4856305122375488,,
0.0001,12,0.05043063685297966,-13.61444091796875,28627,3004,362853,181376,-0.7567092776298523,1.7867604494094849,,
0.0001,12,0.049507129937410355,-12.403064727783203,28668,3008,363344,181621,-0.6955116987228394,2.6609978675842285,,
0.0001,12,0.04840914160013199,-13.562419891357422,28732,3012,364260,182079,0.5298662185668945,3.6947507858276367,,
0.0001,12,0.04742763936519623,-10.1839599609375,28836,3016,365918,182908,-0.18813559412956238,2.3913302421569824,,
0.0001,12,0.04801390320062637,-12.020037651062012,28894,3020,366849,183374,0.3318849802017212,2.64768123626709,,
0.0001,12,0.049103979021310806,-9.310393333435059,28955,3024,367863,183881,0.875160276889801,2.0393662452697754,,
0.0001,12,0.04934294521808624,-10.243199348449707,28986,3028,368285,184092,-0.38658833503723145,3.468285083770752,,
0.0001,12,0.05003419890999794,-9.551065444946289,29054,3032,369225,184562,0.6313718557357788,4.93132209777832,,
0.0001,12,0.05015833303332329,-11.097463607788086,29136,3036,370269,185084,-0.4827936887741089,3.0313827991485596,,
0.0001,12,0.050421588122844696,-9.447315216064453,29185,3040,370876,185387,-0.271729439496994,3.3463311195373535,,
0.0001,12,0.050527703016996384,-10.097015380859375,29204,3044,371094,185496,0.06944993883371353,2.902916431427002,,
0.0001,12,0.052253369241952896,-11.723812103271484,29285,3048,372150,186024,0.3887118101119995,2.3564422130584717,,
0.0001,12,0.05326097458600998,-11.690366744995117,29369,3052,373210,186554,-0.16326142847537994,1.9460054636001587,,
0.0001,12,0.05319587141275406,-11.70018196105957,29410,3056,373773,186836,-0.36431464552879333,2.623875141143799,,
0.0001,12,0.053856559097766876,-15.027670860290527,29483,3060,374664,187281,0.12033144384622574,5.052656173706055,,
0.0001,12,0.054406892508268356,-13.041204452514648,29511,3064,375052,187475,0.07248952984809875,4.926377296447754,,
0.0001,12,0.055203113704919815,-12.052389144897461,29556,3068,375695,187797,1.0055890083312988,4.0588274002075195,,
0.0001,12,0.05573699623346329,-13.943835258483887,29588,3072,376102,188000,-0.1692245900630951,3.3397583961486816,,
0.0001,12,0.055857256054878235,-16.31895637512207,29649,3076,376858,188378,-0.19243307411670685,2.3153998851776123,,
0.0001,12,0.05619015172123909,-15.422653198242188,29708,3080,377656,188777,-0.7751045227050781,4.026054859161377,,
0.0001,12,0.05603496730327606,-13.765132904052734,29818,3084,379103,189501,-0.1666562259197235,3.44887638092041,,
0.0001,12,0.055305879563093185,-17.3493709564209,29851,3088,379562,189730,0.21310675144195557,4.238845348358154,,
0.0001,12,0.05509569123387337,-13.539957046508789,29871,3092,379832,189865,-0.16783903539180756,4.6565399169921875,,
0.0001,12,0.0548364631831646,-13.66203498840332,29894,3096,380136,190017,-0.2952393889427185,3.5013742446899414,,
0.0001,12,0.05505393445491791,-12.481290817260742,29962,3100,381149,190524,0.00017033517360687256,6.781796932220459,,
0.0001,12,0.05526316538453102,-13.439287185668945,30005,3104,381709,190804,-0.3377322554588318,2.3580851554870605,,
0.0001,12,0.055834248661994934,-12.753625869750977,30031,3108,382008,190953,0.6515762209892273,3.207779884338379,,
0.0001,12,0.056105390191078186,-13.061296463012695,30053,3112,382276,191087,0.5677827596664429,3.7657155990600586,,
0.0001,12,0.05680898204445839,-12.285734176635742,30092,3116,382772,191335,0.1192975789308548,4.412110805511475,,
0.0001,12,0.057071711868047714,-12.393434524536133,30119,3120,383055,191477,-0.18076732754707336,6.431733131408691,,
0.0001,12,0.057772379368543625,-12.531259536743164,30173,3124,383702,191800,-0.09469983726739883,4.169711589813232,,
0.0001,12,0.05781561881303787,-13.126564025878906,30209,3128,384160,192029,-0.03834375739097595,7.053562641143799,,
0.0001,12,0.058946892619132996,-11.942442893981934,30269,3132,384854,192376,-0.12130486220121384,8.23304557800293,,
0.0001,12,0.058135025203228,-11.138664245605469,30363,3136,386155,193027,-0.9134069681167603,3.1151282787323,,
0.0001,12,0.0583990141749382,-12.860788345336914,30484,3140,387776,193837,-0.26787301898002625,8.73161506652832,,
0.0001,12,0.058380015194416046,-13.15938949584961,30538,3144,388452,194175,0.04299743473529816,6.0031232833862305,,
0.0001,12,0.058931056410074234,-13.058050155639648,30573,3148,388929,194414,-0.40665411949157715,8.283886909484863,,
0.0001,12,0.05940921977162361,-14.095548629760742,30611,3152,389455,194677,-0.4935825765132904,11.381841659545898,,
0.0001,12,0.060146763920784,-14.331912994384766,30665,3156,390126,195012,0.6502038240432739,4.405986785888672,,
0.0001,12,0.061797674745321274,-13.832259178161621,30744,3160,391178,195538,1.2694052457809448,4.874187469482422,,
0.0001,12,0.06255274266004562,-15.212121963500977,30792,3164,391857,195878,0.2759278416633606,4.467827320098877,,
0.0001,12,0.06250153481960297,-15.125036239624023,30807,3168,392054,195976,0.36943644285202026,5.582301139831543,,
0.0001,12,0.06294761598110199,-15.109249114990234,30851,3172,392574,196236,-0.5104385018348694,3.9469709396362305,,
0.0001,12,0.06292516738176346,-15.31771183013916,30878,3176,392942,196420,-0.1494598686695099,3.3328678607940674,,
0.0001,12,0.06283595412969589,-15.791533470153809,30904,3180,393264,196581,0.5859587788581848,3.615567922592163,,
0.0001,12,0.06306519359350204,-13.923114776611328,30991,3184,394226,197062,-0.2758006453514099,9.02310848236084,,
0.0001,12,0.0629807785153389,-13.573925018310547,31088,3188,395511,197705,0.3167828917503357,3.311978816986084,,
0.0001,12,0.06263516843318939,-17.88785743713379,31197,3192,396928,198413,-0.5050740242004395,2.4859561920166016,,
0.0001,12,0.061714425683021545,-15.335652351379395,31243,3196,397574,198736,-0.14020204544067383,4.244248390197754,,
0.0001,12,0.06077224761247635,-16.223831176757812,31309,3200,398526,199212,-1.2490875720977783,5.894582748413086,,
0.0001,12,0.0589766800403595,-15.14777946472168,31421,3204,399862,199880,0.6214866638183594,10.211688995361328,,
0.0001,,0.05893091857433319,-13.849502563476562,,,400000,199949,0.008876800537109375,2.1961917877197266,232.0,295.4465841942932
0.0001,12,0.05900469794869423,-13.741762161254883,31568,3208,400606,200252,-1.4482423067092896,5.406379699707031,,
0.0001,12,0.05765359476208687,-13.892587661743164,31663,3212,401819,200859,-0.8039458990097046,2.5487561225891113,,
0.0001,12,0.05745718628168106,-15.456907272338867,31677,3216,401997,200948,-0.6297409534454346,1.533006191253662,,
0.0001,12,0.056514035910367966,-18.336009979248047,31763,3220,403089,201494,-1.1624168157577515,3.0816874504089355,,
0.0001,12,0.05637834221124649,-15.451789855957031,31788,3224,403346,201622,0.08452525734901428,7.650409698486328,,
0.0001,12,0.05634043738245964,-17.393692016601562,31838,3228,403931,201915,0.2402830421924591,1.4438276290893555,,
0.0001,12,0.05607730150222778,-17.4891357421875,31863,3232,404324,202111,-0.8036223649978638,10.354347229003906,,
0.0001,12,0.056282222270965576,-16.96636962890625,31882,3236,404586,202242,-0.725468099117279,1.6674948930740356,,
0.0001,12,0.05628422275185585,-15.148545265197754,32012,3240,406433,203166,-0.14190322160720825,2.167726516723633,,
0.0001,12,0.05615198612213135,-12.824338912963867,32018,3244,406502,203200,-0.20445159077644348,3.7162365913391113,,
0.0001,12,0.05580442026257515,-13.294595718383789,32042,3248,406844,203371,0.45100003480911255,2.505802631378174,,
0.0001,12,0.05443244427442551,-12.434686660766602,32181,3252,408696,204297,0.10247628390789032,2.4885029792785645,,
0.0001,12,0.053286824375391006,-13.978403091430664,32254,3256,409660,204779,-0.21752525866031647,1.8979244232177734,,
0.0001,12,0.05295988544821739,-11.819665908813477,32272,3260,409851,204875,-0.436795175075531,3.9447779655456543,,
0.0001,12,0.05286487191915512,-12.90329647064209,32279,3264,409925,204912,0.5317411422729492,9.666715621948242,,
0.0001,12,0.05241464078426361,-14.57034683227539,32371,3268,411196,205547,0.21861964464187622,6.8961944580078125,,
0.0001,12,0.05290402099490166,-11.425097465515137,32414,3272,411785,205842,-0.39236581325531006,2.6139309406280518,,
0.0001,12,0.05313984677195549,-10.038827896118164,32463,3276,412295,206097,-0.3806932866573334,1.3946932554244995,,
0.0001,12,0.05423305556178093,-12.206424713134766,32515,3280,413059,206479,0.47548872232437134,4.958457946777344,,
0.0001,12,0.05507094785571098,-14.235699653625488,32637,3284,414601,207250,-0.6937309503555298,1.6403110027313232,,
0.0001,12,0.055491428822278976,-13.8986234664917,32750,3288,416066,207982,0.034071847796440125,2.878650665283203,,
0.0001,12,0.05550719052553177,-14.291372299194336,32756,3292,416118,208008,0.2242121547460556,1.757211685180664,,
0.0001,12,0.05613792687654495,-13.787338256835938,32803,3296,416654,208276,-0.010345950722694397,1.8704057931900024,,
0.0001,12,0.05599004030227661,-12.609382629394531,32824,3300,416939,208419,-0.18836012482643127,3.8893470764160156,,
0.0001,12,0.055487118661403656,-12.517080307006836,32896,3304,417799,208849,0.2716835141181946,6.263792991638184,,
0.0001,12,0.05531470477581024,-13.286842346191406,32992,3308,419030,209464,0.3107032775878906,2.9585537910461426,,
0.0001,12,0.05522928386926651,-12.226503372192383,33015,3312,419325,209612,-1.003666877746582,3.320213556289673,,
0.0001,12,0.055530354380607605,-9.422565460205078,33067,3316,419977,209938,0.40556979179382324,3.8819971084594727,,
0.0001,12,0.054415106773376465,-14.078912734985352,33306,3320,423144,211521,0.27213728427886963,2.2236764430999756,,
0.0001,12,0.05361376702785492,-12.572134971618652,33418,3324,424590,212244,0.31542855501174927,2.317676067352295,,
0.0001,12,0.05421663448214531,-11.863435745239258,33468,3328,425216,212557,0.7393132448196411,1.6194109916687012,,
0.0001,12,0.054790668189525604,-13.625234603881836,33518,3332,425827,212863,0.36943644285202026,5.104825019836426,,
0.0001,12,0.05596230551600456,-11.705055236816406,33610,3336,427068,213483,0.34527790546417236,2.1029882431030273,,
0.0001,12,0.05822202190756798,-13.843696594238281,33671,3340,427928,213913,-0.3089143633842468,2.043954372406006,,
0.0001,12,0.05854592099785805,-11.662982940673828,33723,3344,428558,214228,0.17223668098449707,9.168091773986816,,
0.0001,12,0.05929539352655411,-13.338253021240234,33784,3348,429410,214654,0.402357816696167,2.3499693870544434,,
0.0001,12,0.05949242040514946,-14.954815864562988,33853,3352,430337,215118,-0.5471582412719727,1.95575749874115,,
0.0001,12,0.059497103095054626,-15.431255340576172,33916,3356,431171,215535,-0.10042621940374374,9.873401641845703,,
0.0001,12,0.06057078018784523,-14.65251350402832,34054,3360,433040,216469,-0.033854663372039795,4.971952438354492,,
0.0001,12,0.0612621083855629,-16.63028335571289,34173,3364,434692,217295,0.6569466590881348,5.643803596496582,,
0.0001,12,0.06152438372373581,-15.111488342285156,34222,3368,435295,217597,-0.5935792326927185,2.589519739151001,,
0.0001,12,0.059640318155288696,-20.53058624267578,34378,3372,437423,218661,-0.2844659388065338,2.1367955207824707,,
0.0001,12,0.05873667076230049,-17.78468894958496,34479,3376,438587,219243,0.2905460000038147,4.334060192108154,,
0.0001,12,0.05901665985584259,-15.02911376953125,34630,3380,440607,220253,1.128037929534912,4.684648513793945,,
0.0001,12,0.05905842036008835,-16.948972702026367,34655,3384,440906,220402,0.20760700106620789,6.317257404327393,,
0.0001,12,0.05902845039963722,-14.039277076721191,34718,3388,441658,220778,0.23907460272312164,4.2109880447387695,,
0.0001,12,0.059516966342926025,-12.265787124633789,34887,3392,443861,221880,0.389200359582901,3.7813875675201416,,
0.0001,12,0.05961492657661438,-13.6748685836792,34915,3396,444247,222073,-0.05127668380737305,4.953183174133301,,
0.0001,12,0.059622421860694885,-12.099126815795898,34970,3400,444982,222440,-0.5538346767425537,4.0866379737854,,
0.0001,12,0.05941323935985565,-14.421518325805664,35044,3404,445506,222702,0.3903021216392517,5.484259605407715,,
0.0001,12,0.06000199913978577,-11.17441463470459,35144,3408,446894,223396,-0.963326632976532,3.3015785217285156,,
0.0001,12,0.061092671006917953,-13.886751174926758,35217,3412,447927,223913,1.2225468158721924,2.4108688831329346,,
0.0001,12,0.06185348331928253,-10.796863555908203,35295,3416,448930,224414,-0.012389875948429108,9.222024917602539,,
0.0001,12,0.06227422133088112,-11.34418773651123,35329,3420,449372,224635,0.5342562794685364,3.0007781982421875,,
0.0001,12,0.06287304311990738,-8.401494979858398,35364,3424,449824,224861,-0.348431795835495,12.333196640014648,,
0.0001,12,0.06336303055286407,-14.170164108276367,35393,3428,450069,224984,0.03547206521034241,3.6825857162475586,,
0.0001,12,0.06413624435663223,-10.331314086914062,35508,3432,451455,225677,-0.062384843826293945,6.750240802764893,,
0.0001,12,0.06527947634458542,-10.48818588256836,35560,3436,452068,225983,0.5899531841278076,8.401713371276855,,
0.0001,12,0.06586834043264389,-10.372522354125977,35584,3440,452357,226128,0.47978097200393677,4.567695617675781,,
0.0001,12,0.06839603930711746,-11.27629566192627,35688,3444,453523,226711,0.12931019067764282,8.516708374023438,,
0.0001,12,0.06851539760828018,-12.3001708984375,35694,3448,453580,226739,1.1637027263641357,4.614631652832031,,
0.0001,12,0.06896794587373734,-10.170612335205078,35726,3452,453889,226894,0.5061169266700745,6.382862091064453,,
0.0001,12,0.07005155831575394,-9.353596687316895,35797,3456,454802,227350,0.37278732657432556,5.664855003356934,,
0.0001,12,0.06999632716178894,-9.337465286254883,35883,3460,455876,227887,0.9579908847808838,4.419800281524658,,
0.0001,12,0.07016578316688538,-10.34077262878418,35985,3464,457059,228479,0.24741727113723755,12.714672088623047,,
0.0001,12,0.07041653245687485,-10.607080459594727,36033,3468,457630,228764,-0.3164638578891754,4.664000988006592,,
0.0001,12,0.06973838061094284,-12.863309860229492,36122,3472,458695,229297,0.3591820001602173,5.465090751647949,,
0.0001,12,0.06950084865093231,-11.089027404785156,36150,3476,458973,229436,0.1442863494157791,4.506283760070801,,
0.0001,12,0.06786305457353592,-12.53508186340332,36274,3480,460627,230263,-0.5897152423858643,4.2358078956604,,
0.0001,12,0.06708590686321259,-13.656230926513672,36329,3484,461371,230635,-0.11412689089775085,4.62515926361084,,
0.0001,12,0.06579354405403137,-11.585273742675781,36381,3488,462015,230957,-0.501809298992157,3.080482006072998,,
0.0001,12,0.06346626579761505,-14.050008773803711,36506,3492,463647,231773,-0.7983381748199463,2.842142343521118,,
0.0001,12,0.06036638095974922,-15.09420108795166,36685,3496,465889,232894,-0.023884743452072144,2.5311503410339355,,
0.0001,12,0.05956745892763138,-15.443700790405273,36754,3500,466755,233327,-0.6052278876304626,2.286661148071289,,
0.0001,12,0.05891147255897522,-14.272771835327148,36824,3504,467621,233760,0.6957505345344543,3.1345791816711426,,
0.0001,12,0.056930333375930786,-14.462333679199219,36887,3508,468626,234262,-0.681665301322937,2.116456985473633,,
0.0001,12,0.05672179535031319,-12.985215187072754,36898,3512,468751,234325,-0.1688280552625656,3.8676934242248535,,
0.0001,12,0.055636320263147354,-14.85814380645752,36962,3516,469684,234791,-0.8860210180282593,3.8600499629974365,,
0.0001,12,0.05532241612672806,-14.446051597595215,36983,3520,469960,234929,0.4678252935409546,3.1363353729248047,,
0.0001,12,0.05411337688565254,-11.286323547363281,37029,3524,470634,235266,0.19568191468715668,4.705300807952881,,
0.0001,12,0.053890690207481384,-13.096553802490234,37044,3528,470745,235322,-0.10095606744289398,3.1884915828704834,,
0.0001,12,0.05302052944898605,-13.521575927734375,37114,3532,471693,235796,-0.3746524453163147,4.26495885848999,,
0.0001,12,0.052884481847286224,-13.391983985900879,37201,3536,472826,236362,0.49240314960479736,2.1216325759887695,,
0.0001,12,0.05299443379044533,-15.242599487304688,37230,3540,473198,236548,-0.1539996713399887,3.026968479156494,,
0.0001,12,0.052702173590660095,-13.146578788757324,37323,3544,474385,237142,0.30503204464912415,8.228479385375977,,
0.0001,12,0.05187659338116646,-10.415179252624512,37410,3548,475483,237691,-0.31899401545524597,4.3023200035095215,,
0.0001,12,0.05109652131795883,-12.193083763122559,37496,3552,476527,238213,0.3604692220687866,1.9698376655578613,,
0.0001,12,0.05024233087897301,-9.547748565673828,37571,3556,477681,238790,0.12823215126991272,5.301641464233398,,
0.0001,12,0.05022090673446655,-14.982767105102539,37589,3560,477912,238905,-0.6632369160652161,2.9977378845214844,,
0.0001,12,0.05038798600435257,-12.916678428649902,37630,3564,478523,239211,0.4776563346385956,2.5641303062438965,,
0.0001,12,0.05266555771231651,-11.844287872314453,37776,3568,480646,240272,0.49291592836380005,2.9029576778411865,,
0.0001,12,0.05249563232064247,-13.238337516784668,37818,3572,481200,240549,-1.414252519607544,2.862370014190674,,
0.0001,12,0.051628533750772476,-12.461162567138672,37884,3576,482066,240982,0.02544654905796051,1.0828797817230225,,
0.0001,12,0.05081551894545555,-12.575817108154297,37979,3580,483326,241612,-0.6782655119895935,2.412947416305542,,
0.0001,12,0.049187880009412766,-13.28367805480957,38099,3584,484857,242378,0.0714786946773529,2.8109774589538574,,
0.0001,12,0.04882330819964409,-11.730710983276367,38160,3588,485699,242799,-0.22208654880523682,1.7967650890350342,,
0.0001,12,0.04892168566584587,-10.86121654510498,38214,3592,486479,243189,-0.5158801674842834,3.0000972747802734,,
0.0001,12,0.04928385466337204,-11.91781997680664,38252,3596,487019,243459,0.3019782602787018,5.060847282409668,,
0.0001,12,0.0503457747399807,-11.368261337280273,38358,3600,488466,244182,0.3014736771583557,2.160689115524292,,
0.0001,12,0.05067627504467964,-12.926778793334961,38387,3604,488748,244323,0.3724728226661682,2.9740898609161377,,
0.0001,12,0.05236426740884781,-13.846044540405273,38466,3608,489769,244834,0.2493414282798767,3.2836475372314453,,
0.0001,12,0.05386430025100708,-15.064752578735352,38546,3612,490810,245354,1.1836047172546387,5.3969550132751465,,
0.0001,12,0.05497092008590698,-14.338054656982422,38615,3616,491639,245769,0.3618122637271881,2.685814380645752,,
0.0001,12,0.05576997250318527,-12.693917274475098,38663,3620,492217,246058,0.7569704055786133,3.0373735427856445,,
0.0001,12,0.05650987848639488,-13.212345123291016,38712,3624,492790,246344,0.17950189113616943,4.559844493865967,,
0.0001,12,0.05751953646540642,-12.177330017089844,38805,3628,493972,246935,-0.205013245344162,3.8336000442504883,,
0.0001,12,0.057856228202581406,-13.927785873413086,38898,3632,495162,247530,0.4177226126194,7.4537506103515625,,
0.0001,12,0.058275770395994186,-17.11965560913086,39061,3636,497427,248663,-0.4380502700805664,4.177638053894043,,
0.0001,12,0.05791353061795235,-15.966630935668945,39151,3640,498626,249262,-0.07873387634754181,2.2821874618530273,,
0.0001,,0.05636322498321533,-14.669438362121582,,,500000,249949,0.21397539973258972,4.232921123504639,951.4,1882.5311717207137
0.0001,12,0.05635350942611694,-17.892276763916016,39608,3644,500007,249953,-0.19061464071273804,2.19892954826355,,
0.0001,12,0.05615183711051941,-16.964563369750977,39636,3648,500261,250080,-0.09084971249103546,4.4059224128723145,,
0.0001,12,0.05488887429237366,-17.381107330322266,39716,3652,501378,250638,-0.38727158308029175,2.0145440101623535,,
0.0001,12,0.05484820529818535,-17.334598541259766,39721,3656,501423,250661,-0.5305943489074707,4.045652389526367,,
0.0001,12,0.05545035004615784,-16.541519165039062,39889,3660,503568,251733,0.5371827483177185,3.2111268043518066,,
0.0001,12,0.05490519851446152,-18.811439514160156,40014,3664,505165,252532,-0.3093421161174774,2.2442197799682617,,
0.0001,12,0.05416117236018181,-18.056533813476562,40072,3668,505906,252902,-0.011728644371032715,6.546349048614502,,
0.0001,12,0.05401714891195297,-18.619007110595703,40091,3672,506069,252984,-0.7897589206695557,4.203901290893555,,
0.0001,12,0.05336114391684532,-18.01596450805664,40151,3676,506827,253363,0.031470224261283875,4.598700523376465,,
0.0001,12,0.052882757037878036,-17.526145935058594,40266,3680,508273,254086,-0.370974600315094,3.1213431358337402,,
0.0001,12,0.0552314817905426,-18.12351417541504,40430,3684,510307,255103,0.22592692077159882,5.293524742126465,,
0.0001,12,0.055701859295368195,-14.515913963317871,40469,3688,510758,255328,0.2590664327144623,9.99599552154541,,
0.0001,12,0.056391265243291855,-15.719647407531738,40560,3692,511974,255936,0.08960536122322083,3.1479501724243164,,
0.0001,12,0.05681663379073143,-13.423765182495117,40615,3696,512607,256253,0.18616020679473877,4.511913299560547,,
0.0001,12,0.05761743709445,-15.817750930786133,40647,3700,513080,256489,0.3749478757381439,6.799846649169922,,
0.0001,12,0.05900243669748306,-14.224191665649414,40688,3704,513642,256770,-0.0216696634888649,6.070561408996582,,
0.0001,12,0.0591784231364727,-12.703027725219727,40700,3708,513797,256848,0.6790661215782166,5.276737213134766,,
0.0001,12,0.05952516570687294,-13.290943145751953,40716,3712,514002,256950,0.2193911075592041,3.785677671432495,,
0.0001,12,0.06352131068706512,-12.686798095703125,40853,3716,516052,257975,0.15430516004562378,4.534725189208984,,
0.0001,12,0.06614618748426437,-8.426651000976562,40915,3720,516881,258390,0.30263054370880127,6.169221878051758,,
0.0001,12,0.06781362742185593,-10.525093078613281,40952,3724,517426,258662,0.5000746250152588,7.245643138885498,,
0.0001,12,0.06878800690174103,-12.078045845031738,40987,3728,517916,258907,0.48603397607803345,4.846872329711914,,
0.0001,12,0.06993329524993896,-9.755346298217773,41105,3732,519536,259717,0.6811404228210449,2.712514877319336,,
0.0001,12,0.06905335187911987,-9.109086036682129,41167,3736,520356,260127,-0.3728771507740021,1.9756922721862793,,
0.0001,12,0.0678929015994072,-9.108390808105469,41220,3740,521173,260536,-0.8420476317405701,3.9670193195343018,,
0.0001,12,0.06749939173460007,-8.517178535461426,41280,3744,522120,261009,-0.7693705558776855,4.664217948913574,,
0.0001,12,0.06635915488004684,-7.8561859130859375,41372,3748,523223,261561,-0.1377364695072174,4.50724983215332,,
0.0001,12,0.06443632394075394,-10.395257949829102,41420,3752,523850,261874,-0.5171499252319336,2.528245449066162,,
0.0001,12,0.05889583006501198,-10.141006469726562,41567,3756,525868,262883,-0.7626734972000122,2.2444369792938232,,
0.0001,12,0.05177955701947212,-12.975297927856445,41796,3760,528824,264361,-1.0319374799728394,4.879957675933838,,
0.0001,12,0.049963321536779404,-14.256465911865234,41880,3764,529937,264918,-0.17297403514385223,1.6706256866455078,,
0.0001,12,0.046853434294462204,-19.056589126586914,42074,3768,532581,266240,-0.4238055944442749,1.5768144130706787,,
0.0001,12,0.046427834779024124,-16.059967041015625,42145,3772,533482,266690,0.050690315663814545,1.2416207790374756,,
0.0001,12,0.04648437723517418,-16.454513549804688,42169,3776,533805,266852,0.7649913430213928,15.819844245910645,,
0.0001,12,0.046825941652059555,-14.596738815307617,42230,3780,534643,267271,0.11055603623390198,1.8125028610229492,,
0.0001,12,0.0473577082157135,-19.159133911132812,42310,3784,535703,267801,-0.268229216337204,5.024687767028809,,
0.0001,12,0.0487089604139328,-18.05225372314453,42378,3788,536641,268270,0.49644285440444946,2.5937700271606445,,
0.0001,12,0.050597045570611954,-16.829792022705078,42503,3792,538274,269086,0.5107063055038452,2.4321742057800293,,
0.0001,12,0.052901118993759155,-17.786155700683594,42610,3796,539570,269734,0.5361071228981018,2.613858461380005,,
0.0001,12,0.05338599905371666,-15.860025405883789,42667,3800,540325,270112,0.6339541077613831,3.1164960861206055,,
0.0001,12,0.054412562400102615,-15.37458610534668,42735,3804,541170,270534,0.11016018688678741,4.301797389984131,,
0.0001,12,0.0552670881152153,-14.98814582824707,42837,3808,542486,271192,0.6467812657356262,2.3908300399780273,,
0.0001,12,0.0558098666369915,-15.507200241088867,42881,3812,543078,271488,0.4978054165840149,3.5553016662597656,,
0.0001,12,0.05370557680726051,-16.487438201904297,43013,3816,544917,272408,-0.20082569122314453,2.3828797340393066,,
0.0001,12,0.05326365306973457,-15.503299713134766,43039,3820,545166,272532,-0.16819992661476135,1.5543540716171265,,
0.0001,12,0.050129152834415436,-16.34015464782715,43184,3824,547033,273466,-0.691950261592865,0.9873541593551636,,
0.0001,12,0.047635871917009354,-16.249610900878906,43761,3828,548935,274417,-0.6759635210037231,1.0578153133392334,,
0.0001,12,0.04510629549622536,-14.539618492126465,43947,3832,551132,275515,-0.45465344190597534,1.6820693016052246,,
0.0001,12,0.044257309287786484,-14.912446022033691,44014,3836,551826,275862,-0.24251368641853333,2.491481304168701,,
0.0001,12,0.04231201484799385,-17.140592575073242,44210,3840,553987,276943,-0.13198590278625488,2.8996424674987793,,
0.0001,12,0.04198513180017471,-17.865127563476562,44416,3844,556372,278135,0.05134105682373047,1.7388328313827515,,
0.0001,12,0.04158760607242584,-15.160150527954102,44560,3848,558045,278972,0.3194692134857178,1.783860445022583,,
0.0001,12,0.0413607582449913,-14.298147201538086,44615,3852,558742,279320,1.3956180810928345,0.9471348524093628,,
0.0001,12,0.04138778895139694,-11.050359725952148,44661,3856,559285,279592,0.2986881136894226,2.294640302658081,,
0.0001,12,0.041750941425561905,-14.28999137878418,44714,3860,560008,279953,0.04429151117801666,3.5584099292755127,,
0.0001,12,0.04313962161540985,-13.52452278137207,44829,3864,561536,280717,0.17357362806797028,0.9333962202072144,,
0.0001,12,0.04389963671565056,-13.218494415283203,44916,3868,562718,281308,-0.11818693578243256,0.6814248561859131,,
0.0001,12,0.04400700703263283,-13.704254150390625,44957,3872,563133,281516,-0.3144497871398926,1.0419378280639648,,
0.0001,12,0.044264961034059525,-14.95352840423584,45078,3876,564729,282314,-0.6156116127967834,3.267683982849121,,
0.0001,12,0.044406987726688385,-12.877252578735352,45233,3880,566627,283263,0.8920412659645081,3.9437685012817383,,
0.0001,12,0.0443950891494751,-13.903425216674805,45288,3884,567288,283593,0.023422539234161377,1.8893756866455078,,
0.0001,12,0.046443965286016464,-14.1528959274292,45439,3888,569090,284494,-0.1184210255742073,2.0150346755981445,,
0.0001,12,0.04785700887441635,-14.657257080078125,45594,3892,571157,285528,0.9258720874786377,2.226456642150879,,
0.0001,12,0.04817548021674156,-13.51069450378418,45682,3896,572311,286105,-0.052104055881500244,9.0517578125,,
