train/ent_coef,time/total_timesteps,time/episodes,train/learning_rate,train/ent_coef_loss,train/critic_loss,time/fps,time/time_elapsed,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
0.07008197903633118,17482,348,0.0001,1.7028958797454834,37.10565948486328,10,1593,18.27608299255371,8690,,
0.07037633657455444,17581,352,0.0001,0.9802748560905457,30.851093292236328,10,1606,19.00677490234375,8740,,
0.0705525130033493,17653,356,0.0001,1.0242338180541992,26.305076599121094,10,1613,18.333240509033203,8776,,
0.070717453956604,17721,360,0.0001,0.35063666105270386,21.230884552001953,10,1620,18.279132843017578,8810,,
0.07091286033391953,17798,364,0.0001,1.217586874961853,32.34099578857422,10,1628,16.020511627197266,8848,,
0.07115942984819412,17892,368,0.0001,1.7447835206985474,23.398649215698242,10,1637,15.717109680175781,8895,,
0.07138974964618683,17971,372,0.0001,1.4613432884216309,36.68436050415039,10,1645,16.69739532470703,8935,,
0.07170283794403076,18105,376,0.0001,0.47004973888397217,27.108043670654297,10,1662,15.166861534118652,9002,,
0.07189848273992538,18193,380,0.0001,1.4303785562515259,26.522953033447266,10,1671,15.763001441955566,9046,,
0.07214231044054031,18296,384,0.0001,1.876338243484497,23.587411880493164,10,1681,15.022964477539062,9097,,
0.07235240191221237,18394,388,0.0001,1.4034464359283447,29.15557098388672,10,1691,15.714332580566406,9146,,
0.07253505289554596,18475,392,0.0001,1.966923475265503,26.369688034057617,10,1700,14.928619384765625,9187,,
0.07277930527925491,18561,396,0.0001,1.404792070388794,26.227270126342773,10,1707,13.980855941772461,9230,,
0.07303357124328613,18663,400,0.0001,1.3111375570297241,23.4337100982666,10,1721,14.687213897705078,9281,,
0.07326065003871918,18755,404,0.0001,0.9770549535751343,22.50071907043457,10,1729,14.541954040527344,9327,,
0.07338326424360275,18820,408,0.0001,0.03481096029281616,23.171419143676758,10,1735,16.440750122070312,9359,,
0.07368834316730499,18938,412,0.0001,0.7610074877738953,32.729286193847656,10,1743,14.231168746948242,9418,,
0.07399102300405502,19069,416,0.0001,1.1231138706207275,25.03955841064453,10,1753,13.385174751281738,9484,,
0.07416334748268127,19150,420,0.0001,1.1285806894302368,27.40485954284668,10,1761,15.194003105163574,9524,,
0.07432384043931961,19218,424,0.0001,1.1388263702392578,28.738285064697266,10,1768,14.698087692260742,9558,,
0.07453972101211548,19304,428,0.0001,1.9099406003952026,27.90332794189453,10,1781,16.17499542236328,9601,,
0.0747588649392128,19383,432,0.0001,1.4542951583862305,26.590370178222656,10,1790,15.572421073913574,9641,,
0.0749775841832161,19469,436,0.0001,1.3170653581619263,29.380382537841797,10,1798,13.350443840026855,9684,,
0.07516560703516006,19551,440,0.0001,1.7436281442642212,25.756803512573242,10,1806,14.256071090698242,9725,,
0.07535016536712646,19627,444,0.0001,0.524989902973175,27.131874084472656,10,1814,14.259583473205566,9763,,
0.07556406408548355,19731,448,0.0001,1.1286927461624146,21.2644100189209,10,1824,13.326492309570312,9815,,
