train/ent_coef_loss,train/learning_rate,time/fps,time/time_elapsed,time/episodes,time/total_timesteps,train/critic_loss,train/n_updates,train/actor_loss,train/ent_coef,eval/mean_ep_length,eval/mean_reward
0.38095682859420776,0.0001,13,48278,960,663129,0.8985755443572998,631412,-24.639911651611328,0.09790004789829254,,
0.5449209213256836,0.0001,13,48572,964,667129,1.5662803649902344,633412,-23.974395751953125,0.09886017441749573,,
0.08055144548416138,0.0001,13,48794,968,670250,7.9801836013793945,634972,-24.992183685302734,0.10209871828556061,,
-0.233230859041214,0.0001,13,49023,972,673405,0.692603588104248,636550,-26.572498321533203,0.10002190619707108,,
-0.7904536724090576,0.0001,13,49311,976,677405,0.6239000558853149,638550,-26.70667839050293,0.09903744608163834,,
-0.18937261402606964,0.0001,13,49534,980,680542,0.3472912311553955,640118,-27.089879989624023,0.09523091465234756,,
0.5776513814926147,0.0001,13,49683,984,682585,1.3221986293792725,641140,-25.132230758666992,0.0921812430024147,,
-0.198484405875206,0.0001,13,49870,988,684941,6.25862455368042,642318,-24.95594596862793,0.09007878601551056,,
-0.26731735467910767,0.0001,13,50158,992,688941,0.8297083377838135,644318,-26.04368019104004,0.08882556110620499,,
0.16655461490154266,0.0001,13,50375,996,691952,0.9295594692230225,645823,-25.916147232055664,0.09423893690109253,,
0.3715705871582031,0.0001,13,50602,1000,695108,2.03509783744812,647401,-24.868621826171875,0.09581240266561508,,
0.37974873185157776,0.0001,13,50831,1004,698248,1.1507575511932373,648971,-23.069995880126953,0.10245972871780396,,
-0.5179815292358398,0.0001,13,50940,1008,699735,0.7356579303741455,649715,-25.154029846191406,0.10250358283519745,,
-0.18210159242153168,0.0001,,,,700000,1.0360233783721924,649847,-24.674442291259766,0.1026291474699974,101.2,187.08487404808403
0.35034915804862976,0.0001,13,51155,1012,702166,0.7768455147743225,650930,-23.95966339111328,0.10562381148338318,,
0.43390023708343506,0.0001,13,51380,1016,705286,0.9888113737106323,652490,-23.65719985961914,0.11294690519571304,,
0.329307496547699,0.0001,13,51596,1020,708251,0.806932806968689,653973,-24.00212860107422,0.11781013756990433,,
0.3240494132041931,0.0001,13,51776,1024,710802,1.115424633026123,655248,-24.089004516601562,0.11893673986196518,,
0.16381916403770447,0.0001,13,51872,1028,712097,1.6575095653533936,655896,-23.843557357788086,0.1187124252319336,,
0.21917258203029633,0.0001,13,52060,1032,714576,0.8868130445480347,657135,-23.671489715576172,0.117780402302742,,
0.03747274726629257,0.0001,13,52263,1036,717280,0.8763912916183472,658487,-23.300918579101562,0.11599624156951904,,
0.021802321076393127,0.0001,13,52432,1040,719522,0.6397665739059448,659608,-23.659814834594727,0.11720559000968933,,
-0.696338951587677,0.0001,13,52684,1044,722909,1.2834384441375732,661302,-25.744905471801758,0.11323341727256775,,
-0.07509338110685349,0.0001,13,52823,1048,724873,1.4145698547363281,662284,-23.45064926147461,0.11240626871585846,,
-0.3671523630619049,0.0001,13,52971,1052,726900,1.6160588264465332,663297,-25.336509704589844,0.11244615167379379,,
-0.06746666878461838,0.0001,13,53149,1056,729442,1.0989034175872803,664568,-24.186668395996094,0.10966086387634277,,
-0.5243224501609802,0.0001,13,53305,1060,731644,0.699191689491272,665669,-22.51921844482422,0.10502774268388748,,
0.4864007532596588,0.0001,13,53443,1064,733538,1.4020817279815674,666616,-19.280187606811523,0.10246331244707108,,
-0.27029740810394287,0.0001,13,53594,1068,735580,0.7748613357543945,667637,-23.358783721923828,0.10160019993782043,,
-0.06165149807929993,0.0001,13,53857,1072,739220,0.6026368737220764,669457,-19.678388595581055,0.10185662657022476,,
-0.03174908831715584,0.0001,13,53905,1076,739843,1.8215675354003906,669769,-21.368961334228516,0.10235149413347244,,
