train/learning_rate,train/n_updates,train/critic_loss,time/time_elapsed,time/total_timesteps,train/ent_coef,train/ent_coef_loss,train/actor_loss,time/episodes,time/fps,eval/mean_ep_length,eval/mean_reward
0.0001,11862,12.881159782409668,2409,23826,0.07138117402791977,-0.4211809039115906,8.673165321350098,1024,9,,
0.0001,11903,12.866065979003906,2423,23908,0.0713481456041336,0.03966325521469116,9.919626235961914,1028,9,,
0.0001,11948,15.614910125732422,2430,23997,0.07148799300193787,0.7353051900863647,8.98650074005127,1032,9,,
0.0001,11976,15.174102783203125,2436,24054,0.07162261754274368,1.1443809270858765,9.324447631835938,1036,9,,
0.0001,12015,13.206504821777344,2443,24131,0.07178188860416412,0.7155190110206604,8.669754028320312,1040,9,,
0.0001,12054,19.507741928100586,2450,24209,0.07198755443096161,0.34338197112083435,9.842816352844238,1044,9,,
0.0001,12090,13.778294563293457,2457,24282,0.07220910489559174,0.7849128842353821,9.928083419799805,1048,9,,
0.0001,12120,12.501625061035156,2468,24341,0.07234448939561844,-0.027205616235733032,8.742430686950684,1052,9,,
0.0001,12143,11.124801635742188,2473,24388,0.07249969989061356,0.49203017354011536,8.40445327758789,1056,9,,
0.0001,12173,15.065689086914062,2479,24447,0.07259538024663925,1.6524358987808228,9.136425018310547,1060,9,,
0.0001,12197,16.988082885742188,2484,24495,0.0727713406085968,4.017850399017334,9.732940673828125,1064,9,,
0.0001,12240,14.225072860717773,2492,24582,0.07286644726991653,0.6202073097229004,9.24978256225586,1068,9,,
0.0001,12262,12.304706573486328,2497,24626,0.07296144962310791,0.9173455238342285,9.700411796569824,1072,9,,
0.0001,12305,18.080659866333008,2510,24712,0.07307761907577515,0.8266829252243042,9.535709381103516,1076,9,,
0.0001,12329,15.170780181884766,2516,24760,0.0731268897652626,0.419657438993454,9.679035186767578,1080,9,,
0.0001,12364,16.05417251586914,2524,24830,0.07320191711187363,-1.2744319438934326,9.398416519165039,1084,9,,
0.0001,12413,11.539800643920898,2533,24927,0.07317666709423065,-0.21424080431461334,8.987286567687988,1088,9,,
0.0001,12442,13.315143585205078,2540,24985,0.07327238470315933,1.9996991157531738,9.659563064575195,1092,9,,
0.0001,12485,14.522844314575195,2548,25071,0.0735458955168724,0.17210951447486877,9.219594955444336,1096,9,,
0.0001,12540,15.27908706665039,2564,25182,0.07370302081108093,0.07627999782562256,8.619941711425781,1100,9,,
0.0001,12595,17.689733505249023,2573,25291,0.07391039282083511,-0.09928417205810547,8.567866325378418,1104,9,,
0.0001,12637,13.90267276763916,2581,25375,0.07395853847265244,0.7777917385101318,8.890018463134766,1108,9,,
0.0001,12676,13.382976531982422,2587,25454,0.0740513801574707,0.7754758596420288,10.4133939743042,1112,9,,
0.0001,12712,13.252814292907715,2594,25525,0.0741414725780487,0.4050092101097107,9.286070823669434,1116,9,,
0.0001,12737,18.153688430786133,2600,25576,0.07418033480644226,0.49813926219940186,9.050127983093262,1120,9,,
0.0001,12771,15.603819847106934,2606,25643,0.07429593801498413,1.9897040128707886,10.47635269165039,1124,9,,
0.0001,12821,14.38160514831543,2620,25744,0.07434404641389847,1.3845372200012207,9.144182205200195,1128,9,,
0.0001,12860,14.746210098266602,2627,25822,0.07440520077943802,1.252745270729065,10.023327827453613,1132,9,,
0.0001,12930,11.378751754760742,2638,25962,0.0745682492852211,0.07584713399410248,10.339936256408691,1136,9,,
0.0001,12967,13.468745231628418,2645,26035,0.07478437572717667,1.0410161018371582,10.618192672729492,1140,9,,
0.0001,13001,13.09773063659668,2652,26103,0.07493643462657928,-0.2849746644496918,9.941099166870117,1144,9,,
0.0001,13029,12.226009368896484,2657,26160,0.07501251995563507,-0.17738765478134155,8.395303726196289,1148,9,,
0.0001,13059,12.476194381713867,2669,26220,0.07503781467676163,-0.47447121143341064,9.803853034973145,1152,9,,
0.0001,13088,18.156827926635742,2675,26277,0.07493487000465393,0.8255876302719116,9.838006019592285,1156,9,,
0.0001,13114,15.03689956665039,2680,26329,0.07485754787921906,-1.573502779006958,9.590351104736328,1160,9,,
0.0001,13143,15.019691467285156,2686,26387,0.07480605691671371,1.1384214162826538,10.507997512817383,1164,9,,
0.0001,13179,18.7821044921875,2692,26459,0.07488139718770981,0.4922719895839691,8.952978134155273,1168,9,,
0.0001,13210,14.499505043029785,2698,26522,0.07509949058294296,0.4605512022972107,9.898543357849121,1172,9,,
0.0001,13267,13.017062187194824,2713,26635,0.0751718208193779,-0.24683913588523865,10.713054656982422,1176,9,,
0.0001,13308,12.736177444458008,2722,26718,0.07516239583492279,0.2578759789466858,10.191082954406738,1180,9,,
0.0001,13350,16.27994728088379,2730,26801,0.07513613253831863,-0.5896711945533752,9.622503280639648,1184,9,,
0.0001,13402,14.403373718261719,2741,26906,0.07495271414518356,-1.1613160371780396,9.042318344116211,1188,9,,
0.0001,13430,17.545921325683594,2747,26962,0.07493437081575394,-0.9907468557357788,8.705702781677246,1192,9,,
0.0001,13479,15.329500198364258,2757,27060,0.07502301037311554,1.5002554655075073,9.562955856323242,1196,9,,
0.0001,13520,13.430280685424805,2770,27142,0.07512853294610977,0.08463531732559204,10.062838554382324,1200,9,,
0.0001,13574,11.17470645904541,2779,27250,0.07512693852186203,0.2540842294692993,9.525517463684082,1204,9,,
0.0001,13610,15.289627075195312,2786,27321,0.07519949972629547,0.36820319294929504,9.164214134216309,1208,9,,
0.0001,13644,13.821526527404785,2792,27389,0.07523229718208313,0.2088412344455719,10.17135238647461,1212,9,,
0.0001,13675,17.082298278808594,2798,27451,0.07522526383399963,1.1404922008514404,11.903359413146973,1216,9,,
0.0001,13718,14.60682487487793,2805,27538,0.07538291811943054,0.9904049038887024,9.834617614746094,1220,9,,
0.0001,13776,13.160823822021484,2816,27654,0.07550458610057831,0.5949662923812866,9.886096000671387,1224,9,,
0.0001,13814,11.057225227355957,2830,27729,0.07552069425582886,-0.7522826194763184,9.954004287719727,1228,9,,
0.0001,13850,15.116756439208984,2838,27801,0.07556398957967758,-0.31173792481422424,9.933713912963867,1232,9,,
0.0001,13890,16.360502243041992,2845,27881,0.07559652626514435,1.4818668365478516,9.792659759521484,1236,9,,
0.0001,13941,14.283117294311523,2855,27983,0.07558315247297287,1.4053993225097656,10.21713924407959,1240,9,,
0.0001,13978,12.466047286987305,2862,28057,0.0756317675113678,0.2720698118209839,9.973335266113281,1244,9,,
0.0001,14028,11.395896911621094,2871,28158,0.0755648985505104,-0.042394012212753296,9.760814666748047,1248,9,,
0.0001,14063,14.206254959106445,2884,28227,0.075655497610569,-0.027996644377708435,9.324158668518066,1252,9,,
0.0001,14101,13.493202209472656,2891,28303,0.07580706477165222,1.1761395931243896,10.773262977600098,1256,9,,
0.0001,14127,11.902414321899414,2897,28356,0.0758947879076004,1.2870666980743408,11.344242095947266,1260,9,,
0.0001,14166,14.977693557739258,2903,28434,0.07611510157585144,0.8678251504898071,10.295292854309082,1264,9,,
0.0001,14213,13.513650894165039,2911,28528,0.07625756412744522,-0.6369307637214661,9.99704360961914,1268,9,,
0.0001,14250,15.017038345336914,2918,28601,0.07631127536296844,2.928795576095581,10.135387420654297,1272,9,,
0.0001,14276,17.91002082824707,2930,28653,0.07647565007209778,0.9287687540054321,10.075413703918457,1276,9,,
0.0001,14320,14.866703987121582,2939,28741,0.07667089998722076,0.7132642269134521,9.322019577026367,1280,9,,
0.0001,14349,14.534795761108398,2945,28800,0.07675891369581223,0.766488790512085,10.771288871765137,1284,9,,
0.0001,14419,14.640897750854492,2956,28940,0.07706654071807861,0.32165953516960144,10.281560897827148,1288,9,,
0.0001,14467,13.792652130126953,2965,29035,0.07719103991985321,-0.20577776432037354,9.493401527404785,1292,9,,
0.0001,14500,13.472176551818848,2973,29102,0.07735931873321533,0.28488582372665405,9.359931945800781,1296,9,,
0.0001,14566,13.283163070678711,2992,29233,0.07738030701875687,0.9487496614456177,11.083956718444824,1300,9,,
0.0001,14623,14.526780128479004,3003,29348,0.07743274420499802,0.10512883961200714,9.401105880737305,1304,9,,
0.0001,14670,12.839008331298828,3013,29441,0.07744912058115005,1.295694351196289,8.94172477722168,1308,9,,
0.0001,14708,15.812887191772461,3021,29517,0.07763384282588959,-0.708426296710968,9.97566032409668,1312,9,,
0.0001,14746,13.808475494384766,3030,29593,0.0777241438627243,0.3346765637397766,9.839628219604492,1316,9,,
0.0001,14861,11.624387741088867,3048,29824,0.07770804315805435,1.4102964401245117,10.71756362915039,1320,9,,
0.0001,14896,19.69472312927246,3055,29894,0.07765635848045349,-0.6217287182807922,10.195137023925781,1324,9,,
0.0001,14979,14.013948440551758,3073,30059,0.07774258404970169,1.2986493110656738,9.896221160888672,1328,9,,
0.0001,15021,14.320252418518066,3081,30144,0.07785690575838089,0.8048577308654785,9.527097702026367,1332,9,,
0.0001,15049,9.58016300201416,3087,30199,0.07795752584934235,-0.6697708964347839,9.183183670043945,1336,9,,
0.0001,15091,12.384902954101562,3095,30283,0.07795839756727219,0.7207847833633423,9.600353240966797,1340,9,,
0.0001,15197,12.163543701171875,3110,30496,0.07804408669471741,-0.3932024836540222,9.74459457397461,1344,9,,
0.0001,15227,14.772928237915039,3117,30556,0.07803653925657272,-1.686523675918579,9.745984077453613,1348,9,,
0.0001,15255,16.16397476196289,3129,30612,0.07801542431116104,-0.7811647653579712,10.590350151062012,1352,9,,
0.0001,15331,15.15898323059082,3145,30763,0.07791920751333237,-0.10063785314559937,8.71546745300293,1356,9,,
0.0001,15384,18.102920532226562,3155,30870,0.07787393033504486,-0.7647862434387207,9.767364501953125,1360,9,,
0.0001,15433,14.343464851379395,3164,30968,0.07786401361227036,-0.8427117466926575,9.445232391357422,1364,9,,
0.0001,15471,12.935417175292969,3172,31043,0.07778207957744598,-0.43752536177635193,9.315624237060547,1368,9,,
0.0001,15523,14.47233772277832,3182,31148,0.07778473198413849,-0.030670419335365295,8.125531196594238,1372,9,,
0.0001,15561,11.927278518676758,3195,31223,0.07785046845674515,0.1943482756614685,9.419302940368652,1376,9,,
0.0001,15613,13.049737930297852,3205,31327,0.07786667346954346,-0.6763006448745728,10.238595962524414,1380,9,,
0.0001,15644,11.063117980957031,3211,31389,0.07781043648719788,-0.28950831294059753,9.395957946777344,1384,9,,
0.0001,15660,14.27365779876709,3215,31422,0.0777728259563446,0.23163272440433502,10.8572998046875,1388,9,,
0.0001,15697,10.408056259155273,3223,31495,0.07763773202896118,-0.5605625510215759,9.95736026763916,1392,9,,
0.0001,15740,13.251436233520508,3230,31581,0.07758766412734985,-0.19320546090602875,9.615965843200684,1396,9,,
0.0001,15836,12.41855239868164,3251,31774,0.07732343673706055,-0.42987120151519775,10.044078826904297,1400,9,,
0.0001,15935,14.153358459472656,3266,31971,0.0770479291677475,-0.04810413718223572,9.66038703918457,1404,9,,
0.0001,15958,16.093645095825195,3271,32018,0.07695645093917847,-1.1707791090011597,9.142855644226074,1408,9,,
0.0001,15983,12.600866317749023,3277,32068,0.07684049010276794,-0.09145697951316833,9.293212890625,1412,9,,
0.0001,16019,10.190568923950195,3284,32139,0.07679475843906403,-0.5105401277542114,9.728076934814453,1416,9,,
0.0001,16051,12.274262428283691,3291,32204,0.07679517567157745,-0.1808256208896637,10.274480819702148,1420,9,,
0.0001,16085,17.39784812927246,3298,32272,0.07676831632852554,-0.7231329679489136,10.692158699035645,1424,9,,
0.0001,16280,15.415623664855957,3331,32662,0.07640619575977325,-0.00468580424785614,10.532411575317383,1428,9,,
0.0001,16312,12.328371047973633,3338,32726,0.0762527659535408,-0.6604409217834473,9.649137496948242,1432,9,,
0.0001,16360,13.442689895629883,3348,32821,0.07611488550901413,0.008752644062042236,9.94168472290039,1436,9,,
0.0001,16461,10.984565734863281,3365,33023,0.07583971321582794,-0.5271100401878357,9.490571975708008,1440,9,,
0.0001,16504,10.66748332977295,3373,33109,0.07550130784511566,-0.2314075082540512,9.921539306640625,1444,9,,
0.0001,16585,12.784403800964355,3388,33272,0.07490973174571991,-0.23261713981628418,8.760601997375488,1448,9,,
0.0001,16721,9.257545471191406,3415,33544,0.07432969659566879,-0.5047242045402527,9.688432693481445,1452,9,,
0.0001,16796,14.78183364868164,3427,33693,0.07373077422380447,-0.8221902251243591,9.66368293762207,1456,9,,
0.0001,16833,20.02872085571289,3435,33767,0.07351600378751755,-0.1767336130142212,9.551021575927734,1460,9,,
0.0001,16955,16.226694107055664,3457,34011,0.07315737754106522,-0.12706129252910614,9.065078735351562,1464,9,,
0.0001,16992,13.151582717895508,3464,34086,0.0730656310915947,-0.4455816149711609,9.715274810791016,1468,9,,
0.0001,17048,14.019983291625977,3474,34197,0.07277514040470123,-1.404192328453064,8.736191749572754,1472,9,,
0.0001,17167,12.388835906982422,3497,34436,0.07231760025024414,0.38917410373687744,9.159191131591797,1476,9,,
0.0001,17221,10.439546585083008,3507,34544,0.07211484014987946,-1.0060797929763794,8.0073881149292,1480,9,,
0.0001,17281,12.974874496459961,3517,34664,0.07177134603261948,-0.6585662961006165,8.292718887329102,1484,9,,
0.0001,17315,9.445375442504883,3524,34731,0.07155115157365799,-0.8013702630996704,8.046796798706055,1488,9,,
0.0001,17345,14.498790740966797,3530,34792,0.07139414548873901,-0.7041327953338623,9.341830253601074,1492,9,,
0.0001,17381,18.706741333007812,3537,34863,0.07122908532619476,-0.48584824800491333,9.096702575683594,1496,9,,
0.0001,17454,13.853694915771484,3554,35009,0.07089392840862274,-0.11903533339500427,7.7737579345703125,1500,9,,
0.0001,17509,10.414407730102539,3564,35119,0.0705726370215416,0.6172500252723694,8.626792907714844,1504,9,,
0.0001,17567,9.406949996948242,3575,35236,0.07038664072751999,-0.7222232818603516,9.123117446899414,1508,9,,
0.0001,17606,11.530458450317383,3582,35314,0.07014717161655426,-1.1797857284545898,8.085329055786133,1512,9,,
0.0001,17639,17.366172790527344,3589,35379,0.06996791809797287,-0.3850539028644562,8.930500984191895,1516,9,,
0.0001,17875,11.886281967163086,3625,35852,0.06876765936613083,-1.168304204940796,7.723554611206055,1520,9,,
0.0001,17942,10.889667510986328,3637,35985,0.06834075599908829,-0.36097222566604614,8.675485610961914,1524,9,,
0.0001,18254,15.566234588623047,3686,36609,0.0665070042014122,-0.9164812564849854,7.423097610473633,1528,9,,
0.0001,18310,11.128116607666016,3696,36722,0.06616102904081345,-0.6348611116409302,6.986966609954834,1532,9,,
0.0001,18415,10.45401382446289,3712,36932,0.06548043340444565,-1.1412029266357422,7.485313415527344,1536,9,,
0.0001,18493,9.45619010925293,3725,37088,0.0650051087141037,-0.5564815998077393,6.698155403137207,1540,9,,
0.0001,18578,9.444328308105469,3739,37257,0.06445040553808212,-0.7708179950714111,7.797652721405029,1544,9,,
0.0001,18651,13.050821304321289,3750,37404,0.06414205580949783,-0.5169844627380371,7.090310573577881,1548,9,,
0.0001,18804,17.614124298095703,3777,37709,0.06322457641363144,-1.6380630731582642,7.328364372253418,1552,9,,
0.0001,18827,9.915912628173828,3782,37755,0.06301045417785645,-1.2120654582977295,7.9132280349731445,1556,9,,
0.0001,18879,12.395797729492188,3792,37860,0.0626734122633934,-0.44217178225517273,7.579718589782715,1560,9,,
0.0001,18935,8.912973403930664,3802,37972,0.062266889959573746,-1.767896294593811,8.197105407714844,1564,9,,
0.0001,19050,12.21650218963623,3821,38201,0.06167100369930267,-1.3485164642333984,6.231616973876953,1568,9,,
0.0001,19105,13.750282287597656,3832,38312,0.06133539229631424,-1.133837342262268,6.607933044433594,1572,9,,
0.0001,19128,11.920260429382324,3842,38357,0.061178985983133316,-0.48557037115097046,7.743995666503906,1576,9,,
0.0001,19867,16.50879669189453,3938,39835,0.05659232288599014,-1.5618727207183838,4.793278694152832,1580,10,,
0.0001,19951,9.124894142150879,3950,40004,0.05604274198412895,-2.755683422088623,5.779270172119141,1584,10,,
0.0001,20422,9.698020935058594,4009,40946,0.053384240716695786,0.3172264099121094,6.126850128173828,1588,10,,
0.0001,20951,12.516813278198242,4071,42004,0.05081695318222046,-0.8416076898574829,4.423456192016602,1592,10,,
0.0001,21284,7.376235485076904,4118,42670,0.049216724932193756,-1.1791858673095703,4.415818691253662,1596,10,,
0.0001,22116,7.928778648376465,4223,44334,0.04598681628704071,0.14085769653320312,4.158393859863281,1600,10,,
0.0001,22578,5.935415267944336,4285,45258,0.04403959959745407,-2.1543376445770264,2.5155205726623535,1604,10,,
0.0001,22743,5.279233932495117,4308,45587,0.0434432253241539,-0.9693033695220947,2.62601900100708,1608,10,,
0.0001,22890,5.435210704803467,4328,45881,0.04283925145864487,-0.8253148794174194,2.5665833950042725,1612,10,,
0.0001,23059,6.006761074066162,4356,46219,0.04223493114113808,0.04008901119232178,2.870530843734741,1616,10,,
0.0001,23622,5.6877617835998535,4441,47345,0.040186043828725815,-1.7918434143066406,1.9464077949523926,1620,10,,
0.0001,23658,3.2246313095092773,4449,47417,0.04008274897933006,-2.182755947113037,0.9144926071166992,1624,10,,
0.0001,24951,8.03042221069336,4630,50004,0.0355522483587265,-1.6470744609832764,1.2529568672180176,1628,10,,
0.0001,25591,3.903881311416626,4715,51283,0.03384151682257652,-0.22266680002212524,0.5852270126342773,1632,10,,
0.0001,25885,4.077886581420898,4758,51871,0.03331325575709343,0.4138438403606415,-0.22074508666992188,1636,10,,
0.0001,26715,4.03659725189209,4902,53532,0.03165796399116516,-0.4935953617095947,-1.1525518894195557,1640,10,,
0.0001,27298,4.036965370178223,4983,54697,0.031061815097928047,-0.3011724650859833,-1.0598323345184326,1644,10,,
0.0001,27585,5.109357833862305,5029,55272,0.030820434913039207,-1.0838335752487183,-1.4598010778427124,1648,10,,
0.0001,28290,2.6880407333374023,5141,56682,0.029608944430947304,0.0695764571428299,-2.649646043777466,1652,11,,
0.0001,29155,6.668081283569336,5274,58412,0.028748052194714546,-1.0756292343139648,-1.943742275238037,1656,11,,
0.0001,29179,3.3144028186798096,5280,58459,0.02869129553437233,-0.44995081424713135,-4.187727928161621,1660,11,,
0.0001,30189,3.205530881881714,5416,60479,0.027537988498806953,-1.5221236944198608,-2.5672855377197266,1664,11,,
0.0001,30721,6.52679967880249,5491,61544,0.02747977338731289,-0.589205801486969,-2.895508289337158,1668,11,,
0.0001,31371,4.09404182434082,5584,62843,0.0272795669734478,-0.03318053483963013,-5.4361467361450195,1672,11,,
0.0001,32455,6.584146022796631,5722,65011,0.027069412171840668,0.538257896900177,-3.9935035705566406,1676,11,,
0.0001,33001,2.426759719848633,5799,66103,0.027178624644875526,-0.5148161053657532,-3.841306686401367,1680,11,,
0.0001,34425,3.9597690105438232,5971,68952,0.026399344205856323,0.22254106402397156,-2.6936960220336914,1684,11,,
0.0001,34721,2.534116506576538,6015,69544,0.02656641975045204,-0.09841620922088623,-5.191498279571533,1688,11,,
0.0001,35440,5.150416374206543,6107,70982,0.02732464298605919,0.10487979650497437,-2.7414369583129883,1692,11,,
0.0001,36314,2.84993314743042,6218,72730,0.02780776098370552,1.1652493476867676,-1.8424745798110962,1696,11,,
0.0001,36336,1.9692820310592651,6229,72774,0.027861369773745537,0.6893550753593445,-2.265866279602051,1700,11,,
0.0001,37524,6.712542533874512,6406,75149,0.029213936999440193,0.42911452054977417,-3.5840067863464355,1704,11,,
0.0001,38378,6.627060890197754,6538,76858,0.030967041850090027,1.303164005279541,-5.231087684631348,1708,11,,
0.0001,38895,4.161080360412598,6608,77891,0.032081637531518936,-0.8957556486129761,-5.732080459594727,1712,11,,
0.0001,39237,11.129411697387695,6651,78575,0.03301919624209404,0.22355499863624573,-4.805344104766846,1716,11,,
0.0001,40412,9.414203643798828,6812,80925,0.03467489033937454,0.015404224395751953,-4.937906742095947,1720,11,,
0.0001,40798,7.438778877258301,6868,81697,0.03476656228303909,-0.15081322193145752,-5.962399959564209,1724,11,,
0.0001,40981,3.9760513305664062,6903,82064,0.03494127094745636,0.056993186473846436,-7.2474260330200195,1728,11,,
0.0001,41205,7.225118637084961,6933,82511,0.03499184548854828,0.5065021514892578,-3.9253501892089844,1732,11,,
0.0001,41242,11.365222930908203,6939,82586,0.034994736313819885,-0.10599245131015778,-5.36798620223999,1736,11,,
0.0001,41566,6.881295204162598,6984,83233,0.03511827066540718,-0.23686538636684418,-6.134246349334717,1740,11,,
0.0001,41775,7.867536544799805,7013,83652,0.035247042775154114,-0.3340909779071808,-6.811014175415039,1744,11,,
0.0001,41812,7.401763439178467,7020,83725,0.03526022285223007,0.630625307559967,-5.478877067565918,1748,11,,
0.0001,41916,11.767446517944336,7041,83933,0.035491980612277985,0.7832581400871277,-5.413299560546875,1752,11,,
0.0001,42672,9.150580406188965,7147,85446,0.03581409901380539,-0.38157400488853455,-3.1959497928619385,1756,11,,
0.0001,43209,6.169559478759766,7219,86520,0.035720132291316986,0.20401248335838318,-1.162147045135498,1760,11,,
0.0001,44018,15.155756950378418,7334,88137,0.0342719629406929,-0.03599800169467926,-2.1580300331115723,1764,12,,
0.0001,44778,8.63739013671875,7447,89657,0.033931028097867966,-0.04524804651737213,-5.1272759437561035,1768,12,,
0.0001,45421,5.4721479415893555,7541,90944,0.034924428910017014,0.6819336414337158,-4.826019763946533,1772,12,,
0.0001,45543,16.993473052978516,7568,91187,0.03518839552998543,0.3063697814941406,-4.590226173400879,1776,12,,
0.0001,46105,7.376658916473389,7654,92311,0.036771275103092194,0.893479585647583,-7.0633392333984375,1780,12,,
0.0001,46363,15.799790382385254,7689,92827,0.037760619074106216,1.695835828781128,-6.317547798156738,1784,12,,
0.0001,46882,12.896928787231445,7768,93866,0.03934585303068161,0.6721483469009399,-7.868630886077881,1788,12,,
0.0001,47961,18.541210174560547,7927,96024,0.041376225650310516,0.010223686695098877,-6.611509323120117,1792,12,,
0.0001,47996,11.695230484008789,7935,96093,0.04146915674209595,1.1940245628356934,-8.385793685913086,1796,12,,
0.0001,48631,17.149749755859375,8027,97363,0.04254500940442085,1.0181713104248047,-10.850319862365723,1800,12,,
0.0001,49145,6.6887311935424805,8100,98391,0.04439239948987961,1.0940463542938232,-10.764805793762207,1804,12,,
0.0001,49355,8.460115432739258,8130,98811,0.04502226039767265,-0.4065922200679779,-9.389047622680664,1808,12,,
0.0001,49541,12.173711776733398,8158,99183,0.04556511715054512,1.984757423400879,-11.105279922485352,1812,12,,
0.0001,49601,25.208778381347656,8168,99304,0.0456911139190197,0.8148978352546692,-8.740608215332031,1816,12,,
0.0001,49949,9.884849548339844,,100000,0.047124337404966354,0.6563554406166077,-8.17934513092041,,,241.8,249.44462728770742
0.0001,50033,13.345664978027344,8323,100168,0.04745108634233475,0.31285378336906433,-10.006608963012695,1820,12,,
0.0001,50295,8.988430976867676,8366,100692,0.048119641840457916,0.7567122578620911,-6.550351142883301,1824,12,,
0.0001,50510,14.19741439819336,8397,101122,0.04871412739157677,0.51132732629776,-7.678838729858398,1828,12,,
0.0001,50820,11.321191787719727,8440,101742,0.04925857484340668,0.9717145562171936,-10.802085876464844,1832,12,,
0.0001,50981,12.579458236694336,8466,102063,0.04970935359597206,-0.922209620475769,-8.846147537231445,1836,12,,
0.0001,51169,12.681568145751953,8496,102440,0.049890875816345215,0.6639695763587952,-5.713956356048584,1840,12,,
0.0001,51241,10.39565372467041,8513,102584,0.04996214061975479,0.41095390915870667,-7.873417377471924,1844,12,,
0.0001,51402,12.330802917480469,8536,102905,0.05026721581816673,0.029890477657318115,-10.2405366897583,1848,12,,
0.0001,51690,12.682801246643066,8575,103482,0.050626568496227264,-1.0435341596603394,-7.1331024169921875,1852,12,,
0.0001,52075,14.905864715576172,8632,104252,0.050866469740867615,-0.2940531373023987,-8.42846965789795,1856,12,,
0.0001,52726,15.599699020385742,8718,105553,0.051998578011989594,-0.15219920873641968,-8.42796802520752,1860,12,,
0.0001,52894,15.53665828704834,8742,105890,0.05199655890464783,0.8639250993728638,-8.348692893981934,1864,12,,
0.0001,52982,10.283979415893555,8757,106066,0.05198957398533821,0.24639944732189178,-6.095818519592285,1868,12,,
0.0001,53390,8.645580291748047,8818,106882,0.051457785069942474,-1.0269815921783447,-6.947699069976807,1872,12,,
0.0001,54148,7.739348888397217,8908,108397,0.050524111837148666,0.09265166521072388,-4.659333229064941,1876,12,,
0.0001,54463,8.325276374816895,8947,109028,0.05000980943441391,-0.3985946476459503,-4.356069087982178,1880,12,,
0.0001,54503,5.18968391418457,8954,109107,0.04999002441763878,0.04666733741760254,-4.643847465515137,1884,12,,
0.0001,55046,5.462625980377197,9025,110194,0.050761736929416656,-0.25185486674308777,-1.4087094068527222,1888,12,,
0.0001,55066,4.059194564819336,9030,110234,0.05082683637738228,0.7156170606613159,-4.180259704589844,1892,12,,
0.0001,55271,12.051694869995117,9090,110644,0.05199628323316574,1.6941547393798828,-1.8228338956832886,1896,12,,
0.0001,55338,7.461913108825684,9100,110777,0.05229620635509491,1.076843023300171,-1.316137671470642,1900,12,,
0.0001,55403,8.97616958618164,9112,110908,0.052735280245542526,0.5277500152587891,-3.5390665531158447,1904,12,,
0.0001,55473,13.958821296691895,9123,111048,0.0532245971262455,0.6800529360771179,-0.6725776791572571,1908,12,,
0.0001,55581,6.068492889404297,9142,111263,0.053847506642341614,1.9262702465057373,-2.0575530529022217,1912,12,,
0.0001,55677,14.034927368164062,9158,111455,0.05462460592389107,1.2683767080307007,-0.8503545522689819,1916,12,,
0.0001,55696,6.753208160400391,9168,111493,0.05480140820145607,2.044829845428467,-0.7737820148468018,1920,12,,
0.0001,55748,9.87212085723877,9178,111597,0.05519481003284454,0.22414545714855194,-1.8911354541778564,1924,12,,
0.0001,55841,4.127038955688477,9192,111783,0.05585427209734917,0.9370026588439941,0.17725110054016113,1928,12,,
0.0001,56098,5.422270774841309,9233,112297,0.056960850954055786,0.5107414722442627,-2.284881114959717,1932,12,,
0.0001,56273,8.255067825317383,9256,112648,0.05746133625507355,1.2364890575408936,1.3001083135604858,1936,12,,
0.0001,56684,3.9879822731018066,9310,113470,0.05926179513335228,0.43609780073165894,0.20062586665153503,1940,12,,
0.0001,56853,8.655036926269531,9343,113808,0.059829480946063995,0.35780954360961914,0.11999932676553726,1944,12,,
0.0001,56947,12.387958526611328,9359,113996,0.06023813411593437,0.16289573907852173,0.7690322995185852,1948,12,,
0.0001,57349,5.824856758117676,9418,114799,0.06087290495634079,0.7156885862350464,1.8855682611465454,1952,12,,
0.0001,58300,4.466799736022949,9569,116702,0.05880631133913994,-1.38815438747406,-1.0647423267364502,1956,12,,
0.0001,58335,7.371084213256836,9578,116772,0.058703504502773285,-0.2700521945953369,-0.9944872856140137,1960,12,,
0.0001,58367,4.219099044799805,9585,116836,0.05857548490166664,-0.38913604617118835,-2.553847312927246,1964,12,,
0.0001,58943,7.267889976501465,9673,117988,0.05657095089554787,-1.2364503145217896,-1.6389013528823853,1968,12,,
0.0001,59697,8.730785369873047,9787,119495,0.05409346893429756,-0.7421534061431885,-4.6596574783325195,1972,12,,
0.0001,60777,3.87239933013916,9922,121656,0.049493566155433655,0.3797600269317627,-3.079622745513916,1976,12,,
0.0001,61217,5.2975311279296875,9977,122535,0.04822900891304016,-0.713472843170166,-6.7019124031066895,1980,12,,
0.0001,61427,8.337812423706055,10009,122956,0.04784710705280304,-1.1988751888275146,-3.1333346366882324,1984,12,,
0.0001,61961,5.524411201477051,10078,124023,0.04714502394199371,0.0689660906791687,-4.1485371589660645,1988,12,,
0.0001,62444,10.413003921508789,10142,124990,0.04712851345539093,0.48657679557800293,-3.547431230545044,1992,12,,
0.0001,62736,19.652130126953125,10194,125573,0.04790881648659706,-0.4560083746910095,-2.880194664001465,1996,12,,
0.0001,63357,6.565476894378662,10285,126816,0.04964959993958473,0.5427024364471436,-1.7197264432907104,2000,12,,
0.0001,64220,6.069614887237549,10408,128542,0.05044635385274887,-0.15306243300437927,-3.3036575317382812,2004,12,,
0.0001,64738,9.130802154541016,10489,129578,0.050126198679208755,0.5872789025306702,-2.9952025413513184,2008,12,,
