rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/fps,train/learning_rate,train/actor_loss,train/critic_loss,time/episodes,time/time_elapsed,time/total_timesteps,eval/mean_reward,eval/mean_ep_length
1398.5649731,283319,556.65,13,0.00035,-29.383777618408203,2.2888941764831543,1128,21413,283420,,
1377.9643927699997,285695,550.68,13,0.00035,-28.780914306640625,1.4564059972763062,1132,21583,285796,,
1369.0174691100003,287891,550.02,13,0.00035,-28.358840942382812,4.414921760559082,1136,21737,287992,,
1332.0659983100004,289289,538.05,13,0.00035,-30.152095794677734,1.725080966949463,1140,21842,289390,,
1374.8172491499997,292695,548.4,13,0.00035,-28.817039489746094,2.3809638023376465,1144,22091,292796,,
1390.20881942,295024,552.05,13,0.00035,-29.0522403717041,1.5865859985351562,1148,22259,295125,,
1441.9900470599998,298597,567.22,13,0.00035,-29.7740478515625,1.4730433225631714,1152,22528,298698,,
,299899,,,0.00035,-29.944751739501953,4.244653701782227,,,300000,2426.5970578,805.4
1461.4594330299994,300899,572.18,13,0.00035,-29.388259887695312,1.6654598712921143,1156,22993,301000,,
1427.5406772499998,303661,559.8,13,0.00035,-30.753782272338867,1.119166374206543,1160,23199,303762,,
1437.96561432,305766,562.48,13,0.00035,-28.53676986694336,4.83145809173584,1164,23354,305867,,
1418.4353320200003,306836,556.4,13,0.00035,-29.73316192626953,1.213712215423584,1168,23433,306937,,
1458.90624598,309917,569.29,13,0.00035,-29.78504180908203,1.410115122795105,1172,23660,310018,,
1487.18897217,313039,582.45,13,0.00035,-28.571456909179688,8.634986877441406,1176,23890,313140,,
1499.14690649,316080,584.0,13,0.00035,-29.479961395263672,10.861434936523438,1180,24115,316181,,
1549.67474251,318358,594.2,13,0.00035,-29.83938980102539,3.3494062423706055,1184,24309,318459,,
1504.50792965,318784,581.59,13,0.00035,-29.570249557495117,2.364449977874756,1188,24345,318885,,
1483.2015200800004,320533,573.6,13,0.00035,-30.030319213867188,1.8513174057006836,1192,24494,320634,,
1483.53840997,322021,574.12,13,0.00035,-30.55954360961914,3.9081408977508545,1196,24618,322122,,
1461.92783544,324021,564.32,13,0.00035,-29.229028701782227,1.7968276739120483,1200,24784,324122,,
1517.71070495,327067,582.26,13,0.00035,-28.82731056213379,2.407428741455078,1204,25033,327168,,
1532.1002150099998,329849,586.0,13,0.00035,-29.597726821899414,1.998297095298767,1208,25261,329950,,
1569.2626333000005,333813,599.32,13,0.00035,-29.49700927734375,1.8070447444915771,1212,25569,333914,,
1580.64673496,336811,605.28,13,0.00035,-30.59770393371582,3.196359872817993,1216,25786,336912,,
1542.24133763,338225,590.56,13,0.00035,-30.361953735351562,1.6100234985351562,1220,25894,338326,,
1577.36264173,340947,600.88,13,0.00035,-29.62689971923828,4.417064666748047,1224,26090,341048,,
1550.7088676399999,342521,592.02,13,0.00035,-30.905012130737305,0.7910144925117493,1228,26204,342622,,
1581.2795806200002,345158,594.63,13,0.00035,-31.872648239135742,0.8850277066230774,1232,26398,345259,,
1621.3158010099996,348172,602.81,13,0.00035,-30.469072341918945,2.03238582611084,1236,26624,348273,,
1665.53603649,350927,616.38,13,0.00035,-29.832536697387695,4.160824298858643,1240,26829,351028,,
1590.9997090000002,351942,592.47,13,0.00035,-30.479366302490234,2.433577060699463,1244,26905,352043,,
1601.01283328,354363,593.39,13,0.00035,-30.604572296142578,1.2486727237701416,1248,27088,354464,,
1548.6932038300001,356177,575.8,13,0.00035,-30.80535316467285,3.5230190753936768,1252,27224,356278,,
1493.6636860199997,356728,558.29,13,0.00035,-31.09727668762207,1.0205968618392944,1256,27272,356829,,
1487.2998402500004,359222,555.61,13,0.00035,-30.649560928344727,1.4056066274642944,1260,27460,359323,,
1440.3054619299999,359762,539.96,13,0.00035,-30.656147003173828,1.218369960784912,1264,27502,359863,,
1510.53626613,362965,561.29,13,0.00035,-30.961956024169922,2.4337501525878906,1268,27738,363066,,
1469.1002060700002,364691,547.74,13,0.00035,-29.65416145324707,1.5832548141479492,1272,27861,364792,,
1518.8712494899999,368485,554.46,13,0.00035,-31.600343704223633,1.472524881362915,1276,28135,368586,,
1518.5405366,371498,554.18,13,0.00035,-31.590133666992188,2.2428689002990723,1280,28357,371599,,
1570.7667275799997,375498,571.4,13,0.00035,-31.128665924072266,1.7938144207000732,1284,28655,375599,,
1619.4169177800002,377031,582.47,13,0.00035,-30.896026611328125,1.213248372077942,1288,28770,377132,,
1690.46221758,381031,604.98,13,0.00035,-31.219833374023438,4.675029754638672,1292,29057,381132,,
1739.08879745,383715,616.94,13,0.00035,-32.642662048339844,1.5280890464782715,1296,29257,383816,,
1739.4063291699997,385733,617.12,13,0.00035,-31.02503204345703,1.3379251956939697,1300,29406,385834,,
1686.6996820499999,386999,599.32,13,0.00035,-31.53708267211914,1.9553323984146118,1304,29495,387100,,
1662.7167711700001,388944,590.95,13,0.00035,-31.092580795288086,1.9479619264602661,1308,29649,389045,,
1664.5833900600003,392716,589.03,13,0.00035,-30.66128158569336,4.996341705322266,1312,29923,392817,,
1634.6911349299999,394665,578.54,13,0.00035,-31.133329391479492,2.0672531127929688,1316,30074,394766,,
1636.53720484,396107,578.82,13,0.00035,-31.120162963867188,1.2755534648895264,1320,30184,396208,,
1622.1530658300003,398428,574.81,13,0.00035,-31.19033432006836,1.2488336563110352,1324,30359,398529,,
,399899,,,0.00035,-31.037704467773438,0.813412070274353,,,400000,1606.2633344,539.6
1630.43793977,400225,577.04,13,0.00035,-30.81493377685547,1.9871253967285156,1328,30702,400326,,
1648.5981434499997,403459,583.01,13,0.00035,-30.2851505279541,1.4756386280059814,1332,30942,403560,,
1627.0808141100001,405901,577.29,13,0.00035,-31.810606002807617,2.0388245582580566,1336,31121,406002,,
1620.0512011099997,408320,573.93,13,0.00035,-30.991004943847656,5.494159698486328,1340,31303,408421,,
1624.0850310800001,409481,575.39,13,0.00035,-31.824726104736328,1.6707072257995605,1344,31389,409582,,
1593.7324609300003,411049,566.86,13,0.00035,-31.68546485900879,0.7836308479309082,1348,31498,411150,,
1618.7127448899998,413174,569.97,13,0.00035,-32.216957092285156,1.5373613834381104,1352,31661,413275,,
1663.6543262699997,415081,583.53,13,0.00035,-31.536712646484375,0.719520628452301,1356,31799,415182,,
1642.1208839499993,416863,576.41,13,0.00035,-31.693822860717773,1.1528644561767578,1360,31929,416964,,
1723.71599259,420011,602.49,13,0.00035,-31.602693557739258,1.161022424697876,1364,32162,420112,,
1694.5041158899999,422469,595.04,13,0.00035,-30.971094131469727,6.606759548187256,1368,32339,422570,,
1745.9487170399993,425756,610.65,13,0.00035,-32.62470245361328,2.883488893508911,1372,32580,425857,,
1692.7016165,427791,593.06,13,0.00035,-31.25855255126953,2.628112316131592,1376,32738,427892,,
1728.58024142,431791,602.93,13,0.00035,-31.16363525390625,1.4068396091461182,1380,33037,431892,,
1698.38515565,434620,591.22,13,0.00035,-31.76514434814453,1.3692409992218018,1384,33246,434721,,
1736.0272990899998,437631,606.0,13,0.00035,-31.53430938720703,2.315711498260498,1388,33477,437732,,
1673.0458319099998,439457,584.26,13,0.00035,-31.85187530517578,2.0996222496032715,1392,33613,439558,,
1659.3503834400003,441765,580.5,13,0.00035,-31.964096069335938,5.893779277801514,1396,33788,441866,,
1693.6353194099997,445283,595.5,13,0.00035,-31.591968536376953,1.953019618988037,1400,34066,445384,,
1741.44248719,448171,611.72,13,0.00035,-31.72162437438965,2.5815114974975586,1404,34288,448272,,
1748.9741815899997,450311,613.67,13,0.00035,-31.988616943359375,3.1628341674804688,1408,34444,450412,,
1696.4263314,452391,596.75,13,0.00035,-32.33269500732422,1.3622217178344727,1412,34604,452492,,
1741.4194059299996,455576,609.11,13,0.00035,-32.415279388427734,5.617152690887451,1416,34846,455677,,
1706.8898900600002,455958,598.51,13,0.00035,-31.621421813964844,1.1538057327270508,1420,34877,456059,,
1641.3719309499998,456126,576.98,13,0.00035,-31.097328186035156,1.8805158138275146,1424,34893,456227,,
1664.7204724800001,458529,583.04,13,0.00035,-32.679866790771484,1.3757293224334717,1428,35076,458630,,
1629.83268553,460556,570.97,13,0.00035,-32.98523712158203,5.608316421508789,1432,35227,460657,,
1630.48570134,462840,569.39,13,0.00035,-32.406005859375,1.7670223712921143,1436,35397,462941,,
1652.3800452500002,465863,575.43,13,0.00035,-32.83787155151367,0.6715385913848877,1440,35620,465964,,
1705.48556872,468727,592.46,13,0.00035,-32.13623809814453,1.020072102546692,1444,35829,468828,,
1770.9668031799997,472244,611.95,13,0.00035,-31.82790756225586,1.5474339723587036,1448,36088,472345,,
1805.67464998,475344,621.7,13,0.00035,-32.54889678955078,3.0776419639587402,1452,36321,475445,,
1826.74415514,477890,628.09,13,0.00035,-32.743431091308594,0.9827171564102173,1456,36509,477991,,
1866.5365320299998,480855,639.92,13,0.00035,-33.04320526123047,8.378332138061523,1460,36723,480956,,
1820.5655130799998,482408,623.97,13,0.00035,-32.781036376953125,5.465409278869629,1464,36836,482509,,
1879.3264065799997,486408,639.39,13,0.00035,-33.13108825683594,1.7499072551727295,1468,37126,486509,,
1830.11338281,488114,623.58,13,0.00035,-32.9088249206543,0.732874870300293,1472,37251,488215,,
1870.3610874400003,491394,636.03,13,0.00035,-32.46125411987305,3.4422051906585693,1476,37496,491495,,
1821.7863675799997,493924,621.33,13,0.00035,-32.93907928466797,5.540067195892334,1480,37679,494025,,
1820.70699986,496617,619.97,13,0.00035,-30.726268768310547,1.8155975341796875,1484,37876,496718,,
1809.71930462,499032,614.01,13,0.00035,-32.37500762939453,1.0670742988586426,1488,38059,499133,,
,499899,,,0.00035,-31.721450805664062,6.334383964538574,,,500000,1296.9549591999998,457.0
1849.36959421,502210,627.53,13,0.00035,-32.822879791259766,1.5887080430984497,1492,38471,502311,,
1832.1882775300003,503975,622.1,13,0.00035,-32.24952697753906,2.2439305782318115,1496,38646,504076,,
1776.7017060399999,505256,599.73,13,0.00035,-32.21280288696289,0.854568600654602,1500,38755,505357,,
1754.8368930399997,507277,591.06,13,0.00035,-31.555030822753906,0.7351348400115967,1504,38921,507378,,
1707.3569758199997,508271,579.6,13,0.00035,-32.25679397583008,1.6750314235687256,1508,39002,508372,,
1714.5557812799996,510656,582.65,13,0.00035,-32.34565734863281,3.1403074264526367,1512,39193,510757,,
1727.97565584,514172,585.96,13,0.00035,-33.20433807373047,1.0526480674743652,1516,39466,514273,,
1752.16300431,515492,595.34,13,0.00035,-32.58323669433594,1.425162434577942,1520,39573,515593,,
1818.4513344100005,517650,615.24,13,0.00035,-32.680870056152344,0.995762288570404,1524,39731,517751,,
1813.5968787900001,519850,613.21,13,0.00035,-32.50857162475586,0.907658576965332,1528,39891,519951,,
1842.6439969499997,522748,621.92,13,0.00035,-33.046512603759766,1.5259768962860107,1532,40106,522849,,
1799.6307167499995,523670,608.3,13,0.00035,-32.86835479736328,1.2459757328033447,1536,40174,523771,,
1770.08269333,525689,598.26,13,0.00035,-31.833324432373047,1.7229955196380615,1540,40324,525790,,
1753.0674230600002,527896,591.69,13,0.00035,-32.639129638671875,1.061708927154541,1544,40491,527997,,
1740.37686379,531249,590.05,13,0.00035,-32.95093536376953,0.9608069062232971,1548,40735,531350,,
1695.5838181200002,533020,576.76,13,0.00035,-32.77837371826172,10.069908142089844,1552,40860,533121,,
1687.9709512900001,535320,574.3,13,0.00035,-34.01717758178711,0.9561975598335266,1556,41028,535421,,
1720.84740972,539320,584.65,13,0.00035,-33.21135711669922,0.8319486379623413,1560,41316,539421,,
1730.9374133,541234,588.26,13,0.00035,-32.73875427246094,0.9859090447425842,1564,41455,541335,,
1650.6481665200001,542765,563.57,13,0.00035,-33.72048568725586,5.489101409912109,1568,41565,542866,,
1666.5491807900003,544960,568.46,13,0.00035,-33.392398834228516,1.5082800388336182,1572,41733,545061,,
1683.8230084800002,548817,574.23,13,0.00035,-33.40715408325195,1.2790632247924805,1576,42012,548918,,
1669.0481012699995,550895,569.71,13,0.00035,-33.6976432800293,0.8709503412246704,1580,42163,550996,,
1675.7700893,553792,571.75,13,0.00035,-33.11545944213867,2.893869400024414,1584,42372,553893,,
1683.5764332,556599,575.67,13,0.00035,-31.890466690063477,1.6042965650558472,1588,42576,556700,,
1646.71537763,558610,564.0,13,0.00035,-33.76508331298828,3.4361507892608643,1592,42724,558711,,
1674.27455612,561402,574.27,13,0.00035,-32.801414489746094,1.9314223527908325,1596,42934,561503,,
1704.8903615799998,563511,582.55,13,0.00035,-32.75349426269531,1.0915486812591553,1600,43093,563612,,
1725.5472574399996,566083,588.06,13,0.00035,-32.63750457763672,0.9665026068687439,1604,43284,566184,,
1802.39888942,569000,607.29,13,0.00035,-33.148685455322266,2.831059455871582,1608,43504,569101,,
1831.15169743,572114,614.58,13,0.00035,-33.67079544067383,1.7372437715530396,1612,43736,572215,,
1817.60893805,575266,610.94,13,0.00035,-32.87997055053711,1.3840019702911377,1616,43971,575367,,
1846.66163279,578445,629.53,13,0.00035,-33.07365417480469,1.5340936183929443,1620,44216,578546,,
1782.64981968,579030,613.8,13,0.00035,-32.97242736816406,1.235726237297058,1624,44260,579131,,
1808.2729653000001,582127,622.77,13,0.00035,-32.549102783203125,3.9498796463012695,1628,44486,582228,,
1785.7846639499999,584582,618.34,13,0.00035,-33.17090606689453,2.2640867233276367,1632,44667,584683,,
1823.6707290999998,586699,630.29,13,0.00035,-32.43378448486328,2.463766574859619,1636,44824,586800,,
1859.0445037900001,590009,643.2,13,0.00035,-32.30251693725586,1.4120961427688599,1640,45077,590110,,
1910.6464621100001,594009,661.13,13,0.00035,-33.15869140625,1.402990698814392,1644,45385,594110,,
1861.2387392,595622,643.73,13,0.00035,-32.34101486206055,2.4180960655212402,1648,45511,595723,,
1896.8412229000003,598691,656.71,13,0.00035,-32.67523956298828,0.7221958041191101,1652,45743,598792,,
,599899,,,0.00035,-31.85582160949707,3.0944015979766846,,,600000,1974.1867346,732.2
1861.24965158,599974,646.54,13,0.00035,-32.36553955078125,3.7267534732818604,1656,46111,600075,,
1798.3533150599999,602023,627.03,13,0.00035,-32.14885711669922,1.7016468048095703,1660,46267,602124,,
1747.5727771299998,602426,611.92,13,0.00035,-32.98804473876953,1.824795126914978,1664,46303,602527,,
1798.3602851800001,605653,628.88,13,0.00035,-31.82364273071289,11.655313491821289,1668,46541,605754,,
1845.5959298900007,609653,646.93,13,0.00035,-32.550045013427734,5.7696356773376465,1672,46844,609754,,
1784.89486064,611708,628.91,13,0.00035,-32.365386962890625,1.3752034902572632,1676,47001,611809,,
1839.5624196299996,615418,645.23,13,0.00035,-32.030372619628906,1.5933587551116943,1680,47283,615519,,
1831.0642830300003,618024,642.32,13,0.00035,-32.70556640625,0.8737211227416992,1684,47481,618125,,
1871.65912617,622024,654.25,13,0.00035,-31.67807388305664,3.017300605773926,1688,47788,622125,,
1925.0255567799998,625667,670.57,13,0.00035,-32.73377990722656,2.1930432319641113,1692,48062,625768,,
1910.07218736,627853,664.51,13,0.00035,-32.16859436035156,1.5040557384490967,1696,48223,627954,,
1851.1231551199996,628157,646.46,13,0.00035,-32.394630432128906,2.8123745918273926,1700,48248,628258,,
1830.3844856299997,630173,640.9,13,0.00035,-31.812362670898438,1.347491979598999,1704,48398,630274,,
1812.86562421,632549,635.49,13,0.00035,-32.64137649536133,2.2153754234313965,1708,48574,632650,,
1777.3933355099996,634693,625.79,13,0.00035,-32.866004943847656,2.6465890407562256,1712,48733,634794,,
1785.1753028599996,638011,627.45,13,0.00035,-32.30046463012695,4.102822303771973,1716,48987,638112,,
1850.0522143199998,642011,635.66,13,0.00035,-33.00617218017578,1.5903944969177246,1720,49281,642112,,
1928.4333078799996,644690,656.6,13,0.00035,-33.94465637207031,2.0398519039154053,1724,49478,644791,,
1881.23526622,646282,641.55,13,0.00035,-32.63090515136719,0.8351699709892273,1728,49594,646383,,
1907.1531594,649301,647.19,13,0.00035,-32.35015106201172,9.18582820892334,1732,49821,649402,,
1923.4522175299996,651889,651.9,13,0.00035,-32.523765563964844,1.1393089294433594,1736,50016,651990,,
1896.0333242800002,654170,641.61,13,0.00035,-32.87474822998047,0.7322768568992615,1740,50194,654271,,
1822.9798346500002,655737,617.28,13,0.00035,-33.105831146240234,1.6615896224975586,1744,50314,655838,,
1872.3304433499998,659011,633.89,13,0.00035,-33.48197555541992,0.7372722625732422,1748,50559,659112,,
1838.7640465000004,660794,621.03,13,0.00035,-32.81732177734375,0.7220644950866699,1752,50700,660895,,
1900.61696704,663805,638.31,13,0.00035,-32.68074417114258,2.281890869140625,1756,50966,663906,,
1948.6137777600002,667153,651.3,13,0.00035,-32.81725311279297,1.0263038873672485,1760,51252,667254,,
2007.39641519,669444,670.18,13,0.00035,-33.0433349609375,3.4776101112365723,1764,51451,669545,,
1995.2377691799995,672482,668.29,13,0.00035,-32.958229064941406,1.1804152727127075,1768,51700,672583,,
1967.46926158,675154,655.01,13,0.00035,-33.099098205566406,1.460796594619751,1772,51916,675255,,
1971.21632914,677129,654.21,13,0.00035,-33.093292236328125,1.787057876586914,1776,52073,677230,,
1966.0257113600005,680516,650.98,13,0.00035,-33.11316680908203,1.4030404090881348,1780,52333,680617,,
1940.87496965,682433,644.09,13,0.00035,-31.670345306396484,1.9071812629699707,1784,52484,682534,,
1903.34558995,685094,630.7,13,0.00035,-33.5709228515625,2.049589157104492,1788,52697,685195,,
1886.1312119899999,688060,623.93,13,0.00035,-32.562740325927734,1.2840070724487305,1792,52929,688161,,
1853.51397592,689202,613.49,13,0.00035,-32.40995788574219,4.892536163330078,1796,53020,689303,,
1931.07276559,692216,640.59,13,0.00035,-33.30957794189453,0.40843454003334045,1800,53253,692317,,
1949.79113342,694776,646.03,12,0.00035,-33.2945556640625,1.3921345472335815,1804,53455,694877,,
1957.7484060600004,697373,648.24,12,0.00035,-32.938682556152344,0.696835994720459,1808,53659,697474,,
,699899,,,0.00035,-33.20555114746094,0.5109302401542664,,,700000,1897.0046736,605.0
1979.18620623,700014,653.21,12,0.00035,-32.954559326171875,6.274373531341553,1812,54106,700115,,
1966.86542453,703056,650.45,12,0.00035,-32.92595291137695,1.0194989442825317,1816,54345,703157,,
1887.3647628400001,704862,628.51,12,0.00035,-33.42185592651367,1.0631985664367676,1820,54489,704963,,
1915.8222839300004,708410,637.2,12,0.00035,-33.754756927490234,1.6909211874008179,1824,54758,708511,,
1930.5363798099995,710498,642.16,12,0.00035,-33.42622375488281,1.3013229370117188,1828,54915,710599,,
1914.1318105399998,713071,637.7,12,0.00035,-33.6929931640625,0.8389039635658264,1832,55122,713172,,
1918.1074144399995,715710,638.21,12,0.00035,-32.42396545410156,6.71251916885376,1836,55318,715811,,
1946.25114896,718734,645.64,12,0.00035,-32.66504669189453,0.793825089931488,1840,55549,718835,,
1960.29710712,720694,649.57,12,0.00035,-32.973636627197266,5.1296916007995605,1844,55696,720795,,
1991.7926159499998,724694,656.83,12,0.00035,-33.77458190917969,1.5172953605651855,1848,56004,724795,,
2066.7782802999996,728694,679.0,12,0.00035,-34.635353088378906,1.1112205982208252,1852,56312,728795,,
2072.0176439699994,732256,684.51,12,0.00035,-33.325660705566406,1.0249700546264648,1856,56584,732357,,
2023.70733982,734274,671.21,12,0.00035,-32.920372009277344,5.480793476104736,1860,56744,734375,,
2005.4873256099997,735899,664.55,12,0.00035,-32.86555480957031,2.457925796508789,1864,56870,736000,,
2006.0363518000004,738677,661.95,12,0.00035,-33.93860626220703,1.8703112602233887,1868,57078,738778,,
1971.47932125,740477,653.23,12,0.00035,-33.08256530761719,0.8523203134536743,1872,57216,740578,,
2024.6232804500003,744188,670.59,12,0.00035,-32.37428665161133,0.8567779064178467,1876,57501,744289,,
1988.70332574,746621,661.05,12,0.00035,-33.67760467529297,0.9335518479347229,1880,57688,746722,,
2021.13381228,749472,670.39,12,0.00035,-33.46397399902344,0.6336828470230103,1884,57913,749573,,
2002.5801763499996,751564,664.7,12,0.00035,-33.24757766723633,4.527355194091797,1888,58078,751665,,
1984.4628648999999,754427,663.67,12,0.00035,-33.580081939697266,3.918886423110962,1892,58309,754528,,
2083.7488099499997,758427,692.25,12,0.00035,-33.68565368652344,0.41866159439086914,1896,58624,758528,,
2091.3643671699997,761301,690.85,12,0.00035,-33.349273681640625,0.6296664476394653,1900,58843,761402,,
2128.90793838,764937,701.61,12,0.00035,-33.66448974609375,0.5886808633804321,1904,59129,765038,,
2174.4194842,768937,715.64,12,0.00035,-33.82081604003906,1.0948522090911865,1908,59456,769038,,
2183.79653364,771993,719.79,12,0.00035,-33.537071228027344,1.1999150514602661,1912,59700,772094,,
2176.47626029,774837,717.81,12,0.00035,-34.10259246826172,5.109717845916748,1916,59920,774938,,
2190.17752999,776811,719.49,12,0.00035,-33.176876068115234,1.2688820362091064,1920,60074,776912,,
2186.4728068799996,780154,717.44,12,0.00035,-33.546348571777344,0.799532413482666,1924,60334,780255,,
2185.97196231,782673,721.75,12,0.00035,-32.914329528808594,2.2295966148376465,1928,60531,782774,,
2205.98166233,785928,728.57,12,0.00035,-32.83763122558594,1.5937762260437012,1932,60789,786029,,
2152.31046962,787359,716.49,12,0.00035,-33.35962677001953,6.356711387634277,1936,60898,787460,,
2100.52591163,789976,712.42,12,0.00035,-32.902442932128906,1.9331889152526855,1940,61098,790077,,
2140.0152761299996,793282,725.88,12,0.00035,-33.39993667602539,0.9683124423027039,1944,61353,793383,,
2138.99679959,797282,725.88,12,0.00035,-33.37127685546875,0.8278743028640747,1948,61660,797383,,
2081.93569102,799617,709.23,12,0.00035,-33.56294250488281,1.1881264448165894,1952,61843,799718,,
,799899,,,0.00035,-33.84076690673828,0.6777687668800354,,,800000,2233.0721014,703.6
2052.0961653,801971,697.15,12,0.00035,-32.51243209838867,3.879378318786621,1956,62299,802072,,
2052.1527042,803908,696.34,12,0.00035,-33.318199157714844,0.6725031137466431,1960,62445,804009,,
2090.9924323799996,806565,706.66,12,0.00035,-34.563045501708984,2.2873692512512207,1964,62650,806666,,
2075.9971793500004,808867,701.9,12,0.00035,-33.0970458984375,0.817613959312439,1968,62830,808968,,
2115.3562879899996,811819,713.42,12,0.00035,-31.783161163330078,0.5686658620834351,1972,63061,811920,,
2066.96331576,814077,698.89,12,0.00035,-32.54199981689453,1.1427574157714844,1976,63244,814178,,
2063.59854379,816343,697.22,12,0.00035,-33.34623718261719,0.6503881216049194,1980,63424,816444,,
2058.98520277,819377,699.05,12,0.00035,-32.623130798339844,0.9052735567092896,1984,63663,819478,,
2082.856889,822076,705.12,12,0.00035,-33.362632751464844,0.7219314575195312,1988,63880,822177,,
2047.4484445800001,823486,690.59,12,0.00035,-32.71843719482422,2.322495698928833,1992,63999,823587,,
2019.7847309500003,826771,683.44,12,0.00035,-32.99729919433594,3.976053237915039,1996,64258,826872,,
2017.4550488500004,829550,682.49,12,0.00035,-33.23889923095703,1.1792521476745605,2000,64478,829651,,
2003.63055963,832737,678.0,12,0.00035,-33.49626922607422,0.5309402346611023,2004,64734,832838,,
1976.3635834499999,835944,670.07,12,0.00035,-33.40658187866211,1.1888126134872437,2008,64984,836045,,
1999.9282330299998,839486,674.93,12,0.00035,-33.797035217285156,0.7938287258148193,2012,65267,839587,,
1967.63514928,841507,666.7,12,0.00035,-31.958343505859375,6.795700550079346,2016,65427,841608,,
1936.4643704300001,842450,656.39,12,0.00035,-33.62548828125,2.507565975189209,2020,65503,842551,,
1936.6207643199998,845710,655.56,12,0.00035,-32.06889343261719,1.42238450050354,2024,65764,845811,,
1968.07035659,848768,660.95,12,0.00035,-33.43663787841797,1.213404893875122,2028,66017,848869,,
1957.54335863,851651,657.23,12,0.00035,-32.928497314453125,2.0483946800231934,2032,66242,851752,,
1997.41669197,853931,665.72,12,0.00035,-31.836496353149414,0.6589813828468323,2036,66420,854032,,
2076.12671342,857931,679.55,12,0.00035,-33.73042297363281,1.725370168685913,2040,66729,858032,,
2102.7748627299998,861931,686.49,12,0.00035,-33.29629135131836,0.5448628664016724,2044,67036,862032,,
2074.5792543899997,865102,678.2,12,0.00035,-33.014198303222656,3.6022582054138184,2048,67285,865203,,
2104.06713098,868409,687.92,12,0.00035,-34.168609619140625,0.6666749119758606,2052,67553,868510,,
2058.8159322,869565,675.94,12,0.00035,-33.49761199951172,2.0385541915893555,2056,67650,869666,,
2059.38040298,871656,677.48,12,0.00035,-33.30006790161133,1.3220832347869873,2060,67820,871757,,
2023.0089885899997,873314,667.49,12,0.00035,-32.993568420410156,2.202219009399414,2064,67947,873415,,
2021.0684376600004,875510,666.43,12,0.00035,-33.081626892089844,5.612020015716553,2068,68120,875611,,
2031.81229155,878748,669.29,12,0.00035,-33.84786605834961,0.5676350593566895,2072,68375,878849,,
1964.95420812,878954,648.77,12,0.00035,-33.191707611083984,0.9761303067207336,2076,68398,879055,,
1988.1388471700002,881898,655.55,12,0.00035,-33.3348274230957,0.9710130095481873,2080,68628,881999,,
2019.9293161000003,885608,662.31,12,0.00035,-32.628204345703125,1.4237606525421143,2084,68922,885709,,
2013.2127579500002,888164,660.88,12,0.00035,-33.58384704589844,0.5388827323913574,2088,69128,888265,,
2063.21791292,891091,676.05,12,0.00035,-33.51064682006836,1.1970409154891968,2092,69356,891192,,
2001.47873657,892595,658.24,12,0.00035,-33.276756286621094,1.746708869934082,2096,69475,892696,,
1972.79474459,894564,650.14,12,0.00035,-33.77614974975586,1.1550285816192627,2100,69635,894665,,
1975.2140507999998,897881,651.44,12,0.00035,-34.21696472167969,0.6539022922515869,2104,69902,897982,,
,899899,,,0.00035,-33.458702087402344,0.734168291091919,,,900000,1353.9101457999998,559.4
1926.7633055,900037,640.93,12,0.00035,-33.013214111328125,1.1266183853149414,2108,70289,900138,,
1925.6400062500002,903584,640.98,12,0.00035,-33.70465087890625,0.7926514148712158,2112,70561,903685,,
1978.6085184999997,906825,653.18,12,0.00035,-33.14772033691406,1.295692801475525,2116,70815,906926,,
2036.3893862899997,909835,673.85,12,0.00035,-33.386531829833984,0.9322085380554199,2120,71053,909936,,
2020.0794128100001,912754,670.44,12,0.00035,-33.56968688964844,0.7039121389389038,2124,71289,912855,,
2014.19989649,915788,670.2,12,0.00035,-33.55886459350586,1.142380714416504,2128,71532,915889,,
2056.80579692,919788,681.37,12,0.00035,-33.56013488769531,0.9975798726081848,2132,71838,919889,,
2108.9691909199996,923788,698.57,12,0.00035,-32.98674011230469,2.4038164615631104,2136,72149,923889,,
2044.59693558,925941,680.1,12,0.00035,-34.206260681152344,0.6019574403762817,2140,72317,926042,,
1979.8129760999998,927964,660.33,12,0.00035,-33.3653564453125,1.0167455673217773,2144,72480,928065,,
1942.44370324,929992,648.9,12,0.00035,-33.22991943359375,2.829087257385254,2148,72648,930093,,
1937.9373866400003,933210,648.01,12,0.00035,-31.95751190185547,0.9651217460632324,2152,72899,933311,,
1922.0969433,933780,642.15,12,0.00035,-33.30183029174805,1.1080467700958252,2156,72948,933881,,
1981.5215889800002,937742,660.86,12,0.00035,-33.492008209228516,1.0114444494247437,2160,73269,937843,,
1988.28722802,939765,664.51,12,0.00035,-33.6149787902832,0.7619779706001282,2164,73426,939866,,
1983.83874178,941789,662.79,12,0.00035,-33.78900146484375,0.8892335891723633,2168,73584,941890,,
1936.68646022,943702,649.54,12,0.00035,-34.114219665527344,0.6005983352661133,2172,74122,943803,,
2006.9744095300002,945944,669.9,12,0.00035,-32.701622009277344,4.007485389709473,2176,74298,946045,,
2021.1790259399997,949372,674.74,12,0.00035,-32.761985778808594,0.5732288360595703,2180,74577,949473,,
1969.72908013,951458,658.5,12,0.00035,-32.58988571166992,1.5690196752548218,2184,74743,951559,,
1952.2323368999998,953868,657.04,12,0.00035,-33.04552459716797,1.3006739616394043,2188,74932,953969,,
1924.8522788399998,955915,648.24,12,0.00035,-33.06171417236328,1.0673513412475586,2192,75092,956016,,
