time/fps,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/iterations,train/clip_fraction,train/explained_variance,train/value_loss,train/std,train/entropy_loss,train/n_updates,train/approx_kl,train/loss,train/clip_range,train/learning_rate,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
11,41.36,253952,-26.8055279,21661,124,0.044869792441022585,0.6884830594062805,35.29215488433838,0.3551858961582184,-0.7677094489336014,1230,0.016487863,16.52098846435547,0.3,0.00037984768,-0.0036097444610641016,,
11,41.24,256000,-18.326049,21849,125,0.01816406307334546,0.6750679910182953,38.49916229248047,0.3551516532897949,-0.7675739496946334,1240,0.013361251,17.77986717224121,0.3,0.00037968384,-0.0032422135186789105,,
11,41.9,258048,-16.108977669999998,22032,126,0.013723958694026806,0.6710535287857056,41.30862865447998,0.3551384210586548,-0.7673935264348983,1250,0.008464792,20.101083755493164,0.3,0.00037952,-0.0018292101136324844,,
,,260000,,,,0.0009765625436557457,0.6759553849697113,39.6120304107666,0.3551294207572937,-0.7673458278179168,1260,0.0045476113,19.22934913635254,0.3,0.00037935616000000003,-0.0019815366335387717,29.6,-15.051623933902011
11,43.22,260096,-15.86131569,22236,127,,,,,,,,,,,,,
11,41.13,262144,-21.956583780000006,22408,128,0.021458333687041885,0.7040433585643768,38.946113204956056,0.35511261224746704,-0.7672904580831528,1270,0.0077962177,16.317813873291016,0.3,0.00037919232,-0.0025875393915339552,,
11,40.46,264192,-27.40814363000001,22580,129,0.041236979933455584,0.7024453580379486,34.23991107940674,0.35510551929473877,-0.7672061800956727,1280,0.0019475787,15.570320129394531,0.3,0.00037902848000000004,-0.0035609029786428438,,
11,40.91,266240,-27.313915070000004,22763,130,0.002695312583819032,0.6991895139217377,31.371022701263428,0.35511088371276855,-0.7672209709882736,1290,0.005320608,16.414840698242188,0.3,0.00037886464,-0.0027446109025731857,,
11,40.73,268288,-24.718469699999996,22942,131,0.03305989701184444,0.6940223574638367,34.31242227554321,0.3551308810710907,-0.7672752112150192,1300,0.012782577,15.603318214416504,0.3,0.00037870080000000005,-0.0016898929983244493,,
11,41.15,270336,-25.272157919999998,23118,132,0.009101562810246832,0.7262421548366547,33.14337873458862,0.3551660478115082,-0.7674239188432693,1310,0.0037158646,16.144954681396484,0.3,0.00037853696,-0.002219935569592052,,
11,40.53,272384,-28.47655664,23319,133,0.04852864667773247,0.730217307806015,32.31122617721557,0.3552090525627136,-0.7676692694425583,1320,0.012852896,15.64814567565918,0.3,0.00037837312,-0.004239038898667791,,
11,37.96,274432,-32.84076702,23501,134,0.05141927221557126,0.6912250220775604,31.790090560913086,0.35528209805488586,-0.7679573088884354,1330,0.012102734,15.406167984008789,0.3,0.00037820928000000003,-0.0031406114686978958,,
11,36.99,276480,-32.869958100000005,23671,135,0.029414063497097232,0.7179156243801117,26.958855056762694,0.3553534746170044,-0.7683937609195709,1340,0.018872786,12.343152046203613,0.3,0.00037804544,-0.0023359097912907687,,
11,38.0,278528,-27.41578179,23851,136,0.00026041667151730505,0.6604162752628326,30.20378017425537,0.35536301136016846,-0.7686369150876999,1350,0.0013982924,14.963513374328613,0.3,0.00037788160000000004,-0.0007584128941835466,,
,,280000,,,,0.021210938069270924,0.6732052266597748,37.005034637451175,0.3553459346294403,-0.7686064153909683,1360,0.0070183994,16.661725997924805,0.3,0.00037771776,-0.0015129771843203522,29.2,-35.175645280629396
11,37.58,280576,-20.36202864,24047,137,,,,,,,,,,,,,
11,37.95,282624,-23.145876620000003,24214,138,0.001861979183740914,0.6939879953861237,39.66011772155762,0.35532593727111816,-0.7684948086738587,1370,0.006065543,20.45475959777832,0.3,0.00037755392,-0.0019742355369817234,,
11,37.81,284672,-22.4139924,24393,139,0.0014973958866903558,0.6710064709186554,30.816857433319093,0.3552789092063904,-0.7683205842971802,1380,0.0037951823,16.34844970703125,0.3,0.00037739008,-0.0018313199120893798,,
11,38.25,286720,-23.473378659999998,24577,140,0.08299479476409033,0.6888231039047241,40.65982551574707,0.35525691509246826,-0.7681052893400192,1390,0.027724972,20.65674591064453,0.3,0.00037722624,-0.0022283366248302626,,
11,38.61,288768,-27.909621310000002,24759,141,0.0012760416837409138,0.703636646270752,31.925217151641846,0.35527318716049194,-0.7680800050497055,1400,0.0032264187,13.53515911102295,0.3,0.00037706240000000003,-0.0007354750922059061,,
11,40.41,290816,-21.251973269999997,24940,142,0.01106770858168602,0.680237889289856,34.691231918334964,0.35535597801208496,-0.7683313518762589,1410,0.0053762738,17.528959274291992,0.3,0.00037689856,-0.0021373240445973357,,
11,41.53,292864,-23.4439338,25124,143,0.016679687853320503,0.7260458469390869,32.60197267532349,0.3554674983024597,-0.7689099401235581,1420,0.006047556,14.68966007232666,0.3,0.00037673472000000004,-0.0018090834567556335,,
11,40.77,294912,-24.282375109999997,25299,144,0.013906250297441147,0.7127290666103363,29.668979549407958,0.35555362701416016,-0.7694580525159835,1430,0.011395995,14.385055541992188,0.3,0.00037657088,-0.001802251024173529,,
11,39.14,296960,-24.07463088,25492,145,0.009804687969153746,0.7049876749515533,33.41234273910523,0.3556223511695862,-0.7699079841375351,1440,0.007430632,15.820347785949707,0.3,0.00037640704000000005,-0.0011978242728355238,,
11,38.83,299008,-26.16022797,25673,146,0.03600260532693937,0.6749902963638306,34.446738719940186,0.35569632053375244,-0.7703141808509827,1450,0.005130794,18.62608528137207,0.3,0.0003762432,-0.0033647619662224406,,
,,300000,,,,0.0027734376024454834,0.681806206703186,32.621921348571775,0.3557325601577759,-0.7706415086984635,1460,0.005829963,16.508586883544922,0.3,0.00037607936,-0.0012288800109672593,28.4,-34.280409887305
11,39.57,301056,-28.25196211,25873,147,,,,,,,,,,,,,
11,41.41,303104,-23.04569946,26047,148,0.044283854597597386,0.672922670841217,30.002719688415528,0.35579049587249756,-0.7708525955677032,1470,0.004696742,14.093602180480957,0.3,0.00037591552000000003,-0.0030129566787218203,,
11,40.49,305152,-20.6031977,26233,149,0.0014713541837409138,0.6671429574489594,36.611939430236816,0.3558565378189087,-0.7712301522493362,1480,0.002926785,17.8382511138916,0.3,0.00037575168,-0.00042178825897281057,,
11,39.1,307200,-21.711252480000002,26444,150,0.06453125085681677,0.7021220028400421,31.977114963531495,0.3558881878852844,-0.7715441077947617,1490,0.013323245,17.039033889770508,0.3,0.00037558784,-0.002194258821982675,,
11,38.59,309248,-23.272032529999997,26621,151,0.02674479237757623,0.6785499453544617,36.636278343200686,0.3558131456375122,-0.7714642345905304,1500,0.016196057,18.058576583862305,0.3,0.000375424,-0.002728902133530936,,
11,39.09,311296,-23.655889880000004,26802,152,0.016067708807531743,0.7158557772636414,29.882577896118164,0.3557438254356384,-0.7709407269954681,1510,0.0066429647,14.950117111206055,0.3,0.00037526016000000005,-0.0033201355561323087,,
11,38.94,313344,-24.676598419999994,26976,153,0.05220052218064666,0.6825133860111237,36.77347354888916,0.355691134929657,-0.7706821441650391,1520,0.0072316853,17.171417236328125,0.3,0.00037509632,-0.00288622513879091,,
11,39.92,315392,-26.00975559,27160,154,0.015091146202757954,0.7236415445804596,28.839050197601317,0.3556176424026489,-0.7702393084764481,1530,0.0066881366,17.07927703857422,0.3,0.00037493248000000005,-0.0025040741101838735,,
11,40.87,317440,-21.772023209999997,27343,155,0.01925781288300641,0.7396091818809509,33.034579849243165,0.3555414080619812,-0.769875967502594,1540,0.010768598,15.097138404846191,0.3,0.00037476864000000003,-0.0027699720053351528,,
11,40.64,319488,-22.90618978,27526,156,0.013320312718860805,0.6884858906269073,34.72450122833252,0.35552406311035156,-0.7695527583360672,1550,0.008709303,17.834016799926758,0.3,0.0003746048,-0.002877383649029071,,
,,320000,,,,0.062044272758066656,0.7241738438606262,31.675183296203613,0.3555433750152588,-0.7696060866117478,1560,0.011764923,15.342721939086914,0.3,0.00037444096000000004,-0.005036015727528142,29.6,-32.45109036923386
11,41.66,321536,-18.94938644,27730,157,,,,,,,,,,,,,
11,42.08,323584,-14.460703990000003,27917,158,0.0021223958407063036,0.7235639691352844,33.98309745788574,0.35554081201553345,-0.769661545753479,1570,0.0026133182,17.33061408996582,0.3,0.00037427712,-0.0007173467475513285,,
11,43.28,325632,-15.541905120000001,28087,159,0.02290364660148043,0.7185524106025696,35.35394630432129,0.355646550655365,-0.7699262887239456,1580,0.0065157134,16.363658905029297,0.3,0.00037411328,-0.0022343891517084546,,
11,44.43,327680,-20.43109227,28252,160,0.055690105492249134,0.7184041142463684,28.46317777633667,0.3557083010673523,-0.7704361289739609,1590,0.005561469,12.219362258911133,0.3,0.00037394944,-0.006454594691749671,,
11,43.27,329728,-22.14682811,28427,161,0.0054296875954605636,0.7123098373413086,29.981329250335694,0.3557099997997284,-0.7706248670816421,1600,0.004876191,15.674575805664062,0.3,0.0003737856,-0.0012575072470645044,,
11,41.21,331776,-27.922426719999997,28612,162,0.038489583693444726,0.6859665811061859,33.12566967010498,0.3556210994720459,-0.7704279035329819,1610,0.025235632,15.976951599121094,0.3,0.00037362176,-0.005430413908325127,,
11,40.9,333824,-29.746995929999997,28778,163,0.014674479595851154,0.7478631436824799,27.025536251068115,0.3555455207824707,-0.7698211193084716,1620,0.0063641234,14.330828666687012,0.3,0.00037345792,-0.004252772875188382,,
11,40.72,335872,-26.097753649999994,28954,164,0.0422395839181263,0.6715828478336334,28.717951107025147,0.3555593490600586,-0.769696831703186,1630,0.010077285,13.840569496154785,0.3,0.00037329408000000004,-0.005681194616481644,,
11,39.95,337920,-22.614830979999997,29128,165,0.012356770914630033,0.6739483773708344,34.95916299819946,0.3555064797401428,-0.769642123579979,1640,0.007564369,16.88823699951172,0.3,0.00037313024,-0.0031133956847043008,,
11,40.97,339968,-26.301670199999993,29304,166,0.04464843904715963,0.6808430552482605,34.94485883712768,0.35545510053634644,-0.7692786037921906,1650,0.0025258102,17.923280715942383,0.3,0.00037296640000000005,-0.0037537205393891825,,
,,340000,,,,0.0096354170498671,0.6946779489517212,29.44829511642456,0.35548168420791626,-0.7692172050476074,1660,0.008912798,14.426743507385254,0.3,0.00037280256,-0.0018450354912783907,49.8,-26.76564004092943
11,41.24,342016,-26.339824500000006,29511,167,,,,,,,,,,,,,
11,41.02,344064,-20.66924509,29680,168,0.05705729404289741,0.6837186515331268,30.699645900726317,0.3554995656013489,-0.7693741530179977,1670,0.0019224545,14.196310043334961,0.3,0.00037263872,-0.0019934648132766686,,
11,40.5,346112,-20.141585499999998,29854,169,0.007708333514165134,0.6886540949344635,32.482974433898924,0.35552138090133667,-0.7694527089595795,1680,0.0025292041,16.23838233947754,0.3,0.00037247488000000003,-0.00194561487058309,,
11,41.89,348160,-27.05591391,30048,170,0.007916666788514704,0.7222384512424469,31.2271164894104,0.35555407404899597,-0.7696223169565201,1690,0.009475472,15.496591567993164,0.3,0.00037231104,-0.003507486941889537,,
11,41.85,350208,-30.58297705,30230,171,0.06825520964339375,0.6783156394958496,24.873694133758544,0.355514794588089,-0.7696865737438202,1700,0.013132995,11.803072929382324,0.3,0.0003721472,-0.006118520746822442,,
11,44.43,352256,-19.13261577,30400,172,0.029166667340905405,0.6888844966888428,27.53341064453125,0.3554493188858032,-0.7692720085382462,1710,0.001736977,13.345046997070312,0.3,0.00037198336,-0.0006457928285817704,,
11,44.46,354304,-14.369281929999998,30581,173,0.06201823012670502,0.7148905396461487,32.04763383865357,0.3555014133453369,-0.7692383646965026,1720,0.0156206945,15.121280670166016,0.3,0.00037181952,-0.00299129939929117,,
11,44.72,356352,-18.16800554,30753,174,0.003528645937331021,0.7346094250679016,30.929991245269775,0.3555058240890503,-0.7694337844848633,1730,0.00052933244,16.29766845703125,0.3,0.00037165568,-0.0002350014078547291,,
11,45.11,358400,-24.74257471,30917,175,0.016158854390960188,0.7493951916694641,27.57419385910034,0.35555243492126465,-0.7695387035608292,1740,0.00951786,13.375779151916504,0.3,0.00037149184000000006,-0.004192649893084255,,
,,360000,,,,0.051588543475372714,0.7327112257480621,24.41995735168457,0.3555334210395813,-0.7696975260972977,1750,0.025600221,11.333342552185059,0.3,0.00037132800000000003,-0.005052384024602352,31.4,-31.41960118273273
11,44.73,360448,-21.06979034,31113,176,,,,,,,,,,,,,
11,44.8,362496,-17.51342145,31292,177,0.04148437571711838,0.7084462642669678,36.277146625518796,0.35547348856925964,-0.7694202363491058,1760,0.015372127,16.222362518310547,0.3,0.00037116416,-0.0037937680352478687,,
11,45.94,364544,-20.04087718,31469,178,0.11837240003515034,0.7545258551836014,29.04875793457031,0.3554292917251587,-0.7691295921802521,1770,0.011734501,13.324323654174805,0.3,0.00037100032000000004,0.00411762625168195,,
11,46.33,366592,-14.448777699999999,31652,179,0.06730468882306014,0.7509772628545761,24.853373336791993,0.3553939163684845,-0.7689014285802841,1780,0.018866634,14.003047943115234,0.3,0.00037083648,-0.0053503823123173784,,
11,46.19,368640,-11.824569960000002,31833,180,0.020716146132326686,0.6809691786766052,35.21814775466919,0.35541337728500366,-0.7688411921262741,1790,0.0059520854,19.15483856201172,0.3,0.00037067264,-0.0021148843897390137,,
11,47.26,370688,-16.48552986,31998,181,0.0058723958500195295,0.7737863659858704,26.416900444030762,0.355374276638031,-0.768819373846054,1800,0.006608042,10.657754898071289,0.3,0.0003705088,-0.0036839146029524093,,
11,47.2,372736,-21.3986219,32166,182,0.05609375140629709,0.7271752059459686,25.421314907073974,0.3553331196308136,-0.7685941934585572,1810,0.013395429,12.24658489227295,0.3,0.00037034496,-0.0020976661960594445,,
11,48.57,374784,-18.262370060000002,32338,183,0.02195312546682544,0.7384439706802368,28.909896755218504,0.3552834689617157,-0.7683182299137116,1820,0.0039529,12.856730461120605,0.3,0.00037018112,-0.0022034606240777022,,
11,48.5,376832,-21.429226999999997,32502,184,0.08951823170646094,0.7814439237117767,22.529411029815673,0.35527390241622925,-0.7681442081928254,1830,0.028209496,13.187716484069824,0.3,0.00037001728,0.0034869333039387134,,
11,49.77,378880,-18.63521742,32669,185,0.016315104777459056,0.7324340343475342,25.296152114868164,0.3552744388580322,-0.7681238114833832,1840,0.015010197,14.416081428527832,0.3,0.00036985344,0.000127167376131182,,
,,380000,,,,0.033815104980021715,0.6852019429206848,31.795396041870116,0.3552662134170532,-0.7681087374687194,1850,0.003014275,17.95059585571289,0.3,0.0003696896,-0.00015756871929624162,47.2,-23.800610528327525
11,48.5,380928,-16.045502799999998,32863,186,,,,,,,,,,,,,
11,46.33,382976,-22.659221589999998,33037,187,0.05483073082868941,0.7271930873394012,28.963916110992432,0.3552646040916443,-0.7680802553892135,1860,0.119657345,12.736350059509277,0.3,0.00036952576000000005,0.004020924084397848,,
11,45.08,385024,-22.13726378,33217,188,0.08069010598119349,0.6936033070087433,24.68514738082886,0.35530200600624084,-0.768147212266922,1870,0.018682014,10.260296821594238,0.3,0.00036936192,-0.0032375057056196976,,
11,45.01,387072,-17.815560590000004,33389,189,0.38174480143934486,0.7224842011928558,30.36922311782837,0.35537490248680115,-0.768456107378006,1880,0.15507929,16.71237564086914,0.3,0.00036919808,0.04079274246818386,,
11,46.72,389120,-17.47992559,33559,190,0.09587239819811658,0.6717354357242584,29.775486373901366,0.35538119077682495,-0.7687814354896545,1890,0.0065061767,14.029582977294922,0.3,0.00036903424000000003,0.0067717410682234915,,
11,46.86,391168,-17.6252982,33774,191,0.1332421897997847,0.7653027027845383,24.768323802947997,0.3554161787033081,-0.76877181828022,1900,0.028923783,12.165266990661621,0.3,0.0003688704,0.006529864896765503,,
11,47.12,393216,-16.808530039999997,33951,192,0.040130209337803535,0.7046374380588531,29.287686347961426,0.3555016815662384,-0.7691436260938644,1910,0.0034546666,14.657055854797363,0.3,0.00036870656,-0.0030654325469368082,,
11,47.87,395264,-19.79738011,34122,193,0.005182291651726701,0.7394792139530182,24.228417301177977,0.3555503785610199,-0.7695547848939895,1920,0.0025207761,10.860138893127441,0.3,0.00036854272,-0.001971991370919568,,
11,48.71,397312,-23.024104990000005,34286,194,0.17763021173886956,0.7518491297960281,22.398933696746827,0.3555132746696472,-0.7696005344390869,1930,0.037436277,10.976272583007812,0.3,0.00036837888,-0.0018237004365073473,,
11,48.38,399360,-21.60265456,34458,195,0.3794010518118739,0.7399190962314606,22.432491302490234,0.35557854175567627,-0.7695077121257782,1940,0.11679383,11.260263442993164,0.3,0.00036821504,0.05643080066802213,,
,,400000,,,,0.6672916829586029,0.7660028338432312,25.26742868423462,0.35578906536102295,-0.7704388707876205,1950,2.0917108,12.640692710876465,0.3,0.00036805120000000006,0.14943949850276111,18.4,-46.96911140717566
11,21.55,401408,-42.06438464000001,34686,196,,,,,,,,,,,,,
11,22.15,403456,-39.42312105,34906,197,0.05588541807082947,0.4607185125350952,46.56660079956055,0.3558877408504486,-0.7713147819042205,1960,0.021347906,24.51532554626465,0.3,0.00036788736000000004,-0.004269442151999092,,
11,22.53,405504,-40.357911640000005,35125,198,0.0008203125442378223,0.5423250496387482,40.711372756958006,0.3558982312679291,-0.7716382890939713,1970,0.0045149587,19.60610008239746,0.3,0.00036772352,-0.0008597002317401348,,
11,23.47,407552,-39.44934991999999,35334,199,0.06476562640164048,0.583157867193222,38.81003189086914,0.3559015095233917,-0.7716268956661224,1980,0.01084231,21.513919830322266,0.3,0.00036755968000000004,-0.0073467074788641,,
11,26.16,409600,-36.150523279999994,35536,200,0.023645833996124566,0.5542074143886566,38.82267112731934,0.3559502363204956,-0.7717666685581207,1990,0.008324458,19.353355407714844,0.3,0.00036739584,-0.0031524563024686314,,
11,25.5,411648,-37.190773549999996,35745,201,0.04360677187214605,0.63921257853508,37.47432327270508,0.35599738359451294,-0.772059416770935,2000,0.009018687,20.644344329833984,0.3,0.000367232,-0.006445192794781196,,
11,26.16,413696,-36.76919939,35951,202,0.034752604810637425,0.6275433301925659,36.196848201751706,0.3560662865638733,-0.7723404884338378,2010,0.0024356758,14.631373405456543,0.3,0.00036706816000000003,-0.0030678097490454137,,
11,26.86,415744,-34.869500519999995,36157,203,0.04136718842200935,0.6574983894824982,34.622408866882324,0.3561537265777588,-0.7728446871042252,2020,0.0046359533,16.363285064697266,0.3,0.00036690432,-0.0025662168573762577,,
11,29.27,417792,-34.71841738999999,36388,204,0.03350260485894978,0.6321088671684265,36.89601173400879,0.3562130928039551,-0.7732006251811981,2030,0.0108563425,18.871370315551758,0.3,0.00036674048,-0.004956136984983451,,
11,30.79,419840,-33.115778580000004,36580,205,0.04532552179007325,0.6919719576835632,32.15260305404663,0.35636287927627563,-0.7737742364406586,2040,0.009275763,15.900630950927734,0.3,0.00036657664,-0.008965336098522148,,
,,420000,,,,0.06605468894704244,0.7284775078296661,29.615494537353516,0.3564390540122986,-0.7744700968265533,2050,0.030968597,14.934090614318848,0.3,0.0003664128,-0.0063563859963323924,31.0,-37.52883135629818
11,33.6,421888,-30.33244743,36777,206,,,,,,,,,,,,,
11,38.38,423936,-24.88064122,36953,207,0.09217448111739941,0.7331875562667847,28.95055809020996,0.35639214515686035,-0.7746175169944763,2060,0.023894979,13.616214752197266,0.3,0.00036624896,-0.004646000419743413,,
11,43.38,425984,-18.47238025,37120,208,0.047174480138346554,0.7401438355445862,30.9660285949707,0.3563127815723419,-0.7741776943206787,2070,0.009559706,14.106295585632324,0.3,0.00036608512000000005,-0.005069253938272578,,
11,47.8,428032,-12.932307850000003,37292,209,0.07067708464455791,0.7352681159973145,32.5801284790039,0.3561766743659973,-0.7735475808382034,2080,0.025568074,17.79669952392578,0.3,0.00036592128000000003,-0.008574590312773545,,
11,47.98,430080,-12.855618289999997,37474,210,0.04596354262903333,0.7572276592254639,28.03053150177002,0.35614341497421265,-0.7730462729930878,2090,0.0105274785,16.8548641204834,0.3,0.00036575744,-0.00040304854888744134,,
11,49.5,432128,-15.874891080000003,37637,211,0.20850260748411528,0.7258293628692627,27.864065742492677,0.3561696708202362,-0.7730257928371429,2100,0.1544307,11.745915412902832,0.3,0.00036559360000000004,0.016646027214592324,,
11,50.84,434176,-23.34189106000001,37795,212,0.042786458804039286,0.7435362339019775,22.407156467437744,0.35622143745422363,-0.7732921987771988,2110,0.0055801785,9.927694320678711,0.3,0.00036542976,-0.0008485891897726638,,
11,53.54,436224,-20.642196640000005,37959,213,0.08509114751650486,0.7395723462104797,20.076718711853026,0.3562294840812683,-0.7734317392110824,2120,0.026263842,8.871807098388672,0.3,0.00036526592,-0.003767396553594127,,
11,54.69,438272,-9.32325414,38143,214,0.04723958437680267,0.7498746514320374,24.897506999969483,0.35616177320480347,-0.7733125388622284,2130,0.027705342,13.635193824768066,0.3,0.00036510208,-0.003045556898869117,,
,,440000,,,,0.0931640649214387,0.7485949099063873,33.03841323852539,0.3561500906944275,-0.7730223923921585,2140,0.037532404,14.307936668395996,0.3,0.00036493824,-0.0035555773717351304,103.6,75.9022412724531
11,56.32,440320,-2.8933942099999994,38346,215,,,,,,,,,,,,,
11,57.95,442368,2.724406900000001,38518,216,0.062955730734393,0.7833903133869171,26.75764055252075,0.3560548424720764,-0.7727708995342255,2150,0.013392845,12.264369010925293,0.3,0.00036477440000000003,-0.0011600344502221915,,
11,57.81,444416,-4.6902733,38675,217,0.016380208753980698,0.773792177438736,28.549198627471924,0.3559393882751465,-0.7721910804510117,2160,0.010438181,13.513101577758789,0.3,0.00036461056,-0.004988124007395634,,
11,62.94,446464,4.03095137,38836,218,0.08606770946644246,0.7713404595851898,25.067541217803956,0.35589465498924255,-0.7716357916593551,2170,0.020049531,11.974588394165039,0.3,0.00036444672000000004,-0.0029228311197948553,,
11,64.81,448512,0.5007007999999997,39008,219,0.20914063139352948,0.8299953639507294,22.399562740325926,0.35599446296691895,-0.7718390017747879,2180,0.009968359,12.018359184265137,0.3,0.00036428288,0.015284965219907454,,
11,66.69,450560,4.560984829999999,39162,220,0.029283854775712825,0.8045750260353088,22.59961051940918,0.35596394538879395,-0.7721237450838089,2190,0.008749027,9.700189590454102,0.3,0.00036411904000000004,-0.0015554825394064943,,
11,68.0,452608,10.067562699999998,39319,221,0.09501302352291532,0.7355460226535797,26.524079418182374,0.3558647632598877,-0.7717158943414688,2200,0.027455587,11.505163192749023,0.3,0.0003639552,-0.009168117135704978,,
11,68.96,454656,13.104874970000001,39484,222,0.14263021165970713,0.7664948254823685,27.763206195831298,0.3558395504951477,-0.7712884843349457,2210,0.045351774,11.760229110717773,0.3,0.00036379136,0.0050821322191040965,,
11,67.17,456704,13.98136018,39656,223,0.253138023102656,0.8271996825933456,23.639012622833253,0.35585540533065796,-0.7713017433881759,2220,0.5120429,11.753657341003418,0.3,0.00036362752000000003,0.03537118604872376,,
11,66.9,458752,15.121768679999997,39813,224,0.0594401054084301,0.7394704222679138,28.124517059326173,0.35583508014678955,-0.7713870763778686,2230,0.01058995,11.404494285583496,0.3,0.00036346368,-0.000535178293939681,,
,,460000,,,,0.1596744841139298,0.7825208753347397,23.095791053771972,0.35567790269851685,-0.7707947015762329,2240,0.039687265,11.188091278076172,0.3,0.00036329984000000004,0.002817435382166877,110.4,57.943052186165005
11,63.89,460800,8.843942300000002,40024,225,,,,,,,,,,,,,
11,65.33,462848,13.46143315,40196,226,0.06113281460711732,0.7751958668231964,25.925130939483644,0.35557830333709717,-0.7700940817594528,2250,0.017985607,12.813441276550293,0.3,0.000363136,-0.003099484968770394,,
11,70.58,464896,19.656042690000003,40356,227,0.40635417730081824,0.7838312685489655,26.656065464019775,0.3554345667362213,-0.7693104177713395,2260,0.7130003,13.848956108093262,0.3,0.00036297216,0.08553394319606014,,
11,73.42,466944,22.01030823,40523,228,0.22934896405786276,0.7979812473058701,29.029511547088624,0.3552495837211609,-0.7685150802135468,2270,0.011206452,12.025264739990234,0.3,0.00036280832,0.016085208373842752,,
11,81.34,468992,36.29487475,40676,229,0.312135424464941,0.7958061546087265,23.28623971939087,0.3553152084350586,-0.7679025232791901,2280,0.076596856,11.309501647949219,0.3,0.00036264448,0.011760151442140331,,
11,80.87,471040,24.7824514,40877,230,0.37897136164829137,0.8371549248695374,22.227451896667482,0.3554210662841797,-0.7686712145805359,2290,0.029402569,10.410634994506836,0.3,0.00036248064,0.030530658110510568,,
11,85.13,473088,34.77565757,41036,231,0.11240885476581752,0.8047579824924469,21.477229595184326,0.3554457724094391,-0.7689614832401276,2300,0.05726413,9.240922927856445,0.3,0.0003623168,-0.0033647164923604755,,
11,79.86,475136,28.236581240000007,41209,232,0.11441406415833626,0.8406375497579575,22.862958431243896,0.3553747534751892,-0.768919724225998,2310,0.016561175,9.181729316711426,0.3,0.00036215296000000004,-0.003160510102752595,,
11,72.66,477184,13.12758444,41357,233,0.15360677605494857,0.8038771152496338,25.208134269714357,0.35517746210098267,-0.768078264594078,2320,0.15213054,11.650458335876465,0.3,0.00036198912,0.0045232879341347235,,
11,71.67,479232,7.876527080000002,41501,234,0.1704296906478703,0.8328706473112106,18.471231555938722,0.3552435040473938,-0.7676009237766266,2330,0.081614405,8.446653366088867,0.3,0.00036182528000000005,0.007099145499232689,,
,,480000,,,,0.02807291684730444,0.8416157066822052,18.935939407348634,0.3553469777107239,-0.7681338131427765,2340,0.01017409,8.824800491333008,0.3,0.00036166144,-0.005972764409671072,152.2,145.76769968187438
11,74.56,481280,14.636985600000001,41719,235,,,,,,,,,,,,,
11,80.42,483328,24.67824777,41877,236,0.09200521025341005,0.8507436364889145,24.042342758178712,0.3551751375198364,-0.768074381351471,2350,0.01306369,13.391172409057617,0.3,0.0003614976,-0.0026893568091327148,,
11,86.81,485376,39.7546706,42021,237,0.06447916878387332,0.8064992129802704,23.888905906677245,0.3549550175666809,-0.7668941736221313,2360,0.016761828,13.158269882202148,0.3,0.00036133376000000003,-0.0051650107932800894,,
11,90.53,487424,45.44701118000001,42168,238,0.05489583501475863,0.8598123043775558,19.215644073486327,0.35463571548461914,-0.7654487520456315,2370,0.010518347,8.972585678100586,0.3,0.00036116992,-0.003390988739556633,,
11,93.18,489472,47.7342244,42315,239,0.3768750086426735,0.8534156978130341,17.624214696884156,0.3543042838573456,-0.7633032709360122,2380,0.112757355,8.910137176513672,0.3,0.00036100608,0.06243861466064118,,
11,96.07,491520,50.23988241,42468,240,0.45802084542810917,0.7210993766784668,24.78271017074585,0.35430631041526794,-0.7625020444393158,2390,0.20537148,10.2069673538208,0.3,0.00036084224,0.08124098111758937,,
11,94.52,493568,44.881608820000004,42631,241,0.17119792178273202,0.7550729066133499,31.800076389312743,0.3544084429740906,-0.7628283262252807,2400,0.03204896,13.734073638916016,0.3,0.00036067840000000005,0.0009554531879257588,,
11,92.65,495616,39.470597080000005,42792,242,0.10505208540707826,0.8199445158243179,23.135948848724365,0.354343980550766,-0.7631001770496368,2410,0.016802944,10.278823852539062,0.3,0.00036051456,-0.014927075714804228,,
11,96.21,497664,50.679632919999996,42952,243,0.1595703145954758,0.8662380576133728,20.70461802482605,0.3542381823062897,-0.7624391257762909,2420,0.007175967,7.780590057373047,0.3,0.00036035072000000005,-0.002154039841188932,,
11,97.92,499712,61.50365378999999,43113,244,0.08180989893153309,0.7918602079153061,26.02742643356323,0.35395050048828125,-0.7616053283214569,2430,0.011979239,14.104612350463867,0.3,0.00036018688000000003,-0.0043968325921742045,,
,,500000,,,,0.07291666770470329,0.7793624848127365,34.90821523666382,0.3537132143974304,-0.7598082602024079,2440,0.010727463,15.328278541564941,0.3,0.00036002304,-0.006943502007634383,206.2,265.38257844965267
11,91.71,501760,47.81409157,43381,245,,,,,,,,,,,,,
11,96.97,503808,56.65125742000002,43539,246,0.2094791723327944,0.805444210767746,24.827177810668946,0.3537589907646179,-0.759215384721756,2450,0.21886978,10.733768463134766,0.3,0.00035985920000000004,0.0037743059709283598,,
11,106.91,505856,81.927236,43694,247,0.1764322964474559,0.7662047445774078,29.348545265197753,0.35368993878364563,-0.7593740463256836,2460,0.025134366,14.041875839233398,0.3,0.00035969536,-0.0037013030820526537,,
