time/iterations,time/time_elapsed,time/fps,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/clip_range,train/clip_fraction,train/learning_rate,train/std,train/n_updates,train/approx_kl,train/value_loss,train/entropy_loss,train/loss,train/explained_variance,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
458,70446,13,758.8,937984,2349.7888502,0.3,0.41716147139668464,0.00032512512,0.2277820110321045,4570,0.08645687,5.481729531288147,0.8161426365375519,2.946024179458618,0.8444975912570953,0.025663579305401106,,
,,,,940000,,0.3,0.37766928151249884,0.00032496128,0.22801783680915833,4580,0.09586598,8.376614761352538,0.8177295237779617,3.9915077686309814,0.7838445901870728,0.024324590943288094,713.4,2350.3335383133963
459,70830,13,743.98,940032,2298.7520262900002,,,,,,,,,,,,,
460,70965,13,743.85,942080,2301.1561136,0.3,0.1430729204788804,0.00032479744,0.22829608619213104,4590,0.044078946,12.782771396636964,0.8178438156843185,5.86142110824585,0.8663361221551895,-0.006805082970531656,,
461,71102,13,735.54,944128,2272.44724753,0.3,0.2279427144676447,0.0003246336,0.2294212281703949,4600,0.035271022,6.696025109291076,0.8151889890432358,2.069587469100952,0.8378890007734299,-0.005089653659378968,,
462,71238,13,741.65,946176,2294.0714506099994,0.3,0.207031257590279,0.00032446976,0.22946792840957642,4610,0.0816291,4.118983519077301,0.8143903017044067,1.8328319787979126,0.8787864819169044,-0.009844721324334494,,
463,71372,13,732.89,948224,2266.49877335,0.3,0.327890633046627,0.00032430592000000006,0.22970785200595856,4620,0.07746105,6.281664526462555,0.8192639797925949,3.1238932609558105,0.7940336614847183,0.005039750172400303,,
464,71506,13,742.68,950272,2302.71782672,0.3,0.4167057402431965,0.00032414208000000003,0.2296544909477234,4630,0.07924101,7.418399524688721,0.8212308466434479,3.6590898036956787,0.8680218160152435,0.017477260318119026,,
465,71640,13,742.68,952320,2302.82766633,0.3,0.44847657307982447,0.00032397824,0.22920943796634674,4640,0.39736396,5.283382439613343,0.8256405621767045,2.4020731449127197,0.8332286328077316,0.051229859121376634,,
466,71776,13,743.36,954368,2300.9612161399996,0.3,0.3462239682674408,0.00032381440000000004,0.2292177826166153,4650,0.1761037,5.57948591709137,0.8309270113706588,2.812885046005249,0.7969288975000381,0.018193760536960292,,
467,71917,13,743.36,956416,2297.37758108,0.3,0.31423177421092985,0.00032365056,0.22959761321544647,4660,0.06653308,7.059630513191223,0.83252232670784,4.096316814422607,0.843784749507904,6.549257785080088e-05,,
468,72050,13,743.36,958464,2294.21381055,0.3,0.28464844498666936,0.00032348672,0.23022961616516113,4670,0.17138362,6.438543605804443,0.8310621410608292,2.4234113693237305,0.739719957113266,0.0018155827850568685,,
,,,,960000,,0.3,0.38591146320104597,0.00032332288,0.23049166798591614,4680,0.1380046,5.645205879211426,0.830767372250557,2.9132425785064697,0.7570621073246002,-0.0014874959261216957,808.4,2698.67507718252
469,72509,13,691.94,960512,2124.8767855200003,,,,,,,,,,,,,
470,72644,13,703.4,962560,2168.63576453,0.3,0.21462239921092988,0.00032315904,0.2312185913324356,4690,0.041694887,8.783740878105164,0.8290682077407837,3.8230903148651123,0.8924679085612297,0.0024163652089191244,,
471,72780,13,677.91,964608,2079.4999177600002,0.3,0.398515634983778,0.00032299520000000003,0.23219381272792816,4700,0.26198822,4.312163925170898,0.8265271037817001,1.7550973892211914,0.8655754029750824,0.01844073874060994,,
472,72906,13,658.93,966656,2013.42812322,0.3,0.593411473929882,0.00032283136,0.232497900724411,4710,3.9299312,9.72632110118866,0.8217154413461685,4.874103546142578,0.8172598630189896,0.10214774522930377,,
473,73034,13,654.81,968704,1994.5602949899999,0.3,0.28097656769678,0.00032266752,0.23239219188690186,4720,0.12762427,13.02579460144043,0.8205619513988495,5.148722171783447,0.8127491325139999,0.01424676233640625,,
474,73159,13,644.5,970752,1959.6487889999999,0.3,0.30037761218845843,0.00032250368,0.23241238296031952,4730,0.090838365,6.763002514839172,0.820921677350998,3.0471370220184326,0.9299660995602608,0.03806693108752377,,
475,73294,13,634.76,972800,1928.98755874,0.3,0.28221355061978104,0.00032233984,0.2320905327796936,4740,0.060933225,6.327686786651611,0.8223796635866165,2.042038679122925,0.9281055629253387,0.002516890894621593,,
476,73422,13,600.02,974848,1818.77289412,0.3,0.2188932347111404,0.00032217599999999997,0.231024369597435,4750,0.07691285,5.423117852210998,0.8272985637187957,2.15232515335083,0.8545869588851929,-0.009849701747298222,,
477,73556,13,590.13,976896,1792.3670047800003,0.3,0.33220052644610404,0.00032201216,0.23079659044742584,4760,0.13067147,6.146310615539551,0.8351854801177978,2.680032730102539,0.9469452537596226,0.01174474563187684,,
478,73687,13,588.99,978944,1789.01871271,0.3,0.26605469137430193,0.00032184832000000003,0.23124918341636658,4770,0.0994408,9.13571801185608,0.8362300932407379,3.381554365158081,0.9364015460014343,0.00298358041618485,,
,,,,980000,,0.3,0.3738411508500576,0.00032168448,0.2313612550497055,4780,0.08653978,6.995753431320191,0.8370217233896255,2.709468364715576,0.9115775674581528,0.020807318831793965,346.8,1036.4621160866723
479,73950,13,595.03,980992,1807.73633496,,,,,,,,,,,,,
480,74081,13,564.31,983040,1705.28215718,0.3,0.24183594360947608,0.00032152064000000004,0.23237888514995575,4790,0.055737276,5.955556464195252,0.8379244327545166,2.519831657409668,0.9159581661224365,-0.0059231354272196056,,
481,74207,13,551.89,985088,1660.36508029,0.3,0.3288932350929826,0.0003213568,0.23278695344924927,4800,0.15307818,6.03821816444397,0.836773031949997,2.7658092975616455,0.9278996959328651,0.007267171443672851,,
482,74338,13,553.1,987136,1668.3367852,0.3,0.15123698401730507,0.00032119296,0.23254980146884918,4810,0.039348103,7.479751253128052,0.8386473953723907,2.864776372909546,0.9513732753694057,-0.0026486259172088466,,
483,74463,13,522.75,989184,1559.0864662000001,0.3,0.35996094830334185,0.00032102912000000003,0.23298713564872742,4820,0.13928156,4.673859739303589,0.8407991677522659,2.9429633617401123,0.9317959919571877,0.01373804141767323,,
484,74593,13,521.08,991232,1555.8415543800002,0.3,0.247630213573575,0.00032086528,0.23314419388771057,4830,0.047747303,6.876156806945801,0.8407490104436874,2.829226016998291,0.9441242292523384,-0.011130936234258116,,
485,74725,13,519.12,993280,1549.7945845899999,0.3,0.3101041719317436,0.00032070144000000004,0.23331166803836823,4840,0.29901102,6.433652329444885,0.8419811815023422,2.6460044384002686,0.9163112118840218,-0.001691765373107046,,
486,74855,13,517.55,995328,1542.9922528799996,0.3,0.22231771498918534,0.0003205376,0.2338322252035141,4850,0.027918905,4.185764539241791,0.8414759069681168,1.4659878015518188,0.9570883996784687,-0.0032914908172096526,,
487,74986,13,507.64,997376,1507.0326633900002,0.3,0.2732942745089531,0.00032037376000000004,0.23407921195030212,4860,0.04549868,7.962234544754028,0.841663783788681,3.067556858062744,0.8744803965091705,0.004671434014890163,,
488,75118,13,520.4,999424,1545.91256844,0.3,0.22270833938382567,0.00032020992,0.23513910174369812,4870,0.11409624,6.6344825506210325,0.8430189371109009,3.2104358673095703,0.9264779090881348,-0.007915097342629452,,
,,,,1000000,,0.3,0.3274869881570339,0.00032004608000000005,0.23556968569755554,4880,0.08583528,6.73576819896698,0.8428234696388245,3.668851613998413,0.914662092924118,0.009922756098931096,809.4,2716.855610461533
489,75563,13,516.64,1001472,1531.041337,,,,,,,,,,,,,
490,75700,13,516.64,1003520,1529.43560442,0.3,0.43309897035360334,0.00031988224000000003,0.23519794642925262,4890,0.14780131,6.544721579551696,0.8434852838516236,3.149346113204956,0.7967647314071655,0.038683501293417064,,
491,75830,13,516.64,1005568,1531.09757071,0.3,0.28760417401790617,0.0003197184,0.23495203256607056,4900,0.03805872,5.78487184047699,0.8464449226856232,3.5847671031951904,0.8754272013902664,0.0005045201175381209,,
492,75963,13,516.64,1007616,1531.66695989,0.3,0.42049480192363264,0.00031955456000000004,0.2351876050233841,4910,0.1571267,5.456304109096527,0.8471147328615188,3.1177825927734375,0.8833155930042267,0.014281758455326888,,
493,76093,13,507.3,1009664,1503.8339824700001,0.3,0.42110678404569624,0.00031939072,0.23550409078598022,4920,0.09255622,6.283352184295654,0.8485938817262649,3.895564556121826,0.8829504922032356,0.031227838261984255,,
494,76224,13,514.94,1011712,1532.3637821900004,0.3,0.3847786523401737,0.00031922688,0.23576554656028748,4930,0.12698485,6.02897846698761,0.8495854049921036,3.832155466079712,0.887688659131527,0.019909821513574587,,
495,76359,13,532.64,1013760,1593.9161916700002,0.3,0.3153385516256094,0.00031906304,0.2369801104068756,4940,0.23594166,4.957979393005371,0.8501197874546051,1.752183198928833,0.7800787389278412,0.009163224995135976,,
496,76499,13,537.83,1015808,1619.61478524,0.3,0.3084244872443378,0.0003188992,0.23757654428482056,4950,0.055722557,5.846267461776733,0.8508669614791871,3.301575183868408,0.7951330691576004,-0.001433542447630387,,
497,76635,13,536.97,1017856,1608.7454814699997,0.3,0.43466146737337114,0.00031873536,0.23817378282546997,4960,0.12443665,6.132720327377319,0.8524089604616165,3.6577460765838623,0.8327203541994095,0.04849750696914281,,
498,76763,13,553.67,1019904,1651.5876936,0.3,0.20863281800411643,0.00031857152,0.23839326202869415,4970,0.033864815,11.533215761184692,0.8532864928245545,4.753428936004639,0.9088856726884842,-0.01021946125605595,,
,,,,1020000,,0.3,0.22125000692903996,0.00031840768000000004,0.2392713725566864,4980,0.29354352,4.979031991958618,0.8532547026872634,1.7790887355804443,0.9309134185314178,-0.004148228084668526,807.6,2779.4267191560443
499,77214,13,559.05,1021952,1679.3600741400003,,,,,,,,,,,,,
500,77348,13,573.35,1024000,1734.7668401099997,0.3,0.29572917260229586,0.00031824384,0.2398373782634735,4990,0.051879153,6.54140830039978,0.8521450996398926,3.3156964778900146,0.7159234583377838,-0.0007213407650123571,,
501,77483,13,576.23,1026048,1749.53372848,0.3,0.30223959013819696,0.00031808000000000004,0.24052029848098755,5000,0.102666914,5.9346972584724424,0.8516898274421691,2.276557445526123,0.8472731411457062,0.009586901123402746,,
502,77609,13,585.7,1028096,1788.36858099,0.3,0.18984375521540642,0.00031791616,0.2413131296634674,5010,0.06276262,6.955946660041809,0.8511936038732528,2.707134962081909,0.8275153338909149,-0.0010085539269493182,,
503,77749,13,589.16,1030144,1804.36242034,0.3,0.2261718813329935,0.00031775232,0.2421955019235611,5020,0.06408963,6.199335980415344,0.8520923256874084,1.712868332862854,0.8339152634143829,-0.002926129921106835,,
504,77882,13,598.8,1032192,1836.8979321200002,0.3,0.3265364643186331,0.00031758848000000003,0.24259218573570251,5030,0.08756967,6.519762349128723,0.8515698581933975,2.126129150390625,0.8328402042388916,0.008976256950991513,,
505,78015,13,608.47,1034240,1868.5633107800002,0.3,0.5049218878149986,0.00031742464,0.24225902557373047,5040,0.42688408,6.578140592575073,0.8528253704309463,2.1912801265716553,0.8490413725376129,0.026587135817389917,,
506,78143,13,625.82,1036288,1929.5166081199998,0.3,0.5181640803813934,0.0003172608,0.24314479529857635,5050,0.15955256,5.313453018665314,0.8516346573829651,2.0745277404785156,0.8586257696151733,0.02892271715914827,,
507,78271,13,642.07,1038336,1986.8665030700001,0.3,0.48153647407889366,0.00031709696000000007,0.24378439784049988,5060,0.1268571,6.283487021923065,0.8468759626150131,2.3291356563568115,0.8556637763977051,0.024216221192618726,,
,,,,1040000,,0.3,0.3810807324945927,0.00031693312000000005,0.24499355256557465,5070,0.0835982,7.314270734786987,0.8415788948535919,3.631402015686035,0.8062878549098969,0.02089005903973886,506.8,1626.8729217259854
508,78586,13,642.82,1040384,1994.07027024,,,,,,,,,,,,,
509,78717,13,642.82,1042432,1995.3230936799996,0.3,0.1732812536880374,0.00031676928,0.24590425193309784,5080,0.04399626,10.60738296508789,0.8378915816545487,4.389225482940674,0.8397544473409653,-0.005848791010066634,,
510,78846,13,651.87,1044480,2030.3598773299998,0.3,0.3133203212171793,0.00031660544000000005,0.24580708146095276,5090,0.07798384,5.684992265701294,0.8385909080505372,2.1335673332214355,0.7428090870380402,0.0022524402441922663,,
511,78978,13,660.86,1046528,2064.67508198,0.3,0.37348959036171436,0.00031644160000000003,0.2465108335018158,5100,0.11237353,6.435521292686462,0.8404516696929931,2.2272119522094727,0.8572080582380295,0.018689069797546764,,
512,79115,13,659.6,1048576,2063.7837865099996,0.3,0.349505215883255,0.00031627776,0.24731893837451935,5110,0.09002428,5.870448815822601,0.8393554955720901,2.34460186958313,0.8007829636335373,0.01548371954020702,,
513,79247,13,672.11,1050624,2111.17799757,0.3,0.31447917222976685,0.00031611392000000004,0.2474510371685028,5120,0.17321093,10.067795252799987,0.8399084478616714,3.6873676776885986,0.8607862144708633,0.008284416201058775,,
514,79375,13,687.64,1052672,2165.01263944,0.3,0.23919271249324084,0.00031595008,0.24823510646820068,5130,0.109611064,5.402390885353088,0.8410164773464203,2.1110475063323975,0.8474686592817307,-0.004655461983929854,,
515,79503,13,700.09,1054720,2212.59406865,0.3,0.2306640651077032,0.00031578624,0.24878236651420593,5140,0.05180879,6.8660653591156,0.840868067741394,3.193533420562744,0.6782667636871338,-0.00042171898821834474,,
516,79635,13,705.14,1056768,2229.3421437599995,0.3,0.22309895990183576,0.0003156224,0.24961397051811218,5150,0.040827837,5.039348316192627,0.8421012133359909,2.660832166671753,0.7813187092542648,0.0030995600804453625,,
517,79769,13,712.04,1058816,2256.8081256500004,0.3,0.2782031338661909,0.00031545856,0.2505094110965729,5160,0.04948086,5.646033525466919,0.8432535707950592,2.298043727874756,0.8414143323898315,0.009639655485516485,,
,,,,1060000,,0.3,0.21527344435453416,0.00031529472,0.2512052059173584,5170,0.05299704,9.201572465896607,0.8421951502561569,3.248450756072998,0.7687705457210541,-0.006868971030926296,427.6,1422.2194760824786
518,80107,13,718.75,1060864,2282.2556926200004,,,,,,,,,,,,,
519,80238,13,729.73,1062912,2324.81620474,0.3,0.24523438028991223,0.00031513088,0.2520048916339874,5180,0.05761902,7.478602194786072,0.8412829130887985,4.316677093505859,0.7906026393175125,-0.0038810855731571834,,
520,80371,13,739.76,1064960,2361.3275246999997,0.3,0.4205989670008421,0.00031496704,0.25272443890571594,5190,0.2452791,5.826699662208557,0.8408532351255417,3.1700220108032227,0.7628365606069565,0.028035630746744554,,
521,80507,13,751.03,1067008,2398.62545074,0.3,0.519231777638197,0.0003148032,0.25324681401252747,5200,0.07609451,6.2429231882095335,0.8397237122058868,3.5316996574401855,0.7920652627944946,0.011192476560827202,,
522,80639,13,760.58,1069056,2431.64285195,0.3,0.27054687961935997,0.00031463936000000005,0.2537652254104614,5210,0.045062702,6.894467210769653,0.8370472133159638,2.893712282180786,0.7422097325325012,-0.003974263507407372,,
523,80763,13,780.28,1071104,2496.60441766,0.3,0.42799479961395265,0.00031447552,0.25431495904922485,5220,0.07072434,6.329630982875824,0.8366221457719802,4.3634748458862305,0.8190366476774216,0.01996071573346856,,
524,80897,13,776.13,1073152,2484.24812156,0.3,0.47986980676651003,0.00031431168,0.25530025362968445,5230,0.15923944,5.64243700504303,0.8339807033538819,3.5839807987213135,0.7854966670274734,0.04265272343531272,,
525,81032,13,786.01,1075200,2519.1198353699997,0.3,0.23084635771811007,0.00031414784000000003,0.25628185272216797,5240,0.023584949,8.41990773677826,0.8301746308803558,4.639889717102051,0.7638586312532425,-4.3605928658507766e-05,,
526,81170,13,795.92,1077248,2553.50527418,0.3,0.22403646348975598,0.000313984,0.2573687732219696,5250,0.10016639,5.323679840564727,0.8284082055091858,1.9211095571517944,0.8019140958786011,-0.00636466932366595,,
527,81301,13,792.24,1079296,2545.03426209,0.3,0.22210937819327228,0.00031382016,0.25901034474372864,5260,0.08779166,5.812645745277405,0.8270394921302795,2.342496156692505,0.8159292936325073,-0.004287462726933988,,
,,,,1080000,,0.3,0.19055990120396019,0.00031365632,0.2608758211135864,5270,0.053115476,5.408560371398925,0.8203337758779525,2.5226550102233887,0.82614366710186,-0.012501349478261536,1000.0,3474.5647113444284
528,81760,13,790.0,1081344,2541.25945631,,,,,,,,,,,,,
529,81891,13,761.44,1083392,2452.6086390299997,0.3,0.2894140683114529,0.00031349248,0.26114892959594727,5280,0.025176194,9.6406090259552,0.8171403348445893,6.275933742523193,0.8161327987909317,0.0031630773603684046,,
530,82023,13,770.78,1085440,2488.4594226399995,0.3,0.21088542169891297,0.00031332864,0.2616075575351715,5290,0.08600815,8.32984733581543,0.8191076070070267,3.5963802337646484,0.8383108377456665,-0.008022155748331095,,
531,82152,13,771.84,1087488,2493.4417561399996,0.3,0.3129427134990692,0.00031316480000000005,0.26260340213775635,5300,0.08951694,5.22767254114151,0.8187660217285156,2.8370819091796875,0.8026716560125351,0.003987469590065374,,
532,82293,13,764.31,1089536,2464.88873215,0.3,0.3872526098974049,0.00031300096000000003,0.262332022190094,5310,0.16570035,5.049584126472473,0.820581728219986,1.8002278804779053,0.8472834378480911,0.022517596303951136,,
533,82422,13,764.31,1091584,2462.65920724,0.3,0.16041667107492685,0.00031283712,0.2628653347492218,5320,0.047378533,7.8970952272415165,0.8223854690790177,2.8147881031036377,0.8183992654085159,-0.006896331529132915,,
534,82556,13,784.14,1093632,2529.2369490799997,0.3,0.3343359461054206,0.00031267328000000004,0.2648148834705353,5330,0.27389365,5.125880098342895,0.8181397646665574,1.6442173719406128,0.7873913794755936,0.002705818064423404,,
535,82688,13,785.06,1095680,2542.81011799,0.3,0.250924483127892,0.00031250944,0.265072762966156,5340,0.087331235,6.268253326416016,0.8136288821697235,2.586639642715454,0.7100284993648529,0.008407675634371259,,
536,82823,13,785.06,1097728,2560.4727885499997,0.3,0.22214844580739737,0.0003123456,0.2637031376361847,5350,0.05795344,6.812008953094482,0.818570813536644,3.0311856269836426,0.8091809451580048,-0.009680054059299437,,
537,82951,13,785.18,1099776,2561.8115183100003,0.3,0.3022916730493307,0.00031218176,0.2629164755344391,5360,0.08912693,5.40955810546875,0.8274760037660599,3.1367833614349365,0.7398078739643097,0.006059076386736706,,
,,,,1100000,,0.3,0.5541927143931389,0.00031201792,0.26340121030807495,5370,0.3040353,4.574392485618591,0.8326078176498413,1.0002964735031128,0.7903068214654922,0.0567869460582731,603.8,2009.058775117132
538,83342,13,780.0,1101824,2542.5891994400004,,,,,,,,,,,,,
539,83470,13,788.0,1103872,2570.5007772299996,0.3,0.29684896348044276,0.00031185408,0.26350998878479004,5380,0.13054669,6.099410367012024,0.8327793538570404,3.7277939319610596,0.6840960681438446,0.001318790463265085,,
540,83607,13,788.51,1105920,2572.7295679599997,0.3,0.38127604871988297,0.00031169024,0.2636040449142456,5390,0.28494322,5.88818256855011,0.8332525372505188,3.049159288406372,0.8303423970937729,0.012551261015496529,,
541,83733,13,788.51,1107968,2572.55245822,0.3,0.1878515664488077,0.0003115264,0.26307928562164307,5400,0.057337333,7.201339673995972,0.8348077982664108,4.188620090484619,0.8207078725099564,-0.001998442251933774,,
542,83865,13,788.51,1110016,2573.70268314,0.3,0.3842317800968885,0.00031136256,0.26311856508255005,5410,0.11717491,6.1503234028816225,0.8398258179426193,3.4415390491485596,0.6904507875442505,0.007138100309602979,,
543,83991,13,788.79,1112064,2572.7507865800003,0.3,0.457226575165987,0.00031119872,0.2639654576778412,5420,0.3261642,6.181785988807678,0.8377825886011123,2.1572296619415283,0.839282751083374,0.01647256522614029,,
544,84130,13,788.86,1114112,2572.8952341700005,0.3,0.6356380358338356,0.00031103488,0.2666324973106384,5430,0.52534795,5.85157082080841,0.8289737075567245,2.9540445804595947,0.749860942363739,0.046913295972626654,,
545,84256,13,789.08,1116160,2574.51087099,0.3,0.5154817923903465,0.00031087104,0.26807722449302673,5440,1.4076902,6.726531386375427,0.818213802576065,2.3866777420043945,0.7955077737569809,0.03212064577965066,,
546,84389,13,798.82,1118208,2608.4082641399996,0.3,0.4773698002099991,0.00031070720000000003,0.2687748670578003,5450,0.3138632,5.322492110729217,0.8133932620286941,3.659440279006958,0.7783537209033966,0.030582061476306776,,
,,,,1120000,,0.3,0.4485546961426735,0.00031054336,0.2691640853881836,5460,0.08323568,7.392853188514709,0.8109294801950455,4.295713424682617,0.8209503144025803,0.018294215281202852,1000.0,3539.3926948480453
547,84899,13,811.48,1120256,2653.7078807700004,,,,,,,,,,,,,
548,85032,13,821.05,1122304,2687.20372871,0.3,0.3384635470807552,0.00031037952,0.26962441205978394,5470,0.11692992,5.598433136940002,0.80872583091259,3.033722162246704,0.8472825735807419,-0.0014600652514491941,,
549,85165,13,806.27,1124352,2634.45684588,0.3,0.23111979514360428,0.00031021568,0.2698816657066345,5480,0.06011385,8.412145209312438,0.8094820618629456,3.328798294067383,0.7918607890605927,-0.005594201608910332,,
550,85297,13,815.41,1126400,2665.4320506900003,0.3,0.13348958638380282,0.00031005184,0.27016785740852356,5490,0.031585358,5.6726322889328005,0.8112565577030182,2.1980254650115967,0.8585078418254852,-0.007940875390777435,,
551,85422,13,806.45,1128448,2635.7971465200008,0.3,0.38942709267139436,0.000309888,0.2708585560321808,5500,0.17132787,5.446259689331055,0.8120479941368103,2.111076593399048,0.800187423825264,0.018250217345776053,,
552,85553,13,827.7,1130496,2709.9129537,0.3,0.3315625101327896,0.00030972416000000006,0.2717134654521942,5510,0.1497575,7.629675889015198,0.8113962650299072,2.7789974212646484,0.8387233167886734,2.8437614673748612e-05,,
553,85679,13,827.7,1132544,2709.96244656,0.3,0.23348958790302277,0.00030956032000000003,0.2725915312767029,5520,0.06752956,6.154291772842408,0.8097394734621048,4.368890762329102,0.859149694442749,-0.004312245561159234,,
554,85809,13,827.7,1134592,2709.9013443500003,0.3,0.3836588580161333,0.00030939648,0.27329137921333313,5530,0.2918655,4.836103677749634,0.8112905502319336,2.9933903217315674,0.8184781968593597,0.022996454479871354,,
555,85939,13,827.7,1136640,2708.5800894699996,0.3,0.4119791768491268,0.00030923264000000004,0.27314522862434387,5540,0.12192014,4.985610973834992,0.8130576759576797,1.9765229225158691,0.7683698832988739,0.027241264594485948,,
556,86066,13,827.7,1138688,2706.77139926,0.3,0.40873699113726614,0.0003090688,0.27352145314216614,5550,0.102311864,5.039736044406891,0.8135827720165253,3.426886558532715,0.8239343464374542,0.023309854089748328,,
,,,,1140000,,0.3,0.23576823621988297,0.00030890496,0.27355045080184937,5560,0.08847942,5.2041277408599855,0.8135498106479645,3.527355194091797,0.8156283050775528,-0.0006247184959647711,803.0,2784.1247122752948
557,86523,13,835.29,1140736,2736.33366396,,,,,,,,,,,,,
558,86654,13,834.17,1142784,2733.0012419500003,0.3,0.2962239637970924,0.00030874112,0.27454933524131775,5570,0.114110455,4.818404519557953,0.8130045771598816,2.3818700313568115,0.8566959947347641,-0.005395651236467636,,
559,86791,13,821.73,1144832,2690.918290230001,0.3,0.2630989648401737,0.00030857728,0.2751815915107727,5580,0.18918218,6.19718611240387,0.8108265727758408,3.577653646469116,0.8459612131118774,0.0003821899893227787,,
560,86921,13,814.62,1146880,2669.4900308499996,0.3,0.4295052193105221,0.00030841344000000003,0.27576953172683716,5590,0.121917166,7.14923369884491,0.8111391723155975,3.362074375152588,0.856635719537735,0.01212481939699508,,
561,87052,13,811.98,1148928,2663.3296128999996,0.3,0.20003906612982975,0.0003082496,0.27610331773757935,5600,0.06778277,7.462856197357178,0.8079031676054,2.675791025161743,0.7392992377281189,-0.00780112699867459,,
562,87187,13,811.98,1150976,2666.64914424,0.3,0.5649349078536033,0.00030808576,0.2766037583351135,5610,0.29405397,7.46844847202301,0.8066395193338394,3.144641399383545,0.8000754415988922,0.09150341104716056,,
563,87314,13,802.85,1153024,2637.3802783700003,0.3,0.3199218839406967,0.00030792192,0.27665749192237854,5620,0.12887034,4.613929629325867,0.8027032643556595,1.2937085628509521,0.8598971664905548,0.0072376204846659855,,
564,87453,13,809.45,1155072,2660.8924109199997,0.3,0.35686199050396683,0.00030775808,0.27695736289024353,5630,0.073923066,6.891870594024658,0.8034289538860321,3.475093126296997,0.8517409563064575,0.012544171272311378,,
565,87576,13,809.45,1157120,2661.01916994,0.3,0.24755208616843447,0.00030759423999999997,0.27711600065231323,5640,0.048173256,4.7573024988174435,0.8037517070770264,1.7234622240066528,0.8005301505327225,-0.017368313631159538,,
566,87710,13,809.45,1159168,2663.26680614,0.3,0.42687501162290575,0.0003074304,0.27717915177345276,5650,0.07131085,4.032386827468872,0.8053675711154937,2.3058345317840576,0.8538008481264114,0.017064628035295754,,
,,,,1160000,,0.3,0.1982552135363221,0.00030726656000000003,0.2773891091346741,5660,0.041819908,6.409399366378784,0.8062415897846222,2.568115472793579,0.7777218818664551,0.0013344912335742087,820.6,2803.8779664691538
567,88186,13,814.0,1161216,2676.12504915,,,,,,,,,,,,,
568,88317,13,820.0,1163264,2696.5473266000004,0.3,0.30484375581145284,0.00030710272,0.27804458141326904,5670,0.08519669,7.73138165473938,0.8066747695207596,4.26334285736084,0.8114749044179916,-0.002731145964935422,,
569,88449,13,820.0,1165312,2696.07638606,0.3,0.32526042399695143,0.00030693888000000004,0.2787199020385742,5680,0.20163366,5.185117721557617,0.806392428278923,1.7022212743759155,0.8768115416169167,0.005600150797982195,,
570,88581,13,839.31,1167360,2761.22615757,0.3,0.5105989709496498,0.00030677504,0.279477596282959,5690,0.2523966,4.816661024093628,0.8040452539920807,2.1383888721466064,0.8495417684316635,0.04073225768283004,,
571,88715,13,840.83,1169408,2765.34453005,0.3,0.3443880319595337,0.0003066112,0.28031665086746216,5700,0.057607524,5.777679574489594,0.8024646759033203,3.2512192726135254,0.6953707635402679,0.00818042895291029,,
572,88853,13,840.83,1171456,2762.54769273,0.3,0.30777344442904,0.00030644736000000003,0.2804908752441406,5710,0.2482748,6.11950991153717,0.8018734276294708,3.0945723056793213,0.8299713581800461,0.0012998414374305156,,
573,88982,13,840.83,1173504,2763.03900066,0.3,0.3689713623374701,0.00030628352,0.2810213565826416,5720,0.17769188,6.145608115196228,0.8019145101308822,3.266897439956665,0.8532822281122208,0.014406973707955328,,
574,89115,13,839.71,1175552,2762.5655666999996,0.3,0.34841146916151045,0.00030611968000000004,0.28168347477912903,5730,0.029256744,5.813404631614685,0.7990843743085861,2.0612192153930664,0.6976178586483002,0.010475504407659163,,
575,89250,13,831.38,1177600,2733.4227811100004,0.3,0.222239588201046,0.00030595584,0.2819884419441223,5740,0.06363489,5.743467140197754,0.7976322382688522,2.365062952041626,0.8657548725605011,-0.004492051436100297,,
576,89384,13,831.31,1179648,2735.41418901,0.3,0.29498698450624944,0.00030579200000000004,0.2817930281162262,5750,0.042594906,6.958979427814484,0.798193484544754,3.8042352199554443,0.7832731902599335,0.0003915756940841675,,
,,,,1180000,,0.3,0.4213151097297668,0.00030562816,0.28133031725883484,5760,0.110201985,4.200750267505645,0.8013928890228271,1.7458821535110474,0.8901442065834999,0.022246970714768464,642.2,2197.346172894025
577,89785,13,818.33,1181696,2688.25837305,,,,,,,,,,,,,
578,89921,13,816.0,1183744,2679.08972129,0.3,0.23078125715255737,0.00030546432000000005,0.2815861403942108,5770,0.052313887,10.275734519958496,0.8052244335412979,4.051760673522949,0.8274648636579514,-0.0055727873992873714,,
579,90055,13,816.22,1185792,2682.21207039,0.3,0.2885026127099991,0.00030530048000000003,0.28262460231781006,5780,0.043127,6.962886190414428,0.8047945678234101,3.4387924671173096,0.8476081490516663,-0.0012046677543549045,,
580,90191,13,806.88,1187840,2650.34168144,0.3,0.2909505307674408,0.00030513664,0.28345081210136414,5790,0.07007965,6.7103923797607425,0.8027652233839035,4.1355881690979,0.7702702134847641,-0.004322088205372054,,
581,90322,13,806.88,1189888,2652.3275993700004,0.3,0.24036458507180214,0.00030497280000000004,0.2835295498371124,5800,0.14528403,7.055244302749633,0.8037017047405243,3.216730833053589,0.827685758471489,-0.0025105093719321125,,
