rollout/ep_len_mean,train/actor_loss,train/n_updates,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,time/fps,time/episodes,train/critic_loss,eval/mean_reward,eval/mean_ep_length
20.57,8.703410148620605,34680,34781,-28.72632038,5092,0.0003,6,2248,8.537659645080566,,
20.49,8.933065414428711,34767,34868,-28.88226619,5108,0.0003,6,2252,6.49074649810791,,
19.2,8.63581657409668,34846,34947,-24.472689259999996,5117,0.0003,6,2256,5.6116814613342285,,
19.44,9.060771942138672,34945,35046,-23.525582419999996,5128,0.0003,6,2260,4.711261749267578,,
19.23,7.69373893737793,35026,35127,-21.928822350000008,5137,0.0003,6,2264,5.867061614990234,,
19.75,8.026063919067383,35134,35235,-21.76403369,5148,0.0003,6,2268,5.974833965301514,,
19.61,8.224015235900879,35207,35308,-20.970807660000002,5157,0.0003,6,2272,6.449004173278809,,
20.01,7.879976272583008,35304,35405,-20.34405811,5174,0.0003,6,2276,8.489866256713867,,
20.02,7.927004337310791,35373,35474,-19.75609152,5182,0.0003,6,2280,6.57594108581543,,
20.55,9.233928680419922,35510,35611,-18.21309666,5198,0.0003,6,2284,9.516033172607422,,
20.98,7.656628608703613,35668,35769,-16.331850340000003,5215,0.0003,6,2288,7.272519111633301,,
22.55,7.631575584411621,35880,35981,-17.081729600000003,5239,0.0003,6,2292,10.928461074829102,,
23.64,6.348986625671387,36029,36130,-16.59927886,5258,0.0003,6,2296,7.062357425689697,,
27.15,5.48973274230957,36568,36669,-16.29131379,5315,0.0003,6,2300,5.699702262878418,,
27.21,5.144322395324707,36679,36780,-14.190525850000002,5326,0.0003,6,2304,5.233750820159912,,
29.18,5.534262657165527,36966,37067,-14.858174459999997,5356,0.0003,6,2308,6.81390905380249,,
29.8,4.939896583557129,37083,37184,-13.964886089999998,5369,0.0003,6,2312,7.433534622192383,,
30.91,4.7913737297058105,37246,37347,-11.92520436,5385,0.0003,6,2316,4.820330619812012,,
31.92,5.6988325119018555,37405,37506,-11.85052631,5400,0.0003,6,2320,8.692424774169922,,
33.06,5.210480690002441,37588,37689,-10.53445858,5419,0.0003,6,2324,8.642099380493164,,
33.94,5.216609954833984,37749,37850,-9.835459340000002,5440,0.0003,6,2328,10.422122955322266,,
35.5,4.5551958084106445,37971,38072,-10.345867650000002,5461,0.0003,6,2332,7.446474075317383,,
37.79,4.163125991821289,38272,38373,-7.388756650000002,5489,0.0003,6,2336,5.491301536560059,,
38.57,4.042153835296631,38404,38505,-7.295333440000003,5503,0.0003,6,2340,6.2295756340026855,,
41.02,3.609673261642456,38715,38816,-12.41977712,5531,0.0003,7,2344,8.796510696411133,,
41.64,3.7159018516540527,38844,38945,-12.30467481,5543,0.0003,7,2348,7.8120574951171875,,
45.13,3.2105040550231934,39280,39381,-11.616636549999996,5591,0.0003,7,2352,6.482709884643555,,
47.69,2.645867109298706,39615,39716,-15.312151889999997,5626,0.0003,7,2356,7.788935661315918,,
47.9,2.3446555137634277,39735,39836,-15.962061500000004,5640,0.0003,7,2360,3.7114224433898926,,
48.04,2.1544299125671387,39830,39931,-17.35566498,5652,0.0003,7,2364,5.846513748168945,,
49.52,2.0333685874938965,40086,40187,-16.51670713,5676,0.0003,7,2368,7.951756477355957,,
50.62,2.1148645877838135,40269,40370,-17.184442070000003,5695,0.0003,7,2372,6.419614791870117,,
53.18,1.691900610923767,40622,40723,-14.59404515,5737,0.0003,7,2376,7.621087551116943,,
55.94,1.3243434429168701,40967,41068,-13.067131350000002,5772,0.0003,7,2380,6.466187000274658,,
57.01,1.5378671884536743,41211,41312,-13.474481130000001,5799,0.0003,7,2384,6.490025043487549,,
61.23,0.1289631724357605,41791,41892,-15.3526269,5861,0.0003,7,2388,7.857313632965088,,
61.26,0.5738673210144043,42006,42107,-15.21800369,5882,0.0003,7,2392,8.4083251953125,,
62.59,0.7720410227775574,42288,42389,-13.135552800000003,5915,0.0003,7,2396,5.617535591125488,,
62.11,-1.2708696126937866,42779,42880,-5.6690990900000005,5976,0.0003,7,2400,7.345064163208008,,
63.52,-0.29663097858428955,43031,43132,-4.95871355,6001,0.0003,7,2404,6.2703447341918945,,
73.83,-2.4760947227478027,44349,44450,3.8139302899999983,6127,0.0003,7,2408,7.308247089385986,,
84.27,-4.1676025390625,45510,45611,14.836752500000003,6238,0.0003,7,2412,10.624120712280273,,
94.91,-4.187065601348877,46737,46838,25.07658213,6361,0.0003,7,2416,8.741877555847168,,
102.4,-5.1307902336120605,47645,47746,31.24149455,6447,0.0003,7,2420,9.70407485961914,,
106.59,-4.568563461303711,48247,48348,37.03918221,6505,0.0003,7,2424,8.579435348510742,,
119.22,-5.919889450073242,49671,49772,47.050085900000006,6644,0.0003,7,2428,9.000699043273926,,
125.25,-6.506336212158203,50496,50597,51.55077200000001,6721,0.0003,7,2432,8.2352294921875,,
134.95,-5.861025810241699,51767,51868,67.13442822,6835,0.0003,7,2436,10.612753868103027,,
144.02,-5.61320686340332,52806,52907,82.66469833000001,6926,0.0003,7,2440,6.950017929077148,,
157.26,-9.024425506591797,54441,54542,104.89505750000001,7077,0.0003,7,2444,6.046599864959717,,
167.48,-7.562232494354248,55592,55693,121.69496032999997,7196,0.0003,7,2448,9.560832977294922,,
186.71,-8.002399444580078,57951,58052,145.06351765,7424,0.0003,7,2452,9.394769668579102,,
187.7,-9.31463623046875,58385,58486,151.30774539,7463,0.0003,7,2456,8.277402877807617,,
190.3,-7.818333148956299,58765,58866,153.21445057,7494,0.0003,7,2460,7.533854961395264,,
199.17,-8.215364456176758,59747,59848,164.74539532000003,7580,0.0003,7,2464,7.4014892578125,,
207.96,-9.25112247467041,60882,60983,174.58741752000003,7683,0.0003,7,2468,9.048212051391602,,
219.08,-8.362075805664062,62177,62278,189.69636996,7796,0.0003,7,2472,8.777440071105957,,
222.06,-9.63045883178711,62828,62929,195.26010266,7876,0.0003,7,2476,6.524996757507324,,
223.15,-8.179486274719238,63282,63383,197.63541604,7920,0.0003,8,2480,6.86646032333374,,
235.15,-8.667535781860352,64726,64827,218.91965527,8067,0.0003,8,2484,7.574653625488281,,
238.74,-9.65019702911377,65665,65766,228.96688104999998,8159,0.0003,8,2488,8.285391807556152,,
248.59,-8.432760238647461,66865,66966,246.21757233999998,8285,0.0003,8,2492,10.769168853759766,,
264.02,-9.956459999084473,68690,68791,275.43396445,8461,0.0003,8,2496,6.235506534576416,,
260.96,-10.242971420288086,68875,68976,269.32394707000003,8488,0.0003,8,2500,8.003371238708496,,
275.42,-8.761613845825195,70573,70674,295.20079439,8657,0.0003,8,2504,5.7402753829956055,,
271.25,-9.765707015991211,71474,71575,301.68604114,8747,0.0003,8,2508,7.526822090148926,,
261.65,-9.085050582885742,71675,71776,292.61430155,8772,0.0003,8,2512,6.41580867767334,,
262.31,-10.86697769165039,72968,73069,299.10765896000004,8898,0.0003,8,2516,5.843364715576172,,
264.63,-11.533461570739746,74108,74209,312.58195485,9012,0.0003,8,2520,5.4228010177612305,,
267.54,-11.053653717041016,75001,75102,319.11166922000007,9104,0.0003,8,2524,7.5881853103637695,,
261.38,-11.95326042175293,75809,75910,318.87160645,9181,0.0003,8,2528,5.678584098815918,,
260.78,-13.325366973876953,76574,76675,326.39717055000006,9253,0.0003,8,2532,7.189552307128906,,
251.49,-11.263774871826172,76916,77017,311.66707463,9290,0.0003,8,2536,6.532535552978516,,
251.97,-12.222945213317871,78003,78104,310.28946386,9393,0.0003,8,2540,9.094736099243164,,
242.02,-13.260534286499023,78643,78744,303.05248051,9453,0.0003,8,2544,8.80618667602539,,
241.18,-11.695154190063477,79710,79811,298.9513783499999,9557,0.0003,8,2548,6.877140998840332,,
233.24,-11.895929336547852,81275,81376,299.34482003,9718,0.0003,8,2552,6.922700881958008,,
244.58,-13.488181114196777,82843,82944,319.17252901999996,9856,0.0003,8,2556,7.040751934051514,,
255.78,-12.971924781799316,84343,84444,337.9122038,10000,0.0003,8,2560,9.279858589172363,,
268.03,-12.787221908569336,86550,86651,360.98916568999994,10221,0.0003,8,2564,7.416764259338379,,
267.26,-10.695839881896973,87608,87709,366.44580897,10319,0.0003,8,2568,7.184456825256348,,
274.51,-13.391273498535156,89628,89729,378.36704949,10511,0.0003,8,2572,6.010266304016113,,
271.42,-11.91251277923584,89970,90071,365.43370702,10552,0.0003,8,2576,6.7054123878479,,
274.25,-13.473306655883789,90707,90808,368.56573449,10621,0.0003,8,2580,5.211034297943115,,
266.59,-12.627016067504883,91385,91486,346.7618940599999,10682,0.0003,8,2584,6.419528007507324,,
270.41,-11.902273178100586,92706,92807,347.51132027,10812,0.0003,8,2588,7.54179573059082,,
276.36,-12.872770309448242,94501,94602,362.28451530000007,10990,0.0003,8,2592,8.485486030578613,,
271.69,-12.748992919921875,95859,95960,349.11726834000007,11124,0.0003,8,2596,5.463487148284912,,
282.47,-12.724494934082031,97122,97223,367.3837892,11244,0.0003,8,2600,5.262100696563721,,
269.46,-12.300649642944336,97519,97620,339.8933089700001,11279,0.0003,8,2604,7.707465171813965,,
,-13.073883056640625,99899,100000,,,0.0003,,,6.0406694412231445,498.74987919999995,314.4
284.57,-12.903339385986328,99931,100032,349.76397750999996,11626,0.0003,8,2608,6.757879734039307,,
290.89,-12.83570671081543,100764,100865,356.21102722,11696,0.0003,8,2612,5.401675224304199,,
295.06,-14.317575454711914,102474,102575,358.41738671,11838,0.0003,8,2616,5.697082996368408,,
299.97,-14.185572624206543,104105,104206,361.7548054999999,12009,0.0003,8,2620,6.099914073944092,,
294.96,-14.504595756530762,104497,104598,350.98890548999987,12044,0.0003,8,2624,8.999063491821289,,
311.31,-15.292293548583984,106940,107041,388.32078805000003,12276,0.0003,8,2628,6.355072021484375,,
312.8,-14.269981384277344,107854,107955,391.45456974,12365,0.0003,8,2632,6.159996032714844,,
317.49,-14.101402282714844,108665,108766,401.66490767999994,12444,0.0003,8,2636,7.161880970001221,,
325.5,-15.011953353881836,110553,110654,412.4435311300001,12614,0.0003,8,2640,3.280913829803467,,
341.63,-16.472522735595703,112806,112907,442.25328433000004,12840,0.0003,8,2644,5.804126262664795,,
347.04,-16.50634765625,114414,114515,455.73148461000005,12997,0.0003,8,2648,5.4708757400512695,,
339.49,-17.797527313232422,115224,115325,438.58027655999996,13078,0.0003,8,2652,5.565733909606934,,
349.85,-16.73210906982422,117828,117929,458.8056777000001,13331,0.0003,8,2656,3.87406325340271,,
353.86,-18.543203353881836,119729,119830,465.86175394,13517,0.0003,8,2660,4.067568778991699,,
341.61,-18.251367568969727,120711,120812,451.2905665400001,13616,0.0003,8,2664,3.6251673698425293,,
339.94,-17.880434036254883,121602,121703,449.7377878100001,13701,0.0003,8,2668,3.50303316116333,,
340.33,-17.269344329833984,123661,123762,451.20898592,13921,0.0003,8,2672,4.484650611877441,,
365.31,-19.674734115600586,126501,126602,508.2260072299999,14199,0.0003,8,2676,3.9808952808380127,,
379.84,-18.45980453491211,128691,128792,540.25901085,14421,0.0003,8,2680,3.8106157779693604,,
391.87,-19.67168426513672,130572,130673,571.2577445200001,14612,0.0003,8,2684,3.4910874366760254,,
405.32,-19.564481735229492,133238,133339,610.7597218100001,14881,0.0003,8,2688,3.5257654190063477,,
392.8,-19.503623962402344,133781,133882,586.84040643,14940,0.0003,8,2692,2.745919704437256,,
386.36,-18.169639587402344,134495,134596,562.60020081,15013,0.0003,8,2696,5.164361953735352,,
390.75,-19.984268188476562,136197,136298,572.98091675,15167,0.0003,8,2700,3.0786805152893066,,
422.04,-20.424062728881836,139723,139824,647.1070119000001,15507,0.0003,9,2704,3.2564706802368164,,
415.77,-20.194889068603516,141508,141609,654.2975988000001,15678,0.0003,9,2708,4.608416557312012,,
426.06,-22.727432250976562,143370,143471,683.53896534,15863,0.0003,9,2712,3.5434980392456055,,
418.16,-21.46017074584961,144290,144391,679.9095625400001,15961,0.0003,9,2716,4.9097580909729,,
432.97,-21.740947723388672,147402,147503,715.9319931,16266,0.0003,9,2720,3.436823844909668,,
442.97,-22.052082061767578,148794,148895,740.84623078,16404,0.0003,9,2724,4.378900051116943,,
436.23,-21.397857666015625,150563,150664,726.5018720199998,16588,0.0003,9,2728,2.3704323768615723,,
437.96,-22.035045623779297,151650,151751,732.8601540000001,16701,0.0003,9,2732,2.560507297515869,,
441.29,-21.40966033935547,152794,152895,739.4624764799999,16816,0.0003,9,2736,5.058459281921387,,
440.44,-22.11772918701172,154597,154698,752.7207456200001,17010,0.0003,9,2740,2.8831138610839844,,
433.54,-22.126529693603516,156160,156261,736.13872802,17171,0.0003,9,2744,2.4601664543151855,,
438.25,-23.36085319519043,158239,158340,751.04124182,17379,0.0003,9,2748,2.3882486820220947,,
436.11,-22.715627670288086,158835,158936,751.8856723600001,17442,0.0003,9,2752,2.364844799041748,,
430.25,-21.37807846069336,160853,160954,751.28193073,17644,0.0003,9,2756,1.9351294040679932,,
435.06,-22.52220916748047,163235,163336,773.23609012,17877,0.0003,9,2760,2.349658966064453,,
441.78,-23.401391983032227,164889,164990,786.7451674099998,18048,0.0003,9,2764,1.9848837852478027,,
442.46,-22.47679328918457,165848,165949,783.4479599800002,18146,0.0003,9,2768,2.0613441467285156,,
432.64,-23.486530303955078,166925,167026,772.09003375,18257,0.0003,9,2772,3.2233006954193115,,
414.51,-23.89889144897461,167952,168053,736.76973108,18360,0.0003,9,2776,6.303050994873047,,
431.34,-22.489103317260742,171825,171926,782.0347613999999,18752,0.0003,9,2780,5.178777694702148,,
424.88,-22.369781494140625,173060,173161,767.07704021,18865,0.0003,9,2784,4.036083221435547,,
407.91,-22.984289169311523,174029,174130,738.2070400599998,18964,0.0003,9,2788,2.3028790950775146,,
422.69,-22.370241165161133,176050,176151,766.7524622,19166,0.0003,9,2792,2.021923780441284,,
438.45,-22.69260025024414,178340,178441,820.5250460300001,19394,0.0003,9,2796,3.545647382736206,,
426.72,-21.366422653198242,178869,178970,802.3936528300001,19447,0.0003,9,2800,2.3546302318573,,
402.44,-23.356361389160156,179967,180068,742.1135789499999,19553,0.0003,9,2804,1.5151488780975342,,
401.9,-22.553329467773438,181698,181799,744.9390101000001,19717,0.0003,9,2808,5.880768775939941,,
420.14,-24.07655143737793,185384,185485,774.8847244200001,20057,0.0003,9,2812,7.000972747802734,,
441.19,-22.645957946777344,188409,188510,820.7213944900001,20347,0.0003,9,2816,1.5074875354766846,,
430.1,-23.320619583129883,190412,190513,778.3192757,20549,0.0003,9,2820,3.040562391281128,,
449.7,-23.345773696899414,193764,193865,828.9679452699999,20862,0.0003,9,2824,3.3151018619537354,,
449.96,-22.964061737060547,195559,195660,836.85629136,21034,0.0003,9,2828,2.309675455093384,,
464.33,-22.998828887939453,198083,198184,868.1744501599999,21267,0.0003,9,2832,2.7775650024414062,,
,-23.3381404876709,199899,200000,,,0.0003,,,1.4657833576202393,2024.2756679999998,741.0
485.79,-25.589336395263672,201373,201474,920.30819288,21922,0.0003,9,2836,1.5300096273422241,,
491.23,-24.67724609375,203720,203821,933.0530192500003,22169,0.0003,9,2840,2.180678367614746,,
489.74,-24.95979881286621,205134,205235,937.95128302,22310,0.0003,9,2844,3.409853935241699,,
486.57,-25.115999221801758,206896,206997,917.4098849500001,22482,0.0003,9,2848,2.117469072341919,,
510.83,-24.995437622070312,209918,210019,975.71759477,22777,0.0003,9,2852,2.3918256759643555,,
499.04,-24.627361297607422,210757,210858,949.8264719900002,22864,0.0003,9,2856,1.8090282678604126,,
510.72,-25.046772003173828,214307,214408,975.4187503100001,23209,0.0003,9,2860,1.6447234153747559,,
534.18,-24.3076229095459,218307,218408,1033.7859297300001,23598,0.0003,9,2864,2.2434310913085938,,
548.84,-24.988422393798828,220732,220833,1052.4736715799997,23800,0.0003,9,2868,1.196091651916504,,
568.76,-24.60762596130371,223801,223902,1099.7612799,24062,0.0003,9,2872,1.378758192062378,,
587.65,-24.59330177307129,226717,226818,1146.4494389200001,24304,0.0003,9,2876,1.1711642742156982,,
570.18,-25.623477935791016,228843,228944,1108.34407268,24493,0.0003,9,2880,3.0775609016418457,,
569.74,-25.048307418823242,230034,230135,1097.94217061,24596,0.0003,9,2884,1.3534214496612549,,
573.1,-25.115938186645508,231339,231440,1096.6485662599998,24713,0.0003,9,2888,3.6515445709228516,,
576.55,-26.035070419311523,233705,233806,1115.01025813,24917,0.0003,9,2892,1.234765887260437,,
567.62,-25.997425079345703,235102,235203,1098.7927895599998,25043,0.0003,9,2896,1.7243409156799316,,
588.68,-25.30133628845215,237737,237838,1148.15719377,25274,0.0003,9,2900,2.9968512058258057,,
604.2,-25.885913848876953,240387,240488,1195.11422853,25507,0.0003,9,2904,4.899224281311035,,
603.69,-25.888145446777344,242067,242168,1197.93843281,25659,0.0003,9,2908,1.528136968612671,,
586.57,-25.4458065032959,244041,244142,1170.7740968900002,25832,0.0003,9,2912,2.775829315185547,,
563.2,-26.279529571533203,244729,244830,1120.0914551999997,25903,0.0003,9,2916,6.147615432739258,,
566.43,-25.31833267211914,247055,247156,1151.7410475099998,26141,0.0003,9,2920,1.759445309638977,,
551.92,-25.967811584472656,248956,249057,1091.8122263300002,26327,0.0003,9,2924,1.2375798225402832,,
564.09,-25.43068504333496,251968,252069,1079.0124773999999,26632,0.0003,9,2928,2.2015581130981445,,
561.27,-25.53545379638672,254210,254311,1073.28061303,26852,0.0003,9,2932,1.5065112113952637,,
543.39,-25.6546630859375,255712,255813,1018.1426942300002,27006,0.0003,9,2936,2.3414196968078613,,
537.33,-23.721908569335938,257453,257554,988.2805706700002,27180,0.0003,9,2940,5.6867995262146,,
545.94,-24.909053802490234,259728,259829,1013.34396126,27390,0.0003,9,2944,2.4427192211151123,,
537.51,-25.496158599853516,260647,260748,1001.3427880799999,27482,0.0003,9,2948,2.2543938159942627,,
535.28,-24.727333068847656,263446,263547,998.63399421,27744,0.0003,9,2952,3.0305700302124023,,
557.49,-24.57332420349121,266506,266607,1055.2746422999999,28037,0.0003,9,2956,1.4152345657348633,,
554.23,-24.509376525878906,269730,269831,1035.7528963199998,28341,0.0003,9,2960,1.005653738975525,,
545.27,-24.868896484375,272834,272935,1022.2021427600001,28640,0.0003,9,2964,3.815678119659424,,
545.84,-24.30559539794922,275316,275417,1045.6630853600002,28886,0.0003,9,2968,1.4287493228912354,,
549.54,-25.672935485839844,278755,278856,1062.7032886299999,29227,0.0003,9,2972,1.3323278427124023,,
550.76,-25.062461853027344,281793,281894,1078.35404905,29511,0.0003,9,2976,1.890964150428772,,
551.22,-25.94544219970703,283965,284066,1079.21396151,29709,0.0003,9,2980,2.449460029602051,,
571.68,-27.467952728271484,287202,287303,1153.0841656100001,30016,0.0003,9,2984,2.688497543334961,,
587.39,-24.87813949584961,290078,290179,1193.4906064399997,30296,0.0003,9,2988,2.526277542114258,,
591.44,-25.770326614379883,292849,292950,1202.43664849,30572,0.0003,9,2992,2.8954179286956787,,
606.6,-25.584625244140625,295762,295863,1239.037783,30859,0.0003,9,2996,1.3165359497070312,,
612.85,-26.936630249023438,299022,299123,1255.4322749399998,31183,0.0003,9,3000,1.1130799055099487,,
,-24.584548950195312,299899,300000,,,0.0003,,,2.4105963706970215,2366.5408122,826.0
624.01,-25.39185905456543,302788,302889,1277.44294219,31961,0.0003,9,3004,4.225940227508545,,
637.98,-25.484434127807617,305865,305966,1319.1333717799998,32271,0.0003,9,3008,1.503593921661377,,
647.17,-26.489383697509766,308758,308859,1348.0086761599998,32556,0.0003,9,3012,1.5047595500946045,,
669.29,-25.577688217163086,311658,311759,1408.0986525199999,32849,0.0003,9,3016,1.4814846515655518,,
683.35,-26.375146865844727,315390,315491,1453.25336897,33212,0.0003,9,3020,2.603144645690918,,
704.34,-24.89865493774414,319390,319491,1534.3574260199996,33611,0.0003,9,3024,2.5477685928344727,,
714.22,-27.242542266845703,323390,323491,1604.7350977,34007,0.0003,9,3028,1.9146335124969482,,
728.57,-26.80340576171875,327067,327168,1651.2618186700001,34379,0.0003,9,3032,1.8448007106781006,,
745.24,-27.25592041015625,330236,330337,1691.3114521799996,34689,0.0003,9,3036,3.448838233947754,,
749.99,-25.832569122314453,332452,332553,1705.57012548,34894,0.0003,9,3040,2.734503746032715,,
766.08,-26.235675811767578,336336,336437,1751.88356549,35265,0.0003,9,3044,1.5815391540527344,,
796.62,-26.55898094177246,340309,340410,1835.4437165400002,35642,0.0003,9,3048,1.7145566940307617,,
803.69,-27.975238800048828,343815,343916,1863.2575399900002,35986,0.0003,9,3052,1.8576000928878784,,
796.29,-27.059017181396484,346135,346236,1848.8313688500002,36213,0.0003,9,3056,2.5559263229370117,,
794.17,-26.170835494995117,349147,349248,1844.4870460999998,36529,0.0003,9,3060,1.2988152503967285,,
799.97,-27.220386505126953,352831,352932,1807.8319943100003,36916,0.0003,9,3064,1.966156244277954,,
815.15,-27.880672454833984,356831,356932,1860.4696389399999,37320,0.0003,9,3068,0.8028563261032104,,
810.01,-27.417163848876953,359756,359857,1852.2742365799998,37605,0.0003,9,3072,1.395237684249878,,
803.58,-27.055124282836914,362151,362252,1812.9177300299998,37838,0.0003,9,3076,1.3618305921554565,,
820.34,-25.94384765625,365999,366100,1856.97019322,38224,0.0003,9,3080,6.877777576446533,,
827.97,-29.270214080810547,369999,370100,1882.2612660500004,38625,0.0003,9,3084,1.812272548675537,,
839.21,-27.121307373046875,373999,374100,1926.26853026,39018,0.0003,9,3088,0.6726799011230469,,
851.5,-27.21153450012207,377999,378100,1966.5243036799998,39408,0.0003,9,3092,0.8398680090904236,,
854.37,-27.870237350463867,381199,381300,1981.33150551,39734,0.0003,9,3096,1.7433197498321533,,
848.95,-26.64333152770996,383917,384018,1973.9286419899997,40008,0.0003,9,3100,1.624830961227417,,
842.39,-28.049039840698242,387027,387128,1968.5107632799998,40316,0.0003,9,3104,1.2526295185089111,,
842.99,-28.448688507080078,390164,390265,1973.4999589300005,40632,0.0003,9,3108,2.5956978797912598,,
837.42,-27.49361801147461,392500,392601,1954.6082286399999,40851,0.0003,9,3112,2.605909824371338,,
837.32,-27.12386703491211,395390,395491,1950.4471047200004,41124,0.0003,9,3116,0.6550819277763367,,
830.1,-28.37203598022461,398400,398501,1941.7906442500002,41419,0.0003,9,3120,1.073027491569519,,
,-29.184478759765625,399899,400000,,,0.0003,,,0.9942963123321533,2934.8091204,992.6
817.46,-27.692787170410156,401136,401237,1897.0288558600005,42150,0.0003,9,3124,0.8570107221603394,,
809.27,-27.518634796142578,404317,404418,1884.66206774,42462,0.0003,9,3128,0.9109387993812561,,
807.23,-28.87063980102539,407790,407891,1890.81778564,42806,0.0003,9,3132,1.0299996137619019,,
799.2,-28.681163787841797,410156,410257,1850.5853322699998,43045,0.0003,9,3136,5.284682750701904,,
817.04,-27.36977767944336,414156,414257,1927.3434422300002,43441,0.0003,9,3140,0.8791399002075195,,
799.48,-27.97042465209961,416284,416385,1884.1425385200002,43653,0.0003,9,3144,1.3584785461425781,,
777.54,-27.69129180908203,418063,418164,1814.00057704,43834,0.0003,9,3148,4.837063789367676,,
782.48,-27.88339614868164,422063,422164,1839.7651704900002,44249,0.0003,9,3152,3.082355499267578,,
791.88,-29.18407440185547,425323,425424,1874.9917589299998,44540,0.0003,9,3156,0.9052148461341858,,
786.19,-28.473403930664062,427766,427867,1883.4949389900003,44745,0.0003,9,3160,1.1764304637908936,,
779.45,-28.186195373535156,430776,430877,1934.7838867299997,45007,0.0003,9,3164,0.840273916721344,,
779.45,-28.098613739013672,434776,434877,1949.28929782,45338,0.0003,9,3168,4.549610614776611,,
780.76,-28.947803497314453,437832,437933,1973.2921224099998,45597,0.0003,9,3172,1.8477978706359863,,
785.75,-28.722484588623047,440726,440827,1977.51857823,45870,0.0003,9,3176,0.620991051197052,,
776.68,-28.873310089111328,443667,443768,1934.14453212,46148,0.0003,9,3180,0.8231459856033325,,
758.66,-29.66706085205078,445865,445966,1884.2873848600002,46358,0.0003,9,3184,2.8694043159484863,,
748.74,-27.02065658569336,448873,448974,1866.3897431099997,46643,0.0003,9,3188,1.0936882495880127,,
740.03,-28.366100311279297,452002,452103,1851.5485652200005,46958,0.0003,9,3192,0.7207618951797485,,
748.03,-28.919509887695312,456002,456103,1882.6593433199998,47353,0.0003,9,3196,0.6400980353355408,,
751.92,-29.79619598388672,459109,459210,1846.9291235,47664,0.0003,9,3200,0.6034635305404663,,
754.17,-28.341121673583984,462444,462545,1856.6094104199997,48004,0.0003,9,3204,3.265510082244873,,
745.69,-28.00830841064453,464733,464834,1837.7061741600003,48219,0.0003,9,3208,2.1477437019348145,,
737.07,-28.513151168823242,466207,466308,1802.9515734700003,48352,0.0003,9,3212,7.526237964630127,,
737.78,-28.878280639648438,469168,469269,1805.09396893,48645,0.0003,9,3216,0.7972321510314941,,
744.08,-29.887617111206055,472808,472909,1815.9526668000003,48982,0.0003,9,3220,1.4005348682403564,,
746.84,-28.943328857421875,475820,475921,1813.85320788,49253,0.0003,9,3224,1.5390310287475586,,
732.04,-28.62543487548828,477521,477622,1770.8215446199997,49426,0.0003,9,3228,1.2604056596755981,,
731.41,-28.58021354675293,480931,481032,1768.4386864499998,49764,0.0003,9,3232,1.5604676008224487,,
743.68,-28.093259811401367,484524,484625,1803.4261217499998,50123,0.0003,9,3236,1.1842697858810425,,
743.68,-27.034793853759766,488524,488625,1809.7636829100002,50509,0.0003,9,3240,4.723751068115234,,
752.52,-29.598783493041992,491536,491637,1843.0612072899999,50800,0.0003,9,3244,2.519057512283325,,
766.58,-29.542022705078125,494721,494822,1914.9302761099998,51115,0.0003,9,3248,2.7017998695373535,,
758.62,-27.492950439453125,497925,498026,1889.2784722600002,51430,0.0003,9,3252,0.7326323986053467,,
,-29.176589965820312,499899,500000,,,0.0003,,,0.9140584468841553,3155.6056964000004,1000.0
774.28,-29.34475326538086,502751,502852,1940.07207413,52254,0.0003,9,3256,0.8157360553741455,,
763.6,-29.42532730102539,504126,504227,1919.6626266399999,52372,0.0003,9,3260,1.0155060291290283,,
770.72,-29.919231414794922,507848,507949,1954.1327839900002,52678,0.0003,9,3264,0.7693513631820679,,
770.72,-29.718109130859375,511848,511949,1937.6087443600002,53003,0.0003,9,3268,0.7585879564285278,,
780.16,-30.297428131103516,515848,515949,1972.8507616800002,53360,0.0003,9,3272,2.429999351501465,,
758.74,-29.241180419921875,516600,516701,1929.77655533,53446,0.0003,9,3276,0.746292233467102,,
749.11,-29.075302124023438,518578,518679,1937.2598689700003,53637,0.0003,9,3280,7.6432576179504395,,
759.68,-30.071758270263672,521833,521934,1978.016525,53943,0.0003,9,3284,0.9586101770401001,,
744.15,-29.99547576904297,523288,523389,1937.4468723799998,54079,0.0003,9,3288,0.6128583550453186,,
743.95,-29.87698745727539,526397,526498,1935.6273134000003,54366,0.0003,9,3292,2.005167007446289,,
743.95,-29.895774841308594,530397,530498,1949.5066391499997,54738,0.0003,9,3296,6.4179606437683105,,
747.45,-30.44309425354004,533854,533955,2030.55698374,55042,0.0003,9,3300,0.7265430688858032,,
754.1,-30.491851806640625,537854,537955,2083.21448866,55375,0.0003,9,3304,1.2770464420318604,,
762.31,-31.292482376098633,540964,541065,2123.4709813299996,55635,0.0003,9,3308,0.8276818990707397,,
787.57,-30.11258316040039,544964,545065,2243.0848700800007,55992,0.0003,9,3312,0.7554184198379517,,
789.83,-31.73777961730957,548151,548252,2273.88812315,56260,0.0003,9,3316,6.81479024887085,,
766.83,-30.70244598388672,549491,549592,2214.6374903600004,56382,0.0003,9,3320,4.500816345214844,,
757.99,-30.560317993164062,551619,551720,2229.63850675,56575,0.0003,9,3324,0.7628089189529419,,
772.08,-30.891586303710938,554729,554830,2285.3530350999995,56859,0.0003,9,3328,0.581305205821991,,
769.1,-31.081239700317383,557841,557942,2291.58408436,57120,0.0003,9,3332,0.7749643325805664,,
