rollout/ep_rew_mean,train/actor_loss,train/n_updates,time/episodes,train/learning_rate,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,eval/mean_ep_length,eval/mean_reward
-30.391990390000004,9.639217376708984,33367,2260,0.0002,4683,7,33468,14.57,5.195728302001953,,
-30.035116559999995,11.042131423950195,33430,2264,0.0002,4691,7,33531,14.79,6.038586616516113,,
-29.327264010000007,10.78669548034668,33475,2268,0.0002,4698,7,33576,14.72,6.022314071655273,,
-29.180142010000004,10.85270881652832,33520,2272,0.0002,4704,7,33621,14.75,7.225770473480225,,
-27.46942979,9.858621597290039,33565,2276,0.0002,4715,7,33666,14.54,9.25164794921875,,
-26.686761160000007,11.049385070800781,33608,2280,0.0002,4721,7,33709,14.42,8.927837371826172,,
-25.648008200000003,10.661038398742676,33669,2284,0.0002,4728,7,33770,14.48,6.921311855316162,,
-27.06110697,10.043218612670898,33755,2288,0.0002,4737,7,33856,14.73,7.279613494873047,,
-26.25641472,11.05517292022705,33818,2292,0.0002,4745,7,33919,14.79,7.886244297027588,,
-26.00331535,10.870257377624512,33876,2296,0.0002,4751,7,33977,14.82,6.457801818847656,,
-25.18700203,10.323970794677734,33944,2300,0.0002,4764,7,34045,14.97,7.206177711486816,,
-24.851513150000002,10.120124816894531,34004,2304,0.0002,4771,7,34105,15.01,5.0383381843566895,,
-24.19339437,10.346935272216797,34049,2308,0.0002,4777,7,34150,14.83,6.831986427307129,,
-24.66887772,11.212930679321289,34123,2312,0.0002,4786,7,34224,15.07,9.046381950378418,,
-24.218226010000002,10.159078598022461,34170,2316,0.0002,4791,7,34271,14.93,6.222585678100586,,
-22.481606420000002,10.057172775268555,34221,2320,0.0002,4798,7,34322,14.64,5.300610542297363,,
-22.08328199,10.491853713989258,34269,2324,0.0002,4804,7,34370,14.36,6.1238226890563965,,
-21.045423369999998,10.480547904968262,34310,2328,0.0002,4816,7,34411,13.95,6.069007873535156,,
-20.79634826,9.872827529907227,34360,2332,0.0002,4822,7,34461,13.83,7.110751152038574,,
-20.75631172,10.446881294250488,34403,2336,0.0002,4829,7,34504,13.62,6.945614814758301,,
-21.15282297,11.030003547668457,34449,2340,0.0002,4835,7,34550,13.6,9.379179000854492,,
-21.49375279,10.01624870300293,34514,2344,0.0002,4843,7,34615,13.73,6.882723331451416,,
-20.73605529,10.46113395690918,34569,2348,0.0002,4851,7,34670,13.6,7.360584735870361,,
-20.45312438,10.275616645812988,34618,2352,0.0002,4862,7,34719,13.54,6.614465236663818,,
-20.686718629999994,10.75004768371582,34683,2356,0.0002,4870,7,34784,13.68,8.10139274597168,,
-20.905901559999997,10.991081237792969,34749,2360,0.0002,4878,7,34850,13.82,7.387070655822754,,
-21.461175940000004,9.499862670898438,34843,2364,0.0002,4890,7,34944,14.13,5.448408126831055,,
-21.718879939999997,10.861817359924316,34909,2368,0.0002,4898,7,35010,14.34,8.222745895385742,,
-21.531283219999995,9.991289138793945,34969,2372,0.0002,4905,7,35070,14.49,5.336553573608398,,
-22.114891379999996,9.940282821655273,35031,2376,0.0002,4918,7,35132,14.66,7.097644329071045,,
-22.37779693,10.288135528564453,35073,2380,0.0002,4924,7,35174,14.65,5.252943515777588,,
-22.699062539999996,10.418821334838867,35131,2384,0.0002,4931,7,35232,14.62,7.99180269241333,,
-21.70829586,10.883464813232422,35194,2388,0.0002,4939,7,35295,14.39,9.025147438049316,,
-22.749477860000002,10.28715705871582,35256,2392,0.0002,4947,7,35357,14.38,5.954315185546875,,
-23.068036399999997,12.045026779174805,35315,2396,0.0002,4954,7,35416,14.39,6.110642433166504,,
-23.555631750000003,10.084046363830566,35367,2400,0.0002,4967,7,35468,14.23,7.4142255783081055,,
-24.18788402000001,11.097274780273438,35446,2404,0.0002,4976,7,35547,14.42,7.412830829620361,,
-24.698444830000003,10.046119689941406,35503,2408,0.0002,4983,7,35604,14.54,5.414721488952637,,
-24.53899212,9.710664749145508,35571,2412,0.0002,4991,7,35672,14.48,7.2007036209106445,,
-25.255611360000003,10.976877212524414,35636,2416,0.0002,4999,7,35737,14.66,8.576428413391113,,
-25.4542643,10.640615463256836,35693,2420,0.0002,5008,7,35794,14.72,6.556833267211914,,
-25.87314699,10.689231872558594,35773,2424,0.0002,5017,7,35874,15.04,8.568568229675293,,
-25.884774229999998,10.426197052001953,35834,2428,0.0002,5029,7,35935,15.24,5.143758296966553,,
-25.78005396,10.64168643951416,35885,2432,0.0002,5036,7,35986,15.25,6.3476176261901855,,
-25.317467540000003,9.691930770874023,35950,2436,0.0002,5043,7,36051,15.47,5.421050071716309,,
-24.905949480000007,11.091744422912598,35998,2440,0.0002,5049,7,36099,15.49,7.0866289138793945,,
-24.49957743,9.940459251403809,36053,2444,0.0002,5055,7,36154,15.39,6.541388511657715,,
-24.64329467,10.264291763305664,36110,2448,0.0002,5062,7,36211,15.41,7.528814792633057,,
-24.730494700000005,10.484935760498047,36155,2452,0.0002,5074,7,36256,15.37,7.666288375854492,,
-24.842819409999997,11.263673782348633,36210,2456,0.0002,5082,7,36311,15.27,6.3862152099609375,,
-24.771782780000002,9.795456886291504,36264,2460,0.0002,5088,7,36365,15.15,5.842538833618164,,
-24.44943349,10.129093170166016,36314,2464,0.0002,5095,7,36415,14.71,6.895824432373047,,
-24.084329200000003,10.255343437194824,36365,2468,0.0002,5101,7,36466,14.56,7.6094160079956055,,
-23.72328583,11.614494323730469,36402,2472,0.0002,5107,7,36503,14.33,4.815140724182129,,
-23.02609936,10.037965774536133,36461,2476,0.0002,5119,7,36562,14.3,8.053007125854492,,
-22.920592650000003,9.553060531616211,36530,2480,0.0002,5126,7,36631,14.57,4.062081336975098,,
-22.472978920000006,10.168769836425781,36585,2484,0.0002,5132,7,36686,14.54,7.5810866355896,,
-21.15305691,9.602858543395996,36640,2488,0.0002,5139,7,36741,14.46,8.122270584106445,,
-20.12785775,10.425381660461426,36690,2492,0.0002,5145,7,36791,14.34,6.125814914703369,,
-19.603925419999996,9.74215316772461,36771,2496,0.0002,5153,7,36872,14.56,6.6850457191467285,,
-18.83179032,10.31873607635498,36821,2500,0.0002,5164,7,36922,14.54,9.594199180603027,,
-19.088621349999997,10.424362182617188,36874,2504,0.0002,5171,7,36975,14.28,8.644795417785645,,
-18.975258890000003,9.808910369873047,36933,2508,0.0002,5179,7,37034,14.3,8.659808158874512,,
-19.81919622,10.358227729797363,36968,2512,0.0002,5184,7,37069,13.97,7.029604911804199,,
-20.248438609999997,10.845748901367188,37022,2516,0.0002,5191,7,37123,13.86,7.400279998779297,,
-21.33111834,9.948822975158691,37071,2520,0.0002,5197,7,37172,13.78,6.013248920440674,,
-21.99936415,9.620108604431152,37141,2524,0.0002,5206,7,37242,13.68,5.900864601135254,,
-21.791234259999996,9.537618637084961,37211,2528,0.0002,5220,7,37312,13.77,5.7726898193359375,,
-21.869833900000003,9.497725486755371,37275,2532,0.0002,5227,7,37376,13.9,8.495824813842773,,
-21.92189911,9.881932258605957,37319,2536,0.0002,5233,7,37420,13.69,8.52139663696289,,
-22.197574770000003,10.787906646728516,37385,2540,0.0002,5240,7,37486,13.87,8.832474708557129,,
-23.022268249999996,10.35505199432373,37446,2544,0.0002,5247,7,37547,13.93,5.455943584442139,,
-23.149819360000002,9.852401733398438,37492,2548,0.0002,5252,7,37593,13.82,6.529905796051025,,
-23.071517559999997,10.441583633422852,37554,2552,0.0002,5265,7,37655,13.99,8.776145935058594,,
-23.19961323,9.88251781463623,37627,2556,0.0002,5273,7,37728,14.17,5.7634992599487305,,
-22.479727650000005,9.944073677062988,37678,2560,0.0002,5280,7,37779,14.14,6.577064514160156,,
-21.86428257,9.79944896697998,37728,2564,0.0002,5286,7,37829,14.14,3.855665683746338,,
-21.79569196,10.928428649902344,37785,2568,0.0002,5293,7,37886,14.2,6.553036212921143,,
-23.88758628,9.652374267578125,37872,2572,0.0002,5301,7,37973,14.7,8.460681915283203,,
-24.547830349999998,11.480802536010742,37928,2576,0.0002,5314,7,38029,14.67,5.182861804962158,,
-25.03280683,9.705448150634766,37982,2580,0.0002,5320,7,38083,14.52,6.650506019592285,,
-25.432556299999998,9.313796997070312,38037,2584,0.0002,5328,7,38138,14.52,7.151138782501221,,
-26.038101789999995,10.00982666015625,38106,2588,0.0002,5336,7,38207,14.66,5.602019786834717,,
-25.98447494,9.819652557373047,38167,2592,0.0002,5344,7,38268,14.77,7.9161577224731445,,
-25.846193860000003,10.05070686340332,38238,2596,0.0002,5352,7,38339,14.67,7.147308349609375,,
-26.553506990000002,11.078361511230469,38294,2600,0.0002,5365,7,38395,14.73,6.021731376647949,,
-25.875761250000004,10.312020301818848,38360,2604,0.0002,5372,7,38461,14.86,9.972879409790039,,
-25.725016120000006,10.11307144165039,38423,2608,0.0002,5379,7,38524,14.9,5.710867881774902,,
-24.53520015,10.385292053222656,38480,2612,0.0002,5386,7,38581,15.12,5.340437889099121,,
-23.84646851,9.86019515991211,38536,2616,0.0002,5393,7,38637,15.14,5.57989501953125,,
-22.67192206,10.616695404052734,38599,2620,0.0002,5400,7,38700,15.28,4.549043655395508,,
-21.585895700000002,10.634012222290039,38662,2624,0.0002,5407,7,38763,15.21,8.104368209838867,,
-22.552137059999996,10.078678131103516,38716,2628,0.0002,5419,7,38817,15.05,6.693371772766113,,
-23.968406610000006,9.832698822021484,38799,2632,0.0002,5428,7,38900,15.24,4.7693915367126465,,
-24.293660559999992,10.003602981567383,38851,2636,0.0002,5434,7,38952,15.32,5.24782657623291,,
-24.539504880000003,9.895444869995117,38894,2640,0.0002,5440,7,38995,15.09,5.6524786949157715,,
-24.151007769999996,10.415451049804688,38946,2644,0.0002,5447,7,39047,15.0,7.574285984039307,,
-24.19807275,11.79627799987793,39006,2648,0.0002,5454,7,39107,15.14,8.030271530151367,,
-25.128806030000007,11.38530158996582,39064,2652,0.0002,5467,7,39165,15.1,6.9438557624816895,,
-25.313889889999995,11.762735366821289,39122,2656,0.0002,5475,7,39223,14.95,12.815618515014648,,
-27.176464999999993,11.94894790649414,39198,2660,0.0002,5485,7,39299,15.2,11.348453521728516,,
-27.409963989999998,10.554855346679688,39258,2664,0.0002,5493,7,39359,15.3,11.282516479492188,,
-27.66378776,10.626705169677734,39317,2668,0.0002,5500,7,39418,15.32,13.067371368408203,,
-26.389103510000005,9.70710563659668,39379,2672,0.0002,5508,7,39480,15.07,13.619476318359375,,
-26.218858519999998,9.67773723602295,39445,2676,0.0002,5523,7,39546,15.17,8.70462703704834,,
-26.00126035,10.99117374420166,39518,2680,0.0002,5532,7,39619,15.36,17.867244720458984,,
-26.138810820000003,10.838696479797363,39589,2684,0.0002,5541,7,39690,15.52,8.508078575134277,,
-25.56195312000001,12.440025329589844,39650,2688,0.0002,5549,7,39751,15.44,10.15294075012207,,
-25.950933549999995,10.892828941345215,39716,2692,0.0002,5557,7,39817,15.49,10.993133544921875,,
-25.76265452,13.306977272033691,39776,2696,0.0002,5564,7,39877,15.38,8.09345531463623,,
-26.53300541,14.445591926574707,39858,2700,0.0002,5580,7,39959,15.64,9.765758514404297,,
-26.792094579999997,13.423566818237305,39939,2704,0.0002,5588,7,40040,15.79,7.860481262207031,,
-26.55396931,14.664482116699219,40013,2708,0.0002,5597,7,40114,15.9,12.233061790466309,,
-27.703337110000007,14.639005661010742,40065,2712,0.0002,5603,7,40166,15.85,10.726825714111328,,
-27.41434267,13.40106201171875,40125,2716,0.0002,5610,7,40226,15.89,9.75324821472168,,
-28.810366630000004,14.922525405883789,40193,2720,0.0002,5618,7,40294,15.94,10.119279861450195,,
-28.738462430000006,14.438587188720703,40250,2724,0.0002,5625,7,40351,15.88,16.673736572265625,,
-28.3322442,15.876986503601074,40306,2728,0.0002,5639,7,40407,15.9,12.545785903930664,,
-27.414839179999994,16.4608154296875,40357,2732,0.0002,5645,7,40458,15.58,9.577975273132324,,
-27.770751159999996,15.071562767028809,40417,2736,0.0002,5653,7,40518,15.66,12.110626220703125,,
-27.34332965,15.038211822509766,40485,2740,0.0002,5661,7,40586,15.91,11.336454391479492,,
-27.454319990000002,14.845911026000977,40537,2744,0.0002,5668,7,40638,15.91,11.011497497558594,,
-27.280230770000003,14.383108139038086,40579,2748,0.0002,5674,7,40680,15.73,17.53614044189453,,
-26.52426686999999,15.941747665405273,40647,2752,0.0002,5686,7,40748,15.83,11.148645401000977,,
-26.098698879999997,16.626096725463867,40735,2756,0.0002,5696,7,40836,16.13,10.684528350830078,,
-24.430191490000002,16.7828426361084,40788,2760,0.0002,5702,7,40889,15.9,14.842287063598633,,
-24.269684259999995,15.981571197509766,40851,2764,0.0002,5710,7,40952,15.93,14.256592750549316,,
-25.128005849999994,15.204309463500977,40918,2768,0.0002,5717,7,41019,16.01,13.178079605102539,,
-24.506643659999998,17.11977767944336,40970,2772,0.0002,5724,7,41071,15.91,12.282028198242188,,
-23.771914630000005,16.302167892456055,41029,2776,0.0002,5736,7,41130,15.84,14.624967575073242,,
-24.14699662,16.695919036865234,41088,2780,0.0002,5744,7,41189,15.7,13.342718124389648,,
-24.19093273,16.284446716308594,41140,2784,0.0002,5752,7,41241,15.51,13.901582717895508,,
-25.51668068,14.871429443359375,41204,2788,0.0002,5760,7,41305,15.54,14.931467056274414,,
-25.277313259999996,15.81785774230957,41251,2792,0.0002,5766,7,41352,15.35,15.756726264953613,,
-25.993490299999998,15.798794746398926,41298,2796,0.0002,5773,7,41399,15.22,16.82399559020996,,
-25.271221189999995,17.761486053466797,41345,2800,0.0002,5785,7,41446,14.87,19.6683292388916,,
-24.82356074,18.854461669921875,41388,2804,0.0002,5791,7,41489,14.49,13.718915939331055,,
-25.170090870000003,16.593429565429688,41442,2808,0.0002,5797,7,41543,14.29,10.05940055847168,,
-24.43208115,17.15039825439453,41506,2812,0.0002,5805,7,41607,14.41,14.818769454956055,,
-24.48106204,16.427471160888672,41561,2816,0.0002,5813,7,41662,14.36,15.819485664367676,,
-23.245136369999997,17.885839462280273,41624,2820,0.0002,5821,7,41725,14.31,14.355318069458008,,
-23.38478799,17.158466339111328,41685,2824,0.0002,5829,7,41786,14.35,13.435572624206543,,
-23.394184309999996,15.138750076293945,41754,2828,0.0002,5843,7,41855,14.48,18.340164184570312,,
-23.54734724,15.960905075073242,41855,2832,0.0002,5855,7,41956,14.98,11.026144027709961,,
-23.724837859999997,16.273296356201172,41923,2836,0.0002,5862,7,42024,15.06,16.44803237915039,,
-23.66236266,16.685922622680664,41981,2840,0.0002,5870,7,42082,14.96,17.951173782348633,,
-23.109892679999994,17.297378540039062,42043,2844,0.0002,5878,7,42144,15.06,20.90647315979004,,
-23.779211689999997,17.03203010559082,42096,2848,0.0002,5885,7,42197,15.17,17.155868530273438,,
-23.738615119999995,15.826131820678711,42142,2852,0.0002,5898,7,42243,14.95,25.25513458251953,,
-23.744518600000006,17.376707077026367,42182,2856,0.0002,5904,7,42283,14.47,16.76140785217285,,
-23.82570581,16.174240112304688,42230,2860,0.0002,5910,7,42331,14.42,13.889551162719727,,
-23.736922479999997,17.14410972595215,42280,2864,0.0002,5917,7,42381,14.29,19.31906509399414,,
-22.64017015,15.753499984741211,42339,2868,0.0002,5925,7,42440,14.21,17.392473220825195,,
-22.80490272,15.309350967407227,42396,2872,0.0002,5931,7,42497,14.26,14.692447662353516,,
-22.989652139999997,15.524749755859375,42448,2876,0.0002,5943,7,42549,14.19,17.642017364501953,,
-22.228723560000002,16.546947479248047,42517,2880,0.0002,5951,7,42618,14.29,16.44103240966797,,
-21.545443709999994,15.757659912109375,42572,2884,0.0002,5957,7,42673,14.32,19.670156478881836,,
-20.16371031,15.087857246398926,42610,2888,0.0002,5963,7,42711,14.06,15.189847946166992,,
-20.028767359999996,15.793045043945312,42669,2892,0.0002,5970,7,42770,14.18,12.182997703552246,,
-19.406131119999998,14.904840469360352,42726,2896,0.0002,5977,7,42827,14.28,15.246831893920898,,
-18.79733778,13.427336692810059,42781,2900,0.0002,5988,7,42882,14.36,21.499385833740234,,
-18.93103694,15.313100814819336,42839,2904,0.0002,5995,7,42940,14.51,20.820873260498047,,
-18.6349836,14.720552444458008,42904,2908,0.0002,6002,7,43005,14.62,12.809671401977539,,
-18.31216393,14.76192569732666,42975,2912,0.0002,6011,7,43076,14.69,18.268383026123047,,
-18.23953094,16.71672821044922,43053,2916,0.0002,6020,7,43154,14.92,18.711772918701172,,
-18.14238903,16.541236877441406,43105,2920,0.0002,6027,7,43206,14.81,21.426931381225586,,
-18.18306477,14.912103652954102,43154,2924,0.0002,6034,7,43255,14.69,15.116377830505371,,
-17.73136744,14.954320907592773,43211,2928,0.0002,6072,7,43312,14.57,20.800342559814453,,
-16.769218520000003,14.762235641479492,43261,2932,0.0002,6078,7,43362,14.06,18.87741470336914,,
-16.2920184,14.64419937133789,43324,2936,0.0002,6087,7,43425,14.01,21.73331069946289,,
-16.405648690000003,15.192768096923828,43383,2940,0.0002,6094,7,43484,14.02,13.95797061920166,,
-16.621431330000004,15.721634864807129,43443,2944,0.0002,6101,7,43544,14.0,16.383342742919922,,
-16.117749760000002,14.723405838012695,43495,2948,0.0002,6107,7,43596,13.99,12.541665077209473,,
-16.99484518,14.094472885131836,43557,2952,0.0002,6120,7,43658,14.15,14.256292343139648,,
-18.342803959999998,14.46879768371582,43638,2956,0.0002,6130,7,43739,14.56,21.802017211914062,,
-19.140973300000002,15.386283874511719,43692,2960,0.0002,6137,7,43793,14.62,19.22722816467285,,
-21.07907661,15.755670547485352,43774,2964,0.0002,6146,7,43875,14.94,14.2637357711792,,
-22.98727265,14.196867942810059,43851,2968,0.0002,6156,7,43952,15.12,10.723790168762207,,
-24.573798319999995,14.207498550415039,43923,2972,0.0002,6164,7,44024,15.27,11.866762161254883,,
-25.01826998,14.342755317687988,43964,2976,0.0002,6175,7,44065,15.16,14.944830894470215,,
-25.33182465,15.19920539855957,44021,2980,0.0002,6183,7,44122,15.04,18.31448745727539,,
-25.31827796,15.911130905151367,44067,2984,0.0002,6189,7,44168,14.95,17.694900512695312,,
-25.338674319999996,14.800691604614258,44119,2988,0.0002,6195,7,44220,15.09,14.40864086151123,,
-25.68305954,14.838828086853027,44182,2992,0.0002,6203,7,44283,15.13,12.85639762878418,,
-25.718438379999995,14.688770294189453,44242,2996,0.0002,6211,7,44343,15.16,16.095783233642578,,
-25.62269028,15.126995086669922,44297,3000,0.0002,6224,7,44398,15.16,13.350730895996094,,
-25.734772619999998,16.445831298828125,44359,3004,0.0002,6232,7,44460,15.2,19.549365997314453,,
-26.066871900000002,15.221319198608398,44418,3008,0.0002,6239,7,44519,15.14,17.879671096801758,,
-26.21240372,13.761646270751953,44479,3012,0.0002,6246,7,44580,15.04,15.896533012390137,,
-26.137250019999996,14.576874732971191,44546,3016,0.0002,6255,7,44647,14.93,11.198080062866211,,
-26.18971699,14.078634262084961,44607,3020,0.0002,6263,7,44708,15.02,13.73084545135498,,
-26.26493273,14.54123306274414,44667,3024,0.0002,6270,7,44768,15.13,17.56231689453125,,
-26.507507379999996,15.019735336303711,44746,3028,0.0002,6285,7,44847,15.35,20.700183868408203,,
-26.83740117,14.599723815917969,44825,3032,0.0002,6296,7,44926,15.64,11.460403442382812,,
-27.348144339999997,15.221312522888184,44904,3036,0.0002,6305,7,45005,15.8,12.794576644897461,,
-27.76465353,14.403531074523926,44959,3040,0.0002,6312,7,45060,15.76,14.82544231414795,,
-28.284204180000003,13.783766746520996,45009,3044,0.0002,6318,7,45110,15.66,14.992535591125488,,
-28.88422685,14.275782585144043,45048,3048,0.0002,6324,7,45149,15.53,15.374702453613281,,
-28.38039401,13.796918869018555,45114,3052,0.0002,6338,7,45215,15.57,9.55936336517334,,
-27.51352719,13.679303169250488,45157,3056,0.0002,6344,7,45258,15.19,8.346162796020508,,
-27.27084273,13.059932708740234,45212,3060,0.0002,6352,7,45313,15.2,14.354177474975586,,
-25.651010449999998,13.389394760131836,45272,3064,0.0002,6359,7,45373,14.98,10.794675827026367,,
-24.41117156,14.375426292419434,45335,3068,0.0002,6367,7,45436,14.84,11.674381256103516,,
-23.152730100000007,14.286497116088867,45399,3072,0.0002,6375,7,45500,14.76,15.271882057189941,,
-23.490491430000002,12.755990028381348,45451,3076,0.0002,6388,7,45552,14.87,7.765072822570801,,
-23.478263919999996,15.139716148376465,45509,3080,0.0002,6395,7,45610,14.88,18.72608184814453,,
-23.340942419999998,14.819991111755371,45561,3084,0.0002,6402,7,45662,14.94,13.155128479003906,,
-23.150053800000002,15.328006744384766,45625,3088,0.0002,6409,7,45726,15.06,12.39659309387207,,
-23.584447060000002,13.970308303833008,45691,3092,0.0002,6418,7,45792,15.09,10.359630584716797,,
-24.247950719999995,12.60554313659668,45778,3096,0.0002,6428,7,45879,15.36,16.104000091552734,,
-25.74009756,12.45376968383789,45841,3100,0.0002,6440,7,45942,15.44,14.839577674865723,,
-27.068545609999997,13.159244537353516,45914,3104,0.0002,6450,7,46015,15.55,16.47469139099121,,
-30.191109370000003,13.117965698242188,46062,3108,0.0002,6465,7,46163,16.44,13.668508529663086,,
-31.418009469999998,12.23965835571289,46119,3112,0.0002,6472,7,46220,16.4,11.180208206176758,,
-32.470190009999996,12.349529266357422,46174,3116,0.0002,6479,7,46275,16.28,11.16273307800293,,
-35.23184081,12.932151794433594,46270,3120,0.0002,6489,7,46371,16.63,11.073738098144531,,
-36.024071840000005,12.575647354125977,46333,3124,0.0002,6496,7,46434,16.66,8.492361068725586,,
-36.50581252,12.96055793762207,46389,3128,0.0002,6509,7,46490,16.43,10.360960006713867,,
-37.26686106,12.5045747756958,46442,3132,0.0002,6516,7,46543,16.17,12.284852027893066,,
-37.049469720000005,13.253873825073242,46498,3136,0.0002,6523,7,46599,15.94,7.675132751464844,,
-36.98164738,12.235212326049805,46539,3140,0.0002,6529,7,46640,15.8,8.994658470153809,,
-37.64007692,12.62738037109375,46584,3144,0.0002,6535,7,46685,15.75,9.701608657836914,,
-37.87414297,13.477800369262695,46639,3148,0.0002,6542,7,46740,15.91,8.560033798217773,,
-37.58363624,12.153385162353516,46682,3152,0.0002,6554,7,46783,15.68,8.660058975219727,,
-37.00570705,12.615533828735352,46744,3156,0.0002,6561,7,46845,15.87,10.788301467895508,,
-36.981125070000004,12.146367073059082,46794,3160,0.0002,6568,7,46895,15.82,10.271272659301758,,
-36.489316710000004,12.133258819580078,46865,3164,0.0002,6577,7,46966,15.93,8.111991882324219,,
-36.06184116,12.410494804382324,46923,3168,0.0002,6584,7,47024,15.88,9.22859001159668,,
-35.63060285,12.135072708129883,46981,3172,0.0002,6591,7,47082,15.82,8.044381141662598,,
-35.33482054,13.084985733032227,47041,3176,0.0002,6604,7,47142,15.9,10.03903579711914,,
-35.08416824,12.158187866210938,47086,3180,0.0002,6611,7,47187,15.77,12.613554000854492,,
-35.711219199999995,12.368406295776367,47196,3184,0.0002,6623,7,47297,16.35,6.560591697692871,,
-36.5882664,12.374927520751953,47260,3188,0.0002,6631,7,47361,16.35,12.494050979614258,,
-36.63307425,12.328584671020508,47320,3192,0.0002,6639,7,47421,16.29,8.03262996673584,,
-36.362556170000005,11.445745468139648,47385,3196,0.0002,6648,7,47486,16.07,6.874969482421875,,
-35.705382529999994,12.356561660766602,47437,3200,0.0002,6660,7,47538,15.96,10.400484085083008,,
-34.2610064,11.39985466003418,47483,3204,0.0002,6666,7,47584,15.69,7.768865585327148,,
-33.568227820000004,12.723258972167969,47574,3208,0.0002,6675,7,47675,15.12,10.344226837158203,,
-32.26105346,11.87229061126709,47628,3212,0.0002,6682,7,47729,15.09,9.054333686828613,,
-31.570977829999997,11.35866928100586,47706,3216,0.0002,6691,7,47807,15.32,8.154655456542969,,
-30.366313390000002,12.054627418518066,47808,3220,0.0002,6701,7,47909,15.38,8.443290710449219,,
-29.452243960000004,11.433183670043945,47870,3224,0.0002,6709,7,47971,15.37,9.697757720947266,,
-30.084209089999998,11.491247177124023,47926,3228,0.0002,6721,7,48027,15.37,9.043773651123047,,
-28.999730660000004,11.7313871383667,47998,3232,0.0002,6728,7,48099,15.56,7.5553669929504395,,
-28.993850459999997,12.110013008117676,48064,3236,0.0002,6736,7,48165,15.66,8.573250770568848,,
-29.54755206,11.420087814331055,48123,3240,0.0002,6744,7,48224,15.84,8.42582893371582,,
-29.02490926,10.470440864562988,48185,3244,0.0002,6751,7,48286,16.01,7.768424987792969,,
-32.880200089999995,11.411595344543457,48302,3248,0.0002,6763,7,48403,16.63,10.48013973236084,,
-32.652254840000005,11.329582214355469,48347,3252,0.0002,6776,7,48448,16.65,8.6835298538208,,
-33.01379093,11.71796989440918,48404,3256,0.0002,6783,7,48505,16.6,8.843140602111816,,
-32.34726664,10.625083923339844,48458,3260,0.0002,6790,7,48559,16.64,9.490198135375977,,
-32.41333178,10.44929027557373,48508,3264,0.0002,6797,7,48609,16.43,7.17209529876709,,
-32.53355659000001,10.826644897460938,48577,3268,0.0002,6805,7,48678,16.54,8.191874504089355,,
-41.762320499999994,10.639619827270508,48757,3272,0.0002,6823,7,48858,17.76,8.802608489990234,,
-41.784854450000005,10.894244194030762,48799,3276,0.0002,6834,7,48900,17.58,8.261327743530273,,
-41.97230778,11.172584533691406,48875,3280,0.0002,6843,7,48976,17.89,7.76356315612793,,
-41.58651796000001,11.037221908569336,48951,3284,0.0002,6851,7,49052,17.55,8.431400299072266,,
-41.05614680000001,10.886425018310547,49023,3288,0.0002,6859,7,49124,17.63,6.6882781982421875,,
-40.75465238999999,11.35440444946289,49074,3292,0.0002,6865,7,49175,17.54,6.958743572235107,,
-40.604190419999995,9.516929626464844,49137,3296,0.0002,6872,7,49238,17.52,6.664617538452148,,
-39.78301322,10.491779327392578,49197,3300,0.0002,6884,7,49298,17.6,10.020858764648438,,
-39.91925157,10.932785034179688,49244,3304,0.0002,6890,7,49345,17.61,6.675497055053711,,
-37.08196651,10.56842041015625,49291,3308,0.0002,6897,7,49392,17.17,6.552308559417725,,
-37.03218063,11.115689277648926,49350,3312,0.0002,6903,7,49451,17.22,7.320775985717773,,
-36.83868843999999,10.30064582824707,49408,3316,0.0002,6910,7,49509,17.02,8.858981132507324,,
-35.27486175999999,10.223592758178711,49464,3320,0.0002,6917,7,49565,16.56,7.851496696472168,,
-35.74512262,10.11988639831543,49537,3324,0.0002,6926,7,49638,16.67,7.348965167999268,,
-35.16425561999999,10.682727813720703,49621,3328,0.0002,6941,7,49722,16.95,7.621814727783203,,
-35.48955584,10.47317123413086,49682,3332,0.0002,6948,7,49783,16.84,10.998405456542969,,
-34.92408941,11.729068756103516,49741,3336,0.0002,6956,7,49842,16.77,7.98897647857666,,
-35.317152310000004,10.407539367675781,49822,3340,0.0002,6965,7,49923,16.99,4.386180400848389,,
-35.91343893,10.540549278259277,49891,3344,0.0002,6973,7,49992,17.06,8.46043586730957,,
-31.570427850000005,11.842679977416992,49960,3348,0.0002,6980,7,50061,16.58,12.421527862548828,,
-31.873467579999996,10.81277847290039,50012,3352,0.0002,6994,7,50113,16.65,8.895469665527344,,
-33.90832673,10.456438064575195,50137,3356,0.0002,7007,7,50238,17.33,8.557334899902344,,
-34.42883641,12.057390213012695,50241,3360,0.0002,7019,7,50342,17.83,14.663250923156738,,
-34.77377742,10.54519271850586,50308,3364,0.0002,7028,7,50409,18.0,7.463964462280273,,
-34.958607189999995,10.928672790527344,50377,3368,0.0002,7037,7,50478,18.0,7.217748641967773,,
-27.489085059999994,12.150129318237305,50482,3372,0.0002,7050,7,50583,17.25,10.996715545654297,,
-27.072550159999995,12.307901382446289,50542,3376,0.0002,7063,7,50643,17.43,14.292099952697754,,
-29.222416720000002,10.388174057006836,50621,3380,0.0002,7073,7,50722,17.46,6.464081764221191,,
-29.919154700000004,10.481832504272461,50693,3384,0.0002,7082,7,50794,17.42,9.809632301330566,,
