time/fps,train/actor_loss,time/episodes,time/time_elapsed,train/learning_rate,train/critic_loss,time/total_timesteps,train/ent_coef,train/n_updates,train/ent_coef_loss,eval/mean_ep_length,eval/mean_reward
14,-4.6059041023254395,2008,11398,0.0001,2.2811050415039062,170147,0.04003177955746651,85023,-0.8087669014930725,,
14,-4.01459264755249,2012,11462,0.0001,4.018584251403809,171121,0.0388033501803875,85510,-0.15422910451889038,,
14,-2.4826865196228027,2016,11612,0.0001,2.0621232986450195,173489,0.03443530574440956,86694,-1.0802397727966309,,
14,-3.4641759395599365,2020,11624,0.0001,2.1024646759033203,173569,0.034304238855838776,86734,-1.2930424213409424,,
14,-3.138598918914795,2024,11676,0.0001,2.897401809692383,174424,0.03287866339087486,87161,-1.9056334495544434,,
14,-2.0807881355285645,2028,11699,0.0001,2.940061092376709,174763,0.03235998377203941,87331,-1.9107670783996582,,
14,-2.261837959289551,2032,11722,0.0001,2.533778429031372,175094,0.031937163323163986,87496,-0.9799216389656067,,
14,0.23499193787574768,2036,11785,0.0001,2.437701463699341,176115,0.031247476115822792,88007,0.7412523627281189,,
14,-2.1693830490112305,2040,11799,0.0001,10.090219497680664,176321,0.031221894547343254,88110,-0.35730814933776855,,
14,-2.1309316158294678,2044,11819,0.0001,2.0115466117858887,176552,0.031226741150021553,88225,0.9125049114227295,,
14,-2.8831281661987305,2048,11836,0.0001,1.9531505107879639,176796,0.03134109824895859,88347,-0.8083536028862,,
14,-1.7836006879806519,2052,11881,0.0001,4.6397247314453125,177516,0.03163696452975273,88707,-0.13793838024139404,,
14,2.2575578689575195,2056,11938,0.0001,4.628832817077637,178488,0.03274240344762802,89193,1.6437432765960693,,
14,-0.03164726495742798,2060,11960,0.0001,2.837414026260376,178817,0.03300953656435013,89358,0.886308491230011,,
14,0.530564546585083,2064,12014,0.0001,4.677532196044922,179745,0.03410246595740318,89822,0.21415762603282928,,
14,1.0295393466949463,2068,12031,0.0001,8.769820213317871,180017,0.034570563584566116,89958,1.1461849212646484,,
14,0.7389717698097229,2072,12123,0.0001,2.768342971801758,181368,0.036658406257629395,90633,0.9610308408737183,,
14,0.6404362916946411,2076,12243,0.0001,2.5932679176330566,183163,0.04005129262804985,91531,1.2300231456756592,,
14,2.5741639137268066,2080,12314,0.0001,4.5204877853393555,184386,0.04232287034392357,92142,2.7411699295043945,,
14,2.096320390701294,2084,12408,0.0001,5.49163818359375,186050,0.04507021978497505,92974,1.0793428421020508,,
15,0.43845656514167786,2088,12500,0.0001,3.960038661956787,187510,0.04710211604833603,93704,0.1792232245206833,,
15,-3.6282827854156494,2092,12544,0.0001,4.611027717590332,188230,0.04741320013999939,94064,-0.5832418203353882,,
14,-1.282067060470581,2096,12559,0.0001,3.9908053874969482,188368,0.04743034020066261,94133,0.12074796855449677,,
15,-2.509507894515991,2100,12609,0.0001,3.2474937438964844,189152,0.0472429059445858,94525,0.03749646246433258,,
15,-3.569344997406006,2104,12664,0.0001,1.7280555963516235,190007,0.047844018787145615,94953,0.5036274194717407,,
15,-3.8067383766174316,2108,12701,0.0001,3.595715284347534,190572,0.04740714281797409,95235,0.06939002871513367,,
15,-3.6481940746307373,2112,12785,0.0001,3.7044501304626465,191949,0.046301934868097305,95924,0.21705396473407745,,
15,-2.41086483001709,2116,12821,0.0001,4.207595348358154,192544,0.045555975288152695,96221,-0.03239864110946655,,
15,-3.5794947147369385,2120,12895,0.0001,2.4287400245666504,193736,0.0444692000746727,96817,-0.5066574811935425,,
15,-2.946967840194702,2124,13033,0.0001,2.026322603225708,196069,0.04194162040948868,97984,-1.4485771656036377,,
15,-1.7678072452545166,2128,13053,0.0001,2.7833411693573,196385,0.04164612665772438,98142,0.4632813334465027,,
15,-3.0006818771362305,2132,13222,0.0001,2.5059316158294678,199089,0.03982388973236084,99494,-0.25549209117889404,,
15,-1.6612844467163086,2136,13249,0.0001,2.2970848083496094,199550,0.0391162633895874,99724,-0.8989548683166504,,
,-1.9810822010040283,,,0.0001,2.2631194591522217,200000,0.038854923099279404,99949,-1.3157451152801514,120.6,-171.8813635538332
15,-1.814813494682312,2140,13451,0.0001,3.153325319290161,202110,0.036497585475444794,101004,-1.450888752937317,,
15,-3.1637625694274902,2144,13552,0.0001,6.60687255859375,203773,0.0347614660859108,101836,0.750546932220459,,
15,-1.4652595520019531,2148,13569,0.0001,2.993530511856079,204058,0.03468431904911995,101978,-0.472448468208313,,
15,-3.753859519958496,2152,13625,0.0001,8.05387020111084,204932,0.03533357009291649,102415,0.09453031420707703,,
15,-3.7924513816833496,2156,13708,0.0001,1.1879408359527588,206412,0.0367308147251606,103155,0.10324516892433167,,
15,-1.576408863067627,2160,13782,0.0001,2.2307724952697754,207712,0.036928169429302216,103805,0.9513576626777649,,
15,-3.5523126125335693,2164,13893,0.0001,3.8110134601593018,209593,0.03812669962644577,104746,0.28069642186164856,,
15,-4.5315961837768555,2168,13916,0.0001,1.4252674579620361,209946,0.03779033198952675,104922,-0.8416905999183655,,
15,-5.307348251342773,2172,13978,0.0001,2.565671443939209,210961,0.038024961948394775,105430,-0.3980991244316101,,
15,-5.672059535980225,2176,14001,0.0001,3.433950901031494,211308,0.037861015647649765,105603,-1.147783637046814,,
15,-6.215322494506836,2180,14020,0.0001,1.6530914306640625,211583,0.03785143047571182,105741,-0.3939116299152374,,
15,-4.486878871917725,2184,14080,0.0001,1.4837956428527832,212454,0.03726910427212715,106176,0.14717194437980652,,
15,-4.789491653442383,2188,14122,0.0001,2.5029983520507812,213081,0.03692233934998512,106490,-0.12508702278137207,,
15,-2.652390956878662,2192,14177,0.0001,4.026991844177246,213979,0.036915235221385956,106939,0.8540828227996826,,
15,-3.4785561561584473,2196,14199,0.0001,3.420832633972168,214309,0.03723320737481117,107104,-0.18822099268436432,,
15,-4.079768180847168,2200,14293,0.0001,2.7519140243530273,215905,0.03837355598807335,107902,0.2412913590669632,,
15,-3.750098466873169,2204,14373,0.0001,1.979530930519104,217252,0.03809793293476105,108575,-0.1416359394788742,,
15,-4.4191789627075195,2208,14420,0.0001,1.6862924098968506,217930,0.03771727904677391,108914,-0.23134838044643402,,
15,-4.197198867797852,2212,14545,0.0001,2.971696615219116,219949,0.03644275292754173,109924,0.5527520179748535,,
15,-7.356030464172363,2216,14698,0.0001,1.3067846298217773,222378,0.03442058339715004,111138,-0.9212499856948853,,
15,-5.741123199462891,2220,14724,0.0001,2.5631673336029053,222776,0.034019045531749725,111337,-1.0282375812530518,,
15,-4.900028228759766,2224,14808,0.0001,2.218961715698242,224296,0.033645160496234894,112097,0.0875113308429718,,
15,-6.757025241851807,2228,14890,0.0001,1.3686481714248657,225645,0.03233719617128372,112772,-0.15495161712169647,,
15,-7.895975112915039,2232,15003,0.0001,1.1923269033432007,227632,0.029822029173374176,113765,-0.4317360520362854,,
15,-5.138694763183594,2236,15122,0.0001,1.0796215534210205,229676,0.028394754976034164,114787,-0.4109903573989868,,
15,-3.705731153488159,2240,15206,0.0001,1.4581849575042725,230991,0.028122015297412872,115445,-0.3440493047237396,,
15,-5.053963661193848,2244,15356,0.0001,1.3253309726715088,233448,0.027701376006007195,116673,0.9709579944610596,,
15,-8.302597999572754,2248,15462,0.0001,1.290041446685791,235223,0.02759917452931404,117561,1.2582488059997559,,
15,-7.183730125427246,2252,15612,0.0001,1.3080745935440063,237619,0.028091277927160263,118759,0.17990979552268982,,
15,-8.648113250732422,2256,15704,0.0001,0.8997758030891418,239051,0.028564751148223877,119475,-0.3000084459781647,,
15,-9.676258087158203,2260,15834,0.0001,1.442225456237793,241202,0.029386000707745552,120550,0.9884875416755676,,
15,-8.91691780090332,2264,15937,0.0001,1.9331228733062744,242874,0.03072516806423664,121386,-0.15940870344638824,,
15,-7.967738151550293,2268,15992,0.0001,2.367490291595459,243801,0.03158648684620857,121850,2.2156758308410645,,
15,-7.4461259841918945,2272,16028,0.0001,2.1084489822387695,244375,0.03226648271083832,122137,0.16629156470298767,,
15,-9.584001541137695,2276,16163,0.0001,4.256312370300293,246673,0.03429652750492096,123286,0.08424636721611023,,
15,-9.191694259643555,2280,16230,0.0001,3.2857818603515625,247795,0.036551397293806076,123847,0.6324582099914551,,
15,-10.355873107910156,2284,16367,0.0001,1.5594971179962158,249875,0.04040028899908066,124887,1.0107935667037964,,
15,-10.321962356567383,2288,16430,0.0001,4.242329120635986,250852,0.04207973554730415,125375,1.195898175239563,,
15,-11.458822250366211,2292,16505,0.0001,16.098421096801758,252105,0.044416625052690506,126002,0.023247994482517242,,
15,-11.967546463012695,2296,16678,0.0001,2.3976242542266846,255030,0.048288196325302124,127464,-0.37083786725997925,,
15,-11.413625717163086,2300,16720,0.0001,4.974332809448242,255672,0.049519628286361694,127785,-0.03804147243499756,,
15,-10.345285415649414,2304,16839,0.0001,4.024672031402588,257576,0.05060227960348129,128737,0.3997079133987427,,
15,-7.541099548339844,2308,16921,0.0001,6.339510917663574,258982,0.05098319426178932,129440,2.079298734664917,,
15,-8.546027183532715,2312,17028,0.0001,1.6564204692840576,260868,0.05448674038052559,130383,0.40681517124176025,,
15,-9.92027759552002,2316,17179,0.0001,2.090055227279663,262987,0.055644501000642776,131443,-0.3772232234477997,,
15,-10.859968185424805,2320,17305,0.0001,3.9272282123565674,265217,0.055447958409786224,132558,-0.18514984846115112,,
15,-9.831379890441895,2324,17352,0.0001,1.3767074346542358,266005,0.055052343755960464,132952,-0.4610983431339264,,
15,-7.951407432556152,2328,17390,0.0001,2.534698963165283,266664,0.055256519466638565,133281,-0.022786125540733337,,
15,-9.406820297241211,2332,17550,0.0001,3.0446949005126953,269399,0.05354268103837967,134649,-0.20819629728794098,,
15,-10.317798614501953,2336,17635,0.0001,2.0411529541015625,270896,0.051491592079401016,135397,-0.5695962309837341,,
15,-8.140451431274414,2340,17782,0.0001,2.6862847805023193,273350,0.04771760106086731,136624,-0.10328991711139679,,
15,-9.823545455932617,2344,17881,0.0001,1.9569143056869507,275022,0.04620133340358734,137460,-0.3949524164199829,,
15,-10.66745376586914,2348,17980,0.0001,2.0951972007751465,276750,0.04362954571843147,138324,-0.11828243732452393,,
15,-9.567911148071289,2352,18027,0.0001,3.1970841884613037,277447,0.042915984988212585,138673,-0.45274728536605835,,
15,-9.445151329040527,2356,18114,0.0001,3.176248788833618,278982,0.041567571461200714,139440,-0.21866431832313538,,
15,-9.748517990112305,2360,18170,0.0001,2.7336838245391846,279956,0.04139191657304764,139927,0.2961733937263489,,
15,-11.381528854370117,2364,18259,0.0001,8.651016235351562,281347,0.04260523244738579,140623,-0.30802857875823975,,
15,-9.621360778808594,2368,18305,0.0001,25.70378875732422,282115,0.043823372572660446,141007,1.0481882095336914,,
15,-11.75526237487793,2372,18415,0.0001,6.560410499572754,283989,0.04851498827338219,141944,0.6758769750595093,,
15,-12.930224418640137,2376,18483,0.0001,3.2367146015167236,285146,0.05177826061844826,142522,0.1386011689901352,,
15,-11.73241901397705,2380,18601,0.0001,2.349834442138672,287172,0.0564478263258934,143535,1.0899600982666016,,
15,-8.376565933227539,2384,18670,0.0001,10.62389087677002,288289,0.05847124010324478,144094,1.046703577041626,,
15,-9.318571090698242,2388,18741,0.0001,2.458238124847412,289355,0.06013813242316246,144627,0.14048191905021667,,
15,-11.929885864257812,2392,18826,0.0001,5.970992088317871,290801,0.06178347021341324,145350,-0.2531232535839081,,
15,-11.329314231872559,2396,19012,0.0001,4.163843154907227,293967,0.06826028972864151,146933,0.5293980836868286,,
15,-13.383550643920898,2400,19237,0.0001,1.815829873085022,297967,0.07138542085886002,148933,0.3528377413749695,,
,-16.61157989501953,,,0.0001,0.49230143427848816,300000,0.06783738732337952,149949,0.3884282112121582,704.8,2162.7140367675574
15,-16.849933624267578,2404,19624,0.0001,1.1047890186309814,301310,0.06518513709306717,150604,0.23888373374938965,,
15,-15.52023983001709,2408,19859,0.0001,0.8059004545211792,305310,0.062310315668582916,152604,0.2921382486820221,,
15,-18.04819679260254,2412,20090,0.0001,0.7145023345947266,309310,0.059804752469062805,154604,-0.3466690182685852,,
15,-16.23387908935547,2416,20281,0.0001,0.9482383131980896,312558,0.05938882753252983,156228,-0.3053915500640869,,
15,-14.471338272094727,2420,20401,0.0001,1.8024966716766357,314576,0.05880504846572876,157237,-0.30237653851509094,,
15,-16.617626190185547,2424,20554,0.0001,1.6757680177688599,317098,0.05821073055267334,158498,0.09960264712572098,,
15,-14.983320236206055,2428,20665,0.0001,1.515939712524414,319126,0.05648375675082207,159512,-0.12694472074508667,,
15,-16.199888229370117,2432,20862,0.0001,1.5022916793823242,322367,0.05589337274432182,161133,0.2515098750591278,,
15,-17.13105010986328,2436,21089,0.0001,0.9806655049324036,326367,0.05931685492396355,163133,-0.7609690427780151,,
15,-17.2861270904541,2440,21254,0.0001,6.408816337585449,329307,0.05564417317509651,164603,0.32626962661743164,,
15,-14.570554733276367,2444,21421,0.0001,4.714921951293945,332317,0.0535539947450161,166108,-1.0968358516693115,,
15,-11.702503204345703,2448,21646,0.0001,2.577606678009033,336317,0.04809447005391121,168108,0.004111893475055695,,
15,-12.394392013549805,2452,21866,0.0001,3.4314889907836914,340317,0.042625006288290024,170108,-0.0967445969581604,,
15,-10.570695877075195,2456,22022,0.0001,3.189378499984741,343003,0.04069548100233078,171451,-0.10311207175254822,,
15,-13.232698440551758,2460,22141,0.0001,16.194942474365234,345030,0.0406753234565258,172464,0.04073163866996765,,
15,-15.095285415649414,2464,22313,0.0001,1.296386480331421,347990,0.04204125702381134,173944,-0.05899935960769653,,
15,-17.0452880859375,2468,22478,0.0001,1.2238168716430664,350896,0.047477517277002335,175397,0.5720911026000977,,
15,-20.93594741821289,2472,22606,0.0001,3.5587663650512695,353021,0.051239609718322754,176460,-0.045852869749069214,,
15,-16.787166595458984,2476,22778,0.0001,0.8878039717674255,356030,0.05228913575410843,177964,-0.19592544436454773,,
15,-13.166040420532227,2480,22915,0.0001,0.8839143514633179,358380,0.05006586015224457,179139,-0.4182944595813751,,
15,-13.083087921142578,2484,23063,0.0001,2.2862117290496826,360838,0.04827437177300453,180368,0.05625542998313904,,
15,-13.434904098510742,2488,23282,0.0001,6.887277603149414,364541,0.04977549612522125,182220,0.47510993480682373,,
15,-16.28722381591797,2492,23441,0.0001,4.695992946624756,367141,0.05304303765296936,183520,1.1123179197311401,,
15,-15.98697280883789,2496,23675,0.0001,1.1126518249511719,370941,0.05607078969478607,185420,0.2271375060081482,,
15,-16.172576904296875,2500,23748,0.0001,1.7981877326965332,372121,0.05442305654287338,186010,-0.5668236017227173,,
15,-14.931474685668945,2504,23828,0.0001,4.175040245056152,373449,0.05426207557320595,186674,0.2356620728969574,,
15,-14.636856079101562,2508,23900,0.0001,2.4039039611816406,374516,0.055526528507471085,187207,1.0124740600585938,,
15,-19.30961799621582,2512,24099,0.0001,0.8807622194290161,377850,0.06494809687137604,188874,1.217484951019287,,
15,-20.966609954833984,2516,24277,0.0001,1.1826486587524414,380988,0.07221375405788422,190443,0.723236083984375,,
15,-17.517560958862305,2520,24500,0.0001,16.759496688842773,384890,0.0829547718167305,192394,-0.13654354214668274,,
15,-12.877771377563477,2524,24625,0.0001,2.6051528453826904,387018,0.08219694346189499,193458,-0.42280343174934387,,
15,-4.743076324462891,2528,24853,0.0001,2.432748794555664,391058,0.07123629003763199,195478,-0.27279871702194214,,
15,-2.9348766803741455,2532,25030,0.0001,1.9693386554718018,394136,0.05956970527768135,197017,-2.4198238849639893,,
15,-4.314605712890625,2536,25203,0.0001,2.2642948627471924,397172,0.05001865699887276,198535,-2.315690279006958,,
15,-4.11553430557251,2540,25365,0.0001,8.96603012084961,399876,0.04563925787806511,199887,-0.18509089946746826,,
,-3.353863477706909,,,0.0001,1.4855690002441406,400000,0.04558943957090378,199949,-0.7337623834609985,845.4,1220.6751272534952
15,-10.216974258422852,2544,25808,0.0001,1.5137046575546265,403155,0.04533388093113899,201527,0.5317853689193726,,
15,-11.741586685180664,2548,25990,0.0001,5.815902233123779,406165,0.046992793679237366,203032,0.6772298216819763,,
15,-16.618885040283203,2552,26119,0.0001,1.2480945587158203,408324,0.05012645944952965,204111,0.5378804206848145,,
15,-21.826658248901367,2556,26308,0.0001,0.7327156066894531,411601,0.057307321578264236,205750,1.3784786462783813,,
15,-18.63286590576172,2560,26444,0.0001,0.854114830493927,413949,0.061397481709718704,206924,0.3617541790008545,,
15,-18.311304092407227,2564,26560,0.0001,2.949613571166992,415995,0.066791832447052,207947,0.7958906888961792,,
15,-19.26861000061035,2568,26626,0.0001,6.238971710205078,417009,0.069826640188694,208454,0.543655514717102,,
15,-16.48094940185547,2572,26759,0.0001,3.737135887145996,419147,0.07470959424972534,209523,-0.15638521313667297,,
15,-14.617250442504883,2576,26897,0.0001,1.5787110328674316,421349,0.07921575009822845,210624,0.19966858625411987,,
15,-18.688331604003906,2580,27098,0.0001,7.669590950012207,424791,0.08560527861118317,212345,-0.18176737427711487,,
15,-18.591463088989258,2584,27333,0.0001,0.9069029092788696,428791,0.08051228523254395,214345,0.8531112670898438,,
15,-16.291635513305664,2588,27503,0.0001,7.253248691558838,431564,0.07449047267436981,215731,-0.4034443199634552,,
15,-13.77617073059082,2592,27597,0.0001,2.659203052520752,433105,0.07254106551408768,216502,0.05711328983306885,,
15,-13.728967666625977,2596,27627,0.0001,4.124382972717285,433556,0.07135942578315735,216727,-0.3109259307384491,,
15,-8.18956470489502,2600,27735,0.0001,2.6356589794158936,435418,0.067414790391922,217658,0.13159939646720886,,
15,-11.954912185668945,2604,27948,0.0001,1.1308668851852417,438990,0.06746110320091248,219444,-0.16185328364372253,,
15,-14.554948806762695,2608,28069,0.0001,1.5536408424377441,441036,0.07058532536029816,220467,0.20933784544467926,,
15,-9.16279411315918,2612,28103,0.0001,1.6237704753875732,441600,0.0715608298778534,220749,-0.3404127359390259,,
15,-9.35389232635498,2616,28177,0.0001,1.8374136686325073,442876,0.07417993247509003,221387,0.3089558780193329,,
15,-13.76230239868164,2620,28296,0.0001,12.919995307922363,444898,0.07745632529258728,222398,0.06334149837493896,,
15,-15.262689590454102,2624,28481,0.0001,1.0035591125488281,448003,0.08561934530735016,223951,-0.27675238251686096,,
15,-17.080291748046875,2628,28583,0.0001,3.4914567470550537,449619,0.0874214693903923,224759,-0.010406725108623505,,
15,-20.436798095703125,2632,28703,0.0001,1.313784122467041,451642,0.08704492449760437,225770,-0.06817148625850677,,
15,-18.728139877319336,2636,28827,0.0001,1.4982233047485352,453719,0.08142640441656113,226809,-0.5307307839393616,,
15,-19.410785675048828,2640,28962,0.0001,1.2879347801208496,455835,0.07699389010667801,227867,0.10512576997280121,,
15,-19.692626953125,2644,29056,0.0001,1.1496682167053223,457389,0.07453733682632446,228644,0.5194172859191895,,
15,-19.359024047851562,2648,29117,0.0001,12.792179107666016,458433,0.07438641786575317,229166,-0.11322057247161865,,
15,-16.871166229248047,2652,29292,0.0001,1.5462607145309448,461444,0.07035238295793533,230671,-0.417102575302124,,
15,-18.770217895507812,2656,29355,0.0001,1.897529125213623,462499,0.06903240829706192,231199,0.37518510222435,,
15,-17.025651931762695,2660,29362,0.0001,3.704554557800293,462587,0.06920166313648224,231243,0.732818603515625,,
15,-17.52813720703125,2664,29488,0.0001,0.7623804807662964,464671,0.07085168361663818,232285,0.06595198810100555,,
15,-20.43221664428711,2668,29665,0.0001,0.5572301149368286,467716,0.07758333534002304,233807,0.3574172258377075,,
15,-21.46603012084961,2672,29854,0.0001,6.274497985839844,470828,0.07835625857114792,235363,0.9666339159011841,,
15,-21.938072204589844,2676,29980,0.0001,1.231123685836792,472819,0.08276770263910294,236359,0.7944474816322327,,
15,-19.450862884521484,2680,30180,0.0001,4.774377346038818,476059,0.09177305549383163,237979,-0.2600601017475128,,
15,-21.666948318481445,2684,30403,0.0001,1.1598122119903564,479686,0.08615783601999283,239792,-0.7861404418945312,,
15,-22.496593475341797,2688,30627,0.0001,2.741173028945923,483468,0.08193381875753403,241683,-0.3613494634628296,,
15,-19.976974487304688,2692,30773,0.0001,1.0931105613708496,486014,0.07524697482585907,242956,-0.10099370777606964,,
15,-22.909439086914062,2696,30868,0.0001,1.2517132759094238,487553,0.07475077360868454,243726,-0.25819694995880127,,
15,-23.590150833129883,2700,30948,0.0001,0.8080151081085205,488834,0.07314080744981766,244366,-0.3354843258857727,,
15,-21.757801055908203,2704,31094,0.0001,0.8868955969810486,491165,0.0721561536192894,245532,-0.20358207821846008,,
15,-22.03809928894043,2708,31265,0.0001,1.1283284425735474,493914,0.07455946505069733,246906,-0.02747078239917755,,
15,-19.798877716064453,2712,31331,0.0001,5.268340110778809,494989,0.07727421075105667,247444,0.7306852340698242,,
15,-17.92724609375,2716,31451,0.0001,2.732496500015259,497036,0.07782399654388428,248467,0.15376171469688416,,
15,-17.139293670654297,2720,31539,0.0001,2.887953758239746,498496,0.08375368267297745,249197,0.46139952540397644,,
,-18.12386131286621,,,0.0001,1.0848572254180908,500000,0.08792143315076828,249949,-0.2671952545642853,1000.0,1557.123378304069
15,-19.106597900390625,2724,32020,0.0001,3.3124430179595947,501896,0.09208149462938309,250897,0.46713387966156006,,
15,-18.43511962890625,2728,32152,0.0001,1.7291134595870972,504170,0.09446853399276733,252034,-0.4915770888328552,,
15,-17.60150146484375,2732,32337,0.0001,3.208592414855957,507350,0.09851554781198502,253624,0.4688549041748047,,
15,-11.996996879577637,2736,32523,0.0001,2.3635404109954834,510505,0.0951857641339302,255202,-0.19040150940418243,,
15,-15.207351684570312,2740,32592,0.0001,1.3618104457855225,511622,0.09120628982782364,255760,-0.09158074855804443,,
15,-16.346837997436523,2744,32840,0.0001,0.9649327397346497,515622,0.08145028352737427,257760,0.10263790190219879,,
15,-11.620784759521484,2748,32958,0.0001,1.1372051239013672,517642,0.07650405913591385,258770,0.008769035339355469,,
15,-12.912878036499023,2752,33143,0.0001,1.5372331142425537,520683,0.06959756463766098,260291,-0.3761218786239624,,
15,-14.49733829498291,2756,33263,0.0001,0.6110285520553589,522712,0.06839234381914139,261305,-0.20551034808158875,,
15,-16.84800910949707,2760,33439,0.0001,0.42749711871147156,525752,0.06362532824277878,262825,-0.6446405649185181,,
15,-17.175357818603516,2764,33618,0.0001,1.0191624164581299,528719,0.059472668915987015,264309,-0.34430551528930664,,
15,-17.2138671875,2768,33740,0.0001,0.9119495749473572,530777,0.057533033192157745,265338,-0.48301592469215393,,
15,-16.674720764160156,2772,33998,0.0001,0.7954393625259399,534777,0.053790703415870667,267338,-0.2081521898508072,,
15,-22.373985290527344,2776,34131,0.0001,0.4014556407928467,537118,0.05478933826088905,268508,-0.7833715677261353,,
15,-20.068933486938477,2780,34198,0.0001,2.8470988273620605,538200,0.05713353306055069,269049,-0.15691180527210236,,
15,-22.103965759277344,2784,34335,0.0001,1.258270263671875,540597,0.059743285179138184,270248,-0.27340373396873474,,
15,-26.337297439575195,2788,34555,0.0001,1.649336814880371,544273,0.07051447778940201,272086,0.6504818797111511,,
15,-27.44350814819336,2792,34674,0.0001,5.5410356521606445,546352,0.07594101130962372,273125,0.45312297344207764,,
15,-25.54134750366211,2796,34771,0.0001,1.2622150182724,547894,0.07909771800041199,273896,0.5851742029190063,,
15,-25.833812713623047,2800,34974,0.0001,4.829615592956543,551271,0.0851549431681633,275585,0.22866874933242798,,
15,-26.193073272705078,2804,35178,0.0001,9.195549011230469,554635,0.08375342935323715,277267,-0.3811286985874176,,
15,-26.31165885925293,2808,35351,0.0001,1.7293901443481445,557418,0.07882674038410187,278658,0.5257977843284607,,
15,-24.424518585205078,2812,35527,0.0001,0.5388688445091248,560238,0.07768511772155762,280068,-0.5336926579475403,,
15,-25.082223892211914,2816,35672,0.0001,4.354752063751221,562633,0.07273992896080017,281266,0.07201145589351654,,
15,-17.87441635131836,2820,35920,0.0001,7.614264965057373,566633,0.06588095426559448,283266,-0.47075968980789185,,
15,-25.264549255371094,2824,36150,0.0001,1.0187275409698486,570633,0.06403392553329468,285266,-0.12671859562397003,,
15,-22.031166076660156,2828,36294,0.0001,0.6974512338638306,573041,0.06320390105247498,286470,-0.1515662968158722,,
15,-27.344968795776367,2832,36423,0.0001,7.241945266723633,575183,0.0619017668068409,287541,0.34870001673698425,,
15,-24.490177154541016,2836,36543,0.0001,0.8566027879714966,577232,0.06408262252807617,288565,0.6594846844673157,,
15,-23.582815170288086,2840,36692,0.0001,1.4684882164001465,579747,0.06674544513225555,289823,0.39871132373809814,,
15,-21.347667694091797,2844,36807,0.0001,1.8997993469238281,581587,0.07035915553569794,290743,0.19515380263328552,,
15,-23.873485565185547,2848,36930,0.0001,1.3926399946212769,583627,0.07436950504779816,291763,0.5183444023132324,,
15,-22.86831283569336,2852,37106,0.0001,0.8878124356269836,586638,0.08038119226694107,293268,-0.3013423681259155,,
15,-23.55997085571289,2856,37234,0.0001,1.267507791519165,588764,0.08175258338451385,294331,-0.9979071021080017,,
15,-22.871337890625,2860,37311,0.0001,1.693448781967163,590043,0.07922421395778656,294971,-0.5792683959007263,,
15,-22.95345115661621,2864,37501,0.0001,1.4630298614501953,593112,0.07756367325782776,296505,-0.8365591168403625,,
15,-23.58383560180664,2868,37550,0.0001,1.0341670513153076,593941,0.07735725492238998,296920,-0.03835643455386162,,
15,-19.847183227539062,2872,37688,0.0001,2.1397433280944824,596134,0.08258068561553955,298016,0.38718366622924805,,
15,-18.096210479736328,2876,37812,0.0001,2.4856085777282715,598097,0.08827363699674606,298998,0.10817396640777588,,
15,-16.66929817199707,2880,37896,0.0001,7.159788608551025,599406,0.0921354740858078,299652,-0.6032576560974121,,
,-16.622018814086914,,,0.0001,5.73129940032959,600000,0.09217838943004608,299949,0.19490766525268555,527.2,1054.2004800529685
15,-19.4261474609375,2884,38227,0.0001,1.4076106548309326,602360,0.0909648910164833,301129,-0.22312945127487183,,
15,-20.633331298828125,2888,38329,0.0001,1.7658627033233643,604113,0.09331215173006058,302006,0.4392525553703308,,
15,-18.443889617919922,2892,38471,0.0001,5.959503173828125,606401,0.0941203162074089,303150,-0.31718483567237854,,
15,-15.639122009277344,2896,38652,0.0001,4.358233451843262,609423,0.09180483222007751,304661,0.07039937376976013,,
15,-15.500377655029297,2900,38758,0.0001,1.4205949306488037,611118,0.09051460772752762,305508,0.1546143889427185,,
15,-10.962676048278809,2904,38891,0.0001,3.843615770339966,613370,0.08847396820783615,306634,0.5155918598175049,,
15,-11.186668395996094,2908,39014,0.0001,1.2982174158096313,615451,0.08561397343873978,307675,-0.7745299339294434,,
15,-12.004761695861816,2912,39146,0.0001,0.8531930446624756,617650,0.0767321065068245,308774,-0.6560448408126831,,
15,-11.784687042236328,2916,39391,0.0001,0.6955651044845581,621650,0.06546641886234283,310774,-0.3014873266220093,,
15,-9.125425338745117,2920,39512,0.0001,1.7848892211914062,623661,0.05968698114156723,311780,0.059692442417144775,,
15,-6.606118202209473,2924,39708,0.0001,1.5724340677261353,627029,0.052795518189668655,313464,-0.5207922458648682,,
15,-7.331130504608154,2928,39797,0.0001,0.43462103605270386,628506,0.05228240787982941,314202,0.8050204515457153,,
15,-8.430459976196289,2932,39878,0.0001,0.6367435455322266,629733,0.05269378423690796,314816,0.06993235647678375,,
15,-8.183891296386719,2936,39966,0.0001,2.1629185676574707,631152,0.05510130152106285,315525,0.009885013103485107,,
15,-9.460469245910645,2940,40095,0.0001,2.753880500793457,633187,0.061453189700841904,316543,0.3540423512458801,,
15,-16.18206787109375,2944,40218,0.0001,1.2299928665161133,635284,0.06737600266933441,317591,0.7848135232925415,,
15,-15.981718063354492,2948,40340,0.0001,0.789358377456665,637339,0.074654720723629,318619,0.163992777466774,,
15,-20.72321319580078,2952,40465,0.0001,0.7204649448394775,639384,0.07972189784049988,319641,0.535921037197113,,
15,-20.465927124023438,2956,40539,0.0001,2.604515552520752,640622,0.08379112184047699,320260,1.1684706211090088,,
