rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss,time/fps,time/episodes,eval/mean_ep_length,eval/mean_reward
841.68,755809,2705.39365392,74123,755708,-34.99345779418945,0.0003,0.36188817024230957,10,2212,,
841.68,759809,2670.5846755600005,74469,759708,-35.17171096801758,0.0003,0.31211987137794495,10,2216,,
850.61,763814,2641.5006190200006,74815,763713,-34.310218811035156,0.0003,0.4844176471233368,10,2220,,
829.68,765721,2552.1213907700003,74980,765620,-34.05379867553711,0.0003,0.5536344647407532,10,2224,,
804.2,767173,2450.50572937,75104,767072,-34.33794021606445,0.0003,0.5397818088531494,10,2228,,
806.95,770556,2452.1756293800004,75394,770455,-34.222049713134766,0.0003,3.807255983352661,10,2232,,
806.81,774542,2437.0520846,75775,774441,-34.428794860839844,0.0003,0.5837725400924683,10,2236,,
792.87,777142,2375.4880086800003,76020,777041,-33.217750549316406,0.0003,0.5435076951980591,10,2240,,
813.02,781142,2447.31415891,76408,781041,-32.979270935058594,0.0003,1.3050227165222168,10,2244,,
815.32,784251,2461.75839527,76706,784150,-32.90142059326172,0.0003,0.8771916627883911,10,2248,,
824.67,787597,2489.0532374800005,77028,787496,-34.15277099609375,0.0003,1.0800135135650635,10,2252,,
845.73,791597,2561.2441177800006,77406,791496,-33.953392028808594,0.0003,0.8397200107574463,10,2256,,
850.82,794781,2569.6252741000003,77715,794680,-31.69595718383789,0.0003,9.512345314025879,10,2260,,
842.91,797438,2527.53200895,77988,797337,-32.3421630859375,0.0003,4.16224479675293,10,2264,,
826.36,798774,2458.80831937,78126,798673,-31.97441291809082,0.0003,2.2653350830078125,10,2268,,
,800000,,,799899,-33.382381439208984,0.0003,0.5320859551429749,,,624.4,1711.306434
833.46,802000,2464.89461236,78748,801899,-33.172515869140625,0.0003,0.5851900577545166,10,2272,,
837.32,805014,2468.1438954299997,79047,804913,-33.31745910644531,0.0003,5.720919609069824,10,2276,,
839.32,809014,2477.01549285,79442,808913,-32.7335205078125,0.0003,0.5553966760635376,10,2280,,
827.97,811438,2429.7170497300003,79680,811337,-32.34808349609375,0.0003,3.6343798637390137,10,2284,,
809.32,813573,2343.2489590600003,79879,813472,-32.5605354309082,0.0003,0.6492284536361694,10,2288,,
799.42,816583,2293.7552534900005,80172,816482,-33.16112518310547,0.0003,0.5114567279815674,10,2292,,
790.52,819693,2237.07343641,80482,819592,-31.85564422607422,0.0003,1.0823451280593872,10,2296,,
782.82,822707,2203.02767434,80769,822606,-32.57780075073242,0.0003,0.7398171424865723,10,2300,,
782.82,826707,2184.22508732,81169,826606,-32.27422332763672,0.0003,4.976343154907227,10,2304,,
788.98,830707,2203.39116849,81572,830606,-32.317848205566406,0.0003,1.275542974472046,10,2308,,
774.96,833305,2139.0086231699997,81829,833204,-32.64787292480469,0.0003,1.463531255722046,10,2312,,
774.96,837305,2156.94821368,82228,837204,-32.885414123535156,0.0003,0.5756171345710754,10,2316,,
774.91,841305,2197.3926518499998,82637,841204,-32.25959014892578,0.0003,0.5401953458786011,10,2320,,
786.96,844417,2237.0501029899997,82956,844316,-32.174312591552734,0.0003,1.5627363920211792,10,2324,,
812.44,848417,2316.82362678,83350,848316,-30.587583541870117,0.0003,0.862251877784729,10,2328,,
815.43,852099,2303.64405542,83723,851998,-31.771821975708008,0.0003,0.7186715006828308,10,2332,,
805.91,855133,2277.96993575,84010,855032,-31.929901123046875,0.0003,1.5070174932479858,10,2336,,
810.03,858145,2297.21571039,84295,858044,-29.851972579956055,0.0003,0.8568940162658691,10,2340,,
810.03,862145,2309.5160056,84682,862044,-31.983732223510742,0.0003,0.6296694278717041,10,2344,,
801.75,864426,2289.4078257300002,84908,864325,-31.760902404785156,0.0003,0.7500383853912354,10,2348,,
788.47,866444,2265.9919985499996,85116,866343,-31.472715377807617,0.0003,0.7551808953285217,10,2352,,
788.47,870444,2263.67174857,85525,870343,-31.84897232055664,0.0003,0.5665130615234375,10,2356,,
796.63,874444,2307.91822423,85924,874343,-31.41196632385254,0.0003,0.4996682405471802,10,2360,,
810.06,878444,2374.63232,86318,878343,-31.757617950439453,0.0003,0.47670188546180725,10,2364,,
836.7,882444,2482.5730999400002,86724,882343,-31.566072463989258,0.0003,0.5944073796272278,10,2368,,
808.99,882899,2392.7350658,86771,882798,-31.43029022216797,0.0003,1.1248899698257446,10,2372,,
792.22,884236,2332.64440047,86904,884135,-32.51744079589844,0.0003,0.7445058226585388,10,2376,,
787.59,887773,2315.3196614000003,87240,887672,-30.76388931274414,0.0003,5.324612140655518,10,2380,,
795.1,890948,2332.64262797,87520,890847,-29.517946243286133,0.0003,1.2571029663085938,10,2384,,
813.75,894948,2410.29958663,87866,894847,-31.435558319091797,0.0003,1.524104118347168,10,2388,,
823.65,898948,2425.1691889199997,88212,898847,-32.172122955322266,0.0003,0.5913446545600891,10,2392,,
,900000,,,899899,-31.75674057006836,0.0003,0.9406070709228516,,,899.2,2638.439219
826.99,902392,2449.8817463999994,88909,902291,-32.35619354248047,0.0003,0.7181098461151123,10,2396,,
836.85,906392,2481.77649202,89316,906291,-32.06401062011719,0.0003,0.6626591086387634,10,2400,,
836.85,910392,2479.3490493199997,89717,910291,-33.33367156982422,0.0003,0.6066718101501465,10,2404,,
836.85,914392,2481.5571186499997,90119,914291,-32.73004150390625,0.0003,0.475864052772522,10,2408,,
850.87,918392,2539.66402689,90521,918291,-32.05290222167969,0.0003,5.178219795227051,10,2412,,
841.97,921502,2508.0463466599995,90830,921401,-32.364891052246094,0.0003,0.9875242114067078,10,2416,,
823.26,923631,2435.6943928899996,91047,923530,-32.58628845214844,0.0003,3.889451742172241,10,2420,,
832.14,927631,2467.12559971,91478,927530,-31.906234741210938,0.0003,0.6317238807678223,10,2424,,
822.24,930641,2441.5399394,91774,930540,-32.95393371582031,0.0003,0.4360097646713257,10,2428,,
825.42,934641,2473.76037801,92169,934540,-32.44284439086914,0.0003,1.1063203811645508,10,2432,,
826.18,937751,2465.2362556900002,92476,937650,-32.86847686767578,0.0003,1.3075169324874878,10,2436,,
836.06,941751,2494.5211417400005,92867,941650,-31.314512252807617,0.0003,1.1532869338989258,10,2440,,
830.77,945222,2473.38095269,93202,945121,-31.838953018188477,0.0003,1.7311664819717407,10,2444,,
840.24,948450,2494.1035332099996,93512,948349,-32.62616729736328,0.0003,0.36591070890426636,10,2448,,
837.53,950197,2487.5314844199993,93662,950096,-31.800430297851562,0.0003,0.6605211496353149,10,2452,,
828.09,953253,2465.6642024499997,93906,953152,-32.83457946777344,0.0003,0.31846457719802856,10,2456,,
818.66,956310,2444.1715888199997,94166,956209,-32.39393615722656,0.0003,2.1810615062713623,10,2460,,
818.66,960310,2459.3062272999996,94501,960209,-33.29582977294922,0.0003,0.978240966796875,10,2464,,
818.66,964310,2466.9914479400004,94836,964209,-33.040199279785156,0.0003,0.5848134756088257,10,2468,,
834.45,966344,2539.2560498400003,95029,966243,-32.26921081542969,0.0003,1.8681211471557617,10,2472,,
834.11,967647,2542.8865882,95157,967546,-32.4062385559082,0.0003,0.6304952502250671,10,2476,,
816.64,969437,2489.26512919,95323,969336,-33.16712951660156,0.0003,0.7119304537773132,10,2480,,
818.13,972761,2497.07521646,95648,972660,-32.79584503173828,0.0003,0.3286438286304474,10,2484,,
809.09,975857,2453.51064312,95943,975756,-32.938323974609375,0.0003,0.6533495187759399,10,2488,,
807.57,979705,2470.83390894,96301,979604,-32.55082702636719,0.0003,0.378919780254364,10,2492,,
799.2,982312,2440.6409480700004,96558,982211,-32.151588439941406,0.0003,1.615053653717041,10,2496,,
787.6,985152,2400.85274223,96849,985051,-33.02652359008789,0.0003,1.2588531970977783,10,2500,,
755.83,985975,2292.08759544,96932,985874,-33.30146789550781,0.0003,0.44330620765686035,10,2504,,
723.36,986728,2188.0769494499996,97012,986627,-32.421104431152344,0.0003,6.715311527252197,10,2508,,
696.88,988080,2100.4194028399997,97151,987979,-32.35717010498047,0.0003,1.2941639423370361,10,2512,,
687.69,990271,2067.80281635,97374,990170,-32.647552490234375,0.0003,10.201933860778809,10,2516,,
669.24,990555,2023.8911589999996,97402,990454,-31.966093063354492,0.0003,1.2823296785354614,10,2520,,
647.59,992390,1959.10002267,97590,992289,-32.51845169067383,0.0003,2.949829339981079,10,2524,,
639.1,994551,1929.88308043,97802,994450,-32.45008850097656,0.0003,1.092585802078247,10,2528,,
619.44,996585,1871.1172446400003,97994,996484,-33.346275329589844,0.0003,1.1329355239868164,10,2532,,
,1000000,,,999899,-32.57585144042969,0.0003,5.532264709472656,,,691.2,1997.8704797999999
622.62,1000013,1889.6305200199997,98645,999912,-32.7119140625,0.0003,5.713183403015137,10,2536,,
613.33,1003084,1865.9156318499997,98933,1002983,-32.30949401855469,0.0003,0.48992666602134705,10,2540,,
600.23,1005245,1827.3720778000002,99135,1005144,-33.035099029541016,0.0003,1.2667787075042725,10,2544,,
581.7,1006620,1776.5150574500003,99272,1006519,-32.85556411743164,0.0003,1.2738966941833496,10,2548,,
597.39,1009936,1825.2404818300004,99587,1009835,-32.27194595336914,0.0003,1.5429046154022217,10,2552,,
590.3,1012283,1793.78678224,99815,1012182,-31.3316707611084,0.0003,1.4585204124450684,10,2556,,
580.6,1014370,1754.0294470599997,100019,1014269,-33.83686065673828,0.0003,0.4486595392227173,10,2560,,
570.51,1017361,1705.4735079599998,100299,1017260,-32.96976089477539,0.0003,0.810910701751709,10,2564,,
556.83,1019993,1642.29092958,100555,1019892,-32.553672790527344,0.0003,0.6188697814941406,10,2568,,
558.52,1022196,1649.23262157,100759,1022095,-32.77248001098633,0.0003,0.8703007698059082,10,2572,,
565.53,1024200,1681.19318139,100953,1024099,-31.876541137695312,0.0003,1.8198381662368774,10,2576,,
574.84,1026921,1718.10442058,101214,1026820,-33.1429443359375,0.0003,0.45535123348236084,10,2580,,
573.7,1030131,1729.5806292900004,101518,1030030,-34.3735466003418,0.0003,5.694334030151367,10,2584,,
572.86,1033143,1735.07928805,101800,1033042,-32.432167053222656,0.0003,0.4290712773799896,10,2588,,
574.38,1037143,1745.00111276,102169,1037042,-33.821388244628906,0.0003,5.225656032562256,10,2592,,
580.08,1040320,1771.9939191400001,102448,1040219,-33.19956970214844,0.0003,4.341431140899658,10,2596,,
591.68,1044320,1818.3691531000006,102796,1044219,-33.5509033203125,0.0003,0.6170721054077148,10,2600,,
623.45,1048320,1943.6327774699998,103141,1048219,-33.29157638549805,0.0003,5.265776634216309,10,2604,,
655.92,1052320,2066.3157609699997,103488,1052219,-34.18022155761719,0.0003,0.4257954955101013,10,2608,,
678.28,1055908,2150.38370935,103791,1055807,-33.72964859008789,0.0003,0.35296353697776794,10,2612,,
689.71,1059242,2203.5105068799994,104092,1059141,-33.284461975097656,0.0003,4.3710432052612305,10,2616,,
720.5,1062605,2306.6135507199997,104430,1062504,-33.7991943359375,0.0003,0.6511622071266174,10,2620,,
742.15,1066605,2377.20027949,104827,1066504,-33.7366943359375,0.0003,5.002579689025879,10,2624,,
741.72,1068723,2372.02349917,105036,1068622,-33.18663787841797,0.0003,1.2342503070831299,10,2628,,
752.41,1071826,2403.8873399599997,105349,1071725,-33.46487808227539,0.0003,0.7702535390853882,10,2632,,
758.13,1075826,2416.40549974,105741,1075725,-34.54621887207031,0.0003,5.192440986633301,10,2636,,
758.59,1078943,2410.260373,106056,1078842,-33.97197723388672,0.0003,0.4322096109390259,10,2640,,
774.52,1082697,2457.23222636,106370,1082596,-34.143978118896484,0.0003,3.6742842197418213,10,2644,,
792.53,1085873,2520.5713438700004,106643,1085772,-33.93423843383789,0.0003,0.36098596453666687,10,2648,,
799.37,1089873,2555.91563566,106979,1089772,-34.199119567871094,0.0003,0.565314769744873,10,2652,,
815.9,1093873,2624.77794421,107315,1093772,-33.8891716003418,0.0003,0.41694241762161255,10,2656,,
835.03,1097873,2697.7564702799996,107674,1097772,-33.9202766418457,0.0003,2.9140093326568604,10,2660,,
