train/learning_rate,train/critic_loss,train/ent_coef,train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,time/time_elapsed,time/episodes,eval/mean_ep_length,eval/mean_reward
0.0001,15.509027481079102,0.07994594424962997,13819,27739,11.925134658813477,-0.5371567010879517,6,4410,1024,,
0.0001,13.683953285217285,0.07999337464570999,13852,27805,10.338632583618164,-1.1000909805297852,6,4419,1028,,
0.0001,14.74355697631836,0.07996536791324615,13889,27879,12.225259780883789,-0.7402899861335754,6,4430,1032,,
0.0001,13.573169708251953,0.07991516590118408,13930,27961,11.120670318603516,-1.0141957998275757,6,4442,1036,,
0.0001,15.036057472229004,0.07993816584348679,13966,28033,11.398866653442383,0.15339703857898712,6,4452,1040,,
0.0001,19.929224014282227,0.07994319498538971,13998,28097,11.516365051269531,0.8128427267074585,6,4468,1044,,
0.0001,17.838890075683594,0.080054871737957,14048,28197,11.296232223510742,-0.6826744079589844,6,4485,1048,,
0.0001,14.753727912902832,0.08007539063692093,14070,28242,11.665674209594727,0.6985782384872437,6,4493,1052,,
0.0001,15.499536514282227,0.08009028434753418,14094,28290,11.893956184387207,-0.2991032004356384,6,4501,1056,,
0.0001,18.46782684326172,0.07997848838567734,14126,28354,12.196054458618164,-0.21986156702041626,6,4511,1060,,
0.0001,12.283348083496094,0.07981202006340027,14168,28437,10.765240669250488,0.5018039345741272,6,4525,1064,,
0.0001,14.148181915283203,0.07970230281352997,14208,28517,11.481649398803711,-0.3431360721588135,6,4537,1068,,
0.0001,15.180010795593262,0.07968366146087646,14251,28603,11.356626510620117,-0.18366669118404388,6,4556,1072,,
0.0001,16.68621826171875,0.07975693047046661,14322,28745,13.186519622802734,-0.055266305804252625,6,4579,1076,,
0.0001,14.92180061340332,0.0798315480351448,14361,28824,11.589620590209961,0.28566646575927734,6,4589,1080,,
0.0001,13.088401794433594,0.0799553170800209,14405,28911,11.086748123168945,-0.398908793926239,6,4602,1084,,
0.0001,15.794167518615723,0.07995936274528503,14461,29024,10.086328506469727,-0.8143692016601562,6,4619,1088,,
0.0001,15.712169647216797,0.0799894705414772,14485,29072,9.93821907043457,0.46133512258529663,6,4626,1092,,
0.0001,11.951814651489258,0.07994896918535233,14520,29141,9.775350570678711,-0.022499293088912964,6,4642,1096,,
0.0001,14.643045425415039,0.07994933426380157,14555,29212,10.634111404418945,-2.172163963317871,6,4653,1100,,
0.0001,15.778319358825684,0.07995301485061646,14580,29262,12.558404922485352,-0.8829726576805115,6,4662,1104,,
0.0001,18.8541316986084,0.08001384139060974,14610,29321,11.812257766723633,0.3661881685256958,6,4671,1108,,
0.0001,14.580486297607422,0.07994308322668076,14653,29407,11.659502029418945,-0.7283238172531128,6,4684,1112,,
0.0001,16.815650939941406,0.07978060841560364,14709,29519,12.058450698852539,0.9408519268035889,6,4700,1116,,
0.0001,14.79049301147461,0.07974010705947876,14738,29577,10.9768648147583,0.7017058730125427,6,4750,1120,,
0.0001,14.711288452148438,0.07970946282148361,14774,29649,12.00433349609375,-0.09254560619592667,6,4772,1124,,
0.0001,14.372114181518555,0.07972404360771179,14812,29726,11.161187171936035,1.1450042724609375,6,4784,1128,,
0.0001,13.4637451171875,0.07972757518291473,14870,29842,11.667952537536621,0.12124410271644592,6,4802,1132,,
0.0001,19.15520477294922,0.07983442395925522,14913,29928,11.609479904174805,-0.591508150100708,6,4815,1136,,
0.0001,15.830418586730957,0.07985638827085495,14936,29974,11.035274505615234,-1.11760675907135,6,4823,1140,,
0.0001,15.611690521240234,0.07978424429893494,14984,30069,10.89896297454834,0.7304385900497437,6,4844,1144,,
0.0001,14.435018539428711,0.07978329062461853,15010,30122,11.310554504394531,-1.5710258483886719,6,4853,1148,,
0.0001,15.04997444152832,0.07971445471048355,15034,30170,10.132083892822266,0.7277624011039734,6,4861,1152,,
0.0001,13.392108917236328,0.07975120842456818,15067,30236,11.3712158203125,0.45020169019699097,6,4870,1156,,
0.0001,14.837350845336914,0.0797768235206604,15094,30289,11.915780067443848,0.1556151956319809,6,4879,1160,,
0.0001,14.529568672180176,0.07992631196975708,15122,30345,11.808416366577148,0.16227290034294128,6,4887,1164,,
0.0001,17.22672462463379,0.08006799966096878,15175,30451,10.964075088500977,-1.0010775327682495,6,4908,1168,,
0.0001,11.699502944946289,0.08023100346326828,15216,30533,11.05428695678711,0.8272731304168701,6,4921,1172,,
0.0001,14.955779075622559,0.08052977174520493,15258,30617,10.78039264678955,1.121467113494873,6,4935,1176,,
0.0001,15.257442474365234,0.08070392906665802,15289,30679,11.635026931762695,0.26100388169288635,6,4945,1180,,
0.0001,13.953678131103516,0.08072875440120697,15354,30809,9.799317359924316,0.13047951459884644,6,4965,1184,,
0.0001,15.92220687866211,0.08079566806554794,15392,30885,11.00671672821045,-0.7600293159484863,6,4977,1188,,
0.0001,13.049097061157227,0.08069015294313431,15457,31015,10.0695161819458,0.3513750433921814,6,4998,1192,,
0.0001,15.922050476074219,0.08070442825555801,15480,31061,11.555852890014648,-0.08710339665412903,6,5011,1196,,
0.0001,13.506363868713379,0.08075542002916336,15501,31103,11.129249572753906,-0.7264606356620789,6,5018,1200,,
0.0001,17.322162628173828,0.0807487741112709,15530,31162,11.538200378417969,0.3235509395599365,6,5027,1204,,
0.0001,14.34904956817627,0.08075227588415146,15572,31246,10.345344543457031,0.04281133413314819,6,5039,1208,,
0.0001,12.82736587524414,0.0808510109782219,15606,31314,10.547719955444336,0.9963277578353882,6,5049,1212,,
0.0001,11.7305908203125,0.08100446313619614,15647,31396,10.951726913452148,-0.3647345304489136,6,5060,1216,,
0.0001,16.825841903686523,0.0810571238398552,15670,31442,11.093149185180664,0.13578873872756958,6,5072,1220,,
0.0001,14.073905944824219,0.08101075142621994,15734,31570,11.028718948364258,1.5274856090545654,6,5089,1224,,
0.0001,15.88525676727295,0.08119270950555801,15771,31644,9.339599609375,-0.4286111891269684,6,5100,1228,,
0.0001,12.714566230773926,0.08127283304929733,15854,31810,8.550758361816406,0.8406828045845032,6,5121,1232,,
0.0001,18.401203155517578,0.0812402218580246,15886,31874,11.476072311401367,1.4890949726104736,6,5130,1236,,
0.0001,11.712201118469238,0.08137089759111404,15936,31973,11.228355407714844,0.34411972761154175,6,5143,1240,,
0.0001,14.588539123535156,0.08144942671060562,15973,32047,9.280900955200195,-0.30548661947250366,6,5161,1244,,
0.0001,13.44167423248291,0.08141931891441345,15990,32081,12.0255126953125,0.30190590023994446,6,5167,1248,,
0.0001,18.909866333007812,0.08140934258699417,16064,32229,9.874123573303223,0.04565119743347168,6,5188,1252,,
0.0001,14.824003219604492,0.08137516677379608,16093,32288,10.102988243103027,-0.7765642404556274,6,5197,1256,,
0.0001,19.757083892822266,0.08137278258800507,16139,32379,10.458822250366211,-0.4670945703983307,6,5210,1260,,
0.0001,13.006805419921875,0.08160758018493652,16242,32585,10.663268089294434,-0.6746639013290405,6,5240,1264,,
0.0001,12.231048583984375,0.0815184935927391,16299,32700,9.734010696411133,0.4858376383781433,6,5261,1268,,
0.0001,13.443187713623047,0.08153919875621796,16344,32789,11.10986328125,0.7060842514038086,6,5274,1272,,
0.0001,12.611837387084961,0.08161145448684692,16368,32838,8.826927185058594,0.3789680600166321,6,5283,1276,,
0.0001,12.898406982421875,0.08183305710554123,16412,32925,10.468839645385742,0.47012418508529663,6,5296,1280,,
0.0001,14.931266784667969,0.08196378499269485,16481,33063,9.324213981628418,-0.14152318239212036,6,5314,1284,,
0.0001,14.831367492675781,0.08181805908679962,16537,33175,9.404396057128906,-0.6539729237556458,6,5330,1288,,
0.0001,11.282341003417969,0.08172130584716797,16583,33267,8.553680419921875,0.6786781549453735,6,5343,1292,,
0.0001,14.551389694213867,0.08151808381080627,16646,33393,8.679594039916992,0.15660405158996582,6,5365,1296,,
0.0001,11.54351806640625,0.08142710477113724,16667,33436,9.98732852935791,0.08278659731149673,6,5372,1300,,
0.0001,15.532766342163086,0.08133328706026077,16719,33539,8.979130744934082,0.4144492745399475,6,5387,1304,,
0.0001,12.446174621582031,0.08137062191963196,16755,33612,9.075428009033203,0.2557680606842041,6,5397,1308,,
0.0001,15.410628318786621,0.0815911591053009,16846,33793,10.270271301269531,-0.5254560708999634,6,5420,1312,,
0.0001,13.924229621887207,0.08171119540929794,16905,33912,9.483877182006836,0.33634817600250244,6,5435,1316,,
0.0001,9.851922988891602,0.08173712342977524,16972,34045,8.111763000488281,-0.7113979458808899,6,5458,1320,,
0.0001,12.093481063842773,0.08170174062252045,17022,34145,8.755406379699707,-0.28993427753448486,6,5471,1324,,
0.0001,18.050254821777344,0.08177414536476135,17105,34311,9.366086959838867,-0.5818743705749512,6,5493,1328,,
0.0001,13.52131175994873,0.08175160735845566,17154,34410,9.28911018371582,-0.89056396484375,6,5507,1332,,
0.0001,12.750036239624023,0.08187437802553177,17237,34576,9.406333923339844,-0.3866922855377197,6,5529,1336,,
0.0001,12.537425994873047,0.08203125,17288,34677,7.999411582946777,-0.8690899014472961,6,5543,1340,,
0.0001,12.818442344665527,0.0818437710404396,17347,34795,9.776739120483398,1.045642614364624,6,5564,1344,,
0.0001,13.071596145629883,0.08179641515016556,17442,34985,9.017172813415527,-0.34747451543807983,6,5589,1348,,
0.0001,10.875252723693848,0.08191760629415512,17482,35066,8.97102165222168,0.2211441993713379,6,5600,1352,,
0.0001,8.056670188903809,0.0819665864109993,17535,35171,8.386651039123535,-0.521882176399231,6,5615,1356,,
0.0001,18.916385650634766,0.0820501521229744,17617,35335,9.531572341918945,-0.6309413909912109,6,5637,1360,,
0.0001,14.051248550415039,0.08214547485113144,17669,35439,8.055005073547363,0.6887320280075073,6,5652,1364,,
0.0001,12.881290435791016,0.08226771652698517,17728,35557,8.919271469116211,0.18657687306404114,6,5673,1368,,
0.0001,9.541763305664062,0.08210353553295135,17797,35695,8.845303535461426,-0.28139758110046387,6,5691,1372,,
0.0001,10.77978515625,0.08201757073402405,17854,35809,8.545601844787598,-0.6385970115661621,6,5707,1376,,
0.0001,8.711273193359375,0.08164632320404053,17946,35993,8.296591758728027,-0.7035492658615112,6,5730,1380,,
0.0001,12.82221508026123,0.08114614337682724,18022,36145,9.518205642700195,-0.13579633831977844,6,5750,1384,,
0.0001,13.641053199768066,0.08057963103055954,18116,36333,8.195590019226074,0.49642035365104675,6,5775,1388,,
0.0001,13.29918384552002,0.08056232333183289,18148,36398,9.240095138549805,-0.647833526134491,6,5784,1392,,
0.0001,10.289016723632812,0.08027012646198273,18191,36484,8.212682723999023,0.39806362986564636,6,5803,1396,,
0.0001,11.946340560913086,0.07982008904218674,18260,36621,7.297147274017334,-0.22065135836601257,6,5822,1400,,
0.0001,12.014610290527344,0.07951606065034866,18305,36712,7.727123260498047,-1.1054227352142334,6,5836,1404,,
0.0001,10.702129364013672,0.07895027101039886,18404,36910,7.309288501739502,-0.7270528078079224,6,5862,1408,,
0.0001,15.234111785888672,0.0788026824593544,18486,37073,7.735298156738281,-0.7087869644165039,6,5883,1412,,
0.0001,10.135682106018066,0.07839385420084,18626,37353,7.753223419189453,-0.5354704260826111,6,5919,1416,,
0.0001,11.595908164978027,0.07808688282966614,18678,37457,8.167526245117188,0.16237583756446838,6,5940,1420,,
0.0001,16.607635498046875,0.07755858451128006,18800,37701,8.370176315307617,0.23817667365074158,6,5974,1424,,
0.0001,17.257022857666016,0.07737936824560165,18948,37998,5.995632171630859,0.07396198064088821,6,6011,1428,,
0.0001,12.44420051574707,0.07723554968833923,19035,38172,7.542884826660156,0.5688564777374268,6,6032,1432,,
0.0001,9.277923583984375,0.07718755304813385,19088,38278,6.6574602127075195,-0.5845152139663696,6,6047,1436,,
0.0001,7.578330993652344,0.07692276686429977,19154,38410,6.436210632324219,-1.3936728239059448,6,6065,1440,,
0.0001,10.088754653930664,0.07642947882413864,19255,38611,6.293654441833496,-0.20058414340019226,6,6096,1444,,
0.0001,20.81686019897461,0.075800821185112,19342,38786,7.254951000213623,0.3906016945838928,6,6118,1448,,
0.0001,12.906675338745117,0.0753001868724823,19420,38942,7.339272499084473,-1.2737663984298706,6,6138,1452,,
0.0001,12.808732986450195,0.07483647018671036,19501,39104,6.960461139678955,-0.6741114258766174,6,6159,1456,,
0.0001,10.987676620483398,0.07446975260972977,19637,39376,5.7360124588012695,-0.7652474641799927,6,6197,1460,,
0.0001,11.560579299926758,0.07418868690729141,19681,39463,7.385184288024902,-0.6067704558372498,6,6210,1464,,
0.0001,11.325592041015625,0.07370651513338089,19788,39677,6.763421058654785,0.1945974975824356,6,6242,1468,,
0.0001,15.085588455200195,0.07356785237789154,19810,39721,5.660190582275391,-0.7272998690605164,6,6249,1472,,
0.0001,13.426397323608398,0.07341194897890091,19863,39828,6.281667232513428,-0.6132845878601074,6,6264,1476,,
0.0001,9.812864303588867,0.07290215790271759,20004,40110,8.078254699707031,-0.8201844692230225,6,6301,1480,,
0.0001,9.2008056640625,0.07261360436677933,20059,40219,6.402886390686035,-0.07223975658416748,6,6316,1484,,
0.0001,9.736196517944336,0.0722784548997879,20116,40334,7.217777252197266,0.8425287008285522,6,6332,1488,,
0.0001,8.24937915802002,0.07192567735910416,20176,40453,7.359947681427002,-0.7278976440429688,6,6350,1492,,
0.0001,5.980777740478516,0.07076491415500641,20375,40851,4.9414472579956055,-0.25230833888053894,6,6408,1496,,
0.0001,11.072952270507812,0.0706016793847084,20435,40972,5.170101165771484,-0.5794826745986938,6,6425,1500,,
0.0001,12.011262893676758,0.07049321383237839,20473,41047,6.743190765380859,-0.07989133894443512,6,6436,1504,,
0.0001,11.930665969848633,0.06989302486181259,20577,41256,4.472353935241699,-0.25420162081718445,6,6466,1508,,
0.0001,13.885452270507812,0.06968895345926285,20651,41404,5.864375114440918,-1.6259452104568481,6,6486,1512,,
0.0001,9.153879165649414,0.06834913045167923,20945,41992,5.063370704650879,-0.4618971347808838,6,6555,1516,,
0.0001,8.286128997802734,0.06749679893255234,21125,42352,5.175933837890625,0.1666060835123062,6,6608,1520,,
0.0001,7.246323585510254,0.06585206091403961,21398,42898,4.637896537780762,1.1368787288665771,6,6668,1524,,
0.0001,5.178867340087891,0.06524300575256348,21531,43163,3.2732532024383545,-1.0039994716644287,6,6699,1528,,
0.0001,7.757009506225586,0.05964222550392151,22558,45217,2.379545211791992,-1.3787636756896973,6,6929,1532,,
0.0001,3.524740219116211,0.05406522378325462,23717,47535,0.8002102971076965,-2.1380832195281982,6,7199,1536,,
0.0001,4.953775405883789,0.05104001238942146,24406,48914,0.006716236472129822,-0.7381862998008728,6,7359,1540,,
0.0001,10.210365295410156,0.0487031526863575,24937,49975,0.5497971773147583,-0.25136443972587585,6,7489,1544,,
0.0001,3.9261250495910645,0.04589967057108879,25656,51414,-0.29663586616516113,-1.6522587537765503,6,7654,1548,,
0.0001,5.072789192199707,0.04353845492005348,26374,52850,-0.8967394232749939,-0.5841287970542908,6,7813,1552,,
0.0001,2.2539498805999756,0.04311953857541084,26504,53109,-0.5901655554771423,0.3024105131626129,6,7848,1556,,
0.0001,1.9826161861419678,0.04287569969892502,26569,53240,-0.27056777477264404,-1.1631975173950195,6,7864,1560,,
0.0001,2.6420164108276367,0.04238830879330635,26737,53575,-1.2855809926986694,-1.270197868347168,6,7903,1564,,
0.0001,1.0676387548446655,0.0411258302628994,27101,54304,-1.9070321321487427,-1.6349914073944092,6,7988,1568,,
0.0001,4.206571578979492,0.04046718403697014,27318,54737,-1.2239089012145996,-0.6824579238891602,6,8037,1572,,
0.0001,2.2856292724609375,0.039906036108732224,27482,55066,-0.24646741151809692,-1.0501481294631958,6,8074,1576,,
0.0001,4.4817962646484375,0.038639288395643234,28037,56176,-1.143761157989502,-0.08256193995475769,6,8205,1580,,
0.0001,9.629959106445312,0.03849309682846069,28153,56407,-0.9953799247741699,-0.9369230270385742,6,8232,1584,,
0.0001,2.9092352390289307,0.03809063881635666,28484,57070,-2.4213366508483887,-0.6327639818191528,6,8309,1588,,
0.0001,3.8803205490112305,0.037701696157455444,28662,57426,-2.452573299407959,-0.454731822013855,6,8352,1592,,
0.0001,4.645458698272705,0.037350453436374664,28859,57819,-1.7571651935577393,-0.6684685945510864,6,8401,1596,,
0.0001,2.3141493797302246,0.037311531603336334,28887,57875,-2.6927552223205566,-1.7757381200790405,6,8409,1600,,
0.0001,2.392810344696045,0.036567579954862595,29307,58715,-3.2493765354156494,-0.28926971554756165,6,8502,1604,,
0.0001,3.9577009677886963,0.036595940589904785,29421,58943,-1.7677597999572754,0.10752031207084656,6,8532,1608,,
0.0001,4.341313362121582,0.03623511642217636,29733,59567,-1.3429242372512817,-0.1274339258670807,6,8607,1612,,
0.0001,5.165719032287598,0.036224380135536194,29758,59618,-2.842487335205078,0.3175656497478485,6,8615,1616,,
0.0001,2.0498595237731934,0.03617926314473152,29834,59770,-2.496734857559204,-0.9703338146209717,6,8642,1620,,
0.0001,2.9847047328948975,0.03610612824559212,30099,60299,-1.7121341228485107,-0.3658958673477173,6,8712,1624,,
0.0001,2.715717077255249,0.03618859127163887,30309,60720,-3.826876163482666,-0.3096519708633423,6,8766,1628,,
0.0001,4.010420799255371,0.03684992715716362,30783,61668,-3.710643768310547,0.09923718869686127,6,8876,1632,,
0.0001,2.145989418029785,0.03762030228972435,31299,62700,-3.693881034851074,1.3625140190124512,6,8992,1636,,
0.0001,3.0344223976135254,0.03811775892972946,31500,63102,-5.157135009765625,-0.5869317054748535,6,9040,1640,,
0.0001,2.2922003269195557,0.03854287415742874,31777,63656,-5.701584815979004,0.05489424616098404,6,9111,1644,,
0.0001,2.2016148567199707,0.039003416895866394,31922,63945,-6.360495567321777,0.6877058744430542,6,9147,1648,,
0.0001,3.6739869117736816,0.04071125015616417,32463,65028,-6.3785600662231445,0.8561646938323975,7,9269,1652,,
0.0001,3.6854705810546875,0.04092567414045334,32521,65143,-4.846030235290527,1.9409458637237549,7,9285,1656,,
0.0001,4.601195335388184,0.04161489009857178,32683,65467,-6.737628936767578,1.061703085899353,7,9325,1660,,
0.0001,3.97407865524292,0.04275836423039436,33007,66116,-6.918274879455566,1.8416845798492432,7,9404,1664,,
0.0001,6.617900848388672,0.043891798704862595,33359,66820,-7.480732440948486,1.6395714282989502,7,9496,1668,,
0.0001,2.4716973304748535,0.044628702104091644,33640,67382,-7.265727996826172,1.0018374919891357,7,9576,1672,,
0.0001,6.050839900970459,0.044562239199876785,34531,69164,-11.394020080566406,-0.30167698860168457,7,9805,1676,,
0.0001,3.9905755519866943,0.043371010571718216,35340,70781,-12.628801345825195,-0.1627163290977478,7,10016,1680,,
0.0001,4.545740127563477,0.04248834401369095,35945,71992,-11.812307357788086,-0.14575296640396118,7,10173,1684,,
0.0001,3.6246767044067383,0.04212111234664917,36409,72919,-12.87060832977295,-0.2845837473869324,7,10294,1688,,
0.0001,9.797538757324219,0.04197930917143822,36534,73170,-11.99126148223877,-0.527188777923584,7,10329,1692,,
0.0001,4.425680160522461,0.041659045964479446,36963,74027,-12.835102081298828,-1.4891467094421387,7,10438,1696,,
0.0001,4.190112113952637,0.04151897877454758,37063,74228,-12.443609237670898,-0.5616214275360107,7,10463,1700,,
0.0001,10.033916473388672,0.04092688485980034,37523,75147,-12.432249069213867,1.9010229110717773,7,10571,1704,,
0.0001,4.347110748291016,0.04063265770673752,37811,75723,-14.85457992553711,0.4661390781402588,7,10639,1708,,
0.0001,3.8935444355010986,0.04054638370871544,37976,76054,-14.235494613647461,0.7298337817192078,7,10679,1712,,
0.0001,3.752690315246582,0.0407828763127327,38190,76481,-15.756904602050781,-0.6962192058563232,7,10735,1716,,
0.0001,4.389609336853027,0.040810152888298035,38264,76630,-13.471691131591797,0.8483001589775085,7,10758,1720,,
0.0001,2.59063982963562,0.040917329490184784,38326,76754,-13.91196060180664,0.6328694820404053,7,10776,1724,,
0.0001,4.926609039306641,0.041072383522987366,38513,77127,-14.229866981506348,-0.09558551758527756,7,10826,1728,,
0.0001,8.163104057312012,0.04269324243068695,39045,78192,-12.097679138183594,0.590747594833374,7,10957,1732,,
0.0001,11.094991683959961,0.0438680499792099,39377,78855,-12.593591690063477,0.3430437445640564,7,11032,1736,,
0.0001,3.544710397720337,0.04406822845339775,39431,78963,-11.882129669189453,0.38756102323532104,7,11047,1740,,
0.0001,3.2202308177948,0.04534423351287842,39718,79537,-14.26516342163086,1.6409481763839722,7,11134,1744,,
0.0001,7.371567726135254,0.04615889862179756,39904,79910,-12.320528030395508,0.9132479429244995,7,11182,1748,,
0.0001,4.439937591552734,0.04721599444746971,40205,80511,-12.250486373901367,2.167701005935669,7,11268,1752,,
0.0001,7.369570255279541,0.04852551594376564,40502,81105,-11.188421249389648,0.7998189926147461,7,11353,1756,,
0.0001,5.36207389831543,0.05253473296761513,41538,83178,-12.547369003295898,1.3029279708862305,7,11642,1760,,
0.0001,3.4194979667663574,0.053679436445236206,41854,83810,-13.552915573120117,0.17561230063438416,7,11731,1764,,
0.0001,3.5872268676757812,0.05567412078380585,42341,84784,-13.880290985107422,0.6814028024673462,7,11871,1768,,
0.0001,5.538476943969727,0.055785294622182846,42426,84954,-13.346717834472656,0.11296206712722778,7,11895,1772,,
0.0001,2.134573459625244,0.05665798485279083,42981,86064,-15.506919860839844,0.6693970561027527,7,12041,1776,,
0.0001,12.14927864074707,0.056875646114349365,43059,86219,-15.13095474243164,0.15567462146282196,7,12062,1780,,
0.0001,3.7657175064086914,0.057799674570560455,43466,87034,-15.071298599243164,-0.40991050004959106,7,12169,1784,,
0.0001,11.033315658569336,0.057985153049230576,43840,87781,-13.182814598083496,-0.4766446650028229,7,12272,1788,,
0.0001,3.3487887382507324,0.05907019227743149,44671,89444,-13.493711471557617,0.863121509552002,7,12492,1792,,
0.0001,7.265190124511719,0.058809127658605576,44871,89844,-15.833266258239746,-0.38127970695495605,7,12550,1796,,
0.0001,3.819912910461426,0.05849028378725052,44989,90080,-16.290767669677734,-0.5317459106445312,7,12581,1800,,
0.0001,9.455252647399902,0.057935893535614014,45310,90721,-15.741678237915039,0.16294167935848236,7,12664,1804,,
0.0001,7.20819091796875,0.058128293603658676,45748,91597,-14.210273742675781,-0.7887774705886841,7,12777,1808,,
0.0001,3.1417741775512695,0.05806013196706772,46452,93005,-14.723387718200684,-0.40948083996772766,7,12955,1812,,
0.0001,3.047635555267334,0.05565901845693588,47139,94379,-15.336349487304688,-0.19700756669044495,7,13135,1816,,
0.0001,7.974353313446045,0.05371205508708954,47572,95245,-18.274654388427734,-0.25911787152290344,7,13258,1820,,
0.0001,6.678417205810547,0.05283558368682861,47753,95607,-17.351306915283203,-1.791633129119873,7,13303,1824,,
0.0001,9.184117317199707,0.04902593046426773,48621,97343,-16.99396514892578,-1.2021944522857666,7,13515,1828,,
0.0001,9.267953872680664,0.04840610548853874,48815,97731,-17.76879119873047,-0.5590008497238159,7,13569,1832,,
0.0001,6.62174129486084,0.045674603432416916,49949,100000,-18.33472442626953,-0.4870411455631256,,,,1000.0,1826.858030906145
0.0001,3.892493963241577,0.04562671482563019,49970,100041,-16.382625579833984,-0.3368566036224365,6,14496,1836,,
0.0001,9.036500930786133,0.043612126260995865,50506,101114,-16.91387939453125,0.056299418210983276,6,14628,1840,,
0.0001,4.201992988586426,0.04235413298010826,50870,101841,-17.325164794921875,-1.4864031076431274,6,14717,1844,,
0.0001,3.6999621391296387,0.04167217016220093,51304,102709,-16.12541961669922,-0.369108647108078,6,14815,1848,,
0.0001,6.227334976196289,0.04114034026861191,51779,103659,-10.79421329498291,-0.3858702778816223,6,14933,1852,,
0.0001,4.797874450683594,0.04103850573301315,51919,103939,-13.676095962524414,0.0971878319978714,6,14967,1856,,
0.0001,3.8736495971679688,0.04139499366283417,52340,104782,-11.751790046691895,-0.40285202860832214,6,15062,1860,,
0.0001,7.453147888183594,0.04121514409780502,52986,106074,-12.173379898071289,0.31603294610977173,6,15242,1864,,
0.0001,7.418511390686035,0.04142400994896889,53368,106838,-11.452343940734863,0.44178450107574463,6,15341,1868,,
0.0001,3.7797913551330566,0.041829414665699005,53538,107178,-12.72745132446289,0.31091034412384033,6,15391,1872,,
0.0001,5.87890625,0.04213014990091324,53713,107527,-12.965709686279297,0.238697350025177,6,15437,1876,,
0.0001,6.898899555206299,0.04289114847779274,54139,108379,-12.172054290771484,0.3969803750514984,6,15554,1880,,
0.0001,5.668866157531738,0.04408122971653938,54795,109692,-13.616945266723633,-0.4182683825492859,6,15733,1884,,
0.0001,4.456366062164307,0.044277556240558624,55332,110766,-9.852618217468262,0.06789472699165344,6,15886,1888,,
0.0001,4.030732154846191,0.04425377771258354,55385,110872,-13.692944526672363,-0.7959854602813721,6,16123,1892,,
0.0001,5.243541717529297,0.04505746811628342,55997,112095,-11.979175567626953,0.23200425505638123,6,16270,1896,,
0.0001,2.1086816787719727,0.045649051666259766,56159,112419,-10.783353805541992,-1.1178605556488037,6,16311,1900,,
0.0001,7.3130412101745605,0.045897435396909714,56247,112596,-9.459929466247559,0.7250593304634094,6,16333,1904,,
0.0001,5.560332298278809,0.046092014759778976,56352,112805,-10.04905891418457,0.4727960228919983,6,16358,1908,,
0.0001,13.050951957702637,0.04624669626355171,56439,112980,-9.861400604248047,-0.16568514704704285,6,16388,1912,,
0.0001,7.230231761932373,0.04644014313817024,56486,113074,-11.66621208190918,1.828462839126587,6,16400,1916,,
0.0001,4.150599479675293,0.04668653383851051,56558,113218,-11.820682525634766,-0.10656574368476868,6,16418,1920,,
0.0001,13.49317741394043,0.04787205159664154,56815,113731,-10.282023429870605,1.2098579406738281,6,16480,1924,,
0.0001,7.794875144958496,0.04846058785915375,56936,113973,-11.607803344726562,1.1634528636932373,6,16509,1928,,
0.0001,8.103245735168457,0.04965832456946373,57224,114549,-11.326945304870605,-0.34081152081489563,6,16577,1932,,
0.0001,13.230205535888672,0.050660088658332825,57456,115013,-10.835681915283203,0.713398277759552,6,16625,1936,,
0.0001,7.2348127365112305,0.050777286291122437,57492,115086,-10.197759628295898,0.47800523042678833,6,16652,1940,,
0.0001,9.035181999206543,0.0512126199901104,57572,115245,-10.2613525390625,0.6992871761322021,6,16680,1944,,
0.0001,3.509838104248047,0.0520438477396965,57775,115652,-9.739246368408203,1.2557021379470825,6,16747,1948,,
0.0001,15.851448059082031,0.05298611894249916,57999,116099,-6.788151741027832,0.13560271263122559,6,16821,1952,,
0.0001,12.326743125915527,0.05339760333299637,58102,116305,-8.712059020996094,0.7409136891365051,6,16855,1956,,
0.0001,18.40768814086914,0.053660087287425995,58162,116426,-10.129583358764648,0.3054940104484558,6,16875,1960,,
0.0001,3.9900062084198,0.054936204105615616,58366,116834,-9.336942672729492,0.818328857421875,6,16924,1964,,
0.0001,12.562356948852539,0.05659349635243416,58743,117588,-8.99632453918457,1.1645559072494507,6,17002,1968,,
0.0001,6.630441665649414,0.05755407735705376,59279,118659,-9.982885360717773,0.2276773750782013,6,17111,1972,,
0.0001,12.852173805236816,0.05902235582470894,59823,119747,-11.161014556884766,-0.169380784034729,6,17223,1976,,
0.0001,8.905352592468262,0.05997585877776146,60571,121243,-8.731523513793945,-0.24456405639648438,6,17382,1980,,
0.0001,9.926483154296875,0.05967388674616814,60867,121835,-8.384881973266602,0.04385107755661011,6,17445,1984,,
0.0001,8.470991134643555,0.059172622859478,61683,123468,-10.293180465698242,-0.26236599683761597,7,17621,1988,,
0.0001,5.356198310852051,0.05911684036254883,61921,123943,-8.088848114013672,0.3979268968105316,7,17670,1992,,
0.0001,6.469520568847656,0.05920492485165596,62080,124262,-12.001346588134766,0.28991714119911194,7,17709,1996,,
0.0001,5.818204402923584,0.0590793751180172,62162,124425,-12.749990463256836,-0.4751552939414978,7,17728,2000,,
0.0001,16.722734451293945,0.05877690762281418,62637,125375,-10.714973449707031,0.09456310421228409,7,17822,2004,,
